"AttributeId","Name","Describe","ImageID","PaymentType","Type","Price","VipPointBonuse","MoneyGetArray","NewSignID","MonthCardAddTime","FirstRechargeRewardMoneyArray","OfflineItem","IsShowInWidget","SortNum","PriceText","ProductId"
"104002712","90091334","90091334","91222000","23","-1","1340","570","(3,570)","0","0","","31093129","0","0","","104002712"
"104002713","90091335","90091335","91222000","23","-1","2580","1100","(3,1100)","0","0","","31093130","0","0","","104002713"
"104002714","90091336","90091336","91222000","23","-1","5020","2150","(3,2150)","0","0","","31093131","0","0","","104002714"
"104002715","90091337","90091337","91222000","23","-1","7500","3250","(3,3250)","0","0","","31093132","0","0","","104002715"
"104002716","90091338","90091338","91222000","23","-1","12000","5300","(3,5300)","0","0","","31093133","0","0","","104002716"
"104002717","90029913","90097137","91222000","23","-1","120","50","(3,50)","0","0","","31093134","0","0","","104002717"
"104002718","90029914","90097138","91222000","23","-1","370","155","(3,155)","0","0","","31093135","0","0","","104002718"
"104002719","90029915","90097139","91222000","23","-1","1600","700","(3,700)","0","0","","31093136","0","0","","104002719"
"104002720","90097391","90097391","91222000","23","-1","120","50","(3,0)","0","0","","31092528","0","0","","104002617"
"104002721","90097392","90097392","91222000","23","-1","250","105","(3,0)","0","0","","31092529","0","0","","104002618"
"104002722","90097394","90097394","91222000","23","-1","1340","570","(3,0)","0","0","","31092530","0","0","","104002619"
"104002723","90097395","90097395","91222000","23","-1","2580","1100","(3,0)","0","0","","31092531","0","0","","104002620"
"104002724","90097396","90097396","91222000","23","-1","5020","2150","(3,0)","0","0","","31092532","0","0","","104002621"
"104002725","90097397","90097397","91222000","23","-1","7500","3250","(3,0)","0","0","","31092533","0","0","","104002622"
"104002726","90097398","90097398","91222000","23","-1","12000","5300","(3,0)","0","0","","31092534","0","0","","104002623"
"104002727","90097391","90097391","91222000","23","-1","120","50","(3,0)","0","0","","31092535","0","0","","104002624"
"104002728","90097392","90097392","91222000","23","-1","250","105","(3,0)","0","0","","31092536","0","0","","104002625"
"104002729","90097394","90097394","91222000","23","-1","1340","570","(3,0)","0","0","","31092537","0","0","","104002626"
"104002730","90097395","90097395","91222000","23","-1","2580","1100","(3,0)","0","0","","31092538","0","0","","104002627"
"104002731","90097396","90097396","91222000","23","-1","5020","2150","(3,0)","0","0","","31092539","0","0","","104002628"
"104002732","90097397","90097397","91222000","23","-1","7500","3250","(3,0)","0","0","","31092540","0","0","","104002629"
"104002733","90097398","90097398","91222000","23","-1","12000","5300","(3,0)","0","0","","31092541","0","0","","104002630"
"104002800","90096271","90096280","91260841","26","1","5.99","1460","(3,1460)","90200000","30","","31093200","2","1","","104002800"
"104002801","90090011","90090176","91260842","26","31","24.99","6280","(3,6280)","90200000","-1","","31093201","2","2","","104002801"
"104002802","90097482","90097482","91231136","26","2","0.99","240","(3,240,4,24)","0","0","(4,216)","31093202","1","3","","104002802"
"104002803","90097483","90097483","91231137","26","3","2.99","725","(3,725,4,72)","0","0","(4,653)","31093203","1","4","","104002803"
"104002804","90097484","90097484","91231138","26","4","5.99","1460","(3,1460,4,146)","0","0","(4,1314)","31093204","1","5","","104002804"
"104002805","90097485","90097485","91231139","26","5","12.99","3180","(3,3180,4,318)","0","0","(4,2862)","31093205","1","6","","104002805"
"104002806","90097486","90097486","91231140","26","6","29.99","7380","(3,7380,4,738)","0","0","(4,6642)","31093206","1","7","","104002806"
"104002807","90097487","90097487","91231141","26","7","59.99","14800","(3,14800,4,1480)","0","0","(4,13320)","31093207","1","8","","104002807"
"104002808","90097488","90097488","91231142","26","8","89.99","22800","(3,22800,4,2280)","0","0","(4,20520)","31093208","1","9","","104002808"
"104002809","90091332","90091332","91222000","26","-1","5.99","1460","(3,1460)","0","0","","31093209","0","0","","104002809"
"104002810","90091333","90091333","91222000","26","-1","12.99","3180","(3,3180)","0","0","","31093210","0","0","","104002810"
"104002811","90091334","90091334","91222000","26","-1","29.99","7380","(3,7380)","0","0","","31093211","0","0","","104002811"
"104002812","90096271","90096280","91260841","27","1","5.99","1460","(3,1460)","90200000","30","","31093212","2","1","","104002812"
"104002813","90090011","90090176","91260842","27","31","24.99","6280","(3,6280)","90200000","-1","","31093213","2","2","","104002813"
"104002814","90097482","90097482","91231136","27","2","0.99","240","(3,240,4,24)","0","0","(4,216)","31093214","1","3","","104002814"
"104002815","90097483","90097483","91231137","27","3","2.99","725","(3,725,4,72)","0","0","(4,653)","31093215","1","4","","104002815"
"104002816","90097484","90097484","91231138","27","4","5.99","1460","(3,1460,4,146)","0","0","(4,1314)","31093216","1","5","","104002816"
"104002817","90097485","90097485","91231139","27","5","12.99","3180","(3,3180,4,318)","0","0","(4,2862)","31093217","1","6","","104002817"
"104002818","90097486","90097486","91231140","27","6","29.99","7380","(3,7380,4,738)","0","0","(4,6642)","31093218","1","7","","104002818"
"104002819","90097487","90097487","91231141","27","7","59.99","14800","(3,14800,4,1480)","0","0","(4,13320)","31093219","1","8","","104002819"
"104002820","90097488","90097488","91231142","27","8","89.99","22800","(3,22800,4,2280)","0","0","(4,20520)","31093220","1","9","","104002820"
"104002821","90091332","90091332","91222000","27","-1","5.99","1460","(3,1460)","0","0","","31093221","0","0","","104002821"
"104002822","90091333","90091333","91222000","27","-1","12.99","3180","(3,3180)","0","0","","31093222","0","0","","104002822"
"104002823","90091334","90091334","91222000","27","-1","29.99","7380","(3,7380)","0","0","","31093223","0","0","","104002823"
"104002824","90028100","90097137","91222000","27","-1","0.99","100","(3,100)","0","0","","31093224","0","0","","104002824"
"104002825","90028101","90097138","91222000","27","-1","5.99","600","(3,600)","0","0","","31093225","0","0","","104002825"
"104002826","90028102","90097139","91222000","27","-1","12.99","1300","(3,1300)","0","0","","31093226","0","0","","104002826"
"104002827","90091334","90091334","91222000","26","-1","0.99","240","(3,240)","0","0","","31093227","0","0","","104002827"
"104002828","90091334","90091334","91222000","26","-1","2.99","725","(3,725)","0","0","","31093228","0","0","","104002828"
"104002829","90091334","90091334","91222000","26","-1","5.99","1460","(3,1460)","0","0","","31093229","0","0","","104002829"
"104002830","90091334","90091334","91222000","26","-1","12.99","3180","(3,3180)","0","0","","31093230","0","0","","104002830"
"104002831","90091334","90091334","91222000","26","-1","29.99","7380","(3,7380)","0","0","","31093231","0","0","","104002831"
"104002832","90091334","90091334","91222000","26","-1","59.99","14800","(3,14800)","0","0","","31093232","0","0","","104002832"
"104002833","90091334","90091334","91222000","26","-1","89.99","22800","(3,22800)","0","0","","31093233","0","0","","104002833"
"104002834","90091334","90091334","91222000","27","-1","0.99","240","(3,240)","0","0","","31093234","0","0","","104002834"
"104002835","90091334","90091334","91222000","27","-1","2.99","725","(3,725)","0","0","","31093235","0","0","","104002835"
"104002836","90091334","90091334","91222000","27","-1","5.99","1460","(3,1460)","0","0","","31093236","0","0","","104002836"
"104002837","90091334","90091334","91222000","27","-1","12.99","3180","(3,3180)","0","0","","31093237","0","0","","104002837"
"104002838","90091334","90091334","91222000","27","-1","29.99","7380","(3,7380)","0","0","","31093238","0","0","","104002838"
"104002839","90091334","90091334","91222000","27","-1","59.99","14800","(3,14800)","0","0","","31093239","0","0","","104002839"
"104002840","90091334","90091334","91222000","27","-1","89.99","22800","(3,22800)","0","0","","31093240","0","0","","104002840"
"104002900","90096535","90096542","91260841","28","1","4.99","300","(3,300)","90200000","30","","31092600","2","1","90097600","104002900"
"104002901","90090011","90090176","91260842","28","31","24.99","1500","(3,1500)","90200000","-1","","31092601","2","2","90097601","104002901"
"104002902","90097701","90097701","91231136","28","2","0.99","60","(3,60,4,6)","","","(4,54)","31092602","1","3","90097602","104002902"
"104002903","90097702","90097702","91231137","28","4","4.99","300","(3,300,4,30)","","","(4,270)","31092603","1","5","90097603","104002903"
"104002904","90097703","90097703","91231137","28","5","9.99","600","(3,600,4,60)","","","(4,1740)","31092604","1","6","90097604","104002904"
"104002905","90097704","90097704","91231138","28","7","19.99","1200","(3,1200,4,120)","","","(4,1080)","31092605","1","8","90097605","104002905"
"104002906","90097705","90097705","91231139","28","9","39.99","2400","(3,2400,4,240)","","","(4,6960)","31092606","1","10","90097606","104002906"
"104002907","90097706","90097706","91231140","28","10","49.99","3000","(3,3000,4,300)","","","(4,2700)","31092607","1","11","90097607","104002907"
"104002908","90097707","90097707","91231141","28","11","79.99","4800","(3,4800,4,480)","","","(4,4320)","31092608","1","12","90097608","104002908"
"104002909","90097708","90097708","91231142","28","12","99.99","6000","(3,6000,4,600)","","","(4,5400)","31092609","1","13","90097609","104002909"
"104002910","90097709","90097709","91231136","28","-1","2.99","180","(3,180,4,18)","","","(4,162)","31092610","0","4","90097610","104002910"
"104002911","90097710","90097710","91231138","28","-1","11.99","720","(3,720,4,72)","","","(4,648)","31092611","0","7","90097611","104002911"
"104002912","90028100","90097137","91222000","28","-1","0.99","60","(3,60)","0","0","","31092612","0","0","","104002912"
"104002913","90028101","90097138","91222000","28","-1","2.99","180","(3,180)","0","0","","31092613","0","0","","104002913"
"104002914","90028102","90097139","91222000","28","-1","11.99","720","(3,720)","0","0","","31092614","0","0","","104002914"
"104002915","90091359","90091359","91222000","28","-1","0.99","60","(3,60)","0","0","","31092615","0","0","","104002915"
"104002916","90091360","90091360","91222000","28","-1","4.99","300","(3,300)","0","0","","31092616","0","0","","104002916"
"104002917","90091361","90091361","91222000","28","-1","9.99","600","(3,600)","0","0","","31092617","0","0","","104002917"
"104002918","90091361","90091361","91222000","28","-1","9.99","600","(3,600)","0","0","","31092618","0","0","","104002918"
"104002919","90091362","90091362","91222000","28","-1","19.99","1200","(3,1200)","0","0","","31092619","0","0","","104002919"
"104002920","90091362","90091362","91222000","28","-1","19.99","1200","(3,1200)","0","0","","31092620","0","0","","104002920"
"104002921","90097583","90097583","91222000","28","-1","39.99","2400","(3,2400)","0","0","","31092621","0","0","","104002921"
"104002922","90097583","90097583","91222000","28","-1","39.99","2400","(3,2400)","0","0","","31092622","0","0","","104002922"
"104002923","90091363","90091363","91222000","28","-1","49.99","3000","(3,3000)","0","0","","31092623","0","0","","104002923"
"104002924","90091363","90091363","91222000","28","-1","49.99","3000","(3,3000)","0","0","","31092624","0","0","","104002924"
"104002925","90091364","90091364","91222000","28","-1","99.99","6000","(3,6000)","0","0","","31092625","0","0","","104002925"
"104002926","90091364","90091364","91222000","28","-1","99.99","6000","(3,6000)","0","0","","31092626","0","0","","104002926"
"104002927","90096535","90096542","91260841","29","1","4.99","300","(3,300)","90200000","30","","31092627","2","1","90097600","104002927"
"104002928","90090011","90090176","91260842","29","31","24.99","1500","(3,1500)","90200000","-1","","31092628","2","2","90097601","104002928"
"104002929","90097701","90097701","91231136","29","2","0.99","60","(3,60,4,6)","","","(4,54)","31092629","1","3","90097602","104002929"
"104002930","90097702","90097702","91231137","29","3","4.99","300","(3,300,4,30)","","","(4,270)","31092630","1","5","90097603","104002930"
"104002931","90097703","90097703","91231137","29","4","9.99","600","(3,600,4,60)","","","(4,1740)","31092631","1","6","90097604","104002931"
"104002932","90097704","90097704","91231138","29","5","19.99","1200","(3,1200,4,120)","","","(4,1080)","31092632","1","8","90097605","104002932"
"104002933","90097705","90097705","91231139","29","6","39.99","2400","(3,2400,4,240)","","","(4,6960)","31092633","1","10","90097606","104002933"
"104002934","90097706","90097706","91231140","29","7","49.99","3000","(3,3000,4,300)","","","(4,2700)","31092634","1","11","90097607","104002934"
"104002935","90097707","90097707","91231141","29","8","79.99","4800","(3,4800,4,480)","","","(4,4320)","31092635","1","12","90097608","104002935"
"104002936","90097708","90097708","91231142","29","9","99.99","6000","(3,6000,4,600)","","","(4,5400)","31092636","1","13","90097609","104002936"
"104002937","90097709","90097709","91231136","29","-1","49.99","180","(3,180,4,18)","","","(4,162)","31092637","0","4","90097610","104002937"
"104002938","90097710","90097710","91231138","29","-1","99.99","720","(3,720,4,72)","","","(4,648)","31092638","0","7","90097611","104002938"
"104002939","90028100","90097137","91222000","29","-1","0.99","60","(3,60)","0","0","","31092639","0","0","","104002939"
"104002940","90028101","90097138","91222000","29","-1","2.99","180","(3,180)","0","0","","31092640","0","0","","104002940"
"104002941","90028102","90097139","91222000","29","-1","11.99","720","(3,720)","0","0","","31092641","0","0","","104002941"
"104002942","90091359","90091359","91222000","29","-1","0.99","60","(3,60)","0","0","","31092642","0","0","","104002942"
"104002943","90091360","90091360","91222000","29","-1","4.99","300","(3,300)","0","0","","31092643","0","0","","104002943"
"104002944","90091361","90091361","91222000","29","-1","9.99","600","(3,600)","0","0","","31092644","0","0","","104002944"
"104002945","90091361","90091361","91222000","29","-1","9.99","600","(3,600)","0","0","","31092645","0","0","","104002945"
"104002946","90091362","90091362","91222000","29","-1","19.99","1200","(3,1200)","0","0","","31092646","0","0","","104002946"
"104002947","90091362","90091362","91222000","29","-1","19.99","1200","(3,1200)","0","0","","31092647","0","0","","104002947"
"104002948","90097583","90097583","91222000","29","-1","39.99","2400","(3,2400)","0","0","","31092648","0","0","","104002948"
"104002949","90097583","90097583","91222000","29","-1","39.99","2400","(3,2400)","0","0","","31092649","0","0","","104002949"
"104002950","90091363","90091363","91222000","29","-1","49.99","3000","(3,3000)","0","0","","31092650","0","0","","104002950"
"104002951","90091363","90091363","91222000","29","-1","49.99","3000","(3,3000)","0","0","","31092651","0","0","","104002951"
"104002952","90091364","90091364","91222000","29","-1","99.99","6000","(3,6000)","0","0","","31092652","0","0","","104002952"
"104002953","90091364","90091364","91222000","29","-1","99.99","6000","(3,6000)","0","0","","31092653","0","0","","104002953"
"104002954","90097711","90097711","91231139","28","-1","24.99","1500","(3,1500,4,150)","","","(4,1350)","31092654","0","9","90097612","104002954"
"104002955","90097711","90097711","91231139","29","-1","24.99","1500","(3,1500,4,150)","","","(4,1350)","31092655","0","9","90097612","104002955"
"104003001","90096535","90096542","91260841","30","1","300","300","(3,300)","90200000","30","","31092656","2","0","90097932","104003001"
"104003002","90090011","90090176","91260842","30","31","1500","1500","(3,1500)","90200000","-1","","31092657","2","0","90097933","104003002"
"104003003","90097801","90097801","91231136","30","-1","10","20","(3,20,4,3)","","","(4,17)","31092658","0","3","90097901","104003003"
"104003004","90097802","90097802","91231136","30","10","30","60","(3,60,4,9)","","","(4,51)","31092659","0","4","90097902","104003004"
"104003005","90097803","90097803","91231136","30","11","50","100","(3,100,4,15)","","","(4,85)","31092660","0","5","90097903","104003005"
"104003006","90097804","90097804","91231136","30","-1","90","180","(3,180,4,27)","","","(4,153)","31092661","0","6","90097904","104003006"
"104003007","90097805","90097805","91231136","30","12","100","200","(3,200,4,30)","","","(4,170)","31092662","0","7","90097905","104003007"
"104003008","90097806","90097806","91231136","30","13","150","300","(3,300,4,45)","","","(4,255)","31092663","0","8","90097906","104003008"
"104003009","90097807","90097807","91231137","30","5","300","600","(3,600,4,90)","","","(4,1710)","31092664","0","4","90097907","104003009"
"104003010","90097808","90097808","91231137","30","14","350","700","(3,700,4,105)","","","(4,595)","31092665","0","10","90097908","104003010"
"104003011","90097809","90097809","91231137","30","15","400","800","(3,800,4,120)","","","(4,680)","31092666","0","11","90097909","104003011"
"104003012","90097810","90097810","91231138","30","16","450","900","(3,900,4,135)","","","(4,765)","31092667","0","12","90097910","104003012"
"104003013","90097811","90097811","91231138","30","17","500","1000","(3,1000,4,150)","","","(4,850)","31092668","0","13","90097911","104003013"
"104003014","90097812","90097812","91231139","30","18","600","1200","(3,1200,4,180)","","","(4,1020)","31092669","0","14","90097912","104003014"
"104003015","90097813","90097813","91231139","30","19","600","1200","(3,1200,4,360)","","","(4,3240)","31092670","0","15","90097913","104003015"
"104003016","90097814","90097814","91231139","30","20","750","1500","(3,1500,4,225)","","","(4,1275)","31092671","0","16","90097914","104003016"
"104003017","90097815","90097815","91231140","30","-1","900","1800","(3,1800,4,270)","","","(4,1530)","31092672","0","17","90097915","104003017"
"104003018","90097816","90097816","91231140","30","21","1000","2000","(3,2000,4,300)","","","(4,1700)","31092673","0","18","90097916","104003018"
"104003019","90097817","90097817","91231140","30","22","1000","2000","(3,2000,4,600)","","","(4,5400)","31092674","0","19","90097917","104003019"
"104003020","90097818","90097818","91231140","30","23","1150","2300","(3,2300,4,345)","","","(4,1955)","31092675","0","20","90097918","104003020"
"104003021","90097819","90097819","91231140","30","9","1200","2400","(3,2400,4,360)","","","(4,6840)","31092676","0","21","90097919","104003021"
"104003022","90097820","90097820","91231140","30","24","1500","3000","(3,3000,4,450)","","","(4,2550)","31092677","0","22","90097920","104003022"
"104003023","90097821","90097821","91231141","30","-1","1800","3600","(3,3600,4,540)","","","(4,3060)","31092678","0","23","90097921","104003023"
"104003024","90097822","90097822","91231141","30","25","2000","4000","(3,4000,4,600)","","","(4,3400)","31092679","0","24","90097922","104003024"
"104003025","90097823","90097823","91231141","30","-1","2000","4000","(3,4000,4,600)","","","(4,3400)","31092680","0","25","90097923","104003025"
"104003026","90097824","90097824","91231141","30","26","2400","4800","(3,4800,4,720)","","","(4,4080)","31092681","0","26","90097924","104003026"
"104003027","90097825","90097825","91231141","30","-1","2500","5000","(3,5000,4,750)","","","(4,4250)","31092682","0","27","90097925","104003027"
"104003028","90097826","90097826","91231141","30","27","3000","6000","(3,6000,4,900)","","","(4,5100)","31092683","0","28","90097926","104003028"
"104003029","90097827","90097827","91231141","30","28","3000","6000","(3,6000,4,1800)","","","(4,16200)","31092684","0","29","90097927","104003029"
"104003030","90097828","90097828","91231141","30","29","5000","10000","(3,10000,4,1500)","","","(4,8500)","31092685","0","30","90097928","104003030"
"104003031","90097829","90097829","91231141","30","-1","7500","15000","(3,15000,4,2250)","","","(4,12750)","31092686","0","31","90097929","104003031"
"104003032","90097830","90097830","91231142","30","-1","10000","20000","(3,20000,4,3000)","","","(4,17000)","31092687","0","32","90097930","104003032"
"104003033","90097831","90097831","91231142","30","30","10000","20000","(3,20000,4,6000)","","","(4,54000)","31092688","0","33","90097933","104003033"
"104003034","90097832","90097832","91231142","30","-1","10000","20000","(3,20000)","","","","31092689","0","34","90097934","104003034"
"104003035","90097833","90097833","91231142","30","-1","20000","40000","(3,40000)","","","","31092690","0","35","90097935","104003035"
"104003036","90097834","90097834","91231142","30","-1","25000","50000","(3,50000)","","","","31092691","0","36","90097936","104003036"
"104003037","90097835","90097835","91231142","30","-1","30000","60000","(3,60000)","","","","31092692","0","37","90097937","104003037"
"104003038","90097836","90097836","91231142","30","-1","35000","70000","(3,70000)","","","","31092693","0","38","90097938","104003038"
"104003039","90097837","90097837","91231142","30","-1","40000","80000","(3,80000)","","","","31092694","0","39","90097939","104003039"
"104003040","90097838","90097838","91231142","30","-1","45000","90000","(3,90000)","","","","31092695","0","40","90097940","104003040"
"104003041","90097839","90097839","91231142","30","-1","50000","100000","(3,100000)","","","","31092696","0","41","90097941","104003041"
"104003042","90097840","90097840","91231142","30","-1","80000","160000","(3,160000)","","","","31092697","0","42","90097942","104003042"
"104003043","90097841","90097841","91231142","30","-1","100000","200000","(3,200000)","","","","31092698","0","43","90097943","104003043"
"104003100","90096535","90096542","91260841","31","1","4.99","300","(3,300)","90200000","30","","31092700","2","1","90097600","104003100"
"104003101","90090011","90090176","91260842","31","31","24.99","1500","(3,1500)","90200000","-1","","31092701","2","2","90097601","104003101"
"104003102","90097701","90097701","91231136","31","2","0.99","60","(3,60,4,6)","","","(4,54)","31092702","1","3","90097602","104003102"
"104003103","90097702","90097702","91231137","31","3","4.99","300","(3,300,4,30)","","","(4,270)","31092703","1","5","90097603","104003103"
"104003104","90097703","90097703","91231137","31","4","9.99","600","(3,600,4,60)","","","(4,1740)","31092704","1","6","90097604","104003104"
"104003105","90097704","90097704","91231138","31","5","19.99","1200","(3,1200,4,120)","","","(4,1080)","31092705","1","8","90097605","104003105"
"104003106","90097705","90097705","91231139","31","6","39.99","2400","(3,2400,4,240)","","","(4,6960)","31092706","1","10","90097606","104003106"
"104003107","90097706","90097706","91231140","31","7","49.99","3000","(3,3000,4,300)","","","(4,2700)","31092707","1","11","90097607","104003107"
"104003108","90097707","90097707","91231141","31","8","79.99","4800","(3,4800,4,480)","","","(4,4320)","31092708","1","12","90097608","104003108"
"104003109","90097708","90097708","91231142","31","9","99.99","6000","(3,6000,4,600)","","","(4,5400)","31092709","1","13","90097609","104003109"
"104003110","90097709","90097709","91231136","31","-1","2.99","180","(3,180,4,18)","","","(4,162)","31092710","0","4","90097610","104003110"
"104003111","90097710","90097710","91231138","31","-1","11.99","720","(3,720,4,72)","","","(4,648)","31092711","0","7","90097611","104003111"
"104003112","90097711","90097711","91231139","31","-1","24.99","1500","(3,1500,4,150)","","","(4,1350)","31092712","0","9","90097612","104003112"
"104099999","","","","","-2","","1","(3,1)","","","","31092039","0","9","",""
