"AttributeId","RightAnswer","Region","SeasonNum","Level","NormalRewardArray","SpecialRewardArray","exp","BigRewardTag"
"159005422","","3","13","22","(0)","(31059001,3)","2200","-1"
"159005423","","3","13","23","(31010176,300)","(31020061,4)","2300","0"
"159005424","","3","13","24","(31000105,10)","(31000105,15)","2400","0"
"159005425","","3","13","25","(0)","(31020001,15)","2500","-1"
"159005426","","3","13","26","(31110101,5)","(31010043,15)","2600","0"
"159005427","","3","13","27","(0)","(31000106,8)","2700","-1"
"159005428","","3","13","28","(31010176,300)","(31131129,8)","2800","0"
"159005429","","3","13","29","(0)","(31000095,3)","2900","-1"
"159005430","","3","13","30","(31130339,1)","(31131114,1)","3000","1"
"159005431","","3","13","31","(0)","(31000012,2)","3100","-1"
"159005432","","3","13","32","(31110001,5)","(31000096,2)","3200","0"
"159005433","","3","13","33","(31010043,5)","(31000030,4)","3300","0"
"159005434","","3","13","34","(0)","(31000112,2)","3400","-1"
"159005435","","3","13","35","(31010176,600)","(31000099,15)","3500","0"
"159005436","","3","13","36","(31020008,10)","(31130337,4)","3600","0"
"159005437","","3","13","37","(0)","(31000099,15)","3700","-1"
"159005438","","3","13","38","(31020061,4)","(31000031,4)","3800","0"
"159005439","","3","13","39","(0)","(31130462,2)","3900","-1"
"159005440","","3","13","40","(31010044,2)","(31010176,900)","4000","1"
"159005441","","3","13","41","(0)","(31020005,6)","4100","-1"
"159005442","","3","13","42","(31000099,10)","(31020008,15)","4200","0"
"159005443","","3","13","43","(0)","(31010044,3)","4300","-1"
"159005444","","3","13","44","(31010176,600)","(31061003,2)","4400","0"
"159005445","","3","13","45","(0)","(31000029,8)","4500","-1"
"159005446","","3","13","46","(31000012,1)","(31000112,2)","4600","0"
"159005447","","3","13","47","(0)","(31000099,15)","4700","-1"
"159005448","","3","13","48","(31000028,10)","(31020061,6)","4800","0"
"159005449","","3","13","49","(0)","(31020008,15)","4900","-1"
"159005450","","3","13","50","(31102246,1)","(31141058,5)","5000","1"
"159005451","","3","13","51","(0)","(31010043,15)","5100","-1"
"159005452","","3","13","52","(0)","(31140132,15)","5200","-1"
"159005453","","3","13","53","(31000029,5)","(31000037,4)","5300","0"
"159005454","","3","13","54","(31010176,600)","(31000033,4)","5400","0"
"159005455","","3","13","55","(0)","(31020005,4)","5500","-1"
"159005456","","3","13","56","(31061003,2)","(31010107,15)","5600","0"
"159005457","","3","13","57","(0)","(31000032,4)","5700","-1"
"159005458","","3","13","58","(31000105,5)","(31020001,15)","5800","0"
"159005459","","3","13","59","(0)","(31010044,5)","5900","-1"
"159005460","","3","13","60","(31130463,1)","(31010176,900)","6000","1"
"159005461","","3","13","61","(0)","(31020061,6)","6100","-1"
"159005462","","3","13","62","(31020061,3)","(31000031,4)","6200","0"
"159005463","","3","13","63","(0)","(31000012,2)","6300","-1"
"159005464","","3","13","64","(31020002,5)","(31000090,3)","6400","0"
"159005465","","3","13","65","(31010176,600)","(31000105,15)","6500","0"
"159005466","","3","13","66","(0)","(31000034,4)","6600","-1"
"159005467","","3","13","67","(31020008,10)","(31061003,4)","6700","0"
"159005468","","3","13","68","(0)","(31000036,4)","6800","-1"
"159005469","","3","13","69","(31000178,1)","(31010044,5)","6900","0"
"159005470","","3","13","70","(31131129,5)","(31090538,1)","7000","1"
"159005471","","3","13","71","(0)","(31000099,15)","7100","-1"
"159005472","","3","13","72","(0)","(31000033,4)","7200","-1"
"159005473","","3","13","73","(31000027,3)","(31130408,4)","7300","0"
"159005474","","3","13","74","(0)","(31000030,4)","7400","-1"
"159005475","","3","13","75","(31010176,600)","(31000176,3)","7500","0"
"159005476","","3","13","76","(0)","(31020005,5)","7600","-1"
"159005477","","3","13","77","(0)","(31140132,15)","7700","-1"
"159005478","","3","13","78","(31020002,2)","(31000034,4)","7800","0"
"159005479","","3","13","79","(0)","(31010044,5)","7900","-1"
"159005480","","3","13","80","(31000176,1)","(31130415,1)","8000","1"
"159005481","","3","13","81","(31020001,5)","(31110103,3)","8100","0"
"159005482","","3","13","82","(31010176,600)","(31000035,4)","8200","0"
"159005483","","3","13","83","(0)","(31000105,15)","8300","-1"
"159005484","","3","13","84","(0)","(31000099,15)","8400","-1"
"159005485","","3","13","85","(31061002,3)","(31000034,4)","8500","0"
"159005486","","3","13","86","(0)","(31010107,25)","8600","-1"
"159005487","","3","13","87","(31010176,1000)","(31010044,5)","8700","0"
"159005488","","3","13","88","(0)","(31059001,3)","8800","-1"
"159005489","","3","13","89","(0)","(31000091,2)","8900","-1"
"159005490","","3","13","90","(31102505,1)","(31090171,1)","9000","1"
"159005491","","3","13","91","(0)","(31110003,3)","9100","-1"
"159005492","","3","13","92","(31000106,5)","(31000033,4)","9200","0"
"159005493","","3","13","93","(0)","(31000031,4)","9300","-1"
"159005494","","3","13","94","(0)","(31000012,2)","9400","-1"
"159005495","","3","13","95","(31010176,1000)","(31000037,4)","9500","0"
"159005496","","3","13","96","(0)","(31000096,2)","9600","-1"
"159005497","","3","13","97","(31000178,1)","(31000099,15)","9700","0"
"159005498","","3","13","98","(0)","(31130462,2)","9800","-1"
"159005499","","3","13","99","(0)","(31010044,5)","9900","-1"
"159005500","","3","13","100","(31102510,1)","(31090172,1)","10000","1"
"159005501","90111000","3","14","1","(31041033,2)","(31131114,1)","100","1"
"159005502","","3","14","2","(31020004,10)","(31020003,15)","200","0"
"159005503","","3","14","3","(0)","(31020002,8)","300","-1"
"159005504","","3","14","4","(31010176,300)","(31010043,8)","400","0"
"159005505","","3","14","5","(31010177,1)","(31020008,15)","500","0"
"159005506","","3","14","6","(0)","(31000028,15)","600","-1"
"159005507","","3","14","7","(31010176,300)","(31000004,3)","700","0"
"159005508","","3","14","8","(0)","(31000040,25)","800","-1"
"159005509","","3","14","9","(31020061,2)","(31010107,15)","900","0"
"159005510","","3","14","10","(31059001,2)","(31141057,10)","1000","1"
"159005511","","3","14","11","(0)","(31010044,5)","1100","-1"
"159005512","","3","14","12","(31000040,10)","(31000029,8)","1200","0"
"159005513","","3","14","13","(0)","(31000086,15)","1300","-1"
"159005514","","3","14","14","(31140140,1)","(31000105,15)","1400","0"
"159005515","","3","14","15","(0)","(31020061,4)","1500","-1"
"159005516","","3","14","16","(31010176,300)","(31000005,3)","1600","0"
"159005517","","3","14","17","(31020003,3)","(31000012,2)","1700","0"
"159005518","","3","14","18","(31010043,5)","(31000027,8)","1800","0"
"159005519","","3","14","19","(0)","(31000094,3)","1900","-1"
"159005520","","3","14","20","(31102206,2)","(31010176,900)","2000","1"
"159005521","","3","14","21","(31000029,2)","(31000099,15)","2100","0"
"159005522","","3","14","22","(0)","(31059001,3)","2200","-1"
"159005523","","3","14","23","(31010176,300)","(31020061,4)","2300","0"
"159005524","","3","14","24","(31000105,10)","(31000105,15)","2400","0"
"159005525","","3","14","25","(0)","(31020001,15)","2500","-1"
"159005526","","3","14","26","(31110101,5)","(31010043,15)","2600","0"
"159005527","","3","14","27","(0)","(31000106,8)","2700","-1"
"159005528","","3","14","28","(31010176,300)","(31131129,8)","2800","0"
"159005529","","3","14","29","(0)","(31000095,3)","2900","-1"
"159005530","","3","14","30","(31130339,1)","(31131114,1)","3000","1"
"159005531","","3","14","31","(0)","(31000012,2)","3100","-1"
"159005532","","3","14","32","(31110001,5)","(31000096,2)","3200","0"
"159005533","","3","14","33","(31010043,5)","(31000030,4)","3300","0"
"159005534","","3","14","34","(0)","(31000112,2)","3400","-1"
"159005535","","3","14","35","(31010176,600)","(31000099,15)","3500","0"
"159005536","","3","14","36","(31020008,10)","(31130337,4)","3600","0"
"159005537","","3","14","37","(0)","(31000099,15)","3700","-1"
"159005538","","3","14","38","(31020061,4)","(31000031,4)","3800","0"
"159005539","","3","14","39","(0)","(31130462,2)","3900","-1"
"159005540","","3","14","40","(31010044,2)","(31010176,900)","4000","1"
"159005541","","3","14","41","(0)","(31020005,6)","4100","-1"
"159005542","","3","14","42","(31000099,10)","(31020008,15)","4200","0"
"159005543","","3","14","43","(0)","(31010044,3)","4300","-1"
"159005544","","3","14","44","(31010176,600)","(31061003,2)","4400","0"
"159005545","","3","14","45","(0)","(31000029,8)","4500","-1"
"159005546","","3","14","46","(31000012,1)","(31000112,2)","4600","0"
"159005547","","3","14","47","(0)","(31000099,15)","4700","-1"
"159005548","","3","14","48","(31000028,10)","(31020061,6)","4800","0"
"159005549","","3","14","49","(0)","(31020008,15)","4900","-1"
"159005550","","3","14","50","(31102246,1)","(31141058,5)","5000","1"
"159005551","","3","14","51","(0)","(31010043,15)","5100","-1"
"159005552","","3","14","52","(0)","(31140132,15)","5200","-1"
"159005553","","3","14","53","(31000029,5)","(31000037,4)","5300","0"
"159005554","","3","14","54","(31010176,600)","(31000033,4)","5400","0"
"159005555","","3","14","55","(0)","(31020005,4)","5500","-1"
"159005556","","3","14","56","(31061003,2)","(31010107,15)","5600","0"
"159005557","","3","14","57","(0)","(31000032,4)","5700","-1"
"159005558","","3","14","58","(31000105,5)","(31020001,15)","5800","0"
"159005559","","3","14","59","(0)","(31010044,5)","5900","-1"
"159005560","","3","14","60","(31130463,1)","(31010176,900)","6000","1"
"159005561","","3","14","61","(0)","(31020061,6)","6100","-1"
"159005562","","3","14","62","(31020061,3)","(31000031,4)","6200","0"
"159005563","","3","14","63","(0)","(31000012,2)","6300","-1"
"159005564","","3","14","64","(31020002,5)","(31000090,3)","6400","0"
"159005565","","3","14","65","(31010176,600)","(31000105,15)","6500","0"
"159005566","","3","14","66","(0)","(31000034,4)","6600","-1"
"159005567","","3","14","67","(31020008,10)","(31061003,4)","6700","0"
"159005568","","3","14","68","(0)","(31000036,4)","6800","-1"
"159005569","","3","14","69","(31000178,1)","(31010044,5)","6900","0"
"159005570","","3","14","70","(31131129,5)","(31090538,1)","7000","1"
"159005571","","3","14","71","(0)","(31000099,15)","7100","-1"
"159005572","","3","14","72","(0)","(31000033,4)","7200","-1"
"159005573","","3","14","73","(31000027,3)","(31130408,4)","7300","0"
"159005574","","3","14","74","(0)","(31000030,4)","7400","-1"
"159005575","","3","14","75","(31010176,600)","(31000176,3)","7500","0"
"159005576","","3","14","76","(0)","(31020005,5)","7600","-1"
"159005577","","3","14","77","(0)","(31140132,15)","7700","-1"
"159005578","","3","14","78","(31020002,2)","(31000034,4)","7800","0"
"159005579","","3","14","79","(0)","(31010044,5)","7900","-1"
"159005580","","3","14","80","(31000176,1)","(31130415,1)","8000","1"
"159005581","","3","14","81","(31020001,5)","(31110103,3)","8100","0"
"159005582","","3","14","82","(31010176,600)","(31000035,4)","8200","0"
"159005583","","3","14","83","(0)","(31000105,15)","8300","-1"
"159005584","","3","14","84","(0)","(31000099,15)","8400","-1"
"159005585","","3","14","85","(31061002,3)","(31000034,4)","8500","0"
"159005586","","3","14","86","(0)","(31010107,25)","8600","-1"
"159005587","","3","14","87","(31010176,1000)","(31010044,5)","8700","0"
"159005588","","3","14","88","(0)","(31059001,3)","8800","-1"
"159005589","","3","14","89","(0)","(31000091,2)","8900","-1"
"159005590","","3","14","90","(31102505,1)","(31090171,1)","9000","1"
"159005591","","3","14","91","(0)","(31110003,3)","9100","-1"
"159005592","","3","14","92","(31000106,5)","(31000033,4)","9200","0"
"159005593","","3","14","93","(0)","(31000031,4)","9300","-1"
"159005594","","3","14","94","(0)","(31000012,2)","9400","-1"
"159005595","","3","14","95","(31010176,1000)","(31000037,4)","9500","0"
"159005596","","3","14","96","(0)","(31000096,2)","9600","-1"
"159005597","","3","14","97","(31000178,1)","(31000099,15)","9700","0"
"159005598","","3","14","98","(0)","(31130462,2)","9800","-1"
"159005599","","3","14","99","(0)","(31010044,5)","9900","-1"
"159005600","","3","14","100","(31102510,1)","(31090172,1)","10000","1"
"159005601","90111000","4","1","1","(31041033,2)","(31000178,5)","100","1"
"159005602","","4","1","2","(31020004,10)","(31020003,10)","200","0"
"159005603","","4","1","3","(0)","(31020002,5)","300","-1"
"159005604","","4","1","4","(31010176,300)","(31010043,5)","400","0"
"159005605","","4","1","5","(31010177,1)","(31020008,10)","500","0"
"159005606","","4","1","6","(0)","(31000028,10)","600","-1"
"159005607","","4","1","7","(31010176,300)","(31000004,2)","700","0"
"159005608","","4","1","8","(0)","(31000040,20)","800","-1"
"159005609","","4","1","9","(31020061,2)","(31010107,10)","900","0"
"159005610","","4","1","10","(31059001,2)","(31000063,1)","1000","1"
"159005611","","4","1","11","(0)","(31010044,4)","1100","-1"
"159005612","","4","1","12","(31000040,10)","(31000029,5)","1200","0"
"159005613","","4","1","13","(0)","(31000086,10)","1300","-1"
"159005614","","4","1","14","(31140140,1)","(31000105,10)","1400","0"
"159005615","","4","1","15","(0)","(31020061,2)","1500","-1"
"159005616","","4","1","16","(31010176,300)","(31000005,2)","1600","0"
"159005617","","4","1","17","(31020003,3)","(31000012,1)","1700","0"
"159005618","","4","1","18","(31010043,5)","(31000027,5)","1800","0"
"159005619","","4","1","19","(0)","(31000094,2)","1900","-1"
"159005620","","4","1","20","(31102206,2)","(31010176,500)","2000","1"
"159005621","","4","1","21","(31000029,2)","(31000099,10)","2100","0"
"159005622","","4","1","22","(0)","(31059001,2)","2200","-1"
"159005623","","4","1","23","(31010176,300)","(31020061,3)","2300","0"
"159005624","","4","1","24","(31000105,10)","(31000105,10)","2400","0"
"159005625","","4","1","25","(0)","(31020001,10)","2500","-1"
"159005626","","4","1","26","(31110101,5)","(31010043,10)","2600","0"
"159005627","","4","1","27","(0)","(31000106,5)","2700","-1"
"159005628","","4","1","28","(31010176,300)","(31020056,2)","2800","0"
"159005629","","4","1","29","(0)","(31000095,2)","2900","-1"
"159005630","","4","1","30","(31130339,1)","(31000178,5)","3000","1"
"159005631","","4","1","31","(0)","(31000012,1)","3100","-1"
"159005632","","4","1","32","(31110001,5)","(31000096,1)","3200","0"
"159005633","","4","1","33","(31010043,5)","(31000030,2)","3300","0"
"159005634","","4","1","34","(0)","(31000112,1)","3400","-1"
"159005635","","4","1","35","(31010176,600)","(31000099,10)","3500","0"
"159005636","","4","1","36","(31020008,10)","(31130337,2)","3600","0"
"159005637","","4","1","37","(0)","(31000099,10)","3700","-1"
"159005638","","4","1","38","(31020061,4)","(31000031,2)","3800","0"
"159005639","","4","1","39","(0)","(31000178,2)","3900","-1"
"159005640","","4","1","40","(31010044,2)","(31010176,500)","4000","1"
"159005641","","4","1","41","(0)","(31020005,4)","4100","-1"
"159005642","","4","1","42","(31000099,10)","(31020008,10)","4200","0"
"159005643","","4","1","43","(0)","(31010044,2)","4300","-1"
"159005644","","4","1","44","(31010176,600)","(31061003,1)","4400","0"
"159005645","","4","1","45","(0)","(31000029,5)","4500","-1"
"159005646","","4","1","46","(31000012,1)","(31000112,1)","4600","0"
"159005647","","4","1","47","(0)","(31000099,10)","4700","-1"
"159005648","","4","1","48","(31000028,10)","(31020061,4)","4800","0"
"159005649","","4","1","49","(0)","(31020008,10)","4900","-1"
"159005650","","4","1","50","(31102246,1)","(31000063,1)","5000","1"
"159005651","","4","1","51","(0)","(31010043,10)","5100","-1"
"159005652","","4","1","52","(0)","(31140132,10)","5200","-1"
"159005653","","4","1","53","(31000029,5)","(31000037,2)","5300","0"
"159005654","","4","1","54","(31010176,600)","(31000033,2)","5400","0"
"159005655","","4","1","55","(0)","(31020005,2)","5500","-1"
"159005656","","4","1","56","(31061003,2)","(31010107,10)","5600","0"
"159005657","","4","1","57","(0)","(31000032,2)","5700","-1"
"159005658","","4","1","58","(31000105,5)","(31020001,10)","5800","0"
"159005659","","4","1","59","(0)","(31010044,4)","5900","-1"
"159005660","","4","1","60","(31130463,1)","(31010176,500)","6000","1"
"159005661","","4","1","61","(0)","(31020061,4)","6100","-1"
"159005662","","4","1","62","(31020061,3)","(31000031,2)","6200","0"
"159005663","","4","1","63","(0)","(31000012,1)","6300","-1"
"159005664","","4","1","64","(31020002,5)","(31000090,2)","6400","0"
"159005665","","4","1","65","(31010176,600)","(31000105,10)","6500","0"
"159005666","","4","1","66","(0)","(31000034,2)","6600","-1"
"159005667","","4","1","67","(31020008,10)","(31061003,2)","6700","0"
"159005668","","4","1","68","(0)","(31000036,2)","6800","-1"
"159005669","","4","1","69","(31000178,1)","(31010044,4)","6900","0"
"159005670","","4","1","70","(31131129,5)","(31000178,5)","7000","1"
"159005671","","4","1","71","(0)","(31000099,10)","7100","-1"
"159005672","","4","1","72","(0)","(31000033,2)","7200","-1"
"159005673","","4","1","73","(31000027,3)","(31130408,1)","7300","0"
"159005674","","4","1","74","(0)","(31000030,2)","7400","-1"
"159005675","","4","1","75","(31010176,600)","(31000176,1)","7500","0"
"159005676","","4","1","76","(0)","(31020005,2)","7600","-1"
"159005677","","4","1","77","(0)","(31140132,10)","7700","-1"
"159005678","","4","1","78","(31020002,2)","(31000034,2)","7800","0"
"159005679","","4","1","79","(0)","(31010044,4)","7900","-1"
"159005680","","4","1","80","(31000176,1)","(31000176,4)","8000","1"
"159005681","","4","1","81","(31020001,5)","(31110103,2)","8100","0"
"159005682","","4","1","82","(31010176,600)","(31000035,2)","8200","0"
"159005683","","4","1","83","(0)","(31000105,10)","8300","-1"
"159005684","","4","1","84","(0)","(31000099,10)","8400","-1"
"159005685","","4","1","85","(31061002,3)","(31000034,2)","8500","0"
"159005686","","4","1","86","(0)","(31010107,20)","8600","-1"
"159005687","","4","1","87","(31010176,1000)","(31010044,4)","8700","0"
"159005688","","4","1","88","(0)","(31059001,2)","8800","-1"
"159005689","","4","1","89","(0)","(31000091,1)","8900","-1"
"159005690","","4","1","90","(31102505,1)","(31000177,1)","9000","1"
"159005691","","4","1","91","(0)","(31110003,2)","9100","-1"
"159005692","","4","1","92","(31000106,5)","(31000033,2)","9200","0"
"159005693","","4","1","93","(0)","(31000031,2)","9300","-1"
"159005694","","4","1","94","(0)","(31000012,1)","9400","-1"
"159005695","","4","1","95","(31010176,1000)","(31000037,2)","9500","0"
"159005696","","4","1","96","(0)","(31000096,1)","9600","-1"
"159005697","","4","1","97","(31000178,1)","(31000099,10)","9700","0"
"159005698","","4","1","98","(0)","(31000178,2)","9800","-1"
"159005699","","4","1","99","(0)","(31010044,4)","9900","-1"
"159005700","","4","1","100","(31102510,1)","(31000174,1)","10000","1"
"159005701","90111000","4","2","1","(31041033,2)","(31140201,2)","100","1"
"159005702","","4","2","2","(31020004,10)","(31020003,10)","200","0"
"159005703","","4","2","3","(0)","(31020002,5)","300","-1"
"159005704","","4","2","4","(31010176,300)","(31010043,5)","400","0"
"159005705","","4","2","5","(31010177,1)","(31020008,10)","500","0"
"159005706","","4","2","6","(0)","(31000028,10)","600","-1"
"159005707","","4","2","7","(31010176,300)","(31000004,2)","700","0"
"159005708","","4","2","8","(0)","(31000040,20)","800","-1"
"159005709","","4","2","9","(31020061,2)","(31010107,10)","900","0"
"159005710","","4","2","10","(31059001,2)","(31000178,5)","1000","1"
"159005711","","4","2","11","(0)","(31010044,4)","1100","-1"
"159005712","","4","2","12","(31000040,10)","(31000029,6)","1200","0"
"159005713","","4","2","13","(0)","(31000086,12)","1300","-1"
"159005714","","4","2","14","(31140140,1)","(31000105,12)","1400","0"
"159005715","","4","2","15","(0)","(31020061,3)","1500","-1"
"159005716","","4","2","16","(31010176,300)","(31000005,2)","1600","0"
"159005717","","4","2","17","(31020003,3)","(31000012,1)","1700","0"
"159005718","","4","2","18","(31010043,5)","(31000027,6)","1800","0"
"159005719","","4","2","19","(0)","(31000094,3)","1900","-1"
"159005720","","4","2","20","(31102206,2)","(31010176,600)","2000","1"
"159005721","","4","2","21","(31000029,2)","(31000099,10)","2100","0"
"159005722","","4","2","22","(0)","(31059001,2)","2200","-1"
"159005723","","4","2","23","(31010176,300)","(31020061,3)","2300","0"
"159005724","","4","2","24","(31000105,10)","(31000105,10)","2400","0"
"159005725","","4","2","25","(0)","(31020001,10)","2500","-1"
"159005726","","4","2","26","(31110101,5)","(31010043,10)","2600","0"
"159005727","","4","2","27","(0)","(31000106,5)","2700","-1"
"159005728","","4","2","28","(31010176,300)","(31131129,5)","2800","0"
"159005729","","4","2","29","(0)","(31000095,2)","2900","-1"
"159005730","","4","2","30","(31130339,1)","(31130462,2)","3000","1"
"159005731","","4","2","31","(0)","(31000012,2)","3100","-1"
"159005732","","4","2","32","(31110001,5)","(31000096,1)","3200","0"
"159005733","","4","2","33","(31010043,5)","(31000030,3)","3300","0"
"159005734","","4","2","34","(0)","(31000112,1)","3400","-1"
"159005735","","4","2","35","(31010176,600)","(31000099,10)","3500","0"
"159005736","","4","2","36","(31020008,10)","(31130337,3)","3600","0"
"159005737","","4","2","37","(0)","(31000099,12)","3700","-1"
"159005738","","4","2","38","(31020061,4)","(31000031,3)","3800","0"
"159005739","","4","2","39","(0)","(31130462,1)","3900","-1"
"159005740","","4","2","40","(31010044,2)","(31010176,600)","4000","1"
"159005741","","4","2","41","(0)","(31020005,4)","4100","-1"
"159005742","","4","2","42","(31000099,10)","(31020008,10)","4200","0"
"159005743","","4","2","43","(0)","(31010044,2)","4300","-1"
"159005744","","4","2","44","(31010176,600)","(31061003,1)","4400","0"
"159005745","","4","2","45","(0)","(31000029,5)","4500","-1"
"159005746","","4","2","46","(31000012,1)","(31000112,1)","4600","0"
"159005747","","4","2","47","(0)","(31000099,10)","4700","-1"
"159005748","","4","2","48","(31000028,10)","(31020061,4)","4800","0"
"159005749","","4","2","49","(0)","(31020008,10)","4900","-1"
"159005750","","4","2","50","(31102246,1)","(31140201,2)","5000","1"
"159005751","","4","2","51","(0)","(31010043,12)","5100","-1"
"159005752","","4","2","52","(0)","(31140132,12)","5200","-1"
"159005753","","4","2","53","(31000029,5)","(31000037,3)","5300","0"
"159005754","","4","2","54","(31010176,600)","(31000033,3)","5400","0"
"159005755","","4","2","55","(0)","(31020005,3)","5500","-1"
"159005756","","4","2","56","(31061003,2)","(31010107,12)","5600","0"
"159005757","","4","2","57","(0)","(31000032,3)","5700","-1"
"159005758","","4","2","58","(31000105,5)","(31020001,12)","5800","0"
"159005759","","4","2","59","(0)","(31010044,4)","5900","-1"
"159005760","","4","2","60","(31130463,1)","(31010176,600)","6000","1"
"159005761","","4","2","61","(0)","(31020061,4)","6100","-1"
"159005762","","4","2","62","(31020061,3)","(31000031,2)","6200","0"
"159005763","","4","2","63","(0)","(31000012,1)","6300","-1"
"159005764","","4","2","64","(31020002,5)","(31000090,2)","6400","0"
"159005765","","4","2","65","(31010176,600)","(31000105,10)","6500","0"
"159005766","","4","2","66","(0)","(31000034,2)","6600","-1"
"159005767","","4","2","67","(31020008,10)","(31061003,2)","6700","0"
"159005768","","4","2","68","(0)","(31000036,2)","6800","-1"
"159005769","","4","2","69","(31000178,1)","(31010044,4)","6900","0"
"159005770","","4","2","70","(31131129,5)","(31000179,2)","7000","1"
"159005771","","4","2","71","(0)","(31000099,12)","7100","-1"
"159005772","","4","2","72","(0)","(31000033,3)","7200","-1"
"159005773","","4","2","73","(31000027,3)","(31130408,3)","7300","0"
"159005774","","4","2","74","(0)","(31000030,3)","7400","-1"
"159005775","","4","2","75","(31010176,600)","(31000176,2)","7500","0"
"159005776","","4","2","76","(0)","(31020005,4)","7600","-1"
"159005777","","4","2","77","(0)","(31140132,12)","7700","-1"
"159005778","","4","2","78","(31020002,2)","(31000034,3)","7800","0"
"159005779","","4","2","79","(0)","(31010044,4)","7900","-1"
"159005780","","4","2","80","(31000176,1)","(31000182,4)","8000","1"
"159005781","","4","2","81","(31020001,5)","(31110103,2)","8100","0"
"159005782","","4","2","82","(31010176,600)","(31000035,2)","8200","0"
"159005783","","4","2","83","(0)","(31000105,10)","8300","-1"
"159005784","","4","2","84","(0)","(31000099,10)","8400","-1"
"159005785","","4","2","85","(31061002,3)","(31000034,2)","8500","0"
"159005786","","4","2","86","(0)","(31010107,20)","8600","-1"
"159005787","","4","2","87","(31010176,1000)","(31010044,4)","8700","0"
"159005788","","4","2","88","(0)","(31059001,2)","8800","-1"
"159005789","","4","2","89","(0)","(31000091,1)","8900","-1"
"159005790","","4","2","90","(31102505,1)","(31000180,4)","9000","1"
"159005791","","4","2","91","(0)","(31110003,2)","9100","-1"
"159005792","","4","2","92","(31000106,5)","(31000033,3)","9200","0"
"159005793","","4","2","93","(0)","(31000031,3)","9300","-1"
"159005794","","4","2","94","(0)","(31000012,1)","9400","-1"
"159005795","","4","2","95","(31010176,1000)","(31000037,3)","9500","0"
"159005796","","4","2","96","(0)","(31000096,1)","9600","-1"
"159005797","","4","2","97","(31000178,1)","(31000099,12)","9700","0"
"159005798","","4","2","98","(0)","(31130462,2)","9800","-1"
"159005799","","4","2","99","(0)","(31010044,4)","9900","-1"
"159005800","","4","2","100","(31102510,1)","(31000174,1)","10000","1"
"159005801","90111000","4","3","1","(31041033,2)","(31000177,1)","100","1"
"159005802","","4","3","2","(31020004,10)","(31020003,10)","200","0"
"159005803","","4","3","3","(0)","(31020002,5)","300","-1"
"159005804","","4","3","4","(31010176,300)","(31010043,5)","400","0"
"159005805","","4","3","5","(31010177,1)","(31020008,10)","500","0"
"159005806","","4","3","6","(0)","(31000028,10)","600","-1"
"159005807","","4","3","7","(31010176,300)","(31000004,2)","700","0"
"159005808","","4","3","8","(0)","(31000040,20)","800","-1"
"159005809","","4","3","9","(31020061,2)","(31010107,10)","900","0"
"159005810","","4","3","10","(31059001,2)","(31141061,3)","1000","1"
"159005811","","4","3","11","(0)","(31010044,4)","1100","-1"
"159005812","","4","3","12","(31000040,10)","(31000029,6)","1200","0"
"159005813","","4","3","13","(0)","(31000086,12)","1300","-1"
"159005814","","4","3","14","(31140140,1)","(31000105,12)","1400","0"
"159005815","","4","3","15","(0)","(31020061,3)","1500","-1"
"159005816","","4","3","16","(31010176,300)","(31000005,2)","1600","0"
"159005817","","4","3","17","(31020003,3)","(31000012,1)","1700","0"
"159005818","","4","3","18","(31010043,5)","(31000027,6)","1800","0"
"159005819","","4","3","19","(0)","(31000094,3)","1900","-1"
"159005820","","4","3","20","(31102206,2)","(31010176,700)","2000","1"
"159005821","","4","3","21","(31000029,2)","(31000099,10)","2100","0"
"159005822","","4","3","22","(0)","(31059001,2)","2200","-1"
"159005823","","4","3","23","(31010176,300)","(31020061,3)","2300","0"
"159005824","","4","3","24","(31000105,10)","(31000105,10)","2400","0"
"159005825","","4","3","25","(0)","(31020001,10)","2500","-1"
"159005826","","4","3","26","(31110101,5)","(31010043,10)","2600","0"
"159005827","","4","3","27","(0)","(31000106,5)","2700","-1"
"159005828","","4","3","28","(31010176,300)","(31131129,5)","2800","0"
"159005829","","4","3","29","(0)","(31000095,2)","2900","-1"
"159005830","","4","3","30","(31130339,1)","(31000179,2)","3000","1"
"159005831","","4","3","31","(0)","(31000012,2)","3100","-1"
"159005832","","4","3","32","(31110001,5)","(31000096,1)","3200","0"
"159005833","","4","3","33","(31010043,5)","(31000030,3)","3300","0"
"159005834","","4","3","34","(0)","(31000112,1)","3400","-1"
"159005835","","4","3","35","(31010176,600)","(31000099,10)","3500","0"
"159005836","","4","3","36","(31020008,10)","(31130337,3)","3600","0"
"159005837","","4","3","37","(0)","(31000099,12)","3700","-1"
"159005838","","4","3","38","(31020061,4)","(31000031,3)","3800","0"
"159005839","","4","3","39","(0)","(31130462,1)","3900","-1"
"159005840","","4","3","40","(31010044,2)","(31010176,700)","4000","1"
"159005841","","4","3","41","(0)","(31020005,4)","4100","-1"
"159005842","","4","3","42","(31000099,10)","(31020008,10)","4200","0"
"159005843","","4","3","43","(0)","(31010044,2)","4300","-1"
"159005844","","4","3","44","(31010176,600)","(31061003,1)","4400","0"
"159005845","","4","3","45","(0)","(31000029,5)","4500","-1"
"159005846","","4","3","46","(31000012,1)","(31000112,1)","4600","0"
"159005847","","4","3","47","(0)","(31000099,10)","4700","-1"
"159005848","","4","3","48","(31000028,10)","(31020061,4)","4800","0"
