"AttributeId","WingNameId","ViewOrder","WingUpgradeMax","WingAddStarMax","StarNow","UpgradeNow","StarGradeMax","StarGradeNow","AttArray","Type","IIllusionList","WingOpenNeedRoleClass","PreWingRequirement","UnlockNeedMatirial","UnlockNeedMoney","AddStarMatirialId","StarShopId","AddStarMatirialNum","AddStarMaxEXP","EachAddStarExp","AddStarCriticalRate","UpgradeMatirialId","UpgradeShopId","UpgradeMatirialNum","UpgradeMoney","EachUpgradeBless","MinUpgradeBless","MaxUpgradeBless","BasicRate","RateChange","WingMeshID","WingAnimBlueprint","WingFreeAnim","WingGlideAnim","WingCallAnim","WingDeadAnim","WingSkillAnim","WingSpecialSkillAnim","PictureNameRes","ButtonPictureNameRes","NoticeId","IllusionOriginalIdRange","buff_wing_name","buff_image_res","buff_trigger_id","wing_image_res_array","WingClickAnim","ExhibitionPos","ExhibitionScale","MaxWalkSpeed","MaxFlySpeed","FlyUpAnimRes","FlyDownAnimRes","FlyUpTime","SprintAniRes","SprintLenAndTime","StarBuffId","GradeLimit","UpgradeLimit","RegionArr","SkillPool","AddLingMaterial","AddLingMaterialNum","LengQueTime","ExcellentAttArray"
"44132036","","12","","","","","","","(4,8,386400,0,1,4,7,77280,0,1,4,5,25760,0,1,4,6,30905,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132037","","12","","","","","","","(4,8,397440,0,1,4,7,79488,0,1,4,5,26496,0,1,4,6,31788,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132038","","12","","","","","","","(4,8,408480,0,1,4,7,81696,0,1,4,5,27232,0,1,4,6,32671,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132039","","12","","","","","","","(4,8,419520,0,1,4,7,83904,0,1,4,5,27968,0,1,4,6,33554,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132040","","12","","","","","","","(4,8,430560,0,1,4,7,86112,0,1,4,5,28704,0,1,4,6,34437,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132041","","12","","","","","","","(4,8,441600,0,1,4,7,88320,0,1,4,5,29440,0,1,4,6,35320,0,1)","","","","","","","31141061","","70","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","24",""
"44132042","","12","","","","","","","(4,8,452640,0,1,4,7,90528,0,1,4,5,30176,0,1,4,6,36203,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132043","","12","","","","","","","(4,8,463680,0,1,4,7,92736,0,1,4,5,30912,0,1,4,6,37086,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132044","","12","","","","","","","(4,8,474720,0,1,4,7,94944,0,1,4,5,31648,0,1,4,6,37969,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132045","","12","","","","","","","(4,8,485760,0,1,4,7,97152,0,1,4,5,32384,0,1,4,6,38852,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132046","","12","","","","","","","(4,8,496800,0,1,4,7,99360,0,1,4,5,33120,0,1,4,6,39735,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132047","","12","","","","","","","(4,8,507840,0,1,4,7,101568,0,1,4,5,33856,0,1,4,6,40618,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132048","","12","","","","","","","(4,8,518880,0,1,4,7,103776,0,1,4,5,34592,0,1,4,6,41501,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132049","","12","","","","","","","(4,8,529920,0,1,4,7,105984,0,1,4,5,35328,0,1,4,6,42384,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132050","","12","","","","","","","(4,8,540960,0,1,4,7,108192,0,1,4,5,36064,0,1,4,6,43267,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","","","",""
"44132051","","12","","","","","","","(4,8,552000,0,1,4,7,110400,0,1,4,5,36800,0,1,4,6,44150,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132052","","12","","","","","","","(4,8,634800,0,1,4,7,126960,0,1,4,5,42320,0,1,4,6,50774,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132053","","12","","","","","","","(4,8,717600,0,1,4,7,143520,0,1,4,5,47840,0,1,4,6,57398,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132054","","12","","","","","","","(4,8,800400,0,1,4,7,160080,0,1,4,5,53360,0,1,4,6,64022,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132055","","12","","","","","","","(4,8,883200,0,1,4,7,176640,0,1,4,5,58880,0,1,4,6,70646,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132056","","12","","","","","","","(4,8,966000,0,1,4,7,193200,0,1,4,5,64400,0,1,4,6,77270,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132057","","12","","","","","","","(4,8,1048800,0,1,4,7,209760,0,1,4,5,69920,0,1,4,6,83894,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132058","","12","","","","","","","(4,8,1131600,0,1,4,7,226320,0,1,4,5,75440,0,1,4,6,90518,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132059","","12","","","","","","","(4,8,1214400,0,1,4,7,242880,0,1,4,5,80960,0,1,4,6,97142,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132060","","12","","","","","","","(4,8,1297200,0,1,4,7,259440,0,1,4,5,86480,0,1,4,6,103766,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132061","","12","","","","","","","(4,8,1380000,0,1,4,7,276000,0,1,4,5,92000,0,1,4,6,110390,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132062","","12","","","","","","","(4,8,1462800,0,1,4,7,292560,0,1,4,5,97520,0,1,4,6,117014,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132063","","12","","","","","","","(4,8,1545600,0,1,4,7,309120,0,1,4,5,103040,0,1,4,6,123638,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132064","","12","","","","","","","(4,8,1628400,0,1,4,7,325680,0,1,4,5,108560,0,1,4,6,130262,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132065","","12","","","","","","","(4,8,1711200,0,1,4,7,342240,0,1,4,5,114080,0,1,4,6,136886,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132066","","12","","","","","","","(4,8,1794000,0,1,4,7,358800,0,1,4,5,119600,0,1,4,6,143510,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132067","","12","","","","","","","(4,8,1876800,0,1,4,7,375360,0,1,4,5,125120,0,1,4,6,150134,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132068","","12","","","","","","","(4,8,1959600,0,1,4,7,391920,0,1,4,5,130640,0,1,4,6,156758,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132069","","12","","","","","","","(4,8,2042400,0,1,4,7,408480,0,1,4,5,136160,0,1,4,6,163382,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132070","","12","","","","","","","(4,8,2125200,0,1,4,7,425040,0,1,4,5,141680,0,1,4,6,170006,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132071","","12","","","","","","","(4,8,2208000,0,1,4,7,441600,0,1,4,5,147200,0,1,4,6,176630,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132072","","12","","","","","","","(4,8,2290800,0,1,4,7,458160,0,1,4,5,152720,0,1,4,6,183254,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132073","","12","","","","","","","(4,8,2373600,0,1,4,7,474720,0,1,4,5,158240,0,1,4,6,189878,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132074","","12","","","","","","","(4,8,2456400,0,1,4,7,491280,0,1,4,5,163760,0,1,4,6,196502,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132075","","12","","","","","","","(4,8,2539200,0,1,4,7,507840,0,1,4,5,169280,0,1,4,6,203126,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132076","","12","","","","","","","(4,8,2622000,0,1,4,7,524400,0,1,4,5,174800,0,1,4,6,209750,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132077","","12","","","","","","","(4,8,2704800,0,1,4,7,540960,0,1,4,5,180320,0,1,4,6,216374,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132078","","12","","","","","","","(4,8,2787600,0,1,4,7,557520,0,1,4,5,185840,0,1,4,6,222998,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132079","","12","","","","","","","(4,8,2870400,0,1,4,7,574080,0,1,4,5,191360,0,1,4,6,229622,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132080","","12","","","","","","","(4,8,2953200,0,1,4,7,590640,0,1,4,5,196880,0,1,4,6,236246,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132081","","12","","","","","","","(4,8,3036000,0,1,4,7,607200,0,1,4,5,202400,0,1,4,6,242870,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132082","","12","","","","","","","(4,8,3118800,0,1,4,7,623760,0,1,4,5,207920,0,1,4,6,249494,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132083","","12","","","","","","","(4,8,3201600,0,1,4,7,640320,0,1,4,5,213440,0,1,4,6,256118,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132084","","12","","","","","","","(4,8,3284400,0,1,4,7,656880,0,1,4,5,218960,0,1,4,6,262742,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132085","","12","","","","","","","(4,8,3367200,0,1,4,7,673440,0,1,4,5,224480,0,1,4,6,269366,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132086","","12","","","","","","","(4,8,3450000,0,1,4,7,690000,0,1,4,5,230000,0,1,4,6,275990,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132087","","12","","","","","","","(4,8,3532800,0,1,4,7,706560,0,1,4,5,235520,0,1,4,6,282614,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132088","","12","","","","","","","(4,8,3615600,0,1,4,7,723120,0,1,4,5,241040,0,1,4,6,289238,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132089","","12","","","","","","","(4,8,3698400,0,1,4,7,739680,0,1,4,5,246560,0,1,4,6,295862,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
"44132090","","12","","","","","","","(4,8,3781200,0,1,4,7,756240,0,1,4,5,252080,0,1,4,6,302486,0,1)","","","","","","","","","","","","","","","","","","","","","","91036001","91036002","91036003","91036013","91036004","91036005","91036006","91036007","91200030","91200030","","","90096674","91222835","","(91222838,91222839,91222840,91222841,91222842)","91036003","(0,-30,100)","(0.5,0.5,0.5)","0.2","0.8","91036011","91036012","0.5","","","0","","0","","(26020944,30,26020958,45,26020935,25)","(31141062,31141063,31141064,31141201,31141202)","(1,1,1,1,1)","",""
