"AttributeId","SpiritNum","AttArray","AddSpiritMatirialId","AddSpiritMatirialNum","AddSpiritMoney"
"46000244","0.6075","(4,8,91125,0,1,4,5,6834,0,1,4,6,8201,0,1,4,7,9113,0,1,4,9,1823,0,1,4,10,1823,0,1,4,25,0.243,0,1,4,26,0.243,0,1)","31000042","1","(2,100000)"
"46000245","0.61","(4,8,91500,0,1,4,5,6863,0,1,4,6,8235,0,1,4,7,9150,0,1,4,9,1830,0,1,4,10,1830,0,1,4,25,0.244,0,1,4,26,0.244,0,1)","31000042","1","(2,100000)"
"46000246","0.6125","(4,8,91875,0,1,4,5,6891,0,1,4,6,8269,0,1,4,7,9188,0,1,4,9,1838,0,1,4,10,1838,0,1,4,25,0.245,0,1,4,26,0.245,0,1)","31000042","1","(2,100000)"
"46000247","0.615","(4,8,92250,0,1,4,5,6919,0,1,4,6,8303,0,1,4,7,9225,0,1,4,9,1845,0,1,4,10,1845,0,1,4,25,0.246,0,1,4,26,0.246,0,1)","31000042","1","(2,100000)"
"46000248","0.6175","(4,8,92625,0,1,4,5,6947,0,1,4,6,8336,0,1,4,7,9263,0,1,4,9,1853,0,1,4,10,1853,0,1,4,25,0.247,0,1,4,26,0.247,0,1)","31000042","1","(2,100000)"
"46000249","0.62","(4,8,93000,0,1,4,5,6975,0,1,4,6,8370,0,1,4,7,9300,0,1,4,9,1860,0,1,4,10,1860,0,1,4,25,0.248,0,1,4,26,0.248,0,1)","31000042","1","(2,100000)"
"46000250","0.6225","(4,8,93375,0,1,4,5,7003,0,1,4,6,8404,0,1,4,7,9338,0,1,4,9,1868,0,1,4,10,1868,0,1,4,25,0.249,0,1,4,26,0.249,0,1)","31000042","1","(2,100000)"
"46000251","0.625","(4,8,93750,0,1,4,5,7031,0,1,4,6,8438,0,1,4,7,9375,0,1,4,9,1875,0,1,4,10,1875,0,1,4,25,0.25,0,1,4,26,0.25,0,1)","31000042","1","(2,100000)"
"46000252","0.6275","(4,8,94125,0,1,4,5,7059,0,1,4,6,8471,0,1,4,7,9413,0,1,4,9,1883,0,1,4,10,1883,0,1,4,25,0.251,0,1,4,26,0.251,0,1)","31000042","1","(2,100000)"
"46000253","0.63","(4,8,94500,0,1,4,5,7088,0,1,4,6,8505,0,1,4,7,9450,0,1,4,9,1890,0,1,4,10,1890,0,1,4,25,0.252,0,1,4,26,0.252,0,1)","31000042","1","(2,100000)"
"46000254","0.6325","(4,8,94875,0,1,4,5,7116,0,1,4,6,8539,0,1,4,7,9488,0,1,4,9,1898,0,1,4,10,1898,0,1,4,25,0.253,0,1,4,26,0.253,0,1)","31000042","1","(2,100000)"
"46000255","0.635","(4,8,95250,0,1,4,5,7144,0,1,4,6,8573,0,1,4,7,9525,0,1,4,9,1905,0,1,4,10,1905,0,1,4,25,0.254,0,1,4,26,0.254,0,1)","31000042","1","(2,100000)"
"46000256","0.6375","(4,8,95625,0,1,4,5,7172,0,1,4,6,8606,0,1,4,7,9563,0,1,4,9,1913,0,1,4,10,1913,0,1,4,25,0.255,0,1,4,26,0.255,0,1)","31000042","1","(2,100000)"
"46000257","0.64","(4,8,96000,0,1,4,5,7200,0,1,4,6,8640,0,1,4,7,9600,0,1,4,9,1920,0,1,4,10,1920,0,1,4,25,0.256,0,1,4,26,0.256,0,1)","31000042","1","(2,100000)"
"46000258","0.6425","(4,8,96375,0,1,4,5,7228,0,1,4,6,8674,0,1,4,7,9638,0,1,4,9,1928,0,1,4,10,1928,0,1,4,25,0.257,0,1,4,26,0.257,0,1)","31000042","1","(2,100000)"
"46000259","0.645","(4,8,96750,0,1,4,5,7256,0,1,4,6,8708,0,1,4,7,9675,0,1,4,9,1935,0,1,4,10,1935,0,1,4,25,0.258,0,1,4,26,0.258,0,1)","31000042","1","(2,100000)"
"46000260","0.6475","(4,8,97125,0,1,4,5,7284,0,1,4,6,8741,0,1,4,7,9713,0,1,4,9,1943,0,1,4,10,1943,0,1,4,25,0.259,0,1,4,26,0.259,0,1)","31000042","1","(2,100000)"
"46000261","0.65","(4,8,97500,0,1,4,5,7313,0,1,4,6,8775,0,1,4,7,9750,0,1,4,9,1950,0,1,4,10,1950,0,1,4,25,0.26,0,1,4,26,0.26,0,1)","31000042","1","(2,100000)"
"46000262","0.6525","(4,8,97875,0,1,4,5,7341,0,1,4,6,8809,0,1,4,7,9788,0,1,4,9,1958,0,1,4,10,1958,0,1,4,25,0.261,0,1,4,26,0.261,0,1)","31000042","1","(2,100000)"
"46000263","0.655","(4,8,98250,0,1,4,5,7369,0,1,4,6,8843,0,1,4,7,9825,0,1,4,9,1965,0,1,4,10,1965,0,1,4,25,0.262,0,1,4,26,0.262,0,1)","31000042","1","(2,100000)"
"46000264","0.6575","(4,8,98625,0,1,4,5,7397,0,1,4,6,8876,0,1,4,7,9863,0,1,4,9,1973,0,1,4,10,1973,0,1,4,25,0.263,0,1,4,26,0.263,0,1)","31000042","1","(2,100000)"
"46000265","0.66","(4,8,99000,0,1,4,5,7425,0,1,4,6,8910,0,1,4,7,9900,0,1,4,9,1980,0,1,4,10,1980,0,1,4,25,0.264,0,1,4,26,0.264,0,1)","31000042","1","(2,100000)"
"46000266","0.6625","(4,8,99375,0,1,4,5,7453,0,1,4,6,8944,0,1,4,7,9938,0,1,4,9,1988,0,1,4,10,1988,0,1,4,25,0.265,0,1,4,26,0.265,0,1)","31000042","1","(2,100000)"
"46000267","0.665","(4,8,99750,0,1,4,5,7481,0,1,4,6,8978,0,1,4,7,9975,0,1,4,9,1995,0,1,4,10,1995,0,1,4,25,0.266,0,1,4,26,0.266,0,1)","31000042","1","(2,100000)"
"46000268","0.6675","(4,8,100125,0,1,4,5,7509,0,1,4,6,9011,0,1,4,7,10013,0,1,4,9,2003,0,1,4,10,2003,0,1,4,25,0.267,0,1,4,26,0.267,0,1)","31000042","1","(2,100000)"
"46000269","0.67","(4,8,100500,0,1,4,5,7538,0,1,4,6,9045,0,1,4,7,10050,0,1,4,9,2010,0,1,4,10,2010,0,1,4,25,0.268,0,1,4,26,0.268,0,1)","31000042","1","(2,100000)"
"46000270","0.6725","(4,8,100875,0,1,4,5,7566,0,1,4,6,9079,0,1,4,7,10088,0,1,4,9,2018,0,1,4,10,2018,0,1,4,25,0.269,0,1,4,26,0.269,0,1)","31000042","1","(2,100000)"
"46000271","0.675","(4,8,101250,0,1,4,5,7594,0,1,4,6,9113,0,1,4,7,10125,0,1,4,9,2025,0,1,4,10,2025,0,1,4,25,0.27,0,1,4,26,0.27,0,1)","31000042","1","(2,100000)"
"46000272","0.6775","(4,8,101625,0,1,4,5,7622,0,1,4,6,9146,0,1,4,7,10163,0,1,4,9,2033,0,1,4,10,2033,0,1,4,25,0.271,0,1,4,26,0.271,0,1)","31000042","1","(2,100000)"
"46000273","0.68","(4,8,102000,0,1,4,5,7650,0,1,4,6,9180,0,1,4,7,10200,0,1,4,9,2040,0,1,4,10,2040,0,1,4,25,0.272,0,1,4,26,0.272,0,1)","31000042","1","(2,100000)"
"46000274","0.6825","(4,8,102375,0,1,4,5,7678,0,1,4,6,9214,0,1,4,7,10238,0,1,4,9,2048,0,1,4,10,2048,0,1,4,25,0.273,0,1,4,26,0.273,0,1)","31000042","1","(2,100000)"
"46000275","0.685","(4,8,102750,0,1,4,5,7706,0,1,4,6,9248,0,1,4,7,10275,0,1,4,9,2055,0,1,4,10,2055,0,1,4,25,0.274,0,1,4,26,0.274,0,1)","31000042","1","(2,100000)"
"46000276","0.6875","(4,8,103125,0,1,4,5,7734,0,1,4,6,9281,0,1,4,7,10313,0,1,4,9,2063,0,1,4,10,2063,0,1,4,25,0.275,0,1,4,26,0.275,0,1)","31000042","1","(2,100000)"
"46000277","0.69","(4,8,103500,0,1,4,5,7763,0,1,4,6,9315,0,1,4,7,10350,0,1,4,9,2070,0,1,4,10,2070,0,1,4,25,0.276,0,1,4,26,0.276,0,1)","31000042","1","(2,100000)"
"46000278","0.6925","(4,8,103875,0,1,4,5,7791,0,1,4,6,9349,0,1,4,7,10388,0,1,4,9,2078,0,1,4,10,2078,0,1,4,25,0.277,0,1,4,26,0.277,0,1)","31000042","1","(2,100000)"
"46000279","0.695","(4,8,104250,0,1,4,5,7819,0,1,4,6,9383,0,1,4,7,10425,0,1,4,9,2085,0,1,4,10,2085,0,1,4,25,0.278,0,1,4,26,0.278,0,1)","31000042","1","(2,100000)"
"46000280","0.6975","(4,8,104625,0,1,4,5,7847,0,1,4,6,9416,0,1,4,7,10463,0,1,4,9,2093,0,1,4,10,2093,0,1,4,25,0.279,0,1,4,26,0.279,0,1)","31000042","1","(2,100000)"
"46000281","0.7","(4,8,105000,0,1,4,5,7875,0,1,4,6,9450,0,1,4,7,10500,0,1,4,9,2100,0,1,4,10,2100,0,1,4,25,0.28,0,1,4,26,0.28,0,1)","31000042","1","(2,100000)"
"46000282","0.7025","(4,8,105375,0,1,4,5,7903,0,1,4,6,9484,0,1,4,7,10538,0,1,4,9,2108,0,1,4,10,2108,0,1,4,25,0.281,0,1,4,26,0.281,0,1)","31000042","1","(2,100000)"
"46000283","0.705","(4,8,105750,0,1,4,5,7931,0,1,4,6,9518,0,1,4,7,10575,0,1,4,9,2115,0,1,4,10,2115,0,1,4,25,0.282,0,1,4,26,0.282,0,1)","31000042","1","(2,100000)"
"46000284","0.7075","(4,8,106125,0,1,4,5,7959,0,1,4,6,9551,0,1,4,7,10613,0,1,4,9,2123,0,1,4,10,2123,0,1,4,25,0.283,0,1,4,26,0.283,0,1)","31000042","1","(2,100000)"
"46000285","0.71","(4,8,106500,0,1,4,5,7988,0,1,4,6,9585,0,1,4,7,10650,0,1,4,9,2130,0,1,4,10,2130,0,1,4,25,0.284,0,1,4,26,0.284,0,1)","31000042","1","(2,100000)"
"46000286","0.7125","(4,8,106875,0,1,4,5,8016,0,1,4,6,9619,0,1,4,7,10688,0,1,4,9,2138,0,1,4,10,2138,0,1,4,25,0.285,0,1,4,26,0.285,0,1)","31000042","1","(2,100000)"
"46000287","0.715","(4,8,107250,0,1,4,5,8044,0,1,4,6,9653,0,1,4,7,10725,0,1,4,9,2145,0,1,4,10,2145,0,1,4,25,0.286,0,1,4,26,0.286,0,1)","31000042","1","(2,100000)"
"46000288","0.7175","(4,8,107625,0,1,4,5,8072,0,1,4,6,9686,0,1,4,7,10763,0,1,4,9,2153,0,1,4,10,2153,0,1,4,25,0.287,0,1,4,26,0.287,0,1)","31000042","1","(2,100000)"
"46000289","0.72","(4,8,108000,0,1,4,5,8100,0,1,4,6,9720,0,1,4,7,10800,0,1,4,9,2160,0,1,4,10,2160,0,1,4,25,0.288,0,1,4,26,0.288,0,1)","31000042","1","(2,100000)"
"46000290","0.7225","(4,8,108375,0,1,4,5,8128,0,1,4,6,9754,0,1,4,7,10838,0,1,4,9,2168,0,1,4,10,2168,0,1,4,25,0.289,0,1,4,26,0.289,0,1)","31000042","1","(2,100000)"
"46000291","0.725","(4,8,108750,0,1,4,5,8156,0,1,4,6,9788,0,1,4,7,10875,0,1,4,9,2175,0,1,4,10,2175,0,1,4,25,0.29,0,1,4,26,0.29,0,1)","31000042","1","(2,100000)"
"46000292","0.7275","(4,8,109125,0,1,4,5,8184,0,1,4,6,9821,0,1,4,7,10913,0,1,4,9,2183,0,1,4,10,2183,0,1,4,25,0.291,0,1,4,26,0.291,0,1)","31000042","1","(2,100000)"
"46000293","0.73","(4,8,109500,0,1,4,5,8213,0,1,4,6,9855,0,1,4,7,10950,0,1,4,9,2190,0,1,4,10,2190,0,1,4,25,0.292,0,1,4,26,0.292,0,1)","31000042","1","(2,100000)"
"46000294","0.7325","(4,8,109875,0,1,4,5,8241,0,1,4,6,9889,0,1,4,7,10988,0,1,4,9,2198,0,1,4,10,2198,0,1,4,25,0.293,0,1,4,26,0.293,0,1)","31000042","1","(2,100000)"
"46000295","0.735","(4,8,110250,0,1,4,5,8269,0,1,4,6,9923,0,1,4,7,11025,0,1,4,9,2205,0,1,4,10,2205,0,1,4,25,0.294,0,1,4,26,0.294,0,1)","31000042","1","(2,100000)"
"46000296","0.7375","(4,8,110625,0,1,4,5,8297,0,1,4,6,9956,0,1,4,7,11063,0,1,4,9,2213,0,1,4,10,2213,0,1,4,25,0.295,0,1,4,26,0.295,0,1)","31000042","1","(2,100000)"
"46000297","0.74","(4,8,111000,0,1,4,5,8325,0,1,4,6,9990,0,1,4,7,11100,0,1,4,9,2220,0,1,4,10,2220,0,1,4,25,0.296,0,1,4,26,0.296,0,1)","31000042","1","(2,100000)"
"46000298","0.7425","(4,8,111375,0,1,4,5,8353,0,1,4,6,10024,0,1,4,7,11138,0,1,4,9,2228,0,1,4,10,2228,0,1,4,25,0.297,0,1,4,26,0.297,0,1)","31000042","1","(2,100000)"
"46000299","0.745","(4,8,111750,0,1,4,5,8381,0,1,4,6,10058,0,1,4,7,11175,0,1,4,9,2235,0,1,4,10,2235,0,1,4,25,0.298,0,1,4,26,0.298,0,1)","31000042","1","(2,100000)"
"46000300","0.7475","(4,8,112125,0,1,4,5,8409,0,1,4,6,10091,0,1,4,7,11213,0,1,4,9,2243,0,1,4,10,2243,0,1,4,25,0.299,0,1,4,26,0.299,0,1)","31000042","1","(2,100000)"
"46000301","0.75","(4,8,112500,0,1,4,5,8438,0,1,4,6,10125,0,1,4,7,11250,0,1,4,9,2250,0,1,4,10,2250,0,1,4,25,0.3,0,1,4,26,0.3,0,1)","31000042","1","(2,100000)"
"46000302","0.7525","(4,8,112875,0,1,4,5,8466,0,1,4,6,10159,0,1,4,7,11288,0,1,4,9,2258,0,1,4,10,2258,0,1,4,25,0.301,0,1,4,26,0.301,0,1)","31000042","1","(2,100000)"
"46000303","0.755","(4,8,113250,0,1,4,5,8494,0,1,4,6,10193,0,1,4,7,11325,0,1,4,9,2265,0,1,4,10,2265,0,1,4,25,0.302,0,1,4,26,0.302,0,1)","31000042","1","(2,100000)"
"46000304","0.7575","(4,8,113625,0,1,4,5,8522,0,1,4,6,10226,0,1,4,7,11363,0,1,4,9,2273,0,1,4,10,2273,0,1,4,25,0.303,0,1,4,26,0.303,0,1)","31000042","1","(2,100000)"
"46000305","0.76","(4,8,114000,0,1,4,5,8550,0,1,4,6,10260,0,1,4,7,11400,0,1,4,9,2280,0,1,4,10,2280,0,1,4,25,0.304,0,1,4,26,0.304,0,1)","31000042","1","(2,100000)"
"46000306","0.7625","(4,8,114375,0,1,4,5,8578,0,1,4,6,10294,0,1,4,7,11438,0,1,4,9,2288,0,1,4,10,2288,0,1,4,25,0.305,0,1,4,26,0.305,0,1)","31000042","1","(2,100000)"
"46000307","0.765","(4,8,114750,0,1,4,5,8606,0,1,4,6,10328,0,1,4,7,11475,0,1,4,9,2295,0,1,4,10,2295,0,1,4,25,0.306,0,1,4,26,0.306,0,1)","31000042","1","(2,100000)"
"46000308","0.7675","(4,8,115125,0,1,4,5,8634,0,1,4,6,10361,0,1,4,7,11513,0,1,4,9,2303,0,1,4,10,2303,0,1,4,25,0.307,0,1,4,26,0.307,0,1)","31000042","1","(2,100000)"
"46000309","0.77","(4,8,115500,0,1,4,5,8663,0,1,4,6,10395,0,1,4,7,11550,0,1,4,9,2310,0,1,4,10,2310,0,1,4,25,0.308,0,1,4,26,0.308,0,1)","31000042","1","(2,100000)"
"46000310","0.7725","(4,8,115875,0,1,4,5,8691,0,1,4,6,10429,0,1,4,7,11588,0,1,4,9,2318,0,1,4,10,2318,0,1,4,25,0.309,0,1,4,26,0.309,0,1)","31000042","1","(2,100000)"
"46000311","0.775","(4,8,116250,0,1,4,5,8719,0,1,4,6,10463,0,1,4,7,11625,0,1,4,9,2325,0,1,4,10,2325,0,1,4,25,0.31,0,1,4,26,0.31,0,1)","31000042","1","(2,100000)"
"46000312","0.7775","(4,8,116625,0,1,4,5,8747,0,1,4,6,10496,0,1,4,7,11663,0,1,4,9,2333,0,1,4,10,2333,0,1,4,25,0.311,0,1,4,26,0.311,0,1)","31000042","1","(2,100000)"
"46000313","0.78","(4,8,117000,0,1,4,5,8775,0,1,4,6,10530,0,1,4,7,11700,0,1,4,9,2340,0,1,4,10,2340,0,1,4,25,0.312,0,1,4,26,0.312,0,1)","31000042","1","(2,100000)"
"46000314","0.7825","(4,8,117375,0,1,4,5,8803,0,1,4,6,10564,0,1,4,7,11738,0,1,4,9,2348,0,1,4,10,2348,0,1,4,25,0.313,0,1,4,26,0.313,0,1)","31000042","1","(2,100000)"
"46000315","0.785","(4,8,117750,0,1,4,5,8831,0,1,4,6,10598,0,1,4,7,11775,0,1,4,9,2355,0,1,4,10,2355,0,1,4,25,0.314,0,1,4,26,0.314,0,1)","31000042","1","(2,100000)"
"46000316","0.7875","(4,8,118125,0,1,4,5,8859,0,1,4,6,10631,0,1,4,7,11813,0,1,4,9,2363,0,1,4,10,2363,0,1,4,25,0.315,0,1,4,26,0.315,0,1)","31000042","1","(2,100000)"
"46000317","0.79","(4,8,118500,0,1,4,5,8888,0,1,4,6,10665,0,1,4,7,11850,0,1,4,9,2370,0,1,4,10,2370,0,1,4,25,0.316,0,1,4,26,0.316,0,1)","31000042","1","(2,100000)"
"46000318","0.7925","(4,8,118875,0,1,4,5,8916,0,1,4,6,10699,0,1,4,7,11888,0,1,4,9,2378,0,1,4,10,2378,0,1,4,25,0.317,0,1,4,26,0.317,0,1)","31000042","1","(2,100000)"
"46000319","0.795","(4,8,119250,0,1,4,5,8944,0,1,4,6,10733,0,1,4,7,11925,0,1,4,9,2385,0,1,4,10,2385,0,1,4,25,0.318,0,1,4,26,0.318,0,1)","31000042","1","(2,100000)"
"46000320","0.7975","(4,8,119625,0,1,4,5,8972,0,1,4,6,10766,0,1,4,7,11963,0,1,4,9,2393,0,1,4,10,2393,0,1,4,25,0.319,0,1,4,26,0.319,0,1)","31000042","1","(2,100000)"
"46000321","0.8","(4,8,120000,0,1,4,5,9000,0,1,4,6,10800,0,1,4,7,12000,0,1,4,9,2400,0,1,4,10,2400,0,1,4,25,0.32,0,1,4,26,0.32,0,1)","31000042","1","(2,100000)"
"46000322","0.8025","(4,8,120375,0,1,4,5,9028,0,1,4,6,10834,0,1,4,7,12038,0,1,4,9,2408,0,1,4,10,2408,0,1,4,25,0.321,0,1,4,26,0.321,0,1)","31000042","1","(2,100000)"
"46000323","0.805","(4,8,120750,0,1,4,5,9056,0,1,4,6,10868,0,1,4,7,12075,0,1,4,9,2415,0,1,4,10,2415,0,1,4,25,0.322,0,1,4,26,0.322,0,1)","31000042","1","(2,100000)"
"46000324","0.8075","(4,8,121125,0,1,4,5,9084,0,1,4,6,10901,0,1,4,7,12113,0,1,4,9,2423,0,1,4,10,2423,0,1,4,25,0.323,0,1,4,26,0.323,0,1)","31000042","1","(2,100000)"
"46000325","0.81","(4,8,121500,0,1,4,5,9113,0,1,4,6,10935,0,1,4,7,12150,0,1,4,9,2430,0,1,4,10,2430,0,1,4,25,0.324,0,1,4,26,0.324,0,1)","31000042","1","(2,100000)"
"46000326","0.8125","(4,8,121875,0,1,4,5,9141,0,1,4,6,10969,0,1,4,7,12188,0,1,4,9,2438,0,1,4,10,2438,0,1,4,25,0.325,0,1,4,26,0.325,0,1)","31000042","1","(2,100000)"
"46000327","0.815","(4,8,122250,0,1,4,5,9169,0,1,4,6,11003,0,1,4,7,12225,0,1,4,9,2445,0,1,4,10,2445,0,1,4,25,0.326,0,1,4,26,0.326,0,1)","31000042","1","(2,100000)"
"46000328","0.8175","(4,8,122625,0,1,4,5,9197,0,1,4,6,11036,0,1,4,7,12263,0,1,4,9,2453,0,1,4,10,2453,0,1,4,25,0.327,0,1,4,26,0.327,0,1)","31000042","1","(2,100000)"
"46000329","0.82","(4,8,123000,0,1,4,5,9225,0,1,4,6,11070,0,1,4,7,12300,0,1,4,9,2460,0,1,4,10,2460,0,1,4,25,0.328,0,1,4,26,0.328,0,1)","31000042","1","(2,100000)"
"46000330","0.8225","(4,8,123375,0,1,4,5,9253,0,1,4,6,11104,0,1,4,7,12338,0,1,4,9,2468,0,1,4,10,2468,0,1,4,25,0.329,0,1,4,26,0.329,0,1)","31000042","1","(2,100000)"
"46000331","0.825","(4,8,123750,0,1,4,5,9281,0,1,4,6,11138,0,1,4,7,12375,0,1,4,9,2475,0,1,4,10,2475,0,1,4,25,0.33,0,1,4,26,0.33,0,1)","31000042","1","(2,100000)"
"46000332","0.8275","(4,8,124125,0,1,4,5,9309,0,1,4,6,11171,0,1,4,7,12413,0,1,4,9,2483,0,1,4,10,2483,0,1,4,25,0.331,0,1,4,26,0.331,0,1)","31000042","1","(2,100000)"
"46000333","0.83","(4,8,124500,0,1,4,5,9338,0,1,4,6,11205,0,1,4,7,12450,0,1,4,9,2490,0,1,4,10,2490,0,1,4,25,0.332,0,1,4,26,0.332,0,1)","31000042","1","(2,100000)"
"46000334","0.8325","(4,8,124875,0,1,4,5,9366,0,1,4,6,11239,0,1,4,7,12488,0,1,4,9,2498,0,1,4,10,2498,0,1,4,25,0.333,0,1,4,26,0.333,0,1)","31000042","1","(2,100000)"
"46000335","0.835","(4,8,125250,0,1,4,5,9394,0,1,4,6,11273,0,1,4,7,12525,0,1,4,9,2505,0,1,4,10,2505,0,1,4,25,0.334,0,1,4,26,0.334,0,1)","31000042","1","(2,100000)"
"46000336","0.8375","(4,8,125625,0,1,4,5,9422,0,1,4,6,11306,0,1,4,7,12563,0,1,4,9,2513,0,1,4,10,2513,0,1,4,25,0.335,0,1,4,26,0.335,0,1)","31000042","1","(2,100000)"
"46000337","0.84","(4,8,126000,0,1,4,5,9450,0,1,4,6,11340,0,1,4,7,12600,0,1,4,9,2520,0,1,4,10,2520,0,1,4,25,0.336,0,1,4,26,0.336,0,1)","31000042","1","(2,100000)"
"46000338","0.8425","(4,8,126375,0,1,4,5,9478,0,1,4,6,11374,0,1,4,7,12638,0,1,4,9,2528,0,1,4,10,2528,0,1,4,25,0.337,0,1,4,26,0.337,0,1)","31000042","1","(2,100000)"
"46000339","0.845","(4,8,126750,0,1,4,5,9506,0,1,4,6,11408,0,1,4,7,12675,0,1,4,9,2535,0,1,4,10,2535,0,1,4,25,0.338,0,1,4,26,0.338,0,1)","31000042","1","(2,100000)"
"46000340","0.8475","(4,8,127125,0,1,4,5,9534,0,1,4,6,11441,0,1,4,7,12713,0,1,4,9,2543,0,1,4,10,2543,0,1,4,25,0.339,0,1,4,26,0.339,0,1)","31000042","1","(2,100000)"
"46000341","0.85","(4,8,127500,0,1,4,5,9563,0,1,4,6,11475,0,1,4,7,12750,0,1,4,9,2550,0,1,4,10,2550,0,1,4,25,0.34,0,1,4,26,0.34,0,1)","31000042","1","(2,100000)"
"46000342","0.8525","(4,8,127875,0,1,4,5,9591,0,1,4,6,11509,0,1,4,7,12788,0,1,4,9,2558,0,1,4,10,2558,0,1,4,25,0.341,0,1,4,26,0.341,0,1)","31000042","1","(2,100000)"
"46000343","0.855","(4,8,128250,0,1,4,5,9619,0,1,4,6,11543,0,1,4,7,12825,0,1,4,9,2565,0,1,4,10,2565,0,1,4,25,0.342,0,1,4,26,0.342,0,1)","31000042","1","(2,100000)"
"46000344","0.8575","(4,8,128625,0,1,4,5,9647,0,1,4,6,11576,0,1,4,7,12863,0,1,4,9,2573,0,1,4,10,2573,0,1,4,25,0.343,0,1,4,26,0.343,0,1)","31000042","1","(2,100000)"
"46000345","0.86","(4,8,129000,0,1,4,5,9675,0,1,4,6,11610,0,1,4,7,12900,0,1,4,9,2580,0,1,4,10,2580,0,1,4,25,0.344,0,1,4,26,0.344,0,1)","31000042","1","(2,100000)"
"46000346","0.8625","(4,8,129375,0,1,4,5,9703,0,1,4,6,11644,0,1,4,7,12938,0,1,4,9,2588,0,1,4,10,2588,0,1,4,25,0.345,0,1,4,26,0.345,0,1)","31000042","1","(2,100000)"
"46000347","0.865","(4,8,129750,0,1,4,5,9731,0,1,4,6,11678,0,1,4,7,12975,0,1,4,9,2595,0,1,4,10,2595,0,1,4,25,0.346,0,1,4,26,0.346,0,1)","31000042","1","(2,100000)"
"46000348","0.8675","(4,8,130125,0,1,4,5,9759,0,1,4,6,11711,0,1,4,7,13013,0,1,4,9,2603,0,1,4,10,2603,0,1,4,25,0.347,0,1,4,26,0.347,0,1)","31000042","1","(2,100000)"
"46000349","0.87","(4,8,130500,0,1,4,5,9788,0,1,4,6,11745,0,1,4,7,13050,0,1,4,9,2610,0,1,4,10,2610,0,1,4,25,0.348,0,1,4,26,0.348,0,1)","31000042","1","(2,100000)"
"46000350","0.8725","(4,8,130875,0,1,4,5,9816,0,1,4,6,11779,0,1,4,7,13088,0,1,4,9,2618,0,1,4,10,2618,0,1,4,25,0.349,0,1,4,26,0.349,0,1)","31000042","1","(2,100000)"
"46000351","0.875","(4,8,131250,0,1,4,5,9844,0,1,4,6,11813,0,1,4,7,13125,0,1,4,9,2625,0,1,4,10,2625,0,1,4,25,0.35,0,1,4,26,0.35,0,1)","31000042","1","(2,100000)"
"46000352","0.8775","(4,8,131625,0,1,4,5,9872,0,1,4,6,11846,0,1,4,7,13163,0,1,4,9,2633,0,1,4,10,2633,0,1,4,25,0.351,0,1,4,26,0.351,0,1)","31000042","1","(2,100000)"
"46000353","0.88","(4,8,132000,0,1,4,5,9900,0,1,4,6,11880,0,1,4,7,13200,0,1,4,9,2640,0,1,4,10,2640,0,1,4,25,0.352,0,1,4,26,0.352,0,1)","31000042","1","(2,100000)"
"46000354","0.8825","(4,8,132375,0,1,4,5,9928,0,1,4,6,11914,0,1,4,7,13238,0,1,4,9,2648,0,1,4,10,2648,0,1,4,25,0.353,0,1,4,26,0.353,0,1)","31000042","1","(2,100000)"
"46000355","0.885","(4,8,132750,0,1,4,5,9956,0,1,4,6,11948,0,1,4,7,13275,0,1,4,9,2655,0,1,4,10,2655,0,1,4,25,0.354,0,1,4,26,0.354,0,1)","31000042","1","(2,100000)"
"46000356","0.8875","(4,8,133125,0,1,4,5,9984,0,1,4,6,11981,0,1,4,7,13313,0,1,4,9,2663,0,1,4,10,2663,0,1,4,25,0.355,0,1,4,26,0.355,0,1)","31000042","1","(2,100000)"
"46000357","0.89","(4,8,133500,0,1,4,5,10013,0,1,4,6,12015,0,1,4,7,13350,0,1,4,9,2670,0,1,4,10,2670,0,1,4,25,0.356,0,1,4,26,0.356,0,1)","31000042","1","(2,100000)"
"46000358","0.8925","(4,8,133875,0,1,4,5,10041,0,1,4,6,12049,0,1,4,7,13388,0,1,4,9,2678,0,1,4,10,2678,0,1,4,25,0.357,0,1,4,26,0.357,0,1)","31000042","1","(2,100000)"
"46000359","0.895","(4,8,134250,0,1,4,5,10069,0,1,4,6,12083,0,1,4,7,13425,0,1,4,9,2685,0,1,4,10,2685,0,1,4,25,0.358,0,1,4,26,0.358,0,1)","31000042","1","(2,100000)"
"46000360","0.8975","(4,8,134625,0,1,4,5,10097,0,1,4,6,12116,0,1,4,7,13463,0,1,4,9,2693,0,1,4,10,2693,0,1,4,25,0.359,0,1,4,26,0.359,0,1)","31000042","1","(2,100000)"
"46000361","0.9","(4,8,135000,0,1,4,5,10125,0,1,4,6,12150,0,1,4,7,13500,0,1,4,9,2700,0,1,4,10,2700,0,1,4,25,0.36,0,1,4,26,0.36,0,1)","31000042","1","(2,100000)"
"46000362","0.9025","(4,8,135375,0,1,4,5,10153,0,1,4,6,12184,0,1,4,7,13538,0,1,4,9,2708,0,1,4,10,2708,0,1,4,25,0.361,0,1,4,26,0.361,0,1)","31000042","1","(2,100000)"
"46000363","0.905","(4,8,135750,0,1,4,5,10181,0,1,4,6,12218,0,1,4,7,13575,0,1,4,9,2715,0,1,4,10,2715,0,1,4,25,0.362,0,1,4,26,0.362,0,1)","31000042","1","(2,100000)"
