"AttributeId","WidgetName","WidgetRes","ShowMode","IsGcWhenClose","IsShowJoyStick","IsCacheWhenClose","FuncUnlockReqId","CloseSelfWhenTriggerGuide","Zorder","IsCloseOther","IsMainWidget","ExceptWidgetWhenCloseOther","AdapterScale","LeftAdapterWidgetTagArr","LeftAdapterWidgetOffsetArr","RightAdapterWidgetTagArr","RightAdapterWidgetOffsetArr","IsNeedResetJoyStick","IsResponseBackBtn"
"92330004","UILegionConstructionWidget","/Game/UI/UILegionConstructionWidget.UILegionConstructionWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92330005","UILegionEventWidget","/Game/UI/UILegionEventWidget.UILegionEventWidget_C","0","0","0","0","","1","25","1","0","","0","","","","","0","1"
"92330006","UILegionListWidget","/Game/UI/UILegionListWidget.UILegionListWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92330007","UILegionBossWidget","/Game/UI/UILegionBossWidget.UILegionBossWidget_C","0","0","0","0","117000051","1","20","1","1","","0","","","","","0","1"
"92330008","UILegionAppointWidget","/Game/UI/UILegionAppointWidget.UILegionAppointWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330009","UIAddMembersWidget","/Game/UI/UIAddMembersWidget.UIAddMembersWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330010","UILegionDetailsWidget","/Game/UI/UILegionDetailsWidget.UILegionDetailsWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92330011","UILegionMemberInfoWidget","/Game/UI/UILegionMemberInfoWidget.UILegionMemberInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330012","UILegionListEntryWidget","/Game/UI/UILegionListEntryWidget.UILegionListEntryWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330013","UILegionApplicantListWidget","/Game/UI/UILegionApplicantListWidget.UILegionApplicantListWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330014","UILegionAppliantInfoWidget","/Game/UI/UILegionAppliantInfoWidget.UILegionAppliantInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330015","UILegionAddMemberWidget","/Game/UI/UILegionAddMemberWidget.UILegionAddMemberWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330016","UILegionConstructionsBuffWidget","/Game/UI/UILegionConstructionsBuffWidget.UILegionConstructionsBuffWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330017","UILegionEventEntryWidget","/Game/UI/UILegionEventEntryWidget.UILegionEventEntryWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330018","UILegionPopMenuWidget","/Game/UI/UILegionPopMenuWidget.UILegionPopMenuWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92330019","UILegionBossCardWidget","/Game/UI/UILegionBossCardWidget.UILegionBossCardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330020","UILegionHegemonyWidget","/Game/UI/UILegionHegemonyWidget.UILegionHegemonyWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92330021","UICityMasterWingsWidget","/Game/UI/UICityMasterWingsWidget.UICityMasterWingsWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330022","UICityRulesWidget","/Game/UI/UICityRulesWidget.UICityRulesWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330023","UIUrbanWarfareRewardWidget","/Game/UI/UIUrbanWarfareRewardWidget.UIUrbanWarfareRewardWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330024","UICityApplicationListWidget","/Game/UI/UICityApplicationListWidget.UICityApplicationListWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330025","UIPartyGoingWidget","/Game/UI/UIPartyGoingWidget.UIPartyGoingWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330026","UIBanquetsInWidget","/Game/UI/UIBanquetsInWidget.UIBanquetsInWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92330027","UICelebrationPartyHeldWidget","/Game/UI/UICelebrationPartyHeldWidget.UICelebrationPartyHeldWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92330028","UICityInformationWidget","/Game/UI/UICityInformationWidget.UICityInformationWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92330029","UICityApplicationWidget","/Game/UI/UICityApplicationWidget.UICityApplicationWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330030","UILegionWarRaidInfoWidget","/Game/UI/UILegionWarRaidInfoWidget.UILegionWarRaidInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330031","UIBattleRewardWidget","/Game/UI/UIBattleRewardWidget.UIBattleRewardWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92330032","UILegionWarRaidInfoEntryWidget","/Game/UI/UILegionWarRaidInfoEntryWidget.UILegionWarRaidInfoEntryWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330033","UICreateLegionOptionWidget","/Game/UI/UICreateLegionOptionWidget.UICreateLegionOptionWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330034","UILegionWidgetsListWidget","/Game/UI/UILegionWidgetsListWidget.UILegionWidgetsListWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92330035","UILegionBuffIconWidget","/Game/UI/UILegionBuffIconWidget.UILegionBuffIconWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330036","UILegionBonfireWidget","/Game/UI/UILegionBonfireWidget.UILegionBonfireWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92330037","UILegionBonfireTipsWidget","/Game/UI/UILegionBonfireTipsWidget.UILegionBonfireTipsWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330038","UILegionCityWidget","/Game/UI/UILegionCityWidget.UILegionCityWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92330039","UILegionMapCityBtnWidget","/Game/UI/UILegionMapCityBtnWidget.UILegionMapCityBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330040","UILegionCityNumListWidget","/Game/UI/UILegionCityNumListWidget.UILegionCityNumListWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92330041","UILegionCityNumWidget","/Game/UI/UILegionCityNumWidget.UILegionCityNumWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330042","UILegionCityRewardListWidget","/Game/UI/UILegionCityRewardListWidget.UILegionCityRewardListWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330043","UILegionCityRewardWidget","/Game/UI/UILegionCityRewardWidget.UILegionCityRewardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330044","UILegionCityRankListWidget","/Game/UI/UILegionCityRankListWidget.UILegionCityRankListWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92330045","UILegionCityRankNumWidget","/Game/UI/UILegionCityRankNumWidget.UILegionCityRankNumWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330046","UILegionEndOfBattleWidget","/Game/UI/UILegionEndOfBattleWidget.UILegionEndOfBattleWidget_C","0","0","0","0","","1","40","1","1","","0","","","","","0","0"
"92330047","UILegionSkillWidget","/Game/UI/UILegionSkillWidget.UILegionSkillWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92330048","UILegionSkillBtnWidget","/Game/UI/UILegionSkillBtnWidget.UILegionSkillBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330049","UIInviteToJoinLegionWidget","/Game/UI/UIInviteToJoinLegionWidget.UIInviteToJoinLegionWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92330050","UILegionJoinInfoWidget","/Game/UI/UILegionJoinInfoWidget.UILegionJoinInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330051","UILegionBonusWidget","/Game/UI/UILegionBonusWidget.UILegionBonusWidget_C","0","0","0","0","","1","20","0","0","","0","","","","","0","1"
"92330052","UILegionBonusLine","/Game/UI/UILegionBonusLine.UILegionBonusLine_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330053","UILegionBonusProgress","/Game/UI/UILegionBonusProgress.UILegionBonusProgress_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330054","UIChatDaTiWidget","/Game/UI/UIChatDaTiWidget.UIChatDaTiWidget_C","","","","","","","","","","","","","","","","","0"
"92330055","UILegionSrorageDetailWidget","/Game/UI/UILegionSrorageDetailWidget.UILegionSrorageDetailWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92330056","UILegionStorageWidget","/Game/UI/UILegionStorageWidget.UILegionStorageWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92330057","UILegionBagItemWidget","/Game/UI/UILegionBagItemWidget.UILegionBagItemWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92340001","UIAuctionListWidget","/Game/UI/UIAuctionListWidget.UIAuctionListWidget_C","0","0","0","0","117000063","1","0","1","1","","0","","","","","0","1"
"92340003","UIAuctionBuyWidget","/Game/UI/UIAuctionBuyWidget.UIAuctionBuyWidget_C","0","0","0","0","117000063","1","20","1","1","","0","","","","","0","1"
"92340004","UIAuctionSellWidget","/Game/UI/UIAuctionSellWidget.UIAuctionSellWidget_C","0","0","0","0","117000063","1","20","1","1","","0","","","","","0","1"
"92340005","UIAuctionRecordWidget","/Game/UI/UIAuctionRecordWidget.UIAuctionRecordWidget_C","0","0","0","0","117000063","1","20","1","1","","0","","","","","0","1"
"92340006","UIAuctionRecordLine","/Game/UI/UIAuctionRecordLine.UIAuctionRecordLine_C","0","0","0","0","117000063","1","20","1","0","","0","","","","","0","0"
"92340007","UIAuctionSearchWidget","/Game/UI/UIAuctionSearchWidget.UIAuctionSearchWidget_C","0","0","0","0","117000063","1","20","1","0","","0","","","","","0","1"
"92340008","UIAuctionItemInfoWidget","/Game/UI/UIAuctionItemInfoWidget.UIAuctionItemInfoWidget_C","0","0","0","0","117000063","1","20","1","0","","0","","","","","0","1"
"92340009","UIAuctionSelfSellingListBtn","/Game/UI/UIAuctionSelfSellingListBtn.UIAuctionSelfSellingListBtn_C","0","0","0","0","117000063","1","20","1","0","","0","","","","","0","1"
"92340010","UIAuctionLegionBidWidget","/Game/UI/UIAuctionLegionBidWidget.UIAuctionLegionBidWidget_C","0","0","0","0","117000063","1","20","1","1","","0","","","","","0","1"
"92340011","UIAuctionWorldBidWidget","/Game/UI/UIAuctionWorldBidWidget.UIAuctionWorldBidWidget_C","0","0","0","0","117000063","1","20","1","1","","0","","","","","0","1"
"92350001","UIStoreWidget","/Game/UI/UIStoreWidget.UIStoreWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92350002","UIStoreInfoWidget","/Game/UI/UIStoreInfoWidget.UIStoreInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92350003","UIStoreItemWidget","/Game/UI/UIStoreItemWidget.UIStoreItemWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92370001","UIChangeLineWidget","/Game/UI/UIChangeLineWidget.UIChangeLineWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92380001","UIBuyMoneyWidget","/Game/UI/UIBuyMoneyWidget.UIBuyMoneyWidget_C","0","0","0","0","","1","30","0","0","","1","","","","","0","1"
"92380002","UIChangeWidget","/Game/UI/UIChangeWidget.UIChangeWidget_C","0","0","0","0","117000053","1","30","0","0","","1","","","","","0","1"
"92390001","UIChatWidget","/Game/UI/UIChatWidget.UIChatWidget_C","0","0","0","1","","1","0","1","1","UIMPWidget","1","","","","","0","1"
"92390002","UIChatContentTextLine","/Game/UI/UIChatContentTextLine.UIChatContentTextLine_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92390003","UIChatNameLine","/Game/UI/UIChatNameLine.UIChatNameLine_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92390004","UIAndroidSpeechWidget","/Game/UI/UIAndroidSpeechWidget.UIAndroidSpeechWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92390005","UIAudioInfoWidget","/Game/UI/UIAudioInfoWidget.UIAudioInfoWidget_C","0","0","0","0","","1","21","1","0","UIMPWidget","0","","","","","0","0"
"92390006","UIChatSystemListWidget","/Game/UI/UIChatSystemListWidget.UIChatSystemListWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92390007","UIChatSystemHistoryWidget","/Game/UI/UIChatSystemHistoryWidget.UIChatSystemHistoryWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92390008","UIChatSystemEasylistWidget","/Game/UI/UIChatSystemEasylistWidget.UIChatSystemEasylistWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92390009","UISoundTransmissionWidget","/Game/UI/UISoundTransmissionWidget.UISoundTransmissionWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92390010","UISoundTransmissionItemWidget","/Game/UI/UISoundTransmissionItemWidget.UISoundTransmissionItemWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92390011","UISoundChatListWidget","/Game/UI/UISoundChatListWidget.UISoundChatListWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92390012","UIMessageTipWidget","/Game/UI/UIMessageTipWidget.UIMessageTipWidget_C","1","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92390013","UIMessageAllTipWidget","/Game/UI/UIMessageAllTipWidget.UIMessageAllTipWidget_C","1","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92400001","UIVipBuffWidget","/Game/UI/UIVipBuffWidget.UIVipBuffWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92400002","UIVipListWidget","/Game/UI/UIVipListWidget.UIVipListWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92400003","UIVipWidget","/Game/UI/UIVipWidget.UIVipWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92400004","UIVipContrastWidget","/Game/UI/UIVipContrastWidget.UIVipContrastWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","0"
"92410001","UIRoleGradeUpWidget","/Game/UI/UIRoleGradeUpWidget.UIRoleGradeUpWidget_C","0","0","0","0","117000083","1","0","1","1","","0","","","","","0","1"
"92410002","UIGradeUpEndWidget","/Game/UI/UIGradeUpEndWidget.UIGradeUpEndWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92410003","UIGradeUpReachLevelTipWidget","/Game/UI/UIGradeUpReachLevelTipWidget.UIGradeUpReachLevelTipWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92420001","UIKilledWidget","/Game/UI/UIKilledWidget.UIKilledWidget_C","0","0","0","0","","0","40","1","0","","1","","","","","0","0"
"92420002","UILevelupWidget","/Game/UI/UILevelupWidget.UILevelupWidget_C","0","0","0","1","","0","40","1","0","","0","","","","","0","0"
"92420003","UIFightUpWidget","/Game/UI/UIFightUpWidget.UIFightUpWidget_C","0","0","0","1","","0","40","1","0","","1","","","","","0","1"
"92420004","UIGradeupAniWidget","/Game/UI/UIGradeupAniWidget.UIGradeupAniWidget_C","0","0","0","1","","0","40","1","0","","1","","","","","0","0"
"92430001","UIMailSystemWidget","/Game/UI/UIMailSystemWidget.UIMailSystemWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92430002","UIMailDetailsPanel","/Game/UI/UIMailDetailsPanel.UIMailDetailsPanel_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92430003","UIMailShowLine","/Game/UI/UIMailShowLine.UIMailShowLine_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92440001","UIOtherRoleInfoWidget","/Game/UI/UIOtherRoleInfoWidget.UIOtherRoleInfoWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92440002","UIOtherRoleWidget","/Game/UI/UIOtherRoleWidget.UIOtherRoleWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92440003","UIPkModeWidget","/Game/UI/UIPkModeWidget.UIPkModeWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92440004","UIRoleInfoTipsWidget","/Game/UI/UIRoleInfoTipsWidget.UIRoleInfoTipsWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92450001","UIAdditionBuffDetailWidget","/Game/UI/UIAdditionBuffDetailWidget.UIAdditionBuffDetailWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450002","UIBombBoxTipWidget","/Game/UI/UIBombBoxTipWidget.UIBombBoxTipWidget_C","2","0","0","0","","1","50","1","0","","1","","","","","0","1"
"92450003","UIBuffIconWidget","/Game/UI/UIBuffIconWidget.UIBuffIconWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450004","UICaculatorWidget","/Game/UI/UICaculatorWidget.UICaculatorWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92450005","UIChangeLineBtnWidget","/Game/UI/UIChangeLineBtnWidget.UIChangeLineBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450006","UIDemonsTowerMoppingUpAwardWidget","/Game/UI/UIDemonsTowerMoppingUpAwardWidget.UIDemonsTowerMoppingUpAwardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450007","UIExchangeLineBtnWidget","/Game/UI/UIExchangeLineBtnWidget.UIExchangeLineBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450008","UIGeneralCueWidget","/Game/UI/UIGeneralCueWidget.UIGeneralCueWidget_C","0","1","0","0","","1","45","1","0","","1","","","","","0","1"
"92450009","UIGsShowWidget","/Game/UI/UIGsShowWidget.UIGsShowWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450010","UIItemBatchUseWidget","/Game/UI/UIItemBatchUseWidget.UIItemBatchUseWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92450011","UIItemInfoWidget","/Game/UI/UIItemInfoWidget.UIItemInfoWidget_C","0","0","0","0","","1","41","1","0","","0","","","","","0","1"
"92450012","UIItemListBtnWidget","/Game/UI/UIItemListBtnWidget.UIItemListBtnWidget_C","0","0","0","0","","0","20","1","0","","0","","","","","0","0"
"92450013","UIItemMiniInfoWidget","/Game/UI/UIItemMiniInfoWidget.UIItemMiniInfoWidget_C","0","0","0","0","","1","45","1","0","","1","","","","","0","1"
"92450014","UIItemModWidget","/Game/UI/UIItemModWidget.UIItemModWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92450015","UIItemUseListBtnWidget","/Game/UI/UIItemUseListBtnWidget.UIItemUseListBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450016","UIItemUseListWidget","/Game/UI/UIItemUseListWidget.UIItemUseListWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92450017","UIItemUseMatirialWidget","/Game/UI/UIItemUseMatirialWidget.UIItemUseMatirialWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450018","UINeedMoneyWidget","/Game/UI/UINeedMoneyWidget.UINeedMoneyWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450019","UIShowMoneyWidget","/Game/UI/UIShowMoneyWidget.UIShowMoneyWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450020","UINoticeTipWidget","/Game/UI/UINoticeTipWidget.UINoticeTipWidget_C","1","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92450021","UIQualityAdditionWidget","/Game/UI/UIQualityAdditionWidget.UIQualityAdditionWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92450022","UIShowAttributeAttackWidget","/Game/UI/UIShowAttributeAttackWidget.UIShowAttributeAttackWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450023","UIShowAttributeWidget","/Game/UI/UIShowAttributeWidget.UIShowAttributeWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450024","UIShowBasicAndUpgradeAttWidget","/Game/UI/UIShowBasicAndUpgradeAttWidget.UIShowBasicAndUpgradeAttWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450025","UIShowFruitAttributeWidget","/Game/UI/UIShowFruitAttributeWidget.UIShowFruitAttributeWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450026","UIShowGSWidget","/Game/UI/UIShowGSWidget.UIShowGSWidget_C","0","0","0","0","","1","41","1","0","","0","","","","","0","0"
"92450027","UISkillAutoWidget","/Game/UI/UISkillAutoWidget.UISkillAutoWidget_C","0","0","0","0","","0","20","1","0","","0","","","","","0","0"
"92450028","UISkillButtonWidget","/Game/UI/UISkillButtonWidget.UISkillButtonWidget_C","0","0","0","0","","0","20","1","0","","0","","","","","0","0"
"92450029","UISkillLearnWidget","/Game/UI/UISkillLearnWidget.UISkillLearnWidget_C","0","0","0","0","","0","20","1","0","","0","","","","","0","0"
"92450030","UIStarLevleWidget","/Game/UI/UIStarLevleWidget.UIStarLevleWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450031","UITopTipWidget","/Game/UI/UITopTipWidget.UITopTipWidget_C","1","0","0","1","","0","60","1","0","","0","","","","","0","0"
"92450032","UIUnitHeadBaseWidget","/Game/UI/UIUnitHeadBaseWidget.UIUnitHeadBaseWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450033","UIUnitHeadPlayerWidget","/Game/UI/UIUnitHeadPlayerWidget.UIUnitHeadPlayerWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450034","UIUnitHeadNpcWidget","/Game/UI/UIUnitHeadNpcWidget.UIUnitHeadNpcWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450035","UIUnitHeadMonsterWidget","/Game/UI/UIUnitHeadMonsterWidget.UIUnitHeadMonsterWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450036","UIUpdateWidget","/Game/UI/UIUpdateWidget.UIUpdateWidget_C","0","0","0","0","","1","0","1","0","","0","","","","","0","0"
"92450037","UIMoneyListBtnWidget","/Game/UI/UIMoneyListBtnWidget.UIMoneyListBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450038","UIRecommendedEquipmentWidget","/Game/UI/UIRecommendedEquipmentWidget.UIRecommendedEquipmentWidget_C","3","0","0","0","","0","40","1","0","","0","","","","","0","1"
"92450039","UIReadBarWidget","/Game/UI/UIReadBarWidget.UIReadBarWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92450040","UIPlotTipWidget","/Game/UI/UIPlotTipWidget.UIPlotTipWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450041","UICountDownWidget","/Game/UI/UICountDownWidget.UICountDownWidget_C","1","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450042","UIPopMenuBoardWidget","/Game/UI/UIPopMenuBoardWidget.UIPopMenuBoardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450043","UIMoneyExchangeWidget","/Game/UI/UIMoneyExchangeWidget.UIMoneyExchangeWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92450044","UISlidePopScrollListWidget","/Game/UI/UISlidePopScrollListWidget.UISlidePopScrollListWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450045","UILegionMoneyWidget","/Game/UI/UILegionMoneyWidget.UILegionMoneyWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450046","UIItemNewGetWidget","/Game/UI/UIItemNewGetWidget.UIItemNewGetWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92450047","UISimpleTipWidget","/Game/UI/UISimpleTipWidget.UISimpleTipWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92450048","UISideListTagWidget","/Game/UI/UISideListTagWidget.UISideListTagWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92450049","UIFirstOpenStore","/Game/UI/UIFirstOpenStore.UIFirstOpenStore_C","0","0","0","0","","1","55","0","0","","0","","","","","0","0"
"92450050","UILoginCgWidget","/Game/UI/UILoginCgWidget.UILoginCgWidget_C","0","0","0","0","","1","55","1","0","","1","","","","","0","0"
"92450051","UIActivityOpenTipWidget","/Game/UI/UIActivityOpenTipWidget.UIActivityOpenTipWidget_C","2","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92450052","UIChangeRoleClassWidget","/Game/UI/UIChangeRoleClassWidget.UIChangeRoleClassWidget_C","0","0","0","0","","1","40","0","0","","1","","","","","0","0"
"92450053","UICalculatorWithCloseWidget","/Game/UI/UICalculatorWithCloseWidget.UICalculatorWithCloseWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92450054","UICrossRobTipWidget","/Game/UI/UICrossRobTipWidget.UICrossRobTipWidget_C","2","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92450055","UIItemListNewWidget","/Game/UI/UIItemListNewWidget.UIItemListNewWidget_C","0","0","0","0","","0","20","1","0","","0","","","","","0","0"
"92450056","UIDungeonNewGetWidget","/Game/UI/UIDungeonNewGetWidget.UIDungeonNewGetWidget_C","","","","","","1","24","1","0","","1","","","","","0","1"
"92460001","UIAndroidDebugDetailWidget","/Game/UI/UIAndroidDebugDetailWidget.UIAndroidDebugDetailWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92460002","UIAndroidDebugWidget","/Game/UI/UIAndroidDebugWidget.UIAndroidDebugWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92460003","UIGuideWidget","/Game/UI/UIGuideWidget.UIGuideWidget_C","1","0","0","0","","0","55","1","0","","1","","","(""GuidePatronSaintSkillButton"",""GuideMaskButtonSkill1"",""MaskButton_CancelSelect"")","(0,0,0)","0","0"
"92460004","UIAirFightGudieWidget","/Game/UI/UIAirFightGudieWidget.UIAirFightGudieWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92460005","UIFuncUnlockTipWidget","/Game/UI/UIFuncUnlockTipWidget.UIFuncUnlockTipWidget_C","0","0","0","0","","0","20","1","0","","0","","","","","0","0"
"92460006","UIGMBrowserWidget","/Game/UI/UIGMBrowserWidget.UIGMBrowserWidget_C","0","1","0","0","","1","20","1","1","","","","","","","0","0"
"92460009","UIRenameWidget","/Game/UI/UIRenameWidget.UIRenameWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92460010","UIQualityWidget","/Game/UI/UIQualityWidget.UIQualityWidget_C","0","0","0","0","","1","20","1","1","","1","","","","","0","1"
"92460011","UIChooseItemWidget","/Game/UI/UIChooseItemWidget.UIChooseItemWidget_C","0","0","0","0","","1","20","0","0","","1","","","","","0","1"
"92460012","UILoginPromptWidget","/Game/UI/UILoginPromptWidget.UILoginPromptWidget_C","2","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92460013","UIActivityNoticesVipWidget","/Game/UI/UIActivityNoticesVipWidget.UIActivityNoticesVipWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92460014","UIRaidInfoPanelWanMoTaWidget","/Game/UI/UIRaidInfoPanelWanMoTaWidget.UIRaidInfoPanelWanMoTaWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","0"
