"AttributeId","MissionShowType","MissionEndType","NeedLevel","ShowLevel","CurChapterIndex","MissionIndexInChapter","MissionName","MissionDescriptionId","GetDialogId","NotFinishDialogID","FinishDialogId","PreMissionId","NextMissionId","GoalNpcKill","GoalMapName","GoalMissionId","FinishMissionNpcId","FinishMissionNpcMapName","MapId","PathFindLocation","CanTransfer","FinishMissionNpcLocation","CreateNpc","HiddenNpc","TransferID","TransferPos","MissionEvent","FinishAwardType","FinishEXP","FinishGold","FinishItemDropId","FinishMoney","ActivateInfoArray","IsNeedMissionHint","FinishItemGetRate","FinishItemNameId","SpecialMissionRequirement","NextSideMissionTriggerId","TriggerSideMissionArray","SideMissionReqMainMissionId","MissionGroupId","FinishTriggerBuffArray","AutoEndDialogTime","HighExperienceIdentity","MissionSucceedEndAuto","ClickIsEndAuto","CanShowMissionEnd","HimSelfSeeNpcId","MissionStateEndAuto","MissionJumpToWidgetPlayAni","TemporaryActivateWing","IsWingFlyMission","HimSelfSeeNpcIdArr"
"15032038","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032039","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000562,100)","(90052083)","","","0","71000001","(47910,137130,1628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032040","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000563,100)","(90052083)","","","0","71000001","(51940,139100,1628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032041","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000565,100)","(90052083)","","","0","71000001","(56480,132360,1628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032042","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000566,100)","(90052083)","","","0","71000001","(57080,129280,1628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032043","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032044","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000568,100)","(90052083)","","","0","71000001","(56151,150672,2448)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032045","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000569,100)","(90052083)","","","0","71000001","(55077,147893,1837)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032046","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000568,100)","(90052083)","","","0","71000001","(56151,150672,2448)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032047","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032048","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000570,100)","(90052083)","","","0","71000001","(57580,145880,1538)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032049","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000571,100)","(90052083)","","","0","71000001","(61992,147908,1529)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032050","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000571,100)","(90052083)","","","0","71000001","(61992,147908,1529)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032051","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000588,100)","(90052083)","","","0","71000001","(75889,136839,638)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032052","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032053","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000589,100)","(90052084)","","","0","71000001","(77359,138620,638)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032054","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000590,100)","(90052084)","","","0","71000001","(77380,135820,638)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032055","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000591,100)","(90052084)","","","0","71000001","(79010,135520,638)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032056","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000591,100)","(90052084)","","","0","71000001","(79010,135520,638)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032057","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000592,100)","(90052084)","","","0","71000001","(82170,136360,638)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032058","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032059","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000615,100)","(90052085)","","","0","71000001","(22960,160157,2619)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032060","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000617,100)","(90052085)","","","0","71000001","(19591,161432,2932)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032061","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000617,100)","(90052085)","","","0","71000001","(19591,161432,2932)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032062","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000618,100)","(90052085)","","","0","71000001","(17318,164993,2864)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032063","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000619,100)","(90052085)","","","0","71000001","(12474,168272,2821)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032064","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032065","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000621,100)","(90052085)","","","0","71000001","(24499,187639,2528)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032066","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000624,100)","(90052085)","","","0","71000001","(17368,174319,2729)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032067","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000621,100)","(90052085)","","","0","71000001","(24499,187639,2528)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032068","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032069","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000623,100)","(90052085)","","","0","71000001","(30948,181329,2559)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032070","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001152,100)","(90052085)","","","0","71000001","(32118,162880,2582)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032071","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001152,100)","(90052085)","","","0","71000001","(32118,162880,2582)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032072","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032073","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000628,100)","(90052085)","","","0","71000001","(37466,181497,2570)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032074","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000639,100)","(90052086)","","","0","71000001","(57460,166820,1538)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032075","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000640,100)","(90052086)","","","0","71000001","(60340,164100,1538)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032076","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032077","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000662,100)","(90052087)","","","0","71000001","(90311,157146,141)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032078","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000663,100)","(90052087)","","","0","71000001","(94079,154730,138)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032079","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001153,100)","(90052087)","","","0","71000001","(97360,156880,138)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032080","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000665,100)","(90052087)","","","0","71000001","(87970,160739,138)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032081","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000665,100)","(90052087)","","","0","71000001","(87970,160739,138)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032082","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000666,100)","(90052087)","","","0","71000001","(94789,161270,88)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032083","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000666,100)","(90052087)","","","0","71000001","(94789,161270,88)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032084","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032085","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000680,100)","(90052088)","","","0","71000001","(59351,197477,6396)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032086","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000679,100)","(90052088)","","","0","71000001","(59102,192938,5550)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032087","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000680,100)","(90052088)","","","0","71000001","(59351,197477,6396)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032088","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000681,100)","(90052088)","","","0","71000001","(57973,209258,6580)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032089","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032090","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000712,100)","(90052089)","","","0","71000001","(193193,165221,4704)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032091","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000712,100)","(90052089)","","","0","71000001","(193193,165221,4704)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032092","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000713,100)","(90052089)","","","0","71000001","(189730,166130,4728)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032093","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032094","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000715,100)","(90052089)","","","0","71000001","(186620,173950,4628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032095","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000716,100)","(90052089)","","","0","71000001","(189230,177090,4628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032096","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000717,100)","(90052089)","","","0","71000001","(186480,176910,4628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032097","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000718,100)","(90052089)","","","0","71000001","(186260,175070,4628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032098","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032099","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000720,100)","(90052089)","","","0","71000001","(183712,174339,4618)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032100","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000721,100)","(90052089)","","","0","71000001","(183170,179599,5088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032101","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000721,100)","(90052089)","","","0","71000001","(183170,179599,5088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032102","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032103","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000723,100)","(90052089)","","","0","71000001","(177893,179658,5071)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032104","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000724,100)","(90052089)","","","0","71000001","(180150,178830,5088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032105","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000725,100)","(90052089)","","","0","71000001","(178342,170056,4732)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032106","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032107","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000750,100)","(90052090)","","","0","71000001","(165110,140450,1778)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032108","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000725,100)","(90052089)","","","0","71000001","(178342,170056,4732)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032109","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000751,100)","(90052090)","","","0","71000001","(160850,137260,1778)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032110","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000750,100)","(90052090)","","","0","71000001","(165110,140450,1778)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032111","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032112","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000752,100)","(90052090)","","","0","71000001","(161090,132709,1778)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032113","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001163,100)","(90052090)","","","0","71000001","(164297,125598,1440)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032114","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032115","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001165,100)","(90052090)","","","0","71000001","(165719,122329,1448)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032116","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001165,100)","(90052090)","","","0","71000001","(165719,122329,1448)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032117","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001166,100)","(90052090)","","","0","71000001","(166600,128529,1448)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032118","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032119","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000754,100)","(90052090)","","","0","71000001","(170950,134480,1778)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032120","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000789,100)","(90052091)","","","0","71000001","(152250,176510,2098)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032121","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000789,100)","(90052091)","","","0","71000001","(152250,176510,2098)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032122","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032123","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000791,100)","(90052091)","","","0","71000001","(149500,176259,2098)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032124","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000792,100)","(90052091)","","","0","71000001","(142619,180369,2138)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032125","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000793,100)","(90052091)","","","0","71000001","(138629,182390,2178)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032126","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000793,100)","(90052091)","","","0","71000001","(138629,182390,2178)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032127","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000794,100)","(90052091)","","","0","71000001","(130444,181753,2179)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032128","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032129","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000796,100)","(90052091)","","","0","71000001","(127402,173446,3136)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032130","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000797,100)","(90052091)","","","0","71000001","(124919,176330,2528)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032131","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000798,100)","(90052091)","","","0","71000001","(134451,177432,2760)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032132","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000799,100)","(90052091)","","","0","71000001","(133835,175843,2872)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032133","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032134","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000802,100)","(90052091)","","","0","71000001","(137290,167620,3608)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032135","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000803,100)","(90052091)","","","0","71000001","(120360,171980,2178)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032136","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000829,100)","(90052092)","","","0","71000001","(125410,130850,1678)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032137","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032138","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000832,100)","(90052092)","","","0","71000001","(118079,130729,1668)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032139","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032140","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000828,100)","(90052092)","","","0","71000001","(129680,131810,1668)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032141","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000836,100)","(90052092)","","","0","71000001","(123480,116310,1668)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032142","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000838,100)","(90052092)","","","0","71000001","(123420,109759,1678)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032143","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032144","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000853,100)","(90052093)","","","0","71000001","(195680,121430,1628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032145","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000853,100)","(90052092)","","","0","71000001","(195680,121430,1628)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032146","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000856,100)","(90052093)","","","0","71000001","(196499,130603,1840)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032147","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000857,100)","(90052093)","","","0","71000001","(196144,127633,2032)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032148","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032149","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000894,100)","(90052093)","","","0","71000001","(132950,73130,1088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032150","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000895,100)","(90052094)","","","0","71000001","(129020,63580,1088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032151","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000898,100)","(90052094)","","","0","71000001","(132870,66669,1088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032152","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000899,100)","(90052094)","","","0","71000001","(130989,62680,1088)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032153","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032154","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000901,100)","(90052094)","","","0","71000001","(134850,81880,1078)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032155","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000903,100)","(90052094)","","","0","71000001","(133910,86870,1078)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032156","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000904,100)","(90052094)","","","0","71000001","(126820,84950,1078)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032157","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032158","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000931,100)","(90052095)","","","0","71000001","(139759,40310,798)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032159","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032160","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000936,100)","(90052095)","","","0","71000001","(148830,27690,798)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032161","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032162","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000939,100)","(90052095)","","","0","71000001","(157149,31320,798)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032163","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001159,100)","(90052095)","","","0","71000001","(160159,33590,798)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032164","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032165","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000944,100)","(90052095)","","","0","71000001","(144550,45089,798)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032166","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000974,100)","(90052096)","","","0","71000001","(188800,22630,3218)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032167","5","44","0","","0","0","90007231","0","0","0","0","0","0","(0,1)","","","","0","71000001","","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","1","","","","","","",""
"15032168","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000979,100)","(90052096)","","","0","71000001","(186459,38369,3188)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032169","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000981,100)","(90052096)","","","0","71000001","(180032,40667,3202)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032170","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76000985,100)","(90052096)","","","0","71000001","(190710,50150,3218)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
"15032171","5","0","0","","0","0","90007231","0","0","0","0","0","0","(76001030,100)","(90052097)","","","0","71000001","(232910,23970,3768)","","","","","","","0","2","","","70503101","","","","","","","","","","","","","","","","","","","","","",""
