"AttributeId","ActivityType","CycleIndex","Condition","Reward","TextImage","ParamArr1","ParamArr2","ParamArr3","ParamArr4","ParamArr5"
"136016047","15","1","(40000)","(31000073,20,31010045,50,31000166,1,31101076,1)","(90096652)","","","","(76)",""
"136016050","15","1","(150)","(31090511,1,31000096,8,31000164,1,31101076,1)","(90096652)","","","","(77)",""
"136016051","15","1","(500)","(31090516,1,31020002,30,31000164,1,31101076,1)","(90096652)","","","","(78)",""
"136016052","15","1","(1000)","(31000170,6,31010107,50,31000165,1,31101076,1)","(90096652)","","","","(79)",""
"136016053","15","1","(2500)","(31000053,20,31000105,200,31000165,2,31101076,1)","(90096652)","","","","(80)",""
"136016054","15","1","(5000)","(31000050,20,31000106,60,31090038,1,31101076,1)","(90096652)","","","","(81)",""
"136016055","15","1","(10000)","(31090139,1,31000099,100,31090038,2,31101076,1)","(90096652)","","","","(82)",""
"136016056","15","1","(20000)","(31000057,20,31102230,1,31090039,2,31101076,1)","(90096652)","","","","(83)",""
"136016057","15","1","(40000)","(31101127,1,31010045,50,31000166,1,31101076,1)","(90096652)","","","","(84)",""
"136016060","15","1","(250)","(31090132,20,31000089,15,31000164,1,31101076,1)","(90096652)","","","","(85)",""
"136016061","15","1","(750)","(31090521,1,31020002,30,31000164,2,31101076,1)","(90096652)","","","","(86)",""
"136016062","15","1","(2000)","(31090526,1,31010004,100,31000165,1,31101076,1)","(90096652)","","","","(87)",""
"136016063","15","1","(3000)","(31040088,20,31000099,100,31000165,2,31101076,1)","(90096652)","","","","(88)",""
"136016064","15","1","(5000)","(31000180,5,31090131,40,31090038,1,31101076,1)","(90096652)","","","","(89)",""
"136016065","15","1","(10000)","(31020055,15,31020056,15,31090039,1,31101076,1)","(90096652)","","","","(90)",""
"136016066","15","1","(20000)","(31101125,1,31102235,1,31090039,2,31101076,1)","(90096652)","","","","(91)",""
"136016067","15","1","(40000)","(31090137,1,31010045,50,31000166,1,31101076,1)","(90096652)","","","","(92)",""
"136016070","15","1","(150)","(31020001,30,31140132,30,31000164,1,31101076,1)","(90096652)","","","","(93)",""
"136016071","15","1","(500)","(31000027,8,31000106,20,31000165,1,31101076,1)","(90096652)","","","","(94)",""
"136016072","15","1","(1000)","(31101123,1,31020002,30,31000165,2,31101076,1)","(90096652)","","","","(95)",""
"136016073","15","1","(2500)","(31000054,20,31090132,60,31090038,1,31101076,1)","(90096652)","","","","(96)",""
"136016074","15","1","(5000)","(31000180,5,31090131,50,31090038,2,31101076,1)","(90096652)","","","","(97)",""
"136016075","15","1","(10000)","(31020055,20,31010039,50,31090039,1,31101076,1)","(90096652)","","","","(98)",""
"136016076","15","1","(20000)","(31101126,1,31102240,1,31090039,2,31101076,1)","(90096652)","","","","(99)",""
"136016077","15","1","(40000)","(31101130,1,31010045,50,31000166,1,31101076,1)","(90096652)","","","","(100)",""
"136016080","15","1","(150)","(31000027,10,31090132,10,31000164,1,31101076,1)","(90096652)","","","","(101)",""
"136016081","15","1","(500)","(31000170,4,31140137,10,31000165,1,31101076,1)","(90096652)","","","","(102)",""
"136016082","15","1","(1000)","(31140141,1,31010060,100,31000165,2,31101076,1)","(90096652)","","","","(103)",""
"136016083","15","1","(2500)","(31140021,10,31000156,3,31090038,1,31101076,1)","(90096652)","","","","(104)",""
"136016084","15","1","(5000)","(31000180,5,31140132,200,31090038,2,31101076,1)","(90096652)","","","","(105)",""
"136016085","15","1","(10000)","(31090125,1,31140133,80,31090039,1,31101076,1)","(90096652)","","","","(106)",""
"136016086","15","1","(18000)","(31140041,10,31102245,1,31090039,2,31101076,1)","(90096652)","","","","(107)",""
"136016087","15","1","(40000)","(31140061,10,31020055,15,31000166,1,31101076,1)","(90096652)","","","","(108)",""
"136016090","15","1","(150)","(31140132,50,31020004,100,31000164,1,31101076,1)","(90096652)","","","","(109)",""
"136016091","15","1","(500)","(31000027,10,31140133,20,31000165,1,31101076,1)","(90096652)","","","","(110)",""
"136016092","15","1","(1000)","(31040088,20,31000099,40,31000165,2,31101076,1)","(90096652)","","","","(111)",""
"136016093","15","1","(2500)","(31140022,10,31000156,3,31090038,1,31101076,1)","(90096652)","","","","(112)",""
"136016094","15","1","(5000)","(31000051,20,31000106,50,31090038,2,31101076,1)","(90096652)","","","","(113)",""
"136016095","15","1","(10000)","(31101129,1,31140134,30,31090039,1,31101076,1)","(90096652)","","","","(114)",""
"136016096","15","1","(18000)","(31140042,10,31102250,1,31090039,2,31101076,1)","(90096652)","","","","(115)",""
"136016097","15","1","(40000)","(31140062,10,31020055,15,31000166,1,31101076,1)","(90096652)","","","","(116)",""
"136016100","15","1","(300)","(31090135,1,31140137,10,31000164,1,31101076,1)","(90096652)","","","","(117)",""
"136016101","15","1","(750)","(31140141,1,31010060,200,31000165,1,31101076,1)","(90096652)","","","","(118)",""
"136016102","15","1","(1500)","(31000177,1,31000179,5,31000165,2,31101076,1)","(90096652)","","","","(119)",""
"136016103","15","1","(2500)","(31140023,10,31000013,1,31090038,1,31101076,1)","(90096652)","","","","(120)",""
"136016104","15","1","(5000)","(31000055,20,31000105,250,31090038,2,31101076,1)","(90096652)","","","","(121)",""
"136016105","15","1","(10000)","(31140043,10,31102205,1,31090039,1,31101076,1)","(90096652)","","","","(122)",""
"136016106","15","1","(18000)","(31090113,1,31090114,1,31090039,2,31101076,1)","(90096652)","","","","(123)",""
"136016107","15","1","(40000)","(31140063,10,31020055,15,31000166,1,31101076,1)","(90096652)","","","","(124)",""
"136016110","15","1","(300)","(31000106,20,31000105,60,31000164,1,31101076,1)","(90096652)","","","","(125)",""
"136016111","15","1","(750)","(31000099,100,31000040,100,31000165,1,31101076,1)","(90096652)","","","","(126)",""
"136016112","15","1","(1500)","(31000170,8,31000156,2,31000165,2,31101076,1)","(90096652)","","","","(127)",""
"136016113","15","1","(3000)","(31101124,1,31140133,20,31090038,1,31101076,1)","(90096652)","","","","(128)",""
"136016114","15","1","(7500)","(31090139,1,31140201,2,31090038,2,31101076,1)","(90096652)","","","","(129)",""
"136016115","15","1","(12000)","(31140041,10,31102210,1,31090039,1,31101076,1)","(90096652)","","","","(130)",""
"136016116","15","1","(25000)","(31101130,1,31020055,15,31090039,2,31101076,1)","(90096652)","","","","(131)",""
"136016117","15","1","(40000)","(31140143,1,31010060,1000,31000166,1,31101076,1)","(90096652)","","","","(132)",""
"136016120","15","1","(150)","(31000176,2,31010025,12,31000164,1,31101076,1)","(90096652)","","","","(133)",""
"136016121","15","1","(500)","(31140133,20,31140132,40,31000165,1,31101076,1)","(90096652)","","","","(134)",""
"136016122","15","1","(1000)","(31000045,20,31000099,30,31000165,2,31101075,1)","(90096652)","","","","(135)",""
"136016123","15","1","(2500)","(31140022,10,31140134,15,31090038,1,31101076,1)","(90096652)","","","","(136)",""
"136016124","15","1","(5000)","(31090131,60,31090132,60,31090038,2,31101076,1)","(90096652)","","","","(137)",""
"136016125","15","1","(10000)","(31140042,10,31102215,1,31090039,1,31101076,1)","(90096652)","","","","(138)",""
"136016126","15","1","(20000)","(31101127,1,31010039,80,31090039,2,31101076,1)","(90096652)","","","","(139)",""
"136016127","15","1","(40000)","(31090506,1,31140135,20,31000166,1,31101076,1)","(90096652)","","","","(140)",""
"136016130","15","1","(150)","(31140132,60,31020002,20,31000164,1,31101076,1)","(90096652)","","","","(141)",""
"136016131","15","1","(500)","(31000177,1,31010004,20,31000165,1,31101076,1)","(90096652)","","","","(142)",""
"136016132","15","1","(1000)","(31140133,20,31020002,100,31000165,2,31101075,1)","(90096652)","","","","(143)",""
"136016133","15","1","(2500)","(31140023,10,31140134,15,31090038,1,31101076,1)","(90096652)","","","","(144)",""
"136016134","15","1","(5000)","(31000103,6,31000099,80,31090038,2,31101076,1)","(90096652)","","","","(145)",""
"136016135","15","1","(10000)","(31140043,10,31102220,1,31090039,1,31101076,1)","(90096652)","","","","(146)",""
"136016136","15","1","(20000)","(31090137,1,31010045,50,31090039,2,31101076,1)","(90096652)","","","","(147)",""
"136016137","15","1","(40000)","(31040141,20,31140135,30,31000166,1,31101076,1)","(90096652)","","","","(148)",""
"136016140","15","1","(150)","(31140132,60,31020002,20,31000164,1,31101076,1)","(90096652)","","","","(149)",""
"136016141","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(150)",""
"136016142","15","1","(1000)","(31000055,20,31000105,40,31000165,2,31101075,1)","(90096652)","","","","(151)",""
"136016143","15","1","(2500)","(31140201,2,31010004,100,31090038,1,31101076,1)","(90096652)","","","","(152)",""
"136016144","15","1","(5000)","(31000073,20,31090132,40,31090038,2,31101076,1)","(90096652)","","","","(153)",""
"136016145","15","1","(10000)","(31101126,1,31102225,1,31090039,1,31101076,1)","(90096652)","","","","(154)",""
"136016146","15","1","(20000)","(31101130,1,31010045,50,31090039,2,31101076,1)","(90096652)","","","","(155)",""
"136016147","15","1","(40000)","(31030081,20,31140135,30,31000166,1,31101076,1)","(90096652)","","","","(156)",""
"136016150","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(157)",""
"136016151","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(158)",""
"136016152","15","1","(1000)","(31000054,20,31000105,60,31000165,2,31101076,1)","(90096652)","","","","(159)",""
"136016153","15","1","(2500)","(31140021,10,31090131,50,31090038,1,31101076,1)","(90096652)","","","","(160)",""
"136016154","15","1","(5500)","(31000174,1,31000180,10,31090038,2,31101076,1)","(90096652)","","","","(161)",""
"136016155","15","1","(9000)","(31140041,10,31102230,1,31090039,1,31101076,1)","(90096652)","","","","(162)",""
"136016156","15","1","(16000)","(31020058,2,31020055,15,31090039,2,31101076,1)","(90096652)","","","","(163)",""
"136016157","15","1","(35000)","(31140061,10,31140135,20,31000166,1,31101076,1)","(90096652)","","","","(164)",""
"136016160","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(165)",""
"136016161","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(166)",""
"136016162","15","1","(1000)","(31000045,20,31000099,40,31000165,2,31101076,1)","(90096652)","","","","(167)",""
"136016163","15","1","(2500)","(31140022,10,31090131,50,31090038,1,31101076,1)","(90096652)","","","","(168)",""
"136016164","15","1","(5500)","(31000174,1,31000180,10,31090038,2,31101076,1)","(90096652)","","","","(169)",""
"136016165","15","1","(9000)","(31140042,10,31102235,1,31090039,1,31101076,1)","(90096652)","","","","(170)",""
"136016166","15","1","(16000)","(31020058,2,31020055,15,31090039,2,31101076,1)","(90096652)","","","","(171)",""
"136016167","15","1","(35000)","(31140062,10,31140135,20,31000166,1,31101076,1)","(90096652)","","","","(172)",""
"136016170","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(173)",""
"136016171","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(174)",""
"136016172","15","1","(1000)","(31101123,1,31000105,50,31000165,2,31101076,1)","(90096652)","","","","(175)",""
"136016173","15","1","(2500)","(31140023,10,31090131,50,31090038,1,31101076,1)","(90096652)","","","","(176)",""
"136016174","15","1","(5500)","(31000174,1,31000180,10,31090038,2,31101076,1)","(90096652)","","","","(177)",""
"136016175","15","1","(9000)","(31140043,10,31102240,1,31090039,1,31101076,1)","(90096652)","","","","(178)",""
"136016176","15","1","(16000)","(31020058,2,31020055,15,31090039,2,31101076,1)","(90096652)","","","","(179)",""
"136016177","15","1","(35000)","(31140063,10,31140135,20,31000166,1,31101076,1)","(90096652)","","","","(180)",""
"136016180","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(181)",""
"136016181","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(182)",""
"136016182","15","1","(1000)","(31000054,20,31000105,60,31000165,2,31101076,1)","(90096652)","","","","(183)",""
"136016183","15","1","(2500)","(31000057,20,31000106,80,31090038,1,31101076,1)","(90096652)","","","","(184)",""
"136016184","15","1","(5000)","(31090139,1,31000113,2,31090038,2,31101076,1)","(90096652)","","","","(185)",""
"136016185","15","1","(10000)","(31101127,1,31102245,1,31090039,1,31101076,1)","(90096652)","","","","(186)",""
"136016186","15","1","(18000)","(31020058,2,31020055,25,31090039,2,31101076,1)","(90096652)","","","","(187)",""
"136016187","15","1","(30000)","(31140143,1,31010060,500,31000166,1,31101076,1)","(90096652)","","","","(188)",""
"136016190","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(189)",""
"136016191","15","1","(500)","(31000177,1,31020002,20,31000165,1,31101076,1)","(90096652)","","","","(190)",""
"136016192","15","1","(1000)","(31000045,20,31000099,40,31000165,2,31101075,1)","(90096652)","","","","(191)",""
"136016193","15","1","(2500)","(31140201,2,31140133,30,31090038,1,31101076,1)","(90096652)","","","","(192)",""
"136016194","15","1","(5000)","(31101125,1,31090132,30,31090038,2,31101076,1)","(90096652)","","","","(193)",""
"136016195","15","1","(10000)","(31090137,1,31102250,1,31090039,1,31101076,1)","(90096652)","","","","(194)",""
"136016196","15","1","(20000)","(31080095,1,31140134,20,31090039,2,31101076,1)","(90096652)","","","","(195)",""
"136016197","15","1","(40000)","(31090506,1,31140135,30,31000166,1,31101076,1)","(90096652)","","","","(196)",""
"136016200","15","1","(150)","(31140132,60,31020002,20,31000164,1,31101076,1)","(90096652)","","","","(197)",""
"136016201","15","1","(500)","(31000177,1,31010004,20,31000165,1,31101076,1)","(90096652)","","","","(198)",""
"136016202","15","1","(1000)","(31140133,20,31020002,100,31000165,2,31101075,1)","(90096652)","","","","(199)",""
"136016203","15","1","(2500)","(31140201,2,31140134,15,31090038,1,31101076,1)","(90096652)","","","","(200)",""
"136016204","15","1","(5000)","(31000103,8,31000099,100,31090038,2,31101076,1)","(90096652)","","","","(201)",""
"136016205","15","1","(10000)","(31090115,1,31102205,1,31090039,1,31101076,1)","(90096652)","","","","(202)",""
"136016206","15","1","(20000)","(31090116,1,31140135,20,31090039,2,31101076,1)","(90096652)","","","","(203)",""
"136016207","15","1","(30000)","(31040141,20,31010039,50,31000166,1,31101076,1)","(90096652)","","","","(204)",""
"136016210","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(205)",""
"136016211","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(206)",""
"136016212","15","1","(1000)","(31000055,20,31000105,40,31000165,2,31101075,1)","(90096652)","","","","(207)",""
"136016213","15","1","(2500)","(31140201,2,31010004,100,31090038,1,31101076,1)","(90096652)","","","","(208)",""
"136016214","15","1","(5000)","(31000073,20,31090132,40,31090038,2,31101076,1)","(90096652)","","","","(209)",""
"136016215","15","1","(10000)","(31090115,1,31102210,1,31090039,1,31101076,1)","(90096652)","","","","(210)",""
"136016216","15","1","(20000)","(31090116,1,31140135,20,31090039,2,31101076,1)","(90096652)","","","","(211)",""
"136016217","15","1","(30000)","(31030081,20,31010039,50,31000166,1,31101076,1)","(90096652)","","","","(212)",""
"136016220","15","1","(150)","(31140132,60,31020002,20,31000164,1,31101076,1)","(90096652)","","","","(213)",""
"136016221","15","1","(500)","(31000177,1,31010004,20,31000165,1,31101076,1)","(90096652)","","","","(214)",""
"136016222","15","1","(1000)","(31000054,20,31000105,60,31000165,2,31101076,1)","(90096652)","","","","(215)",""
"136016223","15","1","(2500)","(31140201,2,31010004,100,31090038,1,31101076,1)","(90096652)","","","","(216)",""
"136016224","15","1","(5000)","(31101129,1,31090132,30,31090038,2,31101076,1)","(90096652)","","","","(217)",""
"136016225","15","1","(10000)","(31101127,1,31102215,1,31090039,1,31101076,1)","(90096652)","","","","(218)",""
"136016226","15","1","(20000)","(31080095,1,31140134,20,31090039,2,31101076,1)","(90096652)","","","","(219)",""
"136016227","15","1","(50000)","(31030087,20,31140136,10,31090527,1,31101076,1)","(90096652)","","","","(220)",""
"136016230","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(221)",""
"136016231","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(222)",""
"136016232","15","1","(1000)","(31000054,20,31000105,60,31000165,2,31101076,1)","(90096652)","","","","(223)",""
"136016233","15","1","(2500)","(31000057,20,31000106,80,31090038,1,31101076,1)","(90096652)","","","","(224)",""
"136016234","15","1","(5000)","(31090139,1,31000113,2,31090038,2,31101076,1)","(90096652)","","","","(225)",""
"136016235","15","1","(10000)","(31101127,1,31102245,1,31090039,1,31101076,1)","(90096652)","","","","(226)",""
"136016236","15","1","(18000)","(31020058,2,31020055,25,31090039,2,31101076,1)","(90096652)","","","","(227)",""
"136016237","15","1","(30000)","(31140143,1,31010060,500,31000166,1,31101076,1)","(90096652)","","","","(228)",""
"136016240","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(229)",""
"136016241","15","1","(500)","(31000177,1,31020002,20,31000165,1,31101076,1)","(90096652)","","","","(230)",""
"136016242","15","1","(1000)","(31000045,20,31000099,40,31000165,2,31101075,1)","(90096652)","","","","(231)",""
"136016243","15","1","(2500)","(31140201,2,31140133,30,31090038,1,31101076,1)","(90096652)","","","","(232)",""
"136016244","15","1","(5000)","(31101125,1,31090132,30,31090038,2,31101076,1)","(90096652)","","","","(233)",""
"136016245","15","1","(10000)","(31090137,1,31102250,1,31090039,1,31101076,1)","(90096652)","","","","(234)",""
"136016246","15","1","(20000)","(31080095,1,31140134,20,31090039,2,31101076,1)","(90096652)","","","","(235)",""
"136016247","15","1","(40000)","(31090506,1,31140135,30,31000166,1,31101076,1)","(90096652)","","","","(236)",""
"136016250","15","1","(150)","(31140132,60,31020002,20,31000164,1,31101076,1)","(90096652)","","","","(237)",""
"136016251","15","1","(500)","(31000177,1,31010004,20,31000165,1,31101076,1)","(90096652)","","","","(238)",""
"136016252","15","1","(1000)","(31140133,20,31020002,100,31000165,2,31101075,1)","(90096652)","","","","(239)",""
"136016253","15","1","(2500)","(31140201,2,31140134,15,31090038,1,31101076,1)","(90096652)","","","","(240)",""
"136016254","15","1","(5000)","(31000103,8,31000099,100,31090038,2,31101076,1)","(90096652)","","","","(241)",""
"136016255","15","1","(10000)","(31090115,1,31102205,1,31090039,1,31101076,1)","(90096652)","","","","(242)",""
"136016256","15","1","(20000)","(31090116,1,31140135,20,31090039,2,31101076,1)","(90096652)","","","","(243)",""
"136016257","15","1","(30000)","(31040141,20,31010039,50,31000166,1,31101076,1)","(90096652)","","","","(244)",""
"136016260","15","1","(150)","(31140132,40,31020001,40,31000164,1,31101076,1)","(90096652)","","","","(245)",""
"136016261","15","1","(500)","(31140133,30,31020002,30,31000165,1,31101076,1)","(90096652)","","","","(246)",""
"136016262","15","1","(1000)","(31000055,20,31000105,40,31000165,2,31101075,1)","(90096652)","","","","(247)",""
"136016263","15","1","(2500)","(31140201,2,31010004,100,31090038,1,31101076,1)","(90096652)","","","","(248)",""
"136016264","15","1","(5000)","(31000073,20,31090132,40,31090038,2,31101076,1)","(90096652)","","","","(249)",""
"136016265","15","1","(10000)","(31090115,1,31102210,1,31090039,1,31101076,1)","(90096652)","","","","(250)",""
"136016266","15","1","(20000)","(31090116,1,31140135,20,31090039,2,31101076,1)","(90096652)","","","","(251)",""
"136016267","15","1","(30000)","(31030081,20,31010039,50,31000166,1,31101076,1)","(90096652)","","","","(252)",""
"136016270","15","1","(150)","(31140132,60,31020002,20,31000164,1,31101076,1)","(90096652)","","","","(253)",""
"136016271","15","1","(500)","(31000177,1,31010004,20,31000165,1,31101076,1)","(90096652)","","","","(254)",""
"136016272","15","1","(1000)","(31000054,20,31000105,60,31000165,2,31101076,1)","(90096652)","","","","(255)",""
"136016273","15","1","(2500)","(31140201,2,31010004,100,31090038,1,31101076,1)","(90096652)","","","","(256)",""
"136016274","15","1","(5000)","(31101129,1,31090132,30,31090038,2,31101076,1)","(90096652)","","","","(257)",""
"136016275","15","1","(10000)","(31101127,1,31102215,1,31090039,1,31101076,1)","(90096652)","","","","(258)",""
"136016276","15","1","(20000)","(31080095,1,31140134,20,31090039,2,31101076,1)","(90096652)","","","","(259)",""
"136016277","15","1","(50000)","(31030087,20,31140136,10,31090527,1,31101076,1)","(90096652)","","","","(260)",""
"136017001","16","1","(70)","(31000013,2)","","","","","(5348)",""
"136017002","16","1","(200)","(31090511,1)","","","","","(5349)",""
"136017003","16","1","(350)","(31090516,1)","","","","","(5350)",""
"136017004","16","1","(450)","(31091036,5)","","","","","(5351)",""
"136017005","16","1","(70)","(31000013,2)","","","","","(5352)",""
"136017006","16","1","(200)","(31090521,1)","","","","","(5353)",""
"136017007","16","1","(350)","(31090526,1)","","","","","(5354)",""
"136017008","16","1","(450)","(31000180,10)","","","","","(5355)",""
"136017009","16","1","(70)","(31000013,2)","","","","","(5356)",""
"136017010","16","1","(200)","(31090521,1)","","","","","(5357)",""
"136017011","16","1","(350)","(31090526,1)","","","","","(5358)",""
"136017012","16","1","(450)","(31140201,2)","","","","","(5359)",""
"136017013","16","1","(70)","(31000013,2)","","","","","(5360)",""
"136017014","16","1","(200)","(31140201,2)","","","","","(5361)",""
"136017015","16","1","(350)","(31000177,1)","","","","","(5362)",""
"136017016","16","1","(450)","(31090501,5)","","","","","(5363)",""
"136017017","16","1","(70)","(31000013,2)","","","","","(5364)",""
"136017018","16","1","(200)","(31140201,2)","","","","","(5365)",""
"136017019","16","1","(350)","(31000177,1)","","","","","(5366)",""
"136017020","16","1","(450)","(31090501,5)","","","","","(5367)",""
"136017021","16","1","(70)","(31000013,2)","","","","","(5368)",""
"136017022","16","1","(200)","(31140201,2)","","","","","(5369)",""
"136017023","16","1","(350)","(31000177,1)","","","","","(5370)",""
"136017024","16","1","(450)","(31131119,3)","","","","","(5371)",""
"136017025","16","1","(70)","(31000013,2)","","","","","(5372)",""
"136017026","16","1","(200)","(31140201,2)","","","","","(5373)",""
"136017027","16","1","(350)","(31000177,1)","","","","","(5374)",""
"136017028","16","1","(450)","(31131120,3)","","","","","(5375)",""
"136017029","16","1","(70)","(31000013,2)","","","","","(5376)",""
"136017030","16","1","(200)","(31140201,2)","","","","","(5377)",""
"136017031","16","1","(350)","(31000177,1)","","","","","(5378)",""
"136017032","16","1","(450)","(31131121,3)","","","","","(5379)",""
"136017033","16","1","(70)","(31000176,5)","","","","","(5380)",""
"136017034","16","1","(200)","(31140201,2)","","","","","(5381)",""
"136017035","16","1","(350)","(31000177,1)","","","","","(5382)",""
"136017036","16","1","(450)","(31131122,3)","","","","","(5383)",""
"136017037","16","1","(70)","(31000176,5)","","","","","(5384)",""
"136017038","16","1","(200)","(31140201,2)","","","","","(5385)",""
"136017039","16","1","(350)","(31000177,1)","","","","","(5386)",""
"136017040","16","1","(450)","(31131123,3)","","","","","(5387)",""
"136017041","16","1","(70)","(31000176,5)","","","","","(5388)",""
"136017042","16","1","(200)","(31140201,2)","","","","","(5389)",""
"136017043","16","1","(350)","(31000177,1)","","","","","(5390)",""
"136017044","16","1","(450)","(31131124,3)","","","","","(5391)",""
"136017045","16","1","(70)","(31000176,5)","","","","","(5392)",""
"136017046","16","1","(200)","(31140201,2)","","","","","(5393)",""
"136017047","16","1","(350)","(31000177,1)","","","","","(5394)",""
"136017048","16","1","(450)","(31090501,5)","","","","","(5395)",""
"136017049","16","1","(70)","(31000176,5)","","","","","(5396)",""
"136017050","16","1","(200)","(31140201,2)","","","","","(5397)",""
"136017051","16","1","(350)","(31000177,1)","","","","","(5398)",""
"136017052","16","1","(450)","(31131119,6)","","","","","(5399)",""
"136017053","16","1","(70)","(31000176,5)","","","","","(5400)",""
"136017054","16","1","(200)","(31140201,2)","","","","","(5401)",""
"136017055","16","1","(350)","(31000177,1)","","","","","(5402)",""
"136017056","16","1","(450)","(31131120,6)","","","","","(5403)",""
"136017057","16","1","(70)","(31000176,5)","","","","","(5404)",""
"136017058","16","1","(200)","(31140201,2)","","","","","(5405)",""
"136017059","16","1","(350)","(31000177,1)","","","","","(5406)",""
"136017060","16","1","(450)","(31131121,6)","","","","","(5407)",""
"136017061","16","1","(70)","(31000176,5)","","","","","(5408)",""
"136017062","16","1","(200)","(31140201,2)","","","","","(5409)",""
"136017063","16","1","(350)","(31000177,1)","","","","","(5410)",""
"136017064","16","1","(450)","(31131122,6)","","","","","(5411)",""
"136017065","16","1","(70)","(31000176,5)","","","","","(5412)",""
"136017066","16","1","(200)","(31140201,2)","","","","","(5413)",""
"136017067","16","1","(350)","(31000177,1)","","","","","(5414)",""
"136017068","16","1","(450)","(31131123,6)","","","","","(5415)",""
"136017069","16","1","(70)","(31000176,5)","","","","","(5416)",""
"136017070","16","1","(200)","(31140201,2)","","","","","(5417)",""
"136017071","16","1","(350)","(31000177,1)","","","","","(5418)",""
"136017072","16","1","(450)","(31131124,6)","","","","","(5419)",""
"136017073","16","1","(70)","(31000176,5)","","","","","(5420)",""
"136017074","16","1","(200)","(31140201,2)","","","","","(5421)",""
"136017075","16","1","(350)","(31000177,1)","","","","","(5422)",""
"136017076","16","1","(450)","(31090501,5)","","","","","(5423)",""
"136017077","16","1","(70)","(31000176,5)","","","","","(5424)",""
"136017078","16","1","(200)","(31140201,2)","","","","","(5425)",""
"136017079","16","1","(350)","(31000177,1)","","","","","(5426)",""
"136017080","16","1","(450)","(31131119,9)","","","","","(5427)",""
"136017081","16","1","(70)","(31000176,5)","","","","","(5428)",""
"136017082","16","1","(200)","(31140201,2)","","","","","(5429)",""
"136017083","16","1","(350)","(31000177,1)","","","","","(5430)",""
"136017084","16","1","(450)","(31131120,9)","","","","","(5431)",""
"136017085","16","1","(70)","(31000176,5)","","","","","(5432)",""
"136017086","16","1","(200)","(31140201,2)","","","","","(5433)",""
"136017087","16","1","(350)","(31000177,1)","","","","","(5434)",""
"136017088","16","1","(450)","(31131121,9)","","","","","(5435)",""
"136017089","16","1","(70)","(31000176,5)","","","","","(5436)",""
"136017090","16","1","(200)","(31140201,2)","","","","","(5437)",""
"136017091","16","1","(350)","(31000177,1)","","","","","(5438)",""
"136017092","16","1","(450)","(31131122,9)","","","","","(5439)",""
"136017093","16","1","(70)","(31000176,5)","","","","","(5440)",""
"136017094","16","1","(200)","(31140201,2)","","","","","(5441)",""
"136017095","16","1","(350)","(31000177,1)","","","","","(5442)",""
"136017096","16","1","(450)","(31131123,9)","","","","","(5443)",""
"136017097","16","1","(70)","(31000176,5)","","","","","(5444)",""
"136017098","16","1","(200)","(31140201,2)","","","","","(5445)",""
"136017099","16","1","(350)","(31000177,1)","","","","","(5446)",""
"136017100","16","1","(450)","(31131124,9)","","","","","(5447)",""
"136017101","16","1","(70)","(31000176,5)","","","","","(5448)",""
"136017102","16","1","(200)","(31140201,2)","","","","","(5449)",""
"136017103","16","1","(350)","(31000177,1)","","","","","(5450)",""
"136017104","16","1","(450)","(31090501,5)","","","","","(5451)",""
"136017105","16","1","(70)","(31000176,5)","","","","","(5452)",""
"136017106","16","1","(200)","(31140201,2)","","","","","(5453)",""
"136017107","16","1","(350)","(31000177,1)","","","","","(5454)",""
"136017108","16","1","(450)","(31131119,9)","","","","","(5455)",""
"136017109","16","1","(70)","(31000176,5)","","","","","(5456)",""
"136017110","16","1","(200)","(31140201,2)","","","","","(5457)",""
"136017111","16","1","(350)","(31000177,1)","","","","","(5458)",""
"136017112","16","1","(450)","(31131120,9)","","","","","(5459)",""
"136017113","16","1","(70)","(31000176,5)","","","","","(5460)",""
"136017114","16","1","(200)","(31140201,2)","","","","","(5461)",""
"136017115","16","1","(350)","(31000177,1)","","","","","(5462)",""
"136017116","16","1","(450)","(31131121,9)","","","","","(5463)",""
"136017117","16","1","(70)","(31000176,5)","","","","","(5464)",""
"136017118","16","1","(200)","(31140201,2)","","","","","(5465)",""
