"AttributeId","NameStringId","UpgradeMax","AddStarMax","UpgradeNow","AddStarNow","AttArray","AddStarMatirialId","StarShopId","AddStarMatirialNum","AddStarMoneyList","UpgradeMatirialId","UpgradeShopId","UpgradeMatirialNum","UpgradeMoneyList","ExhibitionNpcId","ExhibitionBuffArray","UnlockMaterialId","UnlockMaterialNum","SkillID","EventCondition","BuffArray","PurenessBasicAtt"
"45030022","90020235","20","10","2","10","(4,8,533660,0,1,4,5,68220,0,1,4,6,82000,0,1,4,10,20590,0,1,4,8,0,0.04,1)","0","0","0","0","31000175","0","3","0","76980302","(10990018,10990044)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280086)",""
"45030023","90020235","20","10","3","0","(4,8,853820,0,1,4,5,109130,0,1,4,6,131100,0,1,4,10,32870,0,1,4,8,0,0.05,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","26020202","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030024","90020235","20","10","3","1","(4,8,875170,0,1,4,5,111860,0,1,4,6,134380,0,1,4,10,33690,0,1,4,8,0,0.051,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030025","90020235","20","10","3","2","(4,8,896520,0,1,4,5,114590,0,1,4,6,137660,0,1,4,10,34510,0,1,4,8,0,0.052,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030026","90020235","20","10","3","3","(4,8,917870,0,1,4,5,117320,0,1,4,6,140940,0,1,4,10,35330,0,1,4,8,0,0.053,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030027","90020235","20","10","3","4","(4,8,939220,0,1,4,5,120050,0,1,4,6,144220,0,1,4,10,36150,0,1,4,8,0,0.054,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030028","90020235","20","10","3","5","(4,8,960570,0,1,4,5,122780,0,1,4,6,147500,0,1,4,10,36970,0,1,4,8,0,0.055,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030029","90020235","20","10","3","6","(4,8,981920,0,1,4,5,125510,0,1,4,6,150780,0,1,4,10,37790,0,1,4,8,0,0.056,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030030","90020235","20","10","3","7","(4,8,1003270,0,1,4,5,128240,0,1,4,6,154060,0,1,4,10,38610,0,1,4,8,0,0.057,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030031","90020235","20","10","3","8","(4,8,1024620,0,1,4,5,130970,0,1,4,6,157340,0,1,4,10,39430,0,1,4,8,0,0.058,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030032","90020235","20","10","3","9","(4,8,1045970,0,1,4,5,133700,0,1,4,6,160620,0,1,4,10,40250,0,1,4,8,0,0.059,1)","31000181","0","3","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030033","90020235","20","10","3","10","(4,8,1067320,0,1,4,5,136430,0,1,4,6,163900,0,1,4,10,41070,0,1,4,8,0,0.06,1)","0","0","0","0","31000175","0","4","0","76980302","(10990018,10990044)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280087)",""
"45030034","90020235","20","10","4","0","(4,8,1494200,0,1,4,5,190980,0,1,4,6,229360,0,1,4,10,57440,0,1,4,8,0,0.07,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","26020203","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030035","90020235","20","10","4","1","(4,8,1522660,0,1,4,5,194620,0,1,4,6,233730,0,1,4,10,58540,0,1,4,8,0,0.071,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030036","90020235","20","10","4","2","(4,8,1551120,0,1,4,5,198260,0,1,4,6,238100,0,1,4,10,59640,0,1,4,8,0,0.072,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030037","90020235","20","10","4","3","(4,8,1579580,0,1,4,5,201900,0,1,4,6,242470,0,1,4,10,60740,0,1,4,8,0,0.073,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030038","90020235","20","10","4","4","(4,8,1608040,0,1,4,5,205540,0,1,4,6,246840,0,1,4,10,61840,0,1,4,8,0,0.074,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030039","90020235","20","10","4","5","(4,8,1636500,0,1,4,5,209180,0,1,4,6,251210,0,1,4,10,62940,0,1,4,8,0,0.075,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030040","90020235","20","10","4","6","(4,8,1664960,0,1,4,5,212820,0,1,4,6,255580,0,1,4,10,64040,0,1,4,8,0,0.076,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030041","90020235","20","10","4","7","(4,8,1693420,0,1,4,5,216460,0,1,4,6,259950,0,1,4,10,65140,0,1,4,8,0,0.077,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030042","90020235","20","10","4","8","(4,8,1721880,0,1,4,5,220100,0,1,4,6,264320,0,1,4,10,66240,0,1,4,8,0,0.078,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030043","90020235","20","10","4","9","(4,8,1750340,0,1,4,5,223740,0,1,4,6,268690,0,1,4,10,67340,0,1,4,8,0,0.079,1)","31000181","0","4","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030044","90020235","20","10","4","10","(4,8,1778800,0,1,4,5,227380,0,1,4,6,273060,0,1,4,10,68440,0,1,4,8,0,0.08,1)","0","0","0","0","31000175","0","5","0","76980302","(10990018,10990044)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280088)",""
"45030045","90020235","20","10","5","0","(4,8,2312400,0,1,4,5,295570,0,1,4,6,354880,0,1,4,10,88900,0,1,4,8,0,0.09,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","26020204","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030046","90020235","20","10","5","1","(4,8,2347980,0,1,4,5,300120,0,1,4,6,360340,0,1,4,10,90270,0,1,4,8,0,0.091,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030047","90020235","20","10","5","2","(4,8,2383560,0,1,4,5,304670,0,1,4,6,365800,0,1,4,10,91640,0,1,4,8,0,0.092,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030048","90020235","20","10","5","3","(4,8,2419140,0,1,4,5,309220,0,1,4,6,371260,0,1,4,10,93010,0,1,4,8,0,0.093,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030049","90020235","20","10","5","4","(4,8,2454720,0,1,4,5,313770,0,1,4,6,376720,0,1,4,10,94380,0,1,4,8,0,0.094,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030050","90020235","20","10","5","5","(4,8,2490300,0,1,4,5,318320,0,1,4,6,382180,0,1,4,10,95750,0,1,4,8,0,0.095,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030051","90020235","20","10","5","6","(4,8,2525880,0,1,4,5,322870,0,1,4,6,387640,0,1,4,10,97120,0,1,4,8,0,0.096,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030052","90020235","20","10","5","7","(4,8,2561460,0,1,4,5,327420,0,1,4,6,393100,0,1,4,10,98490,0,1,4,8,0,0.097,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030053","90020235","20","10","5","8","(4,8,2597040,0,1,4,5,331970,0,1,4,6,398560,0,1,4,10,99860,0,1,4,8,0,0.098,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030054","90020235","20","10","5","9","(4,8,2632620,0,1,4,5,336520,0,1,4,6,404020,0,1,4,10,101230,0,1,4,8,0,0.099,1)","31000181","0","5","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030055","90020235","20","10","5","10","(4,8,2668200,0,1,4,5,341070,0,1,4,6,409480,0,1,4,10,102600,0,1,4,8,0,0.1,1)","0","0","0","0","31000175","0","6","0","76980302","(10990018,10990044)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280089)",""
"45030056","90020235","20","10","6","0","(4,8,3308520,0,1,4,5,422890,0,1,4,6,507670,0,1,4,10,127150,0,1,4,8,0,0.11,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","26020205","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030057","90020235","20","10","6","1","(4,8,3351210,0,1,4,5,428350,0,1,4,6,514220,0,1,4,10,128790,0,1,4,8,0,0.111,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030058","90020235","20","10","6","2","(4,8,3393900,0,1,4,5,433810,0,1,4,6,520770,0,1,4,10,130430,0,1,4,8,0,0.112,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030059","90020235","20","10","6","3","(4,8,3436590,0,1,4,5,439270,0,1,4,6,527320,0,1,4,10,132070,0,1,4,8,0,0.113,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030060","90020235","20","10","6","4","(4,8,3479280,0,1,4,5,444730,0,1,4,6,533870,0,1,4,10,133710,0,1,4,8,0,0.114,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030061","90020235","20","10","6","5","(4,8,3521970,0,1,4,5,450190,0,1,4,6,540420,0,1,4,10,135350,0,1,4,8,0,0.115,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030062","90020235","20","10","6","6","(4,8,3564660,0,1,4,5,455650,0,1,4,6,546970,0,1,4,10,136990,0,1,4,8,0,0.116,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030063","90020235","20","10","6","7","(4,8,3607350,0,1,4,5,461110,0,1,4,6,553520,0,1,4,10,138630,0,1,4,8,0,0.117,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030064","90020235","20","10","6","8","(4,8,3650040,0,1,4,5,466570,0,1,4,6,560070,0,1,4,10,140270,0,1,4,8,0,0.118,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030065","90020235","20","10","6","9","(4,8,3692730,0,1,4,5,472030,0,1,4,6,566620,0,1,4,10,141910,0,1,4,8,0,0.119,1)","31000181","0","6","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030066","90020235","20","10","6","10","(4,8,3735420,0,1,4,5,477490,0,1,4,6,573170,0,1,4,10,143550,0,1,4,8,0,0.12,1)","0","0","0","0","31000175","0","7","0","76980302","(10990018,10990044)","","","","(2,10,8,0,0,0,0,0,0,0)","(10280090)",""
"45030067","90020235","20","10","7","0","(4,8,4482460,0,1,4,5,572950,0,1,4,6,687720,0,1,4,10,172190,0,1,4,8,0,0.13,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","26020206","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030068","90020235","20","10","7","1","(4,8,4532270,0,1,4,5,579320,0,1,4,6,695360,0,1,4,10,174100,0,1,4,8,0,0.131,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030069","90020235","20","10","7","2","(4,8,4582080,0,1,4,5,585690,0,1,4,6,703000,0,1,4,10,176010,0,1,4,8,0,0.132,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030070","90020235","20","10","7","3","(4,8,4631890,0,1,4,5,592060,0,1,4,6,710640,0,1,4,10,177920,0,1,4,8,0,0.133,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030071","90020235","20","10","7","4","(4,8,4681700,0,1,4,5,598430,0,1,4,6,718280,0,1,4,10,179830,0,1,4,8,0,0.134,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030072","90020235","20","10","7","5","(4,8,4731510,0,1,4,5,604800,0,1,4,6,725920,0,1,4,10,181740,0,1,4,8,0,0.135,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030073","90020235","20","10","7","6","(4,8,4781320,0,1,4,5,611170,0,1,4,6,733560,0,1,4,10,183650,0,1,4,8,0,0.136,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030074","90020235","20","10","7","7","(4,8,4831130,0,1,4,5,617540,0,1,4,6,741200,0,1,4,10,185560,0,1,4,8,0,0.137,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030075","90020235","20","10","7","8","(4,8,4880940,0,1,4,5,623910,0,1,4,6,748840,0,1,4,10,187470,0,1,4,8,0,0.138,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030076","90020235","20","10","7","9","(4,8,4930750,0,1,4,5,630280,0,1,4,6,756480,0,1,4,10,189380,0,1,4,8,0,0.139,1)","31000181","0","7","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030077","90020235","20","10","7","10","(4,8,4980560,0,1,4,5,636650,0,1,4,6,764120,0,1,4,10,191290,0,1,4,8,0,0.14,1)","0","0","0","0","31000175","0","8","0","76980302","(10990018,10990044)","","","","(2,10,8.5,0,0,0,0,0,0,0)","(10280091)",""
"45030078","90020235","20","10","8","0","(4,8,5834320,0,1,4,5,745750,0,1,4,6,895030,0,1,4,10,224020,0,1,4,8,0,0.15,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","26020207","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030079","90020235","20","10","8","1","(4,8,5891240,0,1,4,5,753030,0,1,4,6,903760,0,1,4,10,226210,0,1,4,8,0,0.151,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030080","90020235","20","10","8","2","(4,8,5948160,0,1,4,5,760310,0,1,4,6,912490,0,1,4,10,228400,0,1,4,8,0,0.152,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030081","90020235","20","10","8","3","(4,8,6005080,0,1,4,5,767590,0,1,4,6,921220,0,1,4,10,230590,0,1,4,8,0,0.153,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030082","90020235","20","10","8","4","(4,8,6062000,0,1,4,5,774870,0,1,4,6,929950,0,1,4,10,232780,0,1,4,8,0,0.154,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030083","90020235","20","10","8","5","(4,8,6118920,0,1,4,5,782150,0,1,4,6,938680,0,1,4,10,234970,0,1,4,8,0,0.155,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030084","90020235","20","10","8","6","(4,8,6175840,0,1,4,5,789430,0,1,4,6,947410,0,1,4,10,237160,0,1,4,8,0,0.156,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030085","90020235","20","10","8","7","(4,8,6232760,0,1,4,5,796710,0,1,4,6,956140,0,1,4,10,239350,0,1,4,8,0,0.157,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030086","90020235","20","10","8","8","(4,8,6289680,0,1,4,5,803990,0,1,4,6,964870,0,1,4,10,241540,0,1,4,8,0,0.158,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030087","90020235","20","10","8","9","(4,8,6346600,0,1,4,5,811270,0,1,4,6,973600,0,1,4,10,243730,0,1,4,8,0,0.159,1)","31000181","0","8","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030088","90020235","20","10","8","10","(4,8,6403520,0,1,4,5,818550,0,1,4,6,982330,0,1,4,10,245920,0,1,4,8,0,0.16,1)","0","0","0","0","31000175","0","9","0","76980302","(10990018,10990044)","","","","(2,10,9,0,0,0,0,0,0,0)","(10280092)",""
"45030089","90020235","20","10","9","0","(4,8,7364000,0,1,4,5,941280,0,1,4,6,1129610,0,1,4,10,282740,0,1,4,8,0,0.17,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","26020208","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030090","90020235","20","10","9","1","(4,8,7428040,0,1,4,5,949470,0,1,4,6,1139430,0,1,4,10,285200,0,1,4,8,0,0.171,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030091","90020235","20","10","9","2","(4,8,7492080,0,1,4,5,957660,0,1,4,6,1149250,0,1,4,10,287660,0,1,4,8,0,0.172,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030092","90020235","20","10","9","3","(4,8,7556120,0,1,4,5,965850,0,1,4,6,1159070,0,1,4,10,290120,0,1,4,8,0,0.173,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030093","90020235","20","10","9","4","(4,8,7620160,0,1,4,5,974040,0,1,4,6,1168890,0,1,4,10,292580,0,1,4,8,0,0.174,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030094","90020235","20","10","9","5","(4,8,7684200,0,1,4,5,982230,0,1,4,6,1178710,0,1,4,10,295040,0,1,4,8,0,0.175,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030095","90020235","20","10","9","6","(4,8,7748240,0,1,4,5,990420,0,1,4,6,1188530,0,1,4,10,297500,0,1,4,8,0,0.176,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030096","90020235","20","10","9","7","(4,8,7812280,0,1,4,5,998610,0,1,4,6,1198350,0,1,4,10,299960,0,1,4,8,0,0.177,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030097","90020235","20","10","9","8","(4,8,7876320,0,1,4,5,1006800,0,1,4,6,1208170,0,1,4,10,302420,0,1,4,8,0,0.178,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030098","90020235","20","10","9","9","(4,8,7940360,0,1,4,5,1014990,0,1,4,6,1217990,0,1,4,10,304880,0,1,4,8,0,0.179,1)","31000181","0","9","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030099","90020235","20","10","9","10","(4,8,8004400,0,1,4,5,1023180,0,1,4,6,1227810,0,1,4,10,307340,0,1,4,8,0,0.18,1)","0","0","0","0","31000175","0","10","0","76980302","(10990018,10990044)","","","","(2,10,9.5,0,0,0,0,0,0,0)","(10280093)",""
"45030100","90020235","20","10","10","0","(4,8,9071600,0,1,4,5,1159550,0,1,4,6,1391450,0,1,4,10,348250,0,1,4,8,0,0.19,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","26020209","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030101","90020235","20","10","10","1","(4,8,9142750,0,1,4,5,1168650,0,1,4,6,1402360,0,1,4,10,350980,0,1,4,8,0,0.191,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030102","90020235","20","10","10","2","(4,8,9213900,0,1,4,5,1177750,0,1,4,6,1413270,0,1,4,10,353710,0,1,4,8,0,0.192,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030103","90020235","20","10","10","3","(4,8,9285050,0,1,4,5,1186850,0,1,4,6,1424180,0,1,4,10,356440,0,1,4,8,0,0.193,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030104","90020235","20","10","10","4","(4,8,9356200,0,1,4,5,1195950,0,1,4,6,1435090,0,1,4,10,359170,0,1,4,8,0,0.194,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030105","90020235","20","10","10","5","(4,8,9427350,0,1,4,5,1205050,0,1,4,6,1446000,0,1,4,10,361900,0,1,4,8,0,0.195,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030106","90020235","20","10","10","6","(4,8,9498500,0,1,4,5,1214150,0,1,4,6,1456910,0,1,4,10,364630,0,1,4,8,0,0.196,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030107","90020235","20","10","10","7","(4,8,9569650,0,1,4,5,1223250,0,1,4,6,1467820,0,1,4,10,367360,0,1,4,8,0,0.197,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030108","90020235","20","10","10","8","(4,8,9640800,0,1,4,5,1232350,0,1,4,6,1478730,0,1,4,10,370090,0,1,4,8,0,0.198,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030109","90020235","20","10","10","9","(4,8,9711950,0,1,4,5,1241450,0,1,4,6,1489640,0,1,4,10,372820,0,1,4,8,0,0.199,1)","31000181","0","10","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030110","90020235","20","10","10","10","(4,8,9783100,0,1,4,5,1250550,0,1,4,6,1500550,0,1,4,10,375550,0,1,4,8,0,0.2,1)","0","0","0","0","31000175","0","11","0","76980302","(10990018,10990044)","","","","(2,10,10,0,0,0,0,0,0,0)","(10280094)",""
"45030111","90020235","20","10","11","0","(4,8,10957020,0,1,4,5,1400550,0,1,4,6,1680550,0,1,4,10,420550,0,1,4,8,0,0.21,1)","31000181","0","11","0","0","0","0","0","76980302","(10990018,10990044)","","","26020283","(2,10,10.1,0,0,0,0,0,0,0)","(10280160)",""
"45030112","90020235","20","10","11","1","(4,8,11035290,0,1,4,5,1410550,0,1,4,6,1692550,0,1,4,10,423550,0,1,4,8,0,0.211,1)","31000181","0","11","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10.1,0,0,0,0,0,0,0)","(10280160)",""
"45030113","90020235","20","10","11","2","(4,8,11113560,0,1,4,5,1420550,0,1,4,6,1704550,0,1,4,10,426550,0,1,4,8,0,0.212,1)","31000181","0","11","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10.1,0,0,0,0,0,0,0)","(10280160)",""
"45030114","90020235","20","10","11","3","(4,8,11191830,0,1,4,5,1430550,0,1,4,6,1716550,0,1,4,10,429550,0,1,4,8,0,0.213,1)","31000181","0","11","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10.1,0,0,0,0,0,0,0)","(10280160)",""
"45030115","90020235","20","10","11","4","(4,8,11270100,0,1,4,5,1440550,0,1,4,6,1728550,0,1,4,10,432550,0,1,4,8,0,0.214,1)","31000181","0","11","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10.1,0,0,0,0,0,0,0)","(10280160)",""
"45030116","90020235","20","10","11","5","(4,8,11348370,0,1,4,5,1450550,0,1,4,6,1740550,0,1,4,10,435550,0,1,4,8,0,0.215,1)","31000181","0","11","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10.1,0,0,0,0,0,0,0)","(10280160)",""
"45030117","90020235","20","10","11","6","(4,8,11426640,0,1,4,5,1460550,0,1,4,6,1752550,0,1,4,10,438550,0,1,4,8,0,0.216,1)","31000181","0","11","0","0","0","0","0","76980302","(10990018,10990044)","","","","(2,10,10.1,0,0,0,0,0,0,0)","(10280160)",""
