"AttributeId","item_name","ItemObtainDescription","ItemDescription","item_type","sub_type","item_color","level_limit","sexual_limit","class_type","grade_level_limit","max_pile_num","SellMoney","locked","AutoUse","IsShowRecommend","IsValuable","AuctionLabType","AuctionLabSubType","AuctionMinMoneyArray","AuctionRecommendMoneyArray","AuctionMaxMoneyArray","AuctionAutoRecoverMoneyArray","AuctionCanSellMoneyArray","TradingLabType","TradingSubLabType","TradingBaseMoneyArray","TradingFinalMoneyArray","TradingAuctionTime","TradingAwaitTime","picture_name_res","button_picture_res","button_picture_res_array","item_color_type","back_image","mesh_res","DropModeID","skill_array","buff_trigger_id","advanced_type","advanced_id","god_assembled","god_assembled_id","logic_id","game_location","game_rotation","game_scale","login_location","login_rotation","login_scale","GetWayWidgetJumpArray","GetWayUnlockIdArray","ShowNpc","Notice_id","FuncUnlockid","goods_id","StoreJumpSpecialItemId","EquipOnNeedAtt","DropRecordModel","ExtraTidyWeight","EffectiveTime","LegionDonateAddIntegral","LegionDonateReduceIntegral","FashionId","Illusionid","AwakenID","AwakenPower","IsShowOpen","AutoPickTime","DecomposeTip","AuctionNotice"
"31311084","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311084","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311085","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311085","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311086","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311086","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311087","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311087","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311088","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311088","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311089","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311089","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311090","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311090","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311091","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311091","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311092","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311092","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311093","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311093","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311094","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311094","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311095","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311095","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311096","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311096","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311097","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311097","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311098","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311098","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311099","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311099","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31311100","90011001","","90016001","2","1","2","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250962","91250962","","3","0","91011101","76999997","0","","","","","","40311100","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312001","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312001","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312002","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312002","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312003","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312003","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312004","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312004","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312005","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312005","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312006","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312006","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312007","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312007","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312008","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312008","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312009","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312009","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312010","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312010","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312011","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312011","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312012","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312012","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312013","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312013","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312014","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312014","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312015","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312015","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312016","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312016","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312017","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312017","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312018","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312018","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312019","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312019","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312020","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312020","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312021","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312021","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312022","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312022","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312023","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312023","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312024","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312024","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312025","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312025","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312026","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312026","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312027","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312027","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312028","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312028","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312029","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312029","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312030","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312030","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312031","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312031","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312032","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312032","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312033","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312033","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312034","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312034","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312035","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312035","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312036","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312036","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312037","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312037","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312038","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312038","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312039","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312039","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312040","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312040","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312041","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312041","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312042","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312042","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312043","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312043","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312044","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312044","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312045","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312045","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312046","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312046","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312047","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312047","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312048","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312048","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312049","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312049","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312050","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312050","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312051","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312051","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312052","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312052","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312053","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312053","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312054","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312054","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312055","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312055","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312056","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312056","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312057","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312057","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312058","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312058","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312059","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312059","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312060","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312060","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312061","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312061","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312062","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312062","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31312063","90011001","","90016001","2","1","3","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250963","91250963","","3","0","91011101","76999997","0","","","","","","40312063","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
