"AttributeId","Series","Type","Level","LevelMax","Name","Icon","Describe","OpenMoney","OpenItem","BuffArray","FeatherArray","AttArray","AttAddArray","BuffAddType","GSAddValue","ShowCD","ObtainDescription","WidgetJumpId","RegionArr","OpenTipStr","NoOpenTipStr","NewGetTip","SkillVedio"
"26020361","1355","","1","5","","","","","","","","","","","","","","","","","","",""
"26020362","1355","","2","5","","","","","","","","","","","","","","","","","","",""
"26020363","1355","","3","5","","","","","","","","","","","","","","","","","","",""
"26020364","1355","","4","5","","","","","","","","","","","","","","","","","","",""
"26020365","1355","","5","5","","","","","","","","","","","","","","","","","","",""
"26020371","1356","","1","5","","","","","","","","","","","","","","","","","","",""
"26020372","1356","","2","5","","","","","","","","","","","","","","","","","","",""
"26020373","1356","","3","5","","","","","","","","","","","","","","","","","","",""
"26020374","1356","","4","5","","","","","","","","","","","","","","","","","","",""
"26020375","1356","","5","5","","","","","","","","","","","","","","","","","","",""
"26020381","1357","","1","5","","","","","","","","","","","","","","","","","","",""
"26020382","1357","","2","5","","","","","","","","","","","","","","","","","","",""
"26020383","1357","","3","5","","","","","","","","","","","","","","","","","","",""
"26020384","1357","","4","5","","","","","","","","","","","","","","","","","","",""
"26020385","1357","","5","5","","","","","","","","","","","","","","","","","","",""
"26020391","1358","","1","5","","","","","","","","","","","","","","","","","","",""
"26020392","1358","","2","5","","","","","","","","","","","","","","","","","","",""
"26020393","1358","","3","5","","","","","","","","","","","","","","","","","","",""
"26020394","1358","","4","5","","","","","","","","","","","","","","","","","","",""
"26020395","1358","","5","5","","","","","","","","","","","","","","","","","","",""
"26020401","1359","","1","5","","","","","","","","","","","","","","","","","","",""
"26020402","1359","","2","5","","","","","","","","","","","","","","","","","","",""
"26020403","1359","","3","5","","","","","","","","","","","","","","","","","","",""
"26020404","1359","","4","5","","","","","","","","","","","","","","","","","","",""
"26020405","1359","","5","5","","","","","","","","","","","","","","","","","","",""
"26020411","1360","","1","5","","","","","","","","","","","","","","","","","","",""
"26020412","1360","","2","5","","","","","","","","","","","","","","","","","","",""
"26020413","1360","","3","5","","","","","","","","","","","","","","","","","","",""
"26020414","1360","","4","5","","","","","","","","","","","","","","","","","","",""
"26020415","1360","","5","5","","","","","","","","","","","","","","","","","","",""
"26020421","1361","","1","5","","","","","","","","","","","","","","","","","","",""
"26020422","1361","","2","5","","","","","","","","","","","","","","","","","","",""
"26020423","1361","","3","5","","","","","","","","","","","","","","","","","","",""
"26020424","1361","","4","5","","","","","","","","","","","","","","","","","","",""
"26020425","1361","","5","5","","","","","","","","","","","","","","","","","","",""
"26020431","1362","","1","5","","","","","","","","","","","","","","","","","","",""
"26020432","1362","","2","5","","","","","","","","","","","","","","","","","","",""
"26020433","1362","","3","5","","","","","","","","","","","","","","","","","","",""
"26020434","1362","","4","5","","","","","","","","","","","","","","","","","","",""
"26020435","1362","","5","5","","","","","","","","","","","","","","","","","","",""
"26020441","1363","","1","5","","","","","","","","","","","","","","","","","","",""
"26020442","1363","","2","5","","","","","","","","","","","","","","","","","","",""
"26020443","1363","","3","5","","","","","","","","","","","","","","","","","","",""
"26020444","1363","","4","5","","","","","","","","","","","","","","","","","","",""
"26020445","1363","","5","5","","","","","","","","","","","","","","","","","","",""
"26020451","1364","","1","5","","","","","","","","","","","","","","","","","","",""
"26020452","1364","","2","5","","","","","","","","","","","","","","","","","","",""
"26020453","1364","","3","5","","","","","","","","","","","","","","","","","","",""
"26020454","1364","","4","5","","","","","","","","","","","","","","","","","","",""
"26020455","1364","","5","5","","","","","","","","","","","","","","","","","","",""
"26020461","1365","","1","5","","","","","","","","","","","","","","","","","","",""
"26020462","1365","","2","5","","","","","","","","","","","","","","","","","","",""
"26020463","1365","","3","5","","","","","","","","","","","","","","","","","","",""
"26020464","1365","","4","5","","","","","","","","","","","","","","","","","","",""
"26020465","1365","","5","5","","","","","","","","","","","","","","","","","","",""
"26020471","1366","","1","5","","","","","","","","","","","","","","","","","","",""
"26020472","1366","","2","5","","","","","","","","","","","","","","","","","","",""
"26020473","1366","","3","5","","","","","","","","","","","","","","","","","","",""
"26020474","1366","","4","5","","","","","","","","","","","","","","","","","","",""
"26020475","1366","","5","5","","","","","","","","","","","","","","","","","","",""
"26020481","1367","","1","5","","","","","","","","","","","","","","","","","","",""
"26020482","1367","","2","5","","","","","","","","","","","","","","","","","","",""
"26020483","1367","","3","5","","","","","","","","","","","","","","","","","","",""
"26020484","1367","","4","5","","","","","","","","","","","","","","","","","","",""
"26020485","1367","","5","5","","","","","","","","","","","","","","","","","","",""
"26020491","1368","","1","5","","","","","","","","","","","","","","","","","","",""
"26020492","1368","","2","5","","","","","","","","","","","","","","","","","","",""
"26020493","1368","","3","5","","","","","","","","","","","","","","","","","","",""
"26020494","1368","","4","5","","","","","","","","","","","","","","","","","","",""
"26020495","1368","","5","5","","","","","","","","","","","","","","","","","","",""
"26020501","1369","","1","5","","","","","","","","","","","","","","","","","","",""
"26020502","1369","","2","5","","","","","","","","","","","","","","","","","","",""
"26020503","1369","","3","5","","","","","","","","","","","","","","","","","","",""
"26020504","1369","","4","5","","","","","","","","","","","","","","","","","","",""
"26020505","1369","","5","5","","","","","","","","","","","","","","","","","","",""
"26020601","1370","4","1","1","90039940","91212092","90039942","","","(10020253)","","","","","","","","","","","","1",""
"26020611","1371","4","1","1","90039940","91212092","90039942","","","(10070081)","","","","","","","","","","","","1",""
"26020621","1372","4","1","1","90039940","91212092","90039942","","","(10020254)","","","","","","","","","","","","1",""
"26020631","1373","4","1","1","90039940","91212092","90039942","","","(10020255)","","","","","","","","","","","","1",""
"26020641","1374","4","1","1","90039940","91212092","90039942","","","(10020256)","","","","","","","","","","","","1",""
"26020651","1375","4","1","1","90039940","91212092","90039942","","","(10020257)","","","","","","","","","","","","1",""
"26020661","1376","4","1","1","90039940","91212092","90039942","","","(10020258)","","","","","","","","","","","","1",""
"26020671","1377","4","1","1","90039940","91212092","90039942","","","(10020259)","","","","","","","","","","","","1",""
"26020681","1378","4","1","1","90039940","91212092","90039942","","","(10040019)","","","","","","","","","","","","1",""
"26020691","1379","4","1","1","90039940","91212092","90039942","","","(10020260)","","","","","","","","","","","","1",""
"26020701","1380","4","1","1","90039940","91212092","90039942","","","(10020261)","","","","","","","","","","","","1",""
"26020711","1381","4","1","1","90039940","91212092","90039942","","","(10040039)","","","","","","","","","","","","1",""
"26020712","1384","4","1","3","90037302","91223079","90037303","","","(10270355,0)","","","","","4000","","90097344","","","","","1",""
"26020713","1384","4","2","3","90037302","91223079","90037304","","","(10270356,0)","","","","","4000","","90097344","","","","","1",""
"26020714","1384","4","3","3","90037302","91223079","90037305","","","(10270357,0)","","","","","4000","","90097344","","","","","1",""
"26020715","1385","4","1","3","90037307","91223108","90037308","","","(10270359)","","","","","4000","","90097346","","","","","1",""
"26020716","1385","4","2","3","90037307","91223108","90037309","","","(10270360)","","","","","4000","","90097346","","","","","1",""
"26020717","1385","4","3","3","90037307","91223108","90037310","","","(10270361)","","","","","4000","","90097346","","","","","1",""
"26020718","1386","4","1","3","90037312","91223109","90037313","","","(10270365)","","","","","4000","","90097348","","","","","1",""
"26020719","1386","4","2","3","90037312","91223109","90037314","","","(10270366)","","","","","4000","","90097348","","","","","1",""
"26020720","1386","4","3","3","90037312","91223109","90037315","","","(10270367)","","","","","4000","","90097348","","","","","1",""
"26020801","20801","1","1","1","90039971","91290423","90039977","","","(10290401)","","","","","","","90096687","","","","","",""
"26020802","20802","1","1","1","90039972","91290424","90039978","","","(10290402)","","","","","","","90096688","","","","","",""
"26020803","20803","1","1","1","90039973","91290425","90039979","","","(10290403)","","","","","","","90096689","","","","","",""
"26020804","20804","1","1","1","90039974","91290426","90039980","","","(10290404)","","","","","","","90096690","","","","","",""
"26020805","20805","1","1","1","90039975","91290427","90039981","","","(10290405)","","","","","","","90096691","","","","","",""
"26020806","20806","1","1","1","90039976","91290428","90039982","","","(10290406)","","","","","","5","90096692","","","","","",""
"26020807","20807","2","1","1","90039983","91290429","90039984","","","(10290407)","","","","","","","90097562","","","","","",""
"26020808","20808","1","1","1","90078081","91290650","90078085","","","(10290409)","","","","","","","90096934","","","","","",""
"26020809","20809","1","1","1","90078082","91290651","90078086","","","(10290410)","","","","","","","90096935","","","","","",""
"26020810","20810","1","1","1","90078083","91290652","90078087","","","(10290411)","","","","","","5","90096936","","","","","",""
"26020811","20811","1","1","1","90078084","91290653","90078088","","","(10290412)","","","","","","5","90096937","","","","","",""
"26020812","20812","1","1","1","90078132","91293412","90078134","","","(10500280)","","","","","","30","90098002","","","","","",""
"26020813","20813","1","1","1","90078133","91293411","90078135","","","(10500285)","","","","","","15","90098003","","","","","",""
"26020850","20850","2","1","1","90100982","91223111","90100983","","","(10290500)","","","","","","60","90097567","","","","","",""
"26020851","20851","2","1","1","90100984","91293581","90100985","","","(10290501)","","","","","","15","90097568","","","","","",""
"26020901","20901","8","1","1","90038240","91212107","90038649","","","(10500000)","","","","","","","90097260","","","90036102","90036101","",""
"26020902","20902","8","1","1","90038241","91212097","90038650","","","(10500001)","","","","","","","90097261","","","90036102","90036101","",""
"26020903","20903","8","1","1","90038242","91212104","90038651","","","(10500002)","","","","","","","90097262","","","90036102","90036101","",""
"26020904","20904","8","1","1","90038243","91212108","90038652","","","(10500003)","","","","","","","90097263","","","90036102","90036101","",""
"26020905","20905","8","1","1","90038244","91212110","90038653","","","(10500004)","","","","","","","90097264","","","90036102","90036101","",""
"26020906","20906","8","1","1","90038245","91212096","90038654","","","(10500005)","","","","","","","90097265","","","90036102","90036101","",""
"26020907","20907","8","1","1","90038246","91212103","90038655","","","(10500006)","","","","","","","90097266","","","90036102","90036101","",""
"26020908","20908","8","1","1","90038247","91212099","90038656","","","(10500007)","","","","","","","90097267","","","90036102","90036101","",""
"26020909","20909","8","1","1","90038248","91212095","90038657","","","(10500008)","","","","","","","90097268","","","90036102","90036101","",""
"26020910","20910","8","1","1","90038249","91212105","90038658","","","(10500009)","","","","","","","90097269","","","90036102","90036101","",""
"26020911","20911","8","1","1","90038250","91212101","90038659","","","(10500010,10500300)","","","","","","","90097270","","","90036102","90036101","",""
"26020912","20912","8","1","1","90038251","91212102","90038660","","","(10500011,10500302)","","","","","","","90097271","","","90036102","90036101","",""
"26020913","20913","8","1","1","90038252","91212098","90038661","","","(10500012)","","","","","","","90097272","","","90036102","90036101","",""
"26020914","20914","8","1","1","90038253","91212106","90038662","","","(10500013)","","","","","","","90097273","","","90036102","90036101","",""
"26020915","20915","8","1","1","90038254","91212109","90038663","","","(10500014)","","","","","","","90097274","","","90036102","90036101","",""
"26020916","20916","8","1","1","90038255","91212100","90038664","","","(10500015)","","","","","","","90097275","","","90036102","90036101","",""
"26020917","20917","9","1","2","90038256","91210391","90038665","","","(10500030)","","","","","","","90097533","","","90036104","90036103","",""
"26020918","20917","9","2","2","90038256","91210391","90038666","","","(10500031)","","","","","","","90097533","","","90036102","","",""
"26020919","20919","9","1","2","90038257","91210391","90038665","","","(10500032)","","","","","","","90097535","","","90036104","90036103","",""
"26020920","20919","9","2","2","90038257","91210391","90038666","","","(10500033)","","","","","","","90097535","","","90036102","","",""
"26020921","20921","9","1","2","90038258","91290252","90038667","","","(10500034)","","","","","","","90097538","","","90036104","90036103","",""
"26020922","20921","9","2","2","90038258","91290252","90038668","","","(10500035)","","","","","","","90097538","","","90036102","","",""
"26020923","20923","9","1","2","90038259","91210390","90038669","","","(10500036)","","","","","","","90097528","","","90036104","90036103","",""
"26020924","20923","9","2","2","90038259","91210390","90038670","","","(10500037)","","","","","","","90097528","","","90036102","","",""
"26020925","20925","9","1","2","90038260","91210390","90038669","","","(10500038)","","","","","","","90097530","","","90036104","90036103","",""
"26020926","20925","9","2","2","90038260","91210390","90038670","","","(10500039)","","","","","","","90097530","","","90036102","","",""
"26020927","20927","9","1","2","90038261","91210390","90038669","","","(10500040)","","","","","","","90097535","","","90036104","90036103","",""
"26020928","20927","9","2","2","90038261","91210390","90038670","","","(10500041)","","","","","","","90097535","","","90036102","","",""
"26020929","20929","9","1","2","90038262","91212028","90038671","","","(10500042)","","","","","","","90097546","","","90036104","90036103","",""
"26020930","20929","9","2","2","90038262","91212028","90038672","","","(10500043)","","","","","","","90097546","","","90036102","","",""
"26020931","20931","9","1","2","90038263","91212028","90038671","","","(10500044)","","","","","","","90097527","","","90036104","90036103","",""
"26020932","20931","9","2","2","90038263","91212028","90038672","","","(10500045)","","","","","","","90097527","","","90036102","","",""
"26020933","20933","9","1","2","90038264","91212028","90038671","","","(10500046)","","","","","","","90097529","","","90036104","90036103","",""
"26020934","20933","9","2","2","90038264","91212028","90038672","","","(10500047)","","","","","","","90097529","","","90036102","","",""
"26020935","20935","9","1","2","90038265","91290255","90038673","","","(10500048,10500054)","","","","","","","90097531","","","90036104","90036103","",""
"26020936","20935","9","2","2","90038265","91290255","90038674","","","(10500049,10500054)","","","","","","","90097531","","","90036102","","",""
"26020937","20937","9","1","2","90038266","91290255","90038673","","","(10500050,10500054)","","","","","","","90097532","","","90036104","90036103","",""
"26020938","20937","9","2","2","90038266","91290255","90038674","","","(10500051,10500054)","","","","","","","90097532","","","90036102","","",""
"26020939","20939","9","1","2","90038267","91290255","90038673","","","(10500052,10500054)","","","","","","","90097538","","","90036104","90036103","",""
"26020940","20939","9","2","2","90038267","91290255","90038674","","","(10500053,10500054)","","","","","","","90097538","","","90036102","","",""
"26020942","20942","9","1","2","90038268","91290253","90038675","","","(10500055)","","","","","","","90097546","","","90036104","90036103","",""
"26020943","20942","9","2","2","90038268","91290253","90038676","","","(10500056)","","","","","","","90097546","","","90036102","","",""
"26020944","20944","9","1","2","90038269","91290253","90038675","","","(10500057)","","","","","","","90097531","","","90036104","90036103","",""
"26020945","20944","9","2","2","90038269","91290253","90038676","","","(10500058)","","","","","","","90097531","","","90036102","","",""
"26020946","20946","9","1","2","90038270","91290253","90038675","","","(10500059)","","","","","","","90097532","","","90036104","90036103","",""
"26020947","20946","9","2","2","90038270","91290253","90038676","","","(10500060)","","","","","","","90097532","","","90036102","","",""
"26020948","20948","9","1","2","90038271","91211986","90038677","","","(10500061)","","","","","","","90097546","","","90036104","90036103","",""
"26020949","20948","9","2","2","90038271","91211986","90038678","","","(10500062)","","","","","","","90097546","","","90036102","","",""
"26020950","20950","9","1","2","90038272","91211986","90038677","","","(10500063)","","","","","","","90097527","","","90036104","90036103","",""
"26020951","20950","9","2","2","90038272","91211986","90038678","","","(10500064)","","","","","","","90097527","","","90036102","","",""
"26020952","20952","9","1","2","90038273","91211986","90038677","","","(10500065)","","","","","","","90097528","","","90036104","90036103","",""
"26020953","20952","9","2","2","90038273","91211986","90038678","","","(10500066)","","","","","","","90097528","","","90036102","","",""
"26020954","20954","9","1","2","90038274","91212004","90038679","","","(10500067)","","","","","","","90097526","","","90036104","90036103","",""
"26020955","20954","9","2","2","90038274","91212004","90038680","","","(10500068)","","","","","","","90097526","","","90036102","","",""
"26020956","20956","9","1","2","90038275","91212004","90038679","","","(10500069)","","","","","","","90097530","","","90036104","90036103","",""
"26020957","20956","9","2","2","90038275","91212004","90038680","","","(10500070)","","","","","","","90097530","","","90036102","","",""
"26020958","20958","9","1","2","90038276","91212004","90038679","","","(10500071)","","","","","","","90097531","","","90036104","90036103","",""
"26020959","20958","9","2","2","90038276","91212004","90038680","","","(10500072)","","","","","","","90097531","","","90036102","","",""
"26020960","20960","9","1","2","90038277","91222943","90038681","","","(10500073)","","","","","","","90097526","","","90036104","90036103","",""
"26020961","20960","9","2","2","90038277","91222943","90038682","","","(10500074)","","","","","","","90097526","","","90036102","","",""
"26020962","20962","9","1","2","90038278","91222943","90038681","","","(10500075)","","","","","","","90097528","","","90036104","90036103","",""
"26020963","20962","9","2","2","90038278","91222943","90038682","","","(10500076)","","","","","","","90097528","","","90036102","","",""
"26020964","20964","9","1","2","90038279","91222943","90038681","","","(10500077)","","","","","","","90097530","","","90036104","90036103","",""
"26020965","20964","9","2","2","90038279","91222943","90038682","","","(10500078)","","","","","","","90097530","","","90036102","","",""
"26020966","20966","9","1","2","90038280","91290264","90038683","","","(10500080)","","","","","","","90097532","","","90036104","90036103","",""
"26020967","20966","9","2","2","90038280","91290264","90038684","","","(10500081)","","","","","","","90097532","","","90036102","","",""
"26020968","20968","9","1","2","90038281","91290264","90038683","","","(10500082)","","","","","","","90097534","","","90036104","90036103","",""
"26020969","20968","9","2","2","90038281","91290264","90038684","","","(10500083)","","","","","","","90097534","","","90036102","","",""
"26020970","20970","9","1","2","90038282","91290264","90038683","","","(10500084)","","","","","","","90097537","","","90036104","90036103","",""
"26020971","20970","9","2","2","90038282","91290264","90038684","","","(10500085)","","","","","","","90097537","","","90036102","","",""
"26020972","20972","9","1","2","90038283","91290258","90038685","","","(10500086)","","","","","","","90097526","","","90036104","90036103","",""
"26020973","20972","9","2","2","90038283","91290258","90038686","","","(10500087)","","","","","","","90097526","","","90036102","","",""
"26020974","20974","9","1","2","90038284","91290258","90038685","","","(10500088)","","","","","","","90097529","","","90036104","90036103","",""
"26020975","20974","9","2","2","90038284","91290258","90038686","","","(10500089)","","","","","","","90097529","","","90036102","","",""
"26020976","20976","9","1","2","90038285","91290258","90038685","","","(10500090)","","","","","","","90097533","","","90036104","90036103","",""
"26020977","20976","9","2","2","90038285","91290258","90038686","","","(10500091)","","","","","","","90097533","","","90036102","","",""
"26020978","20978","9","1","2","90038286","91290652","90038687","","","(10500092)","","","","","","","90097533","","","90036104","90036103","",""
"26020979","20978","9","2","2","90038286","91290652","90038688","","","(10500093)","","","","","","","90097533","","","90036102","","",""
"26020980","20980","9","1","2","90038287","91290652","90038687","","","(10500094)","","","","","","","90097534","","","90036104","90036103","",""
"26020981","20980","9","2","2","90038287","91290652","90038688","","","(10500095)","","","","","","","90097534","","","90036102","","",""
"26020982","20982","9","1","2","90038288","91290425","90038689","","","(10500098)","","","","","","","90097535","","","90036104","90036103","",""
"26020983","20982","9","2","2","90038288","91290425","90038690","","","(10500099)","","","","","","","90097535","","","90036102","","",""
"26020984","20984","9","1","2","90038289","91290425","90038689","","","(10500100)","","","","","","","90097537","","","90036104","90036103","",""
"26020985","20984","9","2","2","90038289","91290425","90038690","","","(10500101)","","","","","","","90097537","","","90036102","","",""
"26020986","20986","9","1","2","90038290","91290426","90038691","","","(10500104)","","","","","","","90097527","","","90036104","90036103","",""
"26020987","20986","9","2","2","90038290","91290426","90038692","","","(10500105)","","","","","","","90097527","","","90036102","","",""
"26020988","20988","9","1","2","90038291","91290426","90038691","","","(10500106)","","","","","","","90097529","","","90036104","90036103","",""
"26020989","20988","9","2","2","90038291","91290426","90038692","","","(10500107)","","","","","","","90097529","","","90036102","","",""
"26020990","20990","9","1","2","90038292","91290426","90038691","","","(10500108)","","","","","","","90097534","","","90036104","90036103","",""
"26020991","20990","9","2","2","90038292","91290426","90038692","","","(10500109)","","","","","","","90097534","","","90036102","","",""
"26020992","20992","9","1","2","90038293","91290254","90038693","","","(10500110)","","","","","","","90097537","","","90036104","90036103","",""
"26020993","20992","9","2","2","90038293","91290254","90038694","","","(10500111)","","","","","","","90097537","","","90036102","","",""
"26020994","20994","9","1","2","90038294","91290254","90038693","","","(10500112)","","","","","","","90097538","","","90036104","90036103","",""
"26020995","20994","9","2","2","90038294","91290254","90038694","","","(10500113)","","","","","","","90097538","","","90036102","","",""
"26020996","20996","9","1","2","90038301","91290270","90038701","","","(10500261)","","","","","","","90097544","","","90036104","90036103","",""
"26020997","20996","9","2","2","90038301","91290270","90038702","","","(10500262)","","","","","","","90097544","","","90036102","","",""
"26020998","20998","9","1","2","90038302","91290259","90038703","","","(10500263)","","","","","","","90097544","","","90036104","90036103","",""
"26020999","20998","9","2","2","90038302","91290259","90038704","","","(10500264)","","","","","","","90097544","","","90036102","","",""
"26021000","21000","9","1","2","90038303","91290653","90038705","","","(10500265)","","","","","","","90097544","","","90036104","90036103","",""
"26021001","21000","9","2","2","90038303","91290653","90038706","","","(10500266)","","","","","","","90097544","","","90036102","","",""
"26021002","21002","9","1","2","90038367","91210391","90038665","","","(10500400)","","","","","","","90097536","","","90036104","90036103","",""
"26021003","21002","9","2","2","90038367","91210391","90038666","","","(10500401)","","","","","","","90097536","","","90036102","","",""
"26021004","21004","9","1","2","90038368","91290259","90038703","","","(10500402)","","","","","","","90097536","","","90036104","90036103","",""
"26021005","21004","9","2","2","90038368","91290259","90038704","","","(10500403)","","","","","","","90097536","","","90036102","","",""
"26021006","21006","9","1","2","90038369","91290426","90038691","","","(10500404)","","","","","","","90097536","","","90036104","90036103","",""
"26021007","21006","9","2","2","90038369","91290426","90038692","","","(10500405)","","","","","","","90097536","","","90036102","","",""
"26021008","21008","9","1","2","90038370","91290653","90038705","","","(10500408)","","","","","","","90097545","","","90036104","90036103","",""
"26021009","21008","9","2","2","90038370","91290653","90038706","","","(10500409)","","","","","","","90097545","","","90036102","","",""
"26021010","21010","9","1","2","90038371","91290254","90038693","","","(10500412)","","","","","","","90097539","","","90036104","90036103","",""
"26021011","21010","9","2","2","90038371","91290254","90038694","","","(10500413)","","","","","","","90097539","","","90036102","","",""
"26021012","21012","9","1","2","90038372","91290652","90038687","","","(10500414)","","","","","","","90097539","","","90036104","90036103","",""
"26021013","21012","9","2","2","90038372","91290652","90038688","","","(10500415)","","","","","","","90097539","","","90036102","","",""
"26021014","21014","9","1","2","90038373","91290270","90038701","","","(10500416)","","","","","","","90097539","","","90036104","90036103","",""
"26021015","21014","9","2","2","90038373","91290270","90038702","","","(10500417)","","","","","","","90097539","","","90036102","","",""
"26021016","21016","9","1","2","90038374","91290270","90038701","","","(10500420)","","","","","","","90097545","","","90036104","90036103","",""
"26021017","21016","9","2","2","90038374","91290270","90038702","","","(10500421)","","","","","","","90097545","","","90036102","","",""
"26021018","21018","9","1","2","90038375","91290259","90038703","","","(10500424)","","","","","","","90097545","","","90036104","90036103","",""
"26021019","21018","9","2","2","90038375","91290259","90038704","","","(10500425)","","","","","","","90097545","","","90036102","","",""
"26021020","21020","9","1","2","90038378","91290651","90038740","","","(10500426)","","","","","","","90097541","","","90036104","90036103","",""
"26021021","21020","9","2","2","90038378","91290651","90038741","","","(10500427)","","","","","","","90097541","","","90036102","","",""
"26021022","21022","9","1","2","90038379","91290251","90038742","","","(10500428)","","","","","","","90097541","","","90036104","90036103","",""
"26021023","21022","9","2","2","90038379","91290251","90038743","","","(10500429)","","","","","","","90097541","","","90036102","","",""
"26021024","21024","9","1","2","90038380","91290269","90038744","","","(10500430)","","","","","","","90097541","","","90036104","90036103","",""
"26021025","21024","9","2","2","90038380","91290269","90038745","","","(10500431)","","","","","","","90097541","","","90036102","","",""
"26021026","21027","9","1","2","90038381","91290251","90038742","","","(10500436)","","","","","","","90097540","","","90036104","90036103","",""
"26021027","21027","9","2","2","90038381","91290251","90038743","","","(10500437)","","","","","","","90097540","","","90036102","","",""
"26021028","21028","9","1","2","90038382","91290269","90038744","","","(10500438)","","","","","","","90097540","","","90036104","90036103","",""
"26021029","21028","9","2","2","90038382","91290269","90038745","","","(10500439)","","","","","","","90097540","","","90036102","","",""
"26021030","21026","9","1","2","90038383","91290260","90038746","","","(10500444)","","","","","4000","","90097540","","","90036104","90036103","",""
"26021031","21026","9","2","2","90038383","91290260","90038747","","","(10500445)","","","","","4000","","90097540","","","90036102","","",""
"26021032","21032","9","1","2","90038388","91290251","90038742","","","(10500448)","","","","","4000","","90097542","","","90036104","90036103","",""
"26021033","21032","9","2","2","90038388","91290251","90038743","","","(10500449)","","","","","4000","","90097542","","","90036102","","",""
"26021034","21034","9","1","2","90038389","91290260","90038746","","","(10500450)","","","","","4000","","90097542","","","90036104","90036103","",""
"26021035","21034","9","2","2","90038389","91290260","90038747","","","(10500451)","","","","","4000","","90097542","","","90036102","","",""
"26021036","21036","9","1","2","90038390","91290653","90038705","","","(10500452)","","","","","4000","","90097542","","","90036104","90036103","",""
"26021037","21036","9","2","2","90038390","91290653","90038706","","","(10500453)","","","","","4000","","90097542","","","90036102","","",""
"26021038","21038","9","1","2","90038410","91290251","90038742","","","(10500460)","","","","","4000","","90097543","","","90036104","90036103","",""
"26021039","21038","9","2","2","90038410","91290251","90038743","","","(10500461)","","","","","4000","","90097543","","","90036102","","",""
"26021040","21040","9","1","2","90038411","91290260","90038746","","","(10500462)","","","","","4000","","90097543","","","90036104","90036103","",""
"26021041","21040","9","2","2","90038411","91290260","90038747","","","(10500463)","","","","","4000","","90097543","","","90036102","","",""
"26021042","21042","9","1","2","90038412","91290270","90038701","","","(10500468)","","","","","4000","","90097543","","","90036104","90036103","",""
"26021043","21042","9","2","2","90038412","91290270","90038702","","","(10500469)","","","","","4000","","90097543","","","90036102","","",""
"26021044","21044","9","1","2","90038413","91290260","90038746","","","(10500472)","","","","","4000","","90098005","","","90036104","90036103","",""
"26021045","21044","9","2","2","90038413","91290260","90038747","","","(10500473)","","","","","4000","","90098005","","","90036102","","",""
"26021046","21046","9","1","2","90038414","91290264","90038683","","","(10500474)","","","","","4000","","90098005","","","90036104","90036103","",""
"26021047","21046","9","2","2","90038414","91290264","90038684","","","(10500475)","","","","","4000","","90098005","","","90036102","","",""
"26021048","21048","9","1","2","90038415","91210390","90038669","","","(10500476)","","","","","4000","","90098005","","","90036104","90036103","",""
"26021049","21048","9","2","2","90038415","91210390","90038670","","","(10500477)","","","","","4000","","90098005","","","90036102","","",""
"26021501","21501","10","1","3","90037500","91293720","90037501","","","(10052001)","","","","","","","90037498","","","","","1",""
"26021502","21501","10","2","3","90037500","91293720","90037502","","","(10052002)","","","","","","","90037498","","","","","1",""
"26021503","21501","10","3","3","90037500","91293720","90037503","","","(10052003)","","","","","","","90037498","","","","","1",""
"26021504","21504","10","1","3","90037500","91293720","90037504","","","(10052004)","","","","","","","90037498","","","","","1",""
"26021505","21504","10","2","3","90037500","91293720","90037505","","","(10052005)","","","","","","","90037498","","","","","1",""
"26021506","21504","10","3","3","90037500","91293720","90037506","","","(10052006)","","","","","","","90037498","","","","","1",""
"26021507","21507","10","1","3","90037499","91293723","90037507","","","(10052007)","","","","","","","90037498","","","","","1",""
"26021508","21507","10","2","3","90037499","91293723","90037508","","","(10052008)","","","","","","","90037498","","","","","1",""
"26021509","21507","10","3","3","90037499","91293723","90037509","","","(10052009)","","","","","","","90037498","","","","","1",""
"26021510","21510","10","1","3","90037500","91293720","90037510","","","(10052010)","","","","","","","90037498","","","","","1",""
"26021511","21510","10","2","3","90037500","91293720","90037511","","","(10052011)","","","","","","","90037498","","","","","1",""
"26021512","21510","10","3","3","90037500","91293720","90037512","","","(10052012)","","","","","","","90037498","","","","","1",""
"26021513","21513","10","1","3","90037500","91293720","90037513","","","(10052013)","","","","","","","90037498","","","","","1",""
"26021514","21513","10","2","3","90037500","91293720","90037514","","","(10052014)","","","","","","","90037498","","","","","1",""
"26021515","21513","10","3","3","90037500","91293720","90037515","","","(10052015)","","","","","","","90037498","","","","","1",""
"26021516","21516","10","1","3","90037500","91293720","90037516","","","(10052016)","","","","","","","90037498","","","","","1",""
"26021517","21516","10","2","3","90037500","91293720","90037517","","","(10052017)","","","","","","","90037498","","","","","1",""
"26021518","21516","10","3","3","90037500","91293720","90037518","","","(10052018)","","","","","","","90037498","","","","","1",""
"26021519","21519","10","1","3","90037500","91293720","90037519","","","(10052019)","","","","","","","90037498","","","","","1",""
"26021520","21519","10","2","3","90037500","91293720","90037520","","","(10052020)","","","","","","","90037498","","","","","1",""
"26021521","21519","10","3","3","90037500","91293720","90037521","","","(10052021)","","","","","","","90037498","","","","","1",""
"26021522","21522","10","1","3","90037500","91293720","90037522","","","(10052022)","","","","","","","90037498","","","","","1",""
"26021523","21522","10","2","3","90037500","91293720","90037523","","","(10052023)","","","","","","","90037498","","","","","1",""
