"AttributeId","ResourceType","ResourcePath","ResourcePriority","IsUnchangeByBuff"
"91211882","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye04/Frames/T_TianFu05_Xi01_Image06_png.T_TianFu05_Xi01_Image06_png","",""
"91211883","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye04/Frames/T_TianFu05_Xi01_Image06_png.T_TianFu05_Xi01_Image06_png","",""
"91211884","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91211885","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91211886","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91211887","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91211888","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91211889","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91211890","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91211891","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91211892","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91211893","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91211894","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91211895","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91211896","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211897","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211898","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211899","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211900","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211901","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211902","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211903","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211904","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211905","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211906","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211907","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211908","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211909","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211910","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211911","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211912","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211913","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211914","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211915","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211916","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211917","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211918","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211919","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211920","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91211921","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91211922","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91211923","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91211924","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91211925","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91211926","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91211927","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91211928","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91211929","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image03_png.T_TianFu01_Xi01_Image03_png","",""
"91211930","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image03_png.T_TianFu01_Xi01_Image03_png","",""
"91211931","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image03_png.T_TianFu01_Xi01_Image03_png","",""
"91211932","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91211933","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91211934","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91211935","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91211936","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91211937","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91211938","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91211939","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91211940","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91211941","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image02_png.T_TianFu01_Xi01_Image02_png","",""
"91211942","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image02_png.T_TianFu01_Xi01_Image02_png","",""
"91211943","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image02_png.T_TianFu01_Xi01_Image02_png","",""
"91211944","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91211945","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91211946","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91211947","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91211948","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91211949","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91211950","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91211951","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91211952","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91211953","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91211954","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91211955","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91211956","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211957","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211958","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi02_Image06_png.T_TianFu02_Xi02_Image06_png","",""
"91211959","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211960","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211961","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi01_Image07_png.T_TianFu03_Xi01_Image07_png","",""
"91211962","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211963","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211964","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi03_Image07_png.T_TianFu03_Xi03_Image07_png","",""
"91211965","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211966","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211967","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi04_Image01_png.T_TianFu03_Xi04_Image01_png","",""
"91211968","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_01.UI_PassiveSkill01_01","",""
"91211969","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_01.UI_PassiveSkill01_01","",""
"91211970","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_01.UI_PassiveSkill01_01","",""
"91211971","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_02.UI_PassiveSkill01_02","",""
"91211972","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_02.UI_PassiveSkill01_02","",""
"91211973","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_02.UI_PassiveSkill01_02","",""
"91211974","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_03.UI_PassiveSkill01_03","",""
"91211975","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_03.UI_PassiveSkill01_03","",""
"91211976","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_03.UI_PassiveSkill01_03","",""
"91211977","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_04.UI_PassiveSkill01_04","",""
"91211978","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_04.UI_PassiveSkill01_04","",""
"91211979","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_04.UI_PassiveSkill01_04","",""
"91211980","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_05.UI_PassiveSkill01_05","",""
"91211981","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_05.UI_PassiveSkill01_05","",""
"91211982","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_05.UI_PassiveSkill01_05","",""
"91211983","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_06.UI_PassiveSkill01_06","",""
"91211984","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_06.UI_PassiveSkill01_06","",""
"91211985","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_06.UI_PassiveSkill01_06","",""
"91211986","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_07.UI_PassiveSkill01_07","",""
"91211987","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_07.UI_PassiveSkill01_07","",""
"91211988","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_07.UI_PassiveSkill01_07","",""
"91211989","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_08.UI_PassiveSkill01_08","",""
"91211990","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_08.UI_PassiveSkill01_08","",""
"91211991","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_08.UI_PassiveSkill01_08","",""
"91211992","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_09.UI_PassiveSkill01_09","",""
"91211993","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_09.UI_PassiveSkill01_09","",""
"91211994","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_09.UI_PassiveSkill01_09","",""
"91211995","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_10.UI_PassiveSkill01_10","",""
"91211996","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_10.UI_PassiveSkill01_10","",""
"91211997","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_10.UI_PassiveSkill01_10","",""
"91211998","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_11.UI_PassiveSkill01_11","",""
"91211999","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_11.UI_PassiveSkill01_11","",""
"91212000","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_11.UI_PassiveSkill01_11","",""
"91212001","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_12.UI_PassiveSkill01_12","",""
"91212002","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_12.UI_PassiveSkill01_12","",""
"91212003","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_12.UI_PassiveSkill01_12","",""
"91212004","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_13.UI_PassiveSkill01_13","",""
"91212005","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_13.UI_PassiveSkill01_13","",""
"91212006","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_13.UI_PassiveSkill01_13","",""
"91212007","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_14.UI_PassiveSkill01_14","",""
"91212008","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_14.UI_PassiveSkill01_14","",""
"91212009","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_14.UI_PassiveSkill01_14","",""
"91212010","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_15.UI_PassiveSkill01_15","",""
"91212011","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_15.UI_PassiveSkill01_15","",""
"91212012","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_15.UI_PassiveSkill01_15","",""
"91212013","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_16.UI_PassiveSkill01_16","",""
"91212014","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_16.UI_PassiveSkill01_16","",""
"91212015","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill01/UI_PassiveSkill01_16.UI_PassiveSkill01_16","",""
"91212016","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_01.UI_PassiveSkill02_01","",""
"91212017","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_01.UI_PassiveSkill02_01","",""
"91212018","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_01.UI_PassiveSkill02_01","",""
"91212019","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_02.UI_PassiveSkill02_02","",""
"91212020","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_02.UI_PassiveSkill02_02","",""
"91212021","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_02.UI_PassiveSkill02_02","",""
"91212022","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_03.UI_PassiveSkill02_03","",""
"91212023","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_03.UI_PassiveSkill02_03","",""
"91212024","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_03.UI_PassiveSkill02_03","",""
"91212025","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_04.UI_PassiveSkill02_04","",""
"91212026","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_04.UI_PassiveSkill02_04","",""
"91212027","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_04.UI_PassiveSkill02_04","",""
"91212028","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_05.UI_PassiveSkill02_05","",""
"91212029","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_05.UI_PassiveSkill02_05","",""
"91212030","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_05.UI_PassiveSkill02_05","",""
"91212031","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_06.UI_PassiveSkill02_06","",""
"91212032","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_06.UI_PassiveSkill02_06","",""
"91212033","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_06.UI_PassiveSkill02_06","",""
"91212034","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_07.UI_PassiveSkill02_07","",""
"91212035","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_07.UI_PassiveSkill02_07","",""
"91212036","12","/Game/UI/Texture/UI_PassiveSkill/UI_PassiveSkill02/UI_PassiveSkill02_07.UI_PassiveSkill02_07","",""
"91212037","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91212038","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91212039","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye01/Frames/T_TianFu03_Xi02_Image02_png.T_TianFu03_Xi02_Image02_png","",""
"91212040","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91212041","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91212042","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi01_Image08_png.T_TianFu02_Xi01_Image08_png","",""
"91212043","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91212044","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91212045","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi03_Image03_png.T_TianFu02_Xi03_Image03_png","",""
"91212046","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91212047","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91212048","12","/Game/UI/Sprite/UI_Sprite_TalentZhiye02/Frames/T_TianFu02_Xi04_Image06_png.T_TianFu02_Xi04_Image06_png","",""
"91212049","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91212050","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91212051","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
"91212052","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91212053","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91212054","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image05_png.T_TianFu01_Xi01_Image05_png","",""
"91212055","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91212056","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91212057","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image01_png.T_TianFu01_Xi01_Image01_png","",""
"91212058","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image03_png.T_TianFu01_Xi01_Image03_png","",""
"91212059","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image03_png.T_TianFu01_Xi01_Image03_png","",""
"91212060","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image03_png.T_TianFu01_Xi01_Image03_png","",""
"91212061","12","/Game/UI/Sprite/UI_Sprite_TalentCommon01/Frames/T_TianFu01_Xi01_Image07_png.T_TianFu01_Xi01_Image07_png","",""
