"AttributeId","MapId","TemplateId","NpcType","PosX","PosY","PosZ","NextPosX","NextPosY","NextPosZ","Roll","Pitch","Yaw","RespawnType","RespawnTime","RespawnPeriod","RespawnByDayArray","IsCreateByMapCreate","Area","SpawnRate","NextSpawnNpcId"
"82020200","71090002","76100106","1","6839","15180","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020201"
"82020201","71090002","76100106","1","6599","14329","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020202"
"82020202","71090002","76100106","1","6919","14710","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020203"
"82020203","71090002","76100107","1","5489","11679","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020204"
"82020204","71090002","76100106","1","5596","12196","1522","0","0","0","0","0","-90","1","5","","","1","","100","82020205"
"82020205","71090002","76100106","1","5764","11282","1512","0","0","0","0","0","-90","1","5","","","1","","100","82020206"
"82020206","71090002","76100106","1","6189","11860","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020207"
"82020207","71090002","76100106","1","6359","11241","1519","0","0","0","0","0","-90","1","5","","","1","","100","82020208"
"82020208","71090002","76100109","1","7520","6539","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020209"
"82020209","71090002","76100108","1","7430","5920","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020210"
"82020210","71090002","76100108","1","6719","6240","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020211"
"82020211","71090002","76100108","1","6840","6859","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020212"
"82020212","71090002","76100108","1","8141","6108","1519","0","0","0","0","0","-90","1","5","","","1","","100","82020213"
"82020213","71090002","76100108","1","9310","8810","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020214"
"82020214","71090002","76100108","1","9489","9339","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020215"
"82020215","71090002","76100108","1","10100","8739","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020216"
"82020216","71090002","76100108","1","10100","9299","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020217"
"82020217","71090002","76100109","1","11409","6820","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020218"
"82020218","71090002","76100108","1","10850","6380","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020219"
"82020219","71090002","76100108","1","12240","6770","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020220"
"82020220","71090002","76100108","1","11929","6190","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020221"
"82020221","71090002","76100108","1","11299","5970","1058","0","0","0","0","0","-90","1","5","","","1","","100","82020222"
"82020222","71090002","76100109","1","13704","8547","1406","0","0","0","0","0","-90","1","5","","","1","","100","82020223"
"82020223","71090002","76100108","1","12736","8638","1484","0","0","0","0","0","-90","1","5","","","1","","100","82020224"
"82020224","71090002","76100108","1","13160","9210","1457","0","0","0","0","0","-90","1","5","","","1","","100","82020225"
"82020225","71090002","76100108","1","14109","9351","1229","0","0","0","0","0","-90","1","5","","","1","","100","82020226"
"82020226","71090002","76100108","1","14543","8753","1209","0","0","0","0","0","-90","1","5","","","1","","100","82020227"
"82020227","71090002","76100110","1","17100","7160","1088","0","0","0","0","0","-90","1","1800","","","1","","100","82020228"
"82020228","71090002","76100111","1","19580","15040","508","0","0","0","0","0","-90","1","1800","","","1","","100","82020229"
"82020229","71090002","76100112","1","14670","23030","1088","0","0","0","0","0","-90","1","1800","","","1","","100","82020230"
"82020230","71090002","76100113","1","7519","12900","1508","0","0","0","0","0","-90","1","1800","","","1","","100","82020231"
"82020231","71090002","76100114","1","9648","6001","1561","0","0","0","0","0","-90","1","1800","","","1","","100","82020232"
"82020232","71090002","76100115","1","15270","6280","1508","0","0","0","0","0","-90","1","10800","","","1","","100","0"
"82020233","71090003","76100201","1","19890","4690","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020234"
"82020234","71090003","76100200","1","20400","4740","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020235"
"82020235","71090003","76100200","1","20220","5270","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020236"
"82020236","71090003","76100200","1","19610","5230","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020237"
"82020237","71090003","76100200","1","19390","4710","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020238"
"82020238","71090003","76100201","1","17500","5800","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020239"
"82020239","71090003","76100200","1","17750","5250","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020240"
"82020240","71090003","76100200","1","18100","5560","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020241"
"82020241","71090003","76100200","1","17900","6150","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020242"
"82020242","71090003","76100200","1","17300","6290","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020243"
"82020243","71090003","76100200","1","18890","7030","1118","0","0","0","0","0","-90","1","5","","","1","","100","82020244"
"82020244","71090003","76100200","1","19390","7290","1118","0","0","0","0","0","-90","1","5","","","1","","100","82020245"
"82020245","71090003","76100200","1","19130","7739","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020246"
"82020246","71090003","76100200","1","18657","7468","1116","0","0","0","0","0","-90","1","5","","","1","","100","82020247"
"82020247","71090003","76100200","1","20860","8770","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020248"
"82020248","71090003","76100200","1","20870","8180","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020249"
"82020249","71090003","76100200","1","20340","8430","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020250"
"82020250","71090003","76100200","1","20400","8970","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020251"
"82020251","71090003","76100201","1","17820","8750","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020252"
"82020252","71090003","76100200","1","17410","8340","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020253"
"82020253","71090003","76100200","1","17220","8950","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020254"
"82020254","71090003","76100200","1","18050","9220","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020255"
"82020255","71090003","76100200","1","17540","9230","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020256"
"82020256","71090003","76100203","1","21550","15880","498","0","0","0","0","0","-90","1","5","","","1","","100","82020257"
"82020257","71090003","76100202","1","21490","15390","498","0","0","0","0","0","-90","1","5","","","1","","100","82020258"
"82020258","71090003","76100202","1","20970","15590","498","0","0","0","0","0","-90","1","5","","","1","","100","82020259"
"82020259","71090003","76100202","1","20950","16120","508","0","0","0","0","0","-90","1","5","","","1","","100","82020260"
"82020260","71090003","76100202","1","21320","16440","508","0","0","0","0","0","-90","1","5","","","1","","100","82020261"
"82020261","71090003","76100203","1","18740","16900","498","0","0","0","0","0","-90","1","5","","","1","","100","82020262"
"82020262","71090003","76100202","1","19250","16640","498","0","0","0","0","0","-90","1","5","","","1","","100","82020263"
"82020263","71090003","76100202","1","19230","17170","498","0","0","0","0","0","-90","1","5","","","1","","100","82020264"
"82020264","71090003","76100202","1","18950","17540","508","0","0","0","0","0","-90","1","5","","","1","","100","82020265"
"82020265","71090003","76100202","1","18440","17350","508","0","0","0","0","0","-90","1","5","","","1","","100","82020266"
"82020266","71090003","76100202","1","16740","15320","498","0","0","0","0","0","-90","1","5","","","1","","100","82020267"
"82020267","71090003","76100202","1","16810","15850","498","0","0","0","0","0","-90","1","5","","","1","","100","82020268"
"82020268","71090003","76100202","1","17170","15290","498","0","0","0","0","0","-90","1","5","","","1","","100","82020269"
"82020269","71090003","76100202","1","17220","15790","498","0","0","0","0","0","-90","1","5","","","1","","100","82020270"
"82020270","71090003","76100202","1","18480","14680","498","0","0","0","0","0","-90","1","5","","","1","","100","82020271"
"82020271","71090003","76100202","1","18820","14270","508","0","0","0","0","0","-90","1","5","","","1","","100","82020272"
"82020272","71090003","76100202","1","19070","14670","508","0","0","0","0","0","-90","1","5","","","1","","100","82020273"
"82020273","71090003","76100202","1","18820","15030","508","0","0","0","0","0","-90","1","5","","","1","","100","82020274"
"82020274","71090003","76100202","1","20330","13350","498","0","0","0","0","0","-90","1","5","","","1","","100","82020275"
"82020275","71090003","76100202","1","20110","13730","498","0","0","0","0","0","-90","1","5","","","1","","100","82020276"
"82020276","71090003","76100202","1","20470","13990","498","0","0","0","0","0","-90","1","5","","","1","","100","82020277"
"82020277","71090003","76100202","1","20759","13640","498","0","0","0","0","0","-90","1","5","","","1","","100","82020278"
"82020278","71090003","76100205","1","12340","16310","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020279"
"82020279","71090003","76100204","1","12590","15880","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020280"
"82020280","71090003","76100204","1","12080","15760","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020281"
"82020281","71090003","76100204","1","11750","16280","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020282"
"82020282","71090003","76100204","1","11920","16780","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020283"
"82020283","71090003","76100204","1","14130","17370","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020284"
"82020284","71090003","76100204","1","14400","17900","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020285"
"82020285","71090003","76100204","1","13970","18210","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020286"
"82020286","71090003","76100204","1","13710","17660","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020287"
"82020287","71090003","76100205","1","15280","21540","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020288"
"82020288","71090003","76100204","1","15610","20890","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020289"
"82020289","71090003","76100204","1","16130","21490","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020290"
"82020290","71090003","76100204","1","15940","22110","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020291"
"82020291","71090003","76100204","1","15160","22300","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020292"
"82020292","71090003","76100205","1","12340","20880","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020293"
"82020293","71090003","76100204","1","12280","20100","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020294"
"82020294","71090003","76100204","1","11840","21130","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020295"
"82020295","71090003","76100204","1","11750","20420","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020296"
"82020296","71090003","76100204","1","12850","20400","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020297"
"82020297","71090003","76100205","1","12970","23380","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020298"
"82020298","71090003","76100204","1","12400","23210","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020299"
"82020299","71090003","76100204","1","13700","23700","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020300"
"82020300","71090003","76100204","1","13140","24080","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020301"
"82020301","71090003","76100204","1","12430","23940","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020302"
"82020302","71090003","76100207","1","8961","18802","1510","0","0","0","0","0","-90","1","5","","","1","","100","82020303"
"82020303","71090003","76100206","1","8510","19190","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020304"
"82020304","71090003","76100206","1","8109","18789","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020305"
"82020305","71090003","76100206","1","8470","18288","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020306"
"82020306","71090003","76100207","1","5580","18229","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020307"
"82020307","71090003","76100206","1","5860","18639","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020308"
"82020308","71090003","76100206","1","6180","18229","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020309"
"82020309","71090003","76100206","1","5890","17729","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020310"
"82020310","71090003","76100206","1","5320","17809","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020311"
"82020311","71090003","76100206","1","4599","15750","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020312"
"82020312","71090003","76100206","1","4298","15377","1517","0","0","0","0","0","-90","1","5","","","1","","100","82020313"
"82020313","71090003","76100206","1","4492","14891","1691","0","0","0","0","0","-90","1","5","","","1","","100","82020314"
"82020314","71090003","76100206","1","4880","15310","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020315"
"82020315","71090003","76100206","1","6439","14950","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020316"
"82020316","71090003","76100206","1","6839","15180","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020317"
"82020317","71090003","76100206","1","6599","14329","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020318"
"82020318","71090003","76100206","1","6919","14710","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020319"
"82020319","71090003","76100207","1","5489","11679","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020320"
"82020320","71090003","76100206","1","5596","12196","1522","0","0","0","0","0","-90","1","5","","","1","","100","82020321"
"82020321","71090003","76100206","1","5764","11282","1512","0","0","0","0","0","-90","1","5","","","1","","100","82020322"
"82020322","71090003","76100206","1","6189","11860","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020323"
"82020323","71090003","76100206","1","6359","11241","1519","0","0","0","0","0","-90","1","5","","","1","","100","82020324"
"82020324","71090003","76100209","1","7520","6539","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020325"
"82020325","71090003","76100208","1","7430","5920","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020326"
"82020326","71090003","76100208","1","6719","6240","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020327"
"82020327","71090003","76100208","1","6840","6859","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020328"
"82020328","71090003","76100208","1","8141","6108","1519","0","0","0","0","0","-90","1","5","","","1","","100","82020329"
"82020329","71090003","76100208","1","9310","8810","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020330"
"82020330","71090003","76100208","1","9489","9339","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020331"
"82020331","71090003","76100208","1","10100","8739","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020332"
"82020332","71090003","76100208","1","10100","9299","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020333"
"82020333","71090003","76100209","1","11409","6820","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020334"
"82020334","71090003","76100208","1","10850","6380","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020335"
"82020335","71090003","76100208","1","12240","6770","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020336"
"82020336","71090003","76100208","1","11929","6190","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020337"
"82020337","71090003","76100208","1","11299","5970","1058","0","0","0","0","0","-90","1","5","","","1","","100","82020338"
"82020338","71090003","76100209","1","13704","8547","1406","0","0","0","0","0","-90","1","5","","","1","","100","82020339"
"82020339","71090003","76100208","1","12736","8638","1484","0","0","0","0","0","-90","1","5","","","1","","100","82020340"
"82020340","71090003","76100208","1","13160","9210","1457","0","0","0","0","0","-90","1","5","","","1","","100","82020341"
"82020341","71090003","76100208","1","14109","9351","1229","0","0","0","0","0","-90","1","5","","","1","","100","82020342"
"82020342","71090003","76100208","1","14543","8753","1209","0","0","0","0","0","-90","1","5","","","1","","100","82020343"
"82020343","71090003","76100210","1","17100","7160","1088","0","0","0","0","0","-90","1","1800","","","1","","100","82020344"
"82020344","71090003","76100211","1","19580","15040","508","0","0","0","0","0","-90","1","1800","","","1","","100","82020345"
"82020345","71090003","76100212","1","14670","23030","1088","0","0","0","0","0","-90","1","1800","","","1","","100","82020346"
"82020346","71090003","76100213","1","7519","12900","1508","0","0","0","0","0","-90","1","1800","","","1","","100","82020347"
"82020347","71090003","76100214","1","9648","6001","1561","0","0","0","0","0","-90","1","1800","","","1","","100","82020348"
"82020348","71090003","76100215","1","15270","6280","1508","0","0","0","0","0","-90","1","10800","","","1","","100","0"
"82020349","71090004","76100301","1","19890","4690","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020350"
"82020350","71090004","76100300","1","20400","4740","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020351"
"82020351","71090004","76100300","1","20220","5270","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020352"
"82020352","71090004","76100300","1","19610","5230","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020353"
"82020353","71090004","76100300","1","19390","4710","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020354"
"82020354","71090004","76100301","1","17500","5800","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020355"
"82020355","71090004","76100300","1","17750","5250","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020356"
"82020356","71090004","76100300","1","18100","5560","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020357"
"82020357","71090004","76100300","1","17900","6150","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020358"
"82020358","71090004","76100300","1","17300","6290","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020359"
"82020359","71090004","76100300","1","18890","7030","1118","0","0","0","0","0","-90","1","5","","","1","","100","82020360"
"82020360","71090004","76100300","1","19390","7290","1118","0","0","0","0","0","-90","1","5","","","1","","100","82020361"
"82020361","71090004","76100300","1","19130","7739","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020362"
"82020362","71090004","76100300","1","18657","7468","1116","0","0","0","0","0","-90","1","5","","","1","","100","82020363"
"82020363","71090004","76100300","1","20860","8770","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020364"
"82020364","71090004","76100300","1","20870","8180","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020365"
"82020365","71090004","76100300","1","20340","8430","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020366"
"82020366","71090004","76100300","1","20400","8970","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020367"
"82020367","71090004","76100301","1","17820","8750","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020368"
"82020368","71090004","76100300","1","17410","8340","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020369"
"82020369","71090004","76100300","1","17220","8950","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020370"
"82020370","71090004","76100300","1","18050","9220","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020371"
"82020371","71090004","76100300","1","17540","9230","1088","0","0","0","0","0","-90","1","5","","","1","","100","82020372"
"82020372","71090004","76100303","1","21550","15880","498","0","0","0","0","0","-90","1","5","","","1","","100","82020373"
"82020373","71090004","76100302","1","21490","15390","498","0","0","0","0","0","-90","1","5","","","1","","100","82020374"
"82020374","71090004","76100302","1","20970","15590","498","0","0","0","0","0","-90","1","5","","","1","","100","82020375"
"82020375","71090004","76100302","1","20950","16120","508","0","0","0","0","0","-90","1","5","","","1","","100","82020376"
"82020376","71090004","76100302","1","21320","16440","508","0","0","0","0","0","-90","1","5","","","1","","100","82020377"
"82020377","71090004","76100303","1","18740","16900","498","0","0","0","0","0","-90","1","5","","","1","","100","82020378"
"82020378","71090004","76100302","1","19250","16640","498","0","0","0","0","0","-90","1","5","","","1","","100","82020379"
"82020379","71090004","76100302","1","19230","17170","498","0","0","0","0","0","-90","1","5","","","1","","100","82020380"
"82020380","71090004","76100302","1","18950","17540","508","0","0","0","0","0","-90","1","5","","","1","","100","82020381"
"82020381","71090004","76100302","1","18440","17350","508","0","0","0","0","0","-90","1","5","","","1","","100","82020382"
"82020382","71090004","76100302","1","16740","15320","498","0","0","0","0","0","-90","1","5","","","1","","100","82020383"
"82020383","71090004","76100302","1","16810","15850","498","0","0","0","0","0","-90","1","5","","","1","","100","82020384"
"82020384","71090004","76100302","1","17170","15290","498","0","0","0","0","0","-90","1","5","","","1","","100","82020385"
"82020385","71090004","76100302","1","17220","15790","498","0","0","0","0","0","-90","1","5","","","1","","100","82020386"
"82020386","71090004","76100302","1","18480","14680","498","0","0","0","0","0","-90","1","5","","","1","","100","82020387"
"82020387","71090004","76100302","1","18820","14270","508","0","0","0","0","0","-90","1","5","","","1","","100","82020388"
"82020388","71090004","76100302","1","19070","14670","508","0","0","0","0","0","-90","1","5","","","1","","100","82020389"
"82020389","71090004","76100302","1","18820","15030","508","0","0","0","0","0","-90","1","5","","","1","","100","82020390"
"82020390","71090004","76100302","1","20330","13350","498","0","0","0","0","0","-90","1","5","","","1","","100","82020391"
"82020391","71090004","76100302","1","20110","13730","498","0","0","0","0","0","-90","1","5","","","1","","100","82020392"
"82020392","71090004","76100302","1","20470","13990","498","0","0","0","0","0","-90","1","5","","","1","","100","82020393"
"82020393","71090004","76100302","1","20759","13640","498","0","0","0","0","0","-90","1","5","","","1","","100","82020394"
"82020394","71090004","76100305","1","12340","16310","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020395"
"82020395","71090004","76100304","1","12590","15880","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020396"
"82020396","71090004","76100304","1","12080","15760","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020397"
"82020397","71090004","76100304","1","11750","16280","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020398"
"82020398","71090004","76100304","1","11920","16780","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020399"
"82020399","71090004","76100304","1","14130","17370","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020400"
"82020400","71090004","76100304","1","14400","17900","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020401"
"82020401","71090004","76100304","1","13970","18210","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020402"
"82020402","71090004","76100304","1","13710","17660","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020403"
"82020403","71090004","76100305","1","15280","21540","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020404"
"82020404","71090004","76100304","1","15610","20890","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020405"
"82020405","71090004","76100304","1","16130","21490","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020406"
"82020406","71090004","76100304","1","15940","22110","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020407"
"82020407","71090004","76100304","1","15160","22300","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020408"
"82020408","71090004","76100305","1","12340","20880","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020409"
"82020409","71090004","76100304","1","12280","20100","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020410"
"82020410","71090004","76100304","1","11840","21130","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020411"
"82020411","71090004","76100304","1","11750","20420","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020412"
"82020412","71090004","76100304","1","12850","20400","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020413"
"82020413","71090004","76100305","1","12970","23380","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020414"
"82020414","71090004","76100304","1","12400","23210","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020415"
"82020415","71090004","76100304","1","13700","23700","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020416"
"82020416","71090004","76100304","1","13140","24080","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020417"
"82020417","71090004","76100304","1","12430","23940","1078","0","0","0","0","0","-90","1","5","","","1","","100","82020418"
"82020418","71090004","76100307","1","8961","18802","1510","0","0","0","0","0","-90","1","5","","","1","","100","82020419"
"82020419","71090004","76100306","1","8510","19190","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020420"
"82020420","71090004","76100306","1","8109","18789","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020421"
"82020421","71090004","76100306","1","8470","18288","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020422"
"82020422","71090004","76100307","1","5580","18229","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020423"
"82020423","71090004","76100306","1","5860","18639","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020424"
"82020424","71090004","76100306","1","6180","18229","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020425"
"82020425","71090004","76100306","1","5890","17729","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020426"
"82020426","71090004","76100306","1","5320","17809","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020427"
"82020427","71090004","76100306","1","4599","15750","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020428"
"82020428","71090004","76100306","1","4298","15377","1517","0","0","0","0","0","-90","1","5","","","1","","100","82020429"
"82020429","71090004","76100306","1","4492","14891","1691","0","0","0","0","0","-90","1","5","","","1","","100","82020430"
"82020430","71090004","76100306","1","4880","15310","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020431"
"82020431","71090004","76100306","1","6439","14950","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020432"
"82020432","71090004","76100306","1","6839","15180","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020433"
"82020433","71090004","76100306","1","6599","14329","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020434"
"82020434","71090004","76100306","1","6919","14710","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020435"
"82020435","71090004","76100307","1","5489","11679","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020436"
"82020436","71090004","76100306","1","5596","12196","1522","0","0","0","0","0","-90","1","5","","","1","","100","82020437"
"82020437","71090004","76100306","1","5764","11282","1512","0","0","0","0","0","-90","1","5","","","1","","100","82020438"
"82020438","71090004","76100306","1","6189","11860","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020439"
"82020439","71090004","76100306","1","6359","11241","1519","0","0","0","0","0","-90","1","5","","","1","","100","82020440"
"82020440","71090004","76100309","1","7520","6539","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020441"
"82020441","71090004","76100308","1","7430","5920","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020442"
"82020442","71090004","76100308","1","6719","6240","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020443"
"82020443","71090004","76100308","1","6840","6859","1528","0","0","0","0","0","-90","1","5","","","1","","100","82020444"
"82020444","71090004","76100308","1","8141","6108","1519","0","0","0","0","0","-90","1","5","","","1","","100","82020445"
"82020445","71090004","76100308","1","9310","8810","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020446"
"82020446","71090004","76100308","1","9489","9339","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020447"
"82020447","71090004","76100308","1","10100","8739","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020448"
"82020448","71090004","76100308","1","10100","9299","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020449"
"82020449","71090004","76100309","1","11409","6820","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020450"
"82020450","71090004","76100308","1","10850","6380","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020451"
"82020451","71090004","76100308","1","12240","6770","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020452"
"82020452","71090004","76100308","1","11929","6190","1508","0","0","0","0","0","-90","1","5","","","1","","100","82020453"
"82020453","71090004","76100308","1","11299","5970","1058","0","0","0","0","0","-90","1","5","","","1","","100","82020454"
"82020454","71090004","76100309","1","13704","8547","1406","0","0","0","0","0","-90","1","5","","","1","","100","82020455"
"82020455","71090004","76100308","1","12736","8638","1484","0","0","0","0","0","-90","1","5","","","1","","100","82020456"
"82020456","71090004","76100308","1","13160","9210","1457","0","0","0","0","0","-90","1","5","","","1","","100","82020457"
"82020457","71090004","76100308","1","14109","9351","1229","0","0","0","0","0","-90","1","5","","","1","","100","82020458"
"82020458","71090004","76100308","1","14543","8753","1209","0","0","0","0","0","-90","1","5","","","1","","100","82020459"
"82020459","71090004","76100310","1","17100","7160","1088","0","0","0","0","0","-90","1","1800","","","1","","100","82020460"
"82020460","71090004","76100311","1","19580","15040","508","0","0","0","0","0","-90","1","1800","","","1","","100","82020461"
"82020461","71090004","76100312","1","14670","23030","1088","0","0","0","0","0","-90","1","1800","","","1","","100","82020462"
