"AttributeId","EquipSlot","AttArray","MeshID","BuffIdArray","FeaturesDes","UpgradeMaterial","upgrade_num","GradeLimit","RegionArr","NeedFasionId"
"64011115","1","(4,5,36000,0,1,4,6,43200,0,1,4,9,14400,0,1,4,11,7200,0,1)","","","(90016446)","(31101223,5)","20","4","",""
"64011116","1","(4,5,40000,0,1,4,6,48000,0,1,4,9,16000,0,1,4,11,8000,0,1)","","","(90016446)","(31101223,5)","20","4","",""
"64011117","1","(4,5,44000,0,1,4,6,52800,0,1,4,9,17600,0,1,4,11,8800,0,1)","","","(90016446)","(31101223,5)","20","4","",""
"64011118","1","(4,5,48000,0,1,4,6,57600,0,1,4,9,19200,0,1,4,11,9600,0,1)","","","(90016446)","(31101223,5)","20","4","",""
"64011119","1","(4,5,52000,0,1,4,6,62400,0,1,4,9,20800,0,1,4,11,10400,0,1)","","","(90016446)","(31101223,5)","20","4","",""
"64011120","1","(4,5,56000,0,1,4,6,67200,0,1,4,9,22400,0,1,4,11,11200,0,1)","","","(90016446)","0","20","4","",""
"64011200","2","0","9","","(90016447)","(31101225,1)","20","0","",""
"64011201","2","(4,8,8000,0,1,4,7,2000,0,1,4,10,320,0,1,4,12,160,0,1)","","","(90016447)","(31101225,1)","20","0","",""
"64011202","2","(4,8,16000,0,1,4,7,4000,0,1,4,10,640,0,1,4,12,320,0,1)","","","(90016447)","(31101225,1)","20","0","",""
"64011203","2","(4,8,24000,0,1,4,7,6000,0,1,4,10,960,0,1,4,12,480,0,1)","","","(90016447)","(31101225,1)","20","0","",""
"64011204","2","(4,8,32000,0,1,4,7,8000,0,1,4,10,1280,0,1,4,12,640,0,1)","","","(90016447)","(31101225,1)","20","0","",""
"64011205","2","(4,8,40000,0,1,4,7,10000,0,1,4,10,1600,0,1,4,12,800,0,1)","","","(90016447)","(31101225,1)","20","4","",""
"64011206","2","(4,8,48000,0,1,4,7,12000,0,1,4,10,1920,0,1,4,12,960,0,1)","","","(90016447)","(31101225,2)","20","4","",""
"64011207","2","(4,8,64000,0,1,4,7,16000,0,1,4,10,2560,0,1,4,12,1280,0,1)","","","(90016447)","(31101225,3)","20","4","",""
"64011208","2","(4,8,88000,0,1,4,7,22000,0,1,4,10,3520,0,1,4,12,1760,0,1)","","","(90016447)","(31101225,4)","20","4","",""
"64011209","2","(4,8,120000,0,1,4,7,30000,0,1,4,10,4800,0,1,4,12,2400,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011210","2","(4,8,160000,0,1,4,7,40000,0,1,4,10,6400,0,1,4,12,3200,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011211","2","(4,8,200000,0,1,4,7,50000,0,1,4,10,8000,0,1,4,12,4000,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011212","2","(4,8,240000,0,1,4,7,60000,0,1,4,10,9600,0,1,4,12,4800,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011213","2","(4,8,280000,0,1,4,7,70000,0,1,4,10,11200,0,1,4,12,5600,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011214","2","(4,8,320000,0,1,4,7,80000,0,1,4,10,12800,0,1,4,12,6400,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011215","2","(4,8,360000,0,1,4,7,90000,0,1,4,10,14400,0,1,4,12,7200,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011216","2","(4,8,400000,0,1,4,7,100000,0,1,4,10,16000,0,1,4,12,8000,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011217","2","(4,8,440000,0,1,4,7,110000,0,1,4,10,17600,0,1,4,12,8800,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011218","2","(4,8,480000,0,1,4,7,120000,0,1,4,10,19200,0,1,4,12,9600,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011219","2","(4,8,520000,0,1,4,7,130000,0,1,4,10,20800,0,1,4,12,10400,0,1)","","","(90016447)","(31101225,5)","20","4","",""
"64011220","2","(4,8,560000,0,1,4,7,140000,0,1,4,10,22400,0,1,4,12,11200,0,1)","","","(90016447)","0","20","4","",""
"64011300","1","0","9","","(90016448)","(31101226,1)","20","0","",""
"64011301","1","(4,5,800,0,1,4,6,960,0,1,4,9,320,0,1,4,11,160,0,1)","","","(90016448)","(31101226,1)","20","0","",""
"64011302","1","(4,5,1600,0,1,4,6,1920,0,1,4,9,640,0,1,4,11,320,0,1)","","","(90016448)","(31101226,1)","20","0","",""
"64011303","1","(4,5,2400,0,1,4,6,2880,0,1,4,9,960,0,1,4,11,480,0,1)","","","(90016448)","(31101226,1)","20","0","",""
"64011304","1","(4,5,3200,0,1,4,6,3840,0,1,4,9,1280,0,1,4,11,640,0,1)","","","(90016448)","(31101226,1)","20","0","",""
"64011305","1","(4,5,4000,0,1,4,6,4800,0,1,4,9,1600,0,1,4,11,800,0,1)","","","(90016448)","(31101226,1)","20","4","",""
"64011306","1","(4,5,4800,0,1,4,6,5760,0,1,4,9,1920,0,1,4,11,960,0,1)","","","(90016448)","(31101226,2)","20","4","",""
"64011307","1","(4,5,6400,0,1,4,6,7680,0,1,4,9,2560,0,1,4,11,1280,0,1)","","","(90016448)","(31101226,3)","20","4","",""
"64011308","1","(4,5,8800,0,1,4,6,10560,0,1,4,9,3520,0,1,4,11,1760,0,1)","","","(90016448)","(31101226,4)","20","4","",""
"64011309","1","(4,5,12000,0,1,4,6,14400,0,1,4,9,4800,0,1,4,11,2400,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011310","1","(4,5,16000,0,1,4,6,19200,0,1,4,9,6400,0,1,4,11,3200,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011311","1","(4,5,20000,0,1,4,6,24000,0,1,4,9,8000,0,1,4,11,4000,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011312","1","(4,5,24000,0,1,4,6,28800,0,1,4,9,9600,0,1,4,11,4800,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011313","1","(4,5,28000,0,1,4,6,33600,0,1,4,9,11200,0,1,4,11,5600,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011314","1","(4,5,32000,0,1,4,6,38400,0,1,4,9,12800,0,1,4,11,6400,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011315","1","(4,5,36000,0,1,4,6,43200,0,1,4,9,14400,0,1,4,11,7200,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011316","1","(4,5,40000,0,1,4,6,48000,0,1,4,9,16000,0,1,4,11,8000,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011317","1","(4,5,44000,0,1,4,6,52800,0,1,4,9,17600,0,1,4,11,8800,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011318","1","(4,5,48000,0,1,4,6,57600,0,1,4,9,19200,0,1,4,11,9600,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011319","1","(4,5,52000,0,1,4,6,62400,0,1,4,9,20800,0,1,4,11,10400,0,1)","","","(90016448)","(31101226,5)","20","4","",""
"64011320","1","(4,5,56000,0,1,4,6,67200,0,1,4,9,22400,0,1,4,11,11200,0,1)","","","(90016448)","0","20","4","",""
"64011400","2","0","10","","(90016441)","(31101228,1)","20","0","",""
"64011401","2","(4,8,20000,0,1,4,7,5000,0,1,4,10,800,0,1,4,12,400,0,1)","","","(90016441)","(31101228,1)","20","0","",""
"64011402","2","(4,8,40000,0,1,4,7,10000,0,1,4,10,1600,0,1,4,12,800,0,1)","","","(90016441)","(31101228,1)","20","0","",""
"64011403","2","(4,8,60000,0,1,4,7,15000,0,1,4,10,2400,0,1,4,12,1200,0,1)","","","(90016441)","(31101228,1)","20","0","",""
"64011404","2","(4,8,80000,0,1,4,7,20000,0,1,4,10,3200,0,1,4,12,1600,0,1)","","","(90016441)","(31101228,1)","20","0","",""
"64011405","2","(4,8,100000,0,1,4,7,25000,0,1,4,10,4000,0,1,4,12,2000,0,1)","","","(90016441)","(31101228,1)","20","4","",""
"64011406","2","(4,8,120000,0,1,4,7,30000,0,1,4,10,4800,0,1,4,12,2400,0,1)","","","(90016441)","(31101228,2)","20","4","",""
"64011407","2","(4,8,160000,0,1,4,7,40000,0,1,4,10,6400,0,1,4,12,3200,0,1)","","","(90016441)","(31101228,3)","20","4","",""
"64011408","2","(4,8,220000,0,1,4,7,55000,0,1,4,10,8800,0,1,4,12,4400,0,1)","","","(90016441)","(31101228,4)","20","4","",""
"64011409","2","(4,8,300000,0,1,4,7,75000,0,1,4,10,12000,0,1,4,12,6000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011410","2","(4,8,400000,0,1,4,7,100000,0,1,4,10,16000,0,1,4,12,8000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011411","2","(4,8,500000,0,1,4,7,125000,0,1,4,10,20000,0,1,4,12,10000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011412","2","(4,8,600000,0,1,4,7,150000,0,1,4,10,24000,0,1,4,12,12000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011413","2","(4,8,700000,0,1,4,7,175000,0,1,4,10,28000,0,1,4,12,14000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011414","2","(4,8,800000,0,1,4,7,200000,0,1,4,10,32000,0,1,4,12,16000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011415","2","(4,8,900000,0,1,4,7,225000,0,1,4,10,36000,0,1,4,12,18000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011416","2","(4,8,1000000,0,1,4,7,250000,0,1,4,10,40000,0,1,4,12,20000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011417","2","(4,8,1100000,0,1,4,7,275000,0,1,4,10,44000,0,1,4,12,22000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011418","2","(4,8,1200000,0,1,4,7,300000,0,1,4,10,48000,0,1,4,12,24000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011419","2","(4,8,1300000,0,1,4,7,325000,0,1,4,10,52000,0,1,4,12,26000,0,1)","","","(90016441)","(31101228,5)","20","4","",""
"64011420","2","(4,8,1400000,0,1,4,7,350000,0,1,4,10,56000,0,1,4,12,28000,0,1)","","","(90016441)","0","20","4","",""
"64011500","1","0","10","","(90016442)","(31101229,1)","20","0","",""
"64011501","1","(4,5,2000,0,1,4,6,2400,0,1,4,9,800,0,1,4,11,400,0,1)","","","(90016442)","(31101229,1)","20","0","",""
"64011502","1","(4,5,4000,0,1,4,6,4800,0,1,4,9,1600,0,1,4,11,800,0,1)","","","(90016442)","(31101229,1)","20","0","",""
"64011503","1","(4,5,6000,0,1,4,6,7200,0,1,4,9,2400,0,1,4,11,1200,0,1)","","","(90016442)","(31101229,1)","20","0","",""
"64011504","1","(4,5,8000,0,1,4,6,9600,0,1,4,9,3200,0,1,4,11,1600,0,1)","","","(90016442)","(31101229,1)","20","0","",""
"64011505","1","(4,5,10000,0,1,4,6,12000,0,1,4,9,4000,0,1,4,11,2000,0,1)","","","(90016442)","(31101229,1)","20","4","",""
"64011506","1","(4,5,12000,0,1,4,6,14400,0,1,4,9,4800,0,1,4,11,2400,0,1)","","","(90016442)","(31101229,2)","20","4","",""
"64011507","1","(4,5,16000,0,1,4,6,19200,0,1,4,9,6400,0,1,4,11,3200,0,1)","","","(90016442)","(31101229,3)","20","4","",""
"64011508","1","(4,5,22000,0,1,4,6,26400,0,1,4,9,8800,0,1,4,11,4400,0,1)","","","(90016442)","(31101229,4)","20","4","",""
"64011509","1","(4,5,30000,0,1,4,6,36000,0,1,4,9,12000,0,1,4,11,6000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011510","1","(4,5,40000,0,1,4,6,48000,0,1,4,9,16000,0,1,4,11,8000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011511","1","(4,5,50000,0,1,4,6,60000,0,1,4,9,20000,0,1,4,11,10000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011512","1","(4,5,60000,0,1,4,6,72000,0,1,4,9,24000,0,1,4,11,12000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011513","1","(4,5,70000,0,1,4,6,84000,0,1,4,9,28000,0,1,4,11,14000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011514","1","(4,5,80000,0,1,4,6,96000,0,1,4,9,32000,0,1,4,11,16000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011515","1","(4,5,90000,0,1,4,6,108000,0,1,4,9,36000,0,1,4,11,18000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011516","1","(4,5,100000,0,1,4,6,120000,0,1,4,9,40000,0,1,4,11,20000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011517","1","(4,5,110000,0,1,4,6,132000,0,1,4,9,44000,0,1,4,11,22000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011518","1","(4,5,120000,0,1,4,6,144000,0,1,4,9,48000,0,1,4,11,24000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011519","1","(4,5,130000,0,1,4,6,156000,0,1,4,9,52000,0,1,4,11,26000,0,1)","","","(90016442)","(31101229,5)","20","4","",""
"64011520","1","(4,5,140000,0,1,4,6,168000,0,1,4,9,56000,0,1,4,11,28000,0,1)","","","(90016442)","0","20","4","",""
"64011600","2","0","10","","(90016443)","(31101231,1)","20","0","",""
"64011601","2","(4,8,20000,0,1,4,7,5000,0,1,4,10,800,0,1,4,12,400,0,1)","","","(90016443)","(31101231,1)","20","0","",""
"64011602","2","(4,8,40000,0,1,4,7,10000,0,1,4,10,1600,0,1,4,12,800,0,1)","","","(90016443)","(31101231,1)","20","0","",""
"64011603","2","(4,8,60000,0,1,4,7,15000,0,1,4,10,2400,0,1,4,12,1200,0,1)","","","(90016443)","(31101231,1)","20","0","",""
"64011604","2","(4,8,80000,0,1,4,7,20000,0,1,4,10,3200,0,1,4,12,1600,0,1)","","","(90016443)","(31101231,1)","20","0","",""
"64011605","2","(4,8,100000,0,1,4,7,25000,0,1,4,10,4000,0,1,4,12,2000,0,1)","","","(90016443)","(31101231,1)","20","4","",""
"64011606","2","(4,8,120000,0,1,4,7,30000,0,1,4,10,4800,0,1,4,12,2400,0,1)","","","(90016443)","(31101231,2)","20","4","",""
"64011607","2","(4,8,160000,0,1,4,7,40000,0,1,4,10,6400,0,1,4,12,3200,0,1)","","","(90016443)","(31101231,3)","20","4","",""
"64011608","2","(4,8,220000,0,1,4,7,55000,0,1,4,10,8800,0,1,4,12,4400,0,1)","","","(90016443)","(31101231,4)","20","4","",""
"64011609","2","(4,8,300000,0,1,4,7,75000,0,1,4,10,12000,0,1,4,12,6000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011610","2","(4,8,400000,0,1,4,7,100000,0,1,4,10,16000,0,1,4,12,8000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011611","2","(4,8,500000,0,1,4,7,125000,0,1,4,10,20000,0,1,4,12,10000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011612","2","(4,8,600000,0,1,4,7,150000,0,1,4,10,24000,0,1,4,12,12000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011613","2","(4,8,700000,0,1,4,7,175000,0,1,4,10,28000,0,1,4,12,14000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011614","2","(4,8,800000,0,1,4,7,200000,0,1,4,10,32000,0,1,4,12,16000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011615","2","(4,8,900000,0,1,4,7,225000,0,1,4,10,36000,0,1,4,12,18000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011616","2","(4,8,1000000,0,1,4,7,250000,0,1,4,10,40000,0,1,4,12,20000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011617","2","(4,8,1100000,0,1,4,7,275000,0,1,4,10,44000,0,1,4,12,22000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011618","2","(4,8,1200000,0,1,4,7,300000,0,1,4,10,48000,0,1,4,12,24000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011619","2","(4,8,1300000,0,1,4,7,325000,0,1,4,10,52000,0,1,4,12,26000,0,1)","","","(90016443)","(31101231,5)","20","4","",""
"64011620","2","(4,8,1400000,0,1,4,7,350000,0,1,4,10,56000,0,1,4,12,28000,0,1)","","","(90016443)","0","20","4","",""
"64011700","1","0","10","","(90016444)","(31101232,1)","20","0","",""
"64011701","1","(4,5,2000,0,1,4,6,2400,0,1,4,9,800,0,1,4,11,400,0,1)","","","(90016444)","(31101232,1)","20","0","",""
"64011702","1","(4,5,4000,0,1,4,6,4800,0,1,4,9,1600,0,1,4,11,800,0,1)","","","(90016444)","(31101232,1)","20","0","",""
"64011703","1","(4,5,6000,0,1,4,6,7200,0,1,4,9,2400,0,1,4,11,1200,0,1)","","","(90016444)","(31101232,1)","20","0","",""
"64011704","1","(4,5,8000,0,1,4,6,9600,0,1,4,9,3200,0,1,4,11,1600,0,1)","","","(90016444)","(31101232,1)","20","0","",""
"64011705","1","(4,5,10000,0,1,4,6,12000,0,1,4,9,4000,0,1,4,11,2000,0,1)","","","(90016444)","(31101232,1)","20","4","",""
"64011706","1","(4,5,12000,0,1,4,6,14400,0,1,4,9,4800,0,1,4,11,2400,0,1)","","","(90016444)","(31101232,2)","20","4","",""
"64011707","1","(4,5,16000,0,1,4,6,19200,0,1,4,9,6400,0,1,4,11,3200,0,1)","","","(90016444)","(31101232,3)","20","4","",""
"64011708","1","(4,5,22000,0,1,4,6,26400,0,1,4,9,8800,0,1,4,11,4400,0,1)","","","(90016444)","(31101232,4)","20","4","",""
"64011709","1","(4,5,30000,0,1,4,6,36000,0,1,4,9,12000,0,1,4,11,6000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011710","1","(4,5,40000,0,1,4,6,48000,0,1,4,9,16000,0,1,4,11,8000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011711","1","(4,5,50000,0,1,4,6,60000,0,1,4,9,20000,0,1,4,11,10000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011712","1","(4,5,60000,0,1,4,6,72000,0,1,4,9,24000,0,1,4,11,12000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011713","1","(4,5,70000,0,1,4,6,84000,0,1,4,9,28000,0,1,4,11,14000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011714","1","(4,5,80000,0,1,4,6,96000,0,1,4,9,32000,0,1,4,11,16000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011715","1","(4,5,90000,0,1,4,6,108000,0,1,4,9,36000,0,1,4,11,18000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011716","1","(4,5,100000,0,1,4,6,120000,0,1,4,9,40000,0,1,4,11,20000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011717","1","(4,5,110000,0,1,4,6,132000,0,1,4,9,44000,0,1,4,11,22000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011718","1","(4,5,120000,0,1,4,6,144000,0,1,4,9,48000,0,1,4,11,24000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011719","1","(4,5,130000,0,1,4,6,156000,0,1,4,9,52000,0,1,4,11,26000,0,1)","","","(90016444)","(31101232,5)","20","4","",""
"64011720","1","(4,5,140000,0,1,4,6,168000,0,1,4,9,56000,0,1,4,11,28000,0,1)","","","(90016444)","0","20","4","",""
"64011800","2","0","10","","(90016445)","(31101234,1)","20","0","",""
"64011801","2","(4,8,20000,0,1,4,7,5000,0,1,4,10,800,0,1,4,12,400,0,1)","","","(90016445)","(31101234,1)","20","0","",""
"64011802","2","(4,8,40000,0,1,4,7,10000,0,1,4,10,1600,0,1,4,12,800,0,1)","","","(90016445)","(31101234,1)","20","0","",""
"64011803","2","(4,8,60000,0,1,4,7,15000,0,1,4,10,2400,0,1,4,12,1200,0,1)","","","(90016445)","(31101234,1)","20","0","",""
"64011804","2","(4,8,80000,0,1,4,7,20000,0,1,4,10,3200,0,1,4,12,1600,0,1)","","","(90016445)","(31101234,1)","20","0","",""
"64011805","2","(4,8,100000,0,1,4,7,25000,0,1,4,10,4000,0,1,4,12,2000,0,1)","","","(90016445)","(31101234,1)","20","4","",""
"64011806","2","(4,8,120000,0,1,4,7,30000,0,1,4,10,4800,0,1,4,12,2400,0,1)","","","(90016445)","(31101234,2)","20","4","",""
"64011807","2","(4,8,160000,0,1,4,7,40000,0,1,4,10,6400,0,1,4,12,3200,0,1)","","","(90016445)","(31101234,3)","20","4","",""
"64011808","2","(4,8,220000,0,1,4,7,55000,0,1,4,10,8800,0,1,4,12,4400,0,1)","","","(90016445)","(31101234,4)","20","4","",""
"64011809","2","(4,8,300000,0,1,4,7,75000,0,1,4,10,12000,0,1,4,12,6000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011810","2","(4,8,400000,0,1,4,7,100000,0,1,4,10,16000,0,1,4,12,8000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011811","2","(4,8,500000,0,1,4,7,125000,0,1,4,10,20000,0,1,4,12,10000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011812","2","(4,8,600000,0,1,4,7,150000,0,1,4,10,24000,0,1,4,12,12000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011813","2","(4,8,700000,0,1,4,7,175000,0,1,4,10,28000,0,1,4,12,14000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011814","2","(4,8,800000,0,1,4,7,200000,0,1,4,10,32000,0,1,4,12,16000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011815","2","(4,8,900000,0,1,4,7,225000,0,1,4,10,36000,0,1,4,12,18000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011816","2","(4,8,1000000,0,1,4,7,250000,0,1,4,10,40000,0,1,4,12,20000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011817","2","(4,8,1100000,0,1,4,7,275000,0,1,4,10,44000,0,1,4,12,22000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011818","2","(4,8,1200000,0,1,4,7,300000,0,1,4,10,48000,0,1,4,12,24000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011819","2","(4,8,1300000,0,1,4,7,325000,0,1,4,10,52000,0,1,4,12,26000,0,1)","","","(90016445)","(31101234,5)","20","4","",""
"64011820","2","(4,8,1400000,0,1,4,7,350000,0,1,4,10,56000,0,1,4,12,28000,0,1)","","","(90016445)","0","20","4","",""
"64011900","1","0","10","","(90016446)","(31101235,1)","20","0","",""
"64011901","1","(4,5,2000,0,1,4,6,2400,0,1,4,9,800,0,1,4,11,400,0,1)","","","(90016446)","(31101235,1)","20","0","",""
"64011902","1","(4,5,4000,0,1,4,6,4800,0,1,4,9,1600,0,1,4,11,800,0,1)","","","(90016446)","(31101235,1)","20","0","",""
"64011903","1","(4,5,6000,0,1,4,6,7200,0,1,4,9,2400,0,1,4,11,1200,0,1)","","","(90016446)","(31101235,1)","20","0","",""
"64011904","1","(4,5,8000,0,1,4,6,9600,0,1,4,9,3200,0,1,4,11,1600,0,1)","","","(90016446)","(31101235,1)","20","0","",""
"64011905","1","(4,5,10000,0,1,4,6,12000,0,1,4,9,4000,0,1,4,11,2000,0,1)","","","(90016446)","(31101235,1)","20","4","",""
"64011906","1","(4,5,12000,0,1,4,6,14400,0,1,4,9,4800,0,1,4,11,2400,0,1)","","","(90016446)","(31101235,2)","20","4","",""
"64011907","1","(4,5,16000,0,1,4,6,19200,0,1,4,9,6400,0,1,4,11,3200,0,1)","","","(90016446)","(31101235,3)","20","4","",""
"64011908","1","(4,5,22000,0,1,4,6,26400,0,1,4,9,8800,0,1,4,11,4400,0,1)","","","(90016446)","(31101235,4)","20","4","",""
"64011909","1","(4,5,30000,0,1,4,6,36000,0,1,4,9,12000,0,1,4,11,6000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011910","1","(4,5,40000,0,1,4,6,48000,0,1,4,9,16000,0,1,4,11,8000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011911","1","(4,5,50000,0,1,4,6,60000,0,1,4,9,20000,0,1,4,11,10000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011912","1","(4,5,60000,0,1,4,6,72000,0,1,4,9,24000,0,1,4,11,12000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011913","1","(4,5,70000,0,1,4,6,84000,0,1,4,9,28000,0,1,4,11,14000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011914","1","(4,5,80000,0,1,4,6,96000,0,1,4,9,32000,0,1,4,11,16000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011915","1","(4,5,90000,0,1,4,6,108000,0,1,4,9,36000,0,1,4,11,18000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011916","1","(4,5,100000,0,1,4,6,120000,0,1,4,9,40000,0,1,4,11,20000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011917","1","(4,5,110000,0,1,4,6,132000,0,1,4,9,44000,0,1,4,11,22000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011918","1","(4,5,120000,0,1,4,6,144000,0,1,4,9,48000,0,1,4,11,24000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011919","1","(4,5,130000,0,1,4,6,156000,0,1,4,9,52000,0,1,4,11,26000,0,1)","","","(90016446)","(31101235,5)","20","4","",""
"64011920","1","(4,5,140000,0,1,4,6,168000,0,1,4,9,56000,0,1,4,11,28000,0,1)","","","(90016446)","0","20","4","",""
"64012000","2","0","10","","(90016447)","(31101237,1)","20","0","",""
"64012001","2","(4,8,20000,0,1,4,7,5000,0,1,4,10,800,0,1,4,12,400,0,1)","","","(90016447)","(31101237,1)","20","0","",""
"64012002","2","(4,8,40000,0,1,4,7,10000,0,1,4,10,1600,0,1,4,12,800,0,1)","","","(90016447)","(31101237,1)","20","0","",""
"64012003","2","(4,8,60000,0,1,4,7,15000,0,1,4,10,2400,0,1,4,12,1200,0,1)","","","(90016447)","(31101237,1)","20","0","",""
"64012004","2","(4,8,80000,0,1,4,7,20000,0,1,4,10,3200,0,1,4,12,1600,0,1)","","","(90016447)","(31101237,1)","20","0","",""
"64012005","2","(4,8,100000,0,1,4,7,25000,0,1,4,10,4000,0,1,4,12,2000,0,1)","","","(90016447)","(31101237,1)","20","4","",""
"64012006","2","(4,8,120000,0,1,4,7,30000,0,1,4,10,4800,0,1,4,12,2400,0,1)","","","(90016447)","(31101237,2)","20","4","",""
"64012007","2","(4,8,160000,0,1,4,7,40000,0,1,4,10,6400,0,1,4,12,3200,0,1)","","","(90016447)","(31101237,3)","20","4","",""
"64012008","2","(4,8,220000,0,1,4,7,55000,0,1,4,10,8800,0,1,4,12,4400,0,1)","","","(90016447)","(31101237,4)","20","4","",""
"64012009","2","(4,8,300000,0,1,4,7,75000,0,1,4,10,12000,0,1,4,12,6000,0,1)","","","(90016447)","(31101237,5)","20","4","",""
"64012010","2","(4,8,400000,0,1,4,7,100000,0,1,4,10,16000,0,1,4,12,8000,0,1)","","","(90016447)","(31101237,5)","20","4","",""
"64012011","2","(4,8,500000,0,1,4,7,125000,0,1,4,10,20000,0,1,4,12,10000,0,1)","","","(90016447)","(31101237,5)","20","4","",""
"64012012","2","(4,8,600000,0,1,4,7,150000,0,1,4,10,24000,0,1,4,12,12000,0,1)","","","(90016447)","(31101237,5)","20","4","",""
"64012013","2","(4,8,700000,0,1,4,7,175000,0,1,4,10,28000,0,1,4,12,14000,0,1)","","","(90016447)","(31101237,5)","20","4","",""
"64012014","2","(4,8,800000,0,1,4,7,200000,0,1,4,10,32000,0,1,4,12,16000,0,1)","","","(90016447)","(31101237,5)","20","4","",""
