"AttributeId","Type","Series","Level","LevelMax","Name","Icon","Describe","OpenMoney","OpenTalentId","BuffArray","ReplaceSkill","ReplaceTime","Active","NotActive","BuffAddType","GSAddValue","OpenrLayerLimit"
"24020001","4","2421","1","1","90075104","91211707","90077604","(22,50)","24019710","(0,0)","(32001,13032004)","-1","","","0","750",""
"24020002","4","2421","2","3","90075105","91211707","90077605","(22,7)","0","(0,0)","(0,0)","-1","","","0","",""
"24020003","4","2421","3","3","90075106","91211707","90077606","(22,7)","0","(0,0)","(0,0)","-1","","","0","",""
"24021101","0","3001","1","50","90039182","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021102","0","3001","2","50","90039183","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021103","0","3001","3","50","90039184","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021104","0","3001","4","50","90039185","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021105","0","3001","5","50","90039186","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021106","0","3001","6","50","90039187","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021107","0","3001","7","50","90039188","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021108","0","3001","8","50","90039189","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021109","0","3001","9","50","90039190","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021110","0","3001","10","50","90039191","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021111","0","3001","11","50","90039182","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021112","0","3001","12","50","90039183","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021113","0","3001","13","50","90039184","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021114","0","3001","14","50","90039185","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021115","0","3001","15","50","90039186","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021116","0","3001","16","50","90039187","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021117","0","3001","17","50","90039188","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021118","0","3001","18","50","90039189","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021119","0","3001","19","50","90039190","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021120","0","3001","20","50","90039191","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021121","0","3001","21","50","90039182","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021122","0","3001","22","50","90039183","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021123","0","3001","23","50","90039184","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021124","0","3001","24","50","90039185","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021125","0","3001","25","50","90039186","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021126","0","3001","26","50","90039187","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021127","0","3001","27","50","90039188","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021128","0","3001","28","50","90039189","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021129","0","3001","29","50","90039190","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021130","0","3001","30","50","90039191","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021131","0","3001","31","50","90039182","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021132","0","3001","32","50","90039183","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021133","0","3001","33","50","90039184","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021134","0","3001","34","50","90039185","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021135","0","3001","35","50","90039186","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021136","0","3001","36","50","90039187","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021137","0","3001","37","50","90039188","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021138","0","3001","38","50","90039189","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021139","0","3001","39","50","90039190","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021140","0","3001","40","50","90039191","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021141","0","3001","41","50","90039182","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021142","0","3001","42","50","90039183","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021143","0","3001","43","50","90039184","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021144","0","3001","44","50","90039185","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021145","0","3001","45","50","90039186","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021146","0","3001","46","50","90039187","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021147","0","3001","47","50","90039188","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021148","0","3001","48","50","90039189","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021149","0","3001","49","50","90039190","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021150","0","3001","50","50","90039191","91211576","90039632","(17,2)","0","(10025800)","(0,0)","-1","","","1","",""
"24021201","0","3011","1","25","90039324","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021202","0","3011","2","25","90039325","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021203","0","3011","3","25","90039326","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021204","0","3011","4","25","90039327","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021205","0","3011","5","25","90039328","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021206","0","3011","6","25","90039329","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021207","0","3011","7","25","90039330","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021208","0","3011","8","25","90039331","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021209","0","3011","9","25","90039332","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021210","0","3011","10","25","90039333","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021211","0","3011","11","25","90039324","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021212","0","3011","12","25","90039325","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021213","0","3011","13","25","90039326","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021214","0","3011","14","25","90039327","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021215","0","3011","15","25","90039328","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021216","0","3011","16","25","90039329","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021217","0","3011","17","25","90039330","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021218","0","3011","18","25","90039331","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021219","0","3011","19","25","90039332","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021220","0","3011","20","25","90039333","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021221","0","3011","21","25","90039329","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021222","0","3011","22","25","90039330","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021223","0","3011","23","25","90039331","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021224","0","3011","24","25","90039332","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021225","0","3011","25","25","90039333","91211509","90039814","(17,2)","0","(10025810)","(0,0)","-1","","","1","",""
"24021301","0","3021","1","25","90039334","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021302","0","3021","2","25","90039335","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021303","0","3021","3","25","90039336","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021304","0","3021","4","25","90039337","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021305","0","3021","5","25","90039338","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021306","0","3021","6","25","90039339","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021307","0","3021","7","25","90039340","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021308","0","3021","8","25","90039341","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021309","0","3021","9","25","90039342","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021310","0","3021","10","25","90039343","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021311","0","3021","11","25","90039334","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021312","0","3021","12","25","90039335","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021313","0","3021","13","25","90039336","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021314","0","3021","14","25","90039337","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021315","0","3021","15","25","90039338","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021316","0","3021","16","25","90039339","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021317","0","3021","17","25","90039340","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021318","0","3021","18","25","90039341","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021319","0","3021","19","25","90039342","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021320","0","3021","20","25","90039343","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021321","0","3021","21","25","90039339","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021322","0","3021","22","25","90039340","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021323","0","3021","23","25","90039341","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021324","0","3021","24","25","90039342","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021325","0","3021","25","25","90039343","91211502","90039824","(17,2)","0","(10025820)","(0,0)","-1","","","1","",""
"24021401","0","3031","1","50","90039239","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","","(0,120)"
"24021402","0","3031","2","50","90039240","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021403","0","3031","3","50","90039241","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021404","0","3031","4","50","90039242","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021405","0","3031","5","50","90039243","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021406","0","3031","6","50","90039244","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021407","0","3031","7","50","90039245","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021408","0","3031","8","50","90039246","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021409","0","3031","9","50","90039247","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021410","0","3031","10","50","90039248","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021411","0","3031","11","50","90039239","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021412","0","3031","12","50","90039240","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021413","0","3031","13","50","90039241","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021414","0","3031","14","50","90039242","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021415","0","3031","15","50","90039243","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021416","0","3031","16","50","90039244","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021417","0","3031","17","50","90039245","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021418","0","3031","18","50","90039246","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021419","0","3031","19","50","90039247","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021420","0","3031","20","50","90039248","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021421","0","3031","21","50","90039239","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021422","0","3031","22","50","90039240","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021423","0","3031","23","50","90039241","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021424","0","3031","24","50","90039242","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021425","0","3031","25","50","90039243","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021426","0","3031","26","50","90039244","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021427","0","3031","27","50","90039245","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021428","0","3031","28","50","90039246","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021429","0","3031","29","50","90039247","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021430","0","3031","30","50","90039248","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021431","0","3031","31","50","90039239","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021432","0","3031","32","50","90039240","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021433","0","3031","33","50","90039241","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021434","0","3031","34","50","90039242","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021435","0","3031","35","50","90039243","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021436","0","3031","36","50","90039244","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021437","0","3031","37","50","90039245","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021438","0","3031","38","50","90039246","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021439","0","3031","39","50","90039247","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021440","0","3031","40","50","90039248","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021441","0","3031","41","50","90039239","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021442","0","3031","42","50","90039240","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021443","0","3031","43","50","90039241","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021444","0","3031","44","50","90039242","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021445","0","3031","45","50","90039243","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021446","0","3031","46","50","90039244","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021447","0","3031","47","50","90039245","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021448","0","3031","48","50","90039246","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021449","0","3031","49","50","90039247","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021450","0","3031","50","50","90039248","91211503","90039689","(17,3)","0","(10025830)","(0,0)","-1","","","1","",""
"24021501","0","3041","1","50","90039202","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","","(0,120)"
"24021502","0","3041","2","50","90039203","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021503","0","3041","3","50","90039204","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021504","0","3041","4","50","90039205","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021505","0","3041","5","50","90039206","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021506","0","3041","6","50","90039207","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021507","0","3041","7","50","90039208","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021508","0","3041","8","50","90039209","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021509","0","3041","9","50","90039210","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021510","0","3041","10","50","90039211","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021511","0","3041","11","50","90039202","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021512","0","3041","12","50","90039203","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021513","0","3041","13","50","90039204","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021514","0","3041","14","50","90039205","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021515","0","3041","15","50","90039206","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021516","0","3041","16","50","90039207","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021517","0","3041","17","50","90039208","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021518","0","3041","18","50","90039209","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021519","0","3041","19","50","90039210","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021520","0","3041","20","50","90039211","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021521","0","3041","21","50","90039202","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021522","0","3041","22","50","90039203","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021523","0","3041","23","50","90039204","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021524","0","3041","24","50","90039205","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021525","0","3041","25","50","90039206","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021526","0","3041","26","50","90039207","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021527","0","3041","27","50","90039208","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021528","0","3041","28","50","90039209","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021529","0","3041","29","50","90039210","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021530","0","3041","30","50","90039211","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021531","0","3041","31","50","90039202","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021532","0","3041","32","50","90039203","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021533","0","3041","33","50","90039204","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021534","0","3041","34","50","90039205","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021535","0","3041","35","50","90039206","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021536","0","3041","36","50","90039207","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021537","0","3041","37","50","90039208","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021538","0","3041","38","50","90039209","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021539","0","3041","39","50","90039210","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021540","0","3041","40","50","90039211","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021541","0","3041","41","50","90039202","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021542","0","3041","42","50","90039203","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021543","0","3041","43","50","90039204","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021544","0","3041","44","50","90039205","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021545","0","3041","45","50","90039206","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021546","0","3041","46","50","90039207","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021547","0","3041","47","50","90039208","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021548","0","3041","48","50","90039209","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021549","0","3041","49","50","90039210","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021550","0","3041","50","50","90039211","91211510","90039652","(17,3)","0","(10025840)","(0,0)","-1","","","1","",""
"24021601","0","3051","1","50","90039212","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","","(0,120)"
"24021602","0","3051","2","50","90039213","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021603","0","3051","3","50","90039214","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021604","0","3051","4","50","90039215","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021605","0","3051","5","50","90039216","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021606","0","3051","6","50","90039217","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021607","0","3051","7","50","90039218","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021608","0","3051","8","50","90039219","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021609","0","3051","9","50","90039220","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021610","0","3051","10","50","90039221","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021611","0","3051","11","50","90039212","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021612","0","3051","12","50","90039213","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021613","0","3051","13","50","90039214","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021614","0","3051","14","50","90039215","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021615","0","3051","15","50","90039216","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021616","0","3051","16","50","90039217","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021617","0","3051","17","50","90039218","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021618","0","3051","18","50","90039219","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021619","0","3051","19","50","90039220","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021620","0","3051","20","50","90039221","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021621","0","3051","21","50","90039212","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021622","0","3051","22","50","90039213","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021623","0","3051","23","50","90039214","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021624","0","3051","24","50","90039215","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021625","0","3051","25","50","90039216","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021626","0","3051","26","50","90039217","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021627","0","3051","27","50","90039218","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021628","0","3051","28","50","90039219","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021629","0","3051","29","50","90039220","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021630","0","3051","30","50","90039221","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021631","0","3051","31","50","90039212","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021632","0","3051","32","50","90039213","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021633","0","3051","33","50","90039214","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021634","0","3051","34","50","90039215","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021635","0","3051","35","50","90039216","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021636","0","3051","36","50","90039217","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021637","0","3051","37","50","90039218","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021638","0","3051","38","50","90039219","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021639","0","3051","39","50","90039220","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021640","0","3051","40","50","90039221","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021641","0","3051","41","50","90039212","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021642","0","3051","42","50","90039213","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021643","0","3051","43","50","90039214","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
"24021644","0","3051","44","50","90039215","91211579","90039662","(17,3)","0","(10025850)","(0,0)","-1","","","1","",""
