"AttributeId","ItemId","GoodsNum","ClassLimit","Levellimit","NeedLegionLevel","NeedContribution","IsLock","TimelimitOnType","TimelimitOnTime","DurationTime","AddTime","RemoveTime","OldPrice","NewPrice","NeedItemId","LimitType","RoleMaxNum"," EffectiveTime","NeedVIPLevel","ChannelLimit"
"35090019","31022279","1","2","(1,999)","1","4280000","1","","","","0","0","(15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000)","(15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000)","0","0","0","","",""
"35090020","31022280","1","2","(1,999)","1","10800000","1","","","","0","0","(15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000)","(15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000)","0","0","0","","",""
"35090021","31022281","1","3","(1,999)","1","200","1","","","","0","0","(15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900)","(15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900)","0","0","0","","",""
"35090022","31022282","1","3","(1,999)","1","3000","1","","","","0","0","(15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200)","(15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200)","0","0","0","","",""
"35090023","31022283","1","3","(1,999)","1","13000","1","","","","0","0","(15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800)","(15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800)","0","0","0","","",""
"35090024","31022284","1","3","(1,999)","1","32000","1","","","","0","0","(15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600)","(15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600)","0","0","0","","",""
"35090025","31022285","1","3","(1,999)","1","100000","1","","","","0","0","(15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800)","(15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800)","0","0","0","","",""
"35090026","31022286","1","3","(1,999)","1","280000","1","","","","0","0","(15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800)","(15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800)","0","0","0","","",""
"35090027","31022287","1","3","(1,999)","1","720000","1","","","","0","0","(15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000)","(15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000)","0","0","0","","",""
"35090028","31022288","1","3","(1,999)","1","1580000","1","","","","0","0","(15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000)","(15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000)","0","0","0","","",""
"35090029","31022289","1","3","(1,999)","1","4280000","1","","","","0","0","(15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000)","(15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000)","0","0","0","","",""
"35090030","31022290","1","3","(1,999)","1","10800000","1","","","","0","0","(15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000)","(15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000)","0","0","0","","",""
"35090031","31022291","1","4","(1,999)","1","200","1","","","","0","0","(15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900)","(15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900,15,900)","0","0","0","","",""
"35090032","31022292","1","4","(1,999)","1","3000","1","","","","0","0","(15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200)","(15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200,15,3200)","0","0","0","","",""
"35090033","31022293","1","4","(1,999)","1","13000","1","","","","0","0","(15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800)","(15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800,15,6800)","0","0","0","","",""
"35090034","31022294","1","4","(1,999)","1","32000","1","","","","0","0","(15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600)","(15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600,15,13600)","0","0","0","","",""
"35090035","31022295","1","4","(1,999)","1","100000","1","","","","0","0","(15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800)","(15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800,15,26800)","0","0","0","","",""
"35090036","31022296","1","4","(1,999)","1","280000","1","","","","0","0","(15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800)","(15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800,15,48800)","0","0","0","","",""
"35090037","31022297","1","4","(1,999)","1","720000","1","","","","0","0","(15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000)","(15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000,15,86000)","0","0","0","","",""
"35090038","31022298","1","4","(1,999)","1","1580000","1","","","","0","0","(15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000)","(15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000,15,168000)","0","0","0","","",""
"35090039","31022299","1","4","(1,999)","1","4280000","1","","","","0","0","(15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000)","(15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000,15,360000)","0","0","0","","",""
"35090040","31022300","1","4","(1,999)","1","10800000","1","","","","0","0","(15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000)","(15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000,15,660000)","0","0","0","","",""
"35110037","31091109","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110038","31091113","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110039","31091117","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110040","31091121","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110041","31091125","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110042","31091105","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110043","31091129","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110044","31091133","1","1","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110045","31091101","1","1","(1,999)","0","0","1","","","","0","0","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","0","0","0","","",""
"35110046","31091110","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110047","31091114","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110048","31091118","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110049","31091122","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110050","31091126","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110051","31091106","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110052","31091130","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110053","31091134","1","2","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110054","31091102","1","2","(1,999)","0","0","1","","","","0","0","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","0","0","0","","",""
"35110055","31091111","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110056","31091115","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110057","31091119","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110058","31091123","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110059","31091127","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110060","31091107","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110061","31091131","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110062","31091135","1","3","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110063","31091103","1","3","(1,999)","0","0","1","","","","0","0","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","0","0","0","","",""
"35110064","31091112","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110065","31091116","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110066","31091120","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110067","31091124","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110068","31091128","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110069","31091108","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110070","31091132","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110071","31091136","1","4","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35110072","31091104","1","4","(1,999)","0","0","1","","","","0","0","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","(6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000,6,20000)","0","0","0","","",""
"35120001","31051002","1","0","(1,999)","0","0","1","","","","0","0","(6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000)","(6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000)","0","0","0","","",""
"35120002","31051001","1","0","(1,999)","0","0","1","","","","0","0","(6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000)","(6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000,6,12000)","0","0","0","","",""
"35120003","31051004","1","0","(200,999)","0","0","1","","","","0","0","(6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000)","(6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000)","0","0","0","","",""
"35120004","31051005","1","0","(200,999)","0","0","1","","","","0","0","(6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000)","(6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000,6,60000)","0","0","0","","",""
"35120005","31010059","1","0","(1,999)","0","0","1","","","","0","0","(6,5000,6,5000,6,5000,6,5000,6,5000,6,5000,6,5000,6,5000,6,5000)","(6,5000,6,5000,6,5000,6,5000,6,5000,6,5000,6,5000,6,5000,6,5000)","0","0","0","","",""
"35120006","31010060","1","0","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","1","10","","",""
"35120007","31010107","1","0","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","0","0","","",""
"35120008","31010177","1","0","(1,999)","0","0","1","","","","0","0","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","(6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000,6,10000)","0","3","100","","",""
"35120009","31010058","1","0","(1,999)","0","0","1","","","","0","0","(6,50000,6,50000,6,50000,6,50000,6,50000,6,50000,6,50000,6,50000,6,50000)","(6,50000,6,50000,6,50000,6,50000,6,50000,6,50000,6,50000,6,50000,6,50000)","0","1","1","","",""
"35120010","31010103","1","0","(1,999)","0","0","1","","","","0","0","(6,15000,6,15000,6,15000,6,15000,6,15000,6,15000,6,15000,6,15000,6,15000)","(6,15000,6,15000,6,15000,6,15000,6,15000,6,15000,6,15000,6,15000,6,15000)","0","1","10","","",""
"35130001","31000001","1","0","(1,99)","0","0","1","","","","0","0","(2,30,2,30,2,30,2,30,2,30,2,30,2,30,2,30,2,30)","(2,30,2,30,2,30,2,30,2,30,2,30,2,30,2,30,2,30)","0","0","0","","",""
"35130002","31000002","1","0","(100,199)","0","0","1","","","","0","0","(2,50,2,50,2,50,2,50,2,50,2,50,2,50,2,50,2,50)","(2,50,2,50,2,50,2,50,2,50,2,50,2,50,2,50,2,50)","0","0","0","","",""
"35130003","31000003","1","0","(200,299)","0","0","1","","","","0","0","(2,80,2,80,2,80,2,80,2,80,2,80,2,80,2,80,2,80)","(2,80,2,80,2,80,2,80,2,80,2,80,2,80,2,80,2,80)","0","0","0","","",""
"35130004","31000007","1","0","(300,399)","0","0","1","","","","0","0","(2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100)","(2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100)","0","0","0","","",""
"35130005","31000008","1","0","(400,999)","0","0","1","","","","0","0","(2,120,2,120,2,120,2,120,2,120,2,120,2,120,2,120,2,120)","(2,120,2,120,2,120,2,120,2,120,2,120,2,120,2,120,2,120)","0","0","0","","",""
"35160001","31020004","1","0","(1,999)","1","0","1","","","","0","0","(15,50,15,50,15,50,15,50,15,50,15,50,15,50,15,50,15,50)","(15,50,15,50,15,50,15,50,15,50,15,50,15,50,15,50,15,50)","0","0","0","","",""
"35160002","31020003","1","0","(1,999)","2","0","1","","","","0","0","(15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300)","(15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300)","0","0","0","","",""
"35160003","31020008","1","0","(1,999)","1","0","1","","","","0","0","(15,200,15,200,15,200,15,200,15,200,15,200,15,200,15,200,15,200)","(15,200,15,200,15,200,15,200,15,200,15,200,15,200,15,200,15,200)","0","0","0","","",""
"35160004","31020001","1","0","(1,999)","3","0","1","","","","0","0","(15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300)","(15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300,15,300)","0","1","30","","",""
"35160005","31051013","1","0","(1,999)","1","0","1","","","","0","0","(15,120,15,120,15,120,15,120,15,120,15,120,15,120,15,120,15,120)","(15,120,15,120,15,120,15,120,15,120,15,120,15,120,15,120,15,120)","0","0","0","","",""
"35160006","31051014","1","0","(200,999)","3","0","1","","","","0","0","(15,600,15,600,15,600,15,600,15,600,15,600,15,600,15,600,15,600)","(15,600,15,600,15,600,15,600,15,600,15,600,15,600,15,600,15,600)","0","0","0","","",""
"35160007","31090132","1","0","(270,999)","5","0","1","","","","0","0","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","0","1","10","","",""
"35160008","31000031","1","0","(270,999)","1","0","1","","","","0","0","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","0","1","0","","",""
"35160009","31000033","1","0","(270,999)","1","0","1","","","","0","0","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","0","1","0","","",""
"35160010","31000034","1","0","(270,999)","1","0","1","","","","0","0","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","(15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200,15,1200)","0","1","0","","",""
"35160011","31140202","1","0","(420,999)","1","0","1","","","","0","0","(15,5000,15,5000,15,5000,15,5000,15,5000,15,5000,15,5000,15,5000,15,5000)","(15,5000,15,5000,15,5000,15,5000,15,5000,15,5000,15,5000,15,5000,15,5000)","0","0","0","","",""
"35160012","31140201","1","0","(420,999)","1","0","1","","","","0","0","(15,3000,15,3000,15,3000,15,3000,15,3000,15,3000,15,3000,15,3000,15,3000)","(15,3000,15,3000,15,3000,15,3000,15,3000,15,3000,15,3000,15,3000,15,3000)","0","2","10","","",""
"35160013","31010004","1","0","(1,999)","1","0","1","","","","0","0","(21,80,21,80,21,80,21,80,21,80,21,80,21,80,21,80,21,80)","(21,80,21,80,21,80,21,80,21,80,21,80,21,80,21,80,21,80)","0","0","0","","",""
"35170001","31010021","1","0","(1,999)","0","0","1","","","","0","0","(16,1000,16,1000,16,1000,16,1000,16,1000,16,1000,16,1000,16,1000,16,1000)","(16,1000,16,1000,16,1000,16,1000,16,1000,16,1000,16,1000,16,1000,16,1000)","0","0","0","","",""
"35180001","31000083","1","0","(1,999)","0","0","1","","","","0","0","(3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000)","(3,588,3,588,3,588,3,588,3,588,3,588,3,588,3,588,3,588)","0","0","0","","",""
"35180002","31000084","1","0","(1,999)","0","0","1","","","","0","0","(3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000)","(3,888,3,888,3,888,3,888,3,888,3,888,3,888,3,888,3,888)","0","0","0","","",""
"35180003","31000216","1","0","(1,999)","0","0","1","","","","0","0","(3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000)","(3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000,3,2000)","0","0","0","","",""
"35210006","31000004","1","0","(1,999)","0","0","1","","","","0","0","(2,10000,2,10000,2,10000,2,10000,2,10000,2,10000,2,10000,2,10000,2,10000)","(2,10000,2,10000,2,10000,2,10000,2,10000,2,10000,2,10000,2,10000,2,10000)","0","0","0","","",""
"35210007","31051004","1","0","(1,999)","0","0","1","","","","0","0","(2,8000,2,8000,2,8000,2,8000,2,8000,2,8000,2,8000,2,8000,2,8000)","(2,8000,2,8000,2,8000,2,8000,2,8000,2,8000,2,8000,2,8000,2,8000)","0","0","0","","",""
"35210008","31000005","1","0","(1,999)","0","0","1","","","","0","0","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","0","0","0","","",""
"35210009","31000006","1","0","(1,999)","0","0","1","","","","0","0","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","0","0","0","","",""
"35210010","31000014","1","0","(1,999)","0","0","1","","","","0","0","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","0","0","0","","",""
"35210011","31000015","1","0","(1,999)","0","0","1","","","","0","0","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","0","0","0","","",""
"35210012","31000016","1","0","(1,999)","0","0","1","","","","0","0","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","0","0","0","","",""
"35210013","31000017","1","0","(1,999)","0","0","1","","","","0","0","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","(2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000,2,30000)","0","0","0","","",""
"35210014","31000065","1","0","(1,999)","0","0","1","","","","0","0","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","0","0","0","","",""
"35210015","31000066","1","0","(1,999)","0","0","1","","","","0","0","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","0","0","0","","",""
"35210016","31000067","1","0","(1,999)","0","0","1","","","","0","0","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","0","0","0","","",""
"35210017","31000068","1","0","(1,999)","0","0","1","","","","0","0","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","(2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000,2,20000)","0","0","0","","",""
"35210018","31000013","1","0","(1,999)","0","0","1","","","","0","0","(1,150000,1,150000,1,150000,1,150000,1,150000,1,150000,1,150000,1,150000,1,150000)","(1,30000,1,30000,1,30000,1,30000,1,30000,1,30000,1,30000,1,30000,1,30000)","0","1","1","","",""
