"AttributeId","PokedexName","PokedexIcon","Describe","OpenLevel","UnLockMissionID","NpcID","Color","Type","SubType","UpgradeLevel","MaxLevel","UnlockCost","UpgradeCost","AttArray","FetterArr","PsycheIdArray","ProtectId"
"60002007","90052099","91240078","90203101","1","","","3","2","4","7","20","","(8,56500)","(4,8,39840,0,1,4,5,5580,0,1,4,6,6720,0,1,4,7,19140,0,1,4,9,3120,0,1,4,10,3120,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002008","90052099","91240078","90203101","1","","","3","2","4","8","20","","(8,57000)","(4,8,43160,0,1,4,5,6045,0,1,4,6,7280,0,1,4,7,20735,0,1,4,9,3380,0,1,4,10,3380,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002009","90052099","91240078","90203101","1","","","3","2","4","9","20","","(8,57500)","(4,8,46480,0,1,4,5,6510,0,1,4,6,7840,0,1,4,7,22330,0,1,4,9,3640,0,1,4,10,3640,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002010","90052099","91240078","90203101","1","","","3","2","4","10","20","","(8,58000)","(4,8,49800,0,1,4,5,6975,0,1,4,6,8400,0,1,4,7,23925,0,1,4,9,3900,0,1,4,10,3900,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002011","90052099","91240078","90203101","1","","","3","2","4","11","20","","(8,58500)","(4,8,53120,0,1,4,5,7440,0,1,4,6,8960,0,1,4,7,25520,0,1,4,9,4160,0,1,4,10,4160,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002012","90052099","91240078","90203101","1","","","3","2","4","12","20","","(8,59000)","(4,8,56440,0,1,4,5,7905,0,1,4,6,9520,0,1,4,7,27115,0,1,4,9,4420,0,1,4,10,4420,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002013","90052099","91240078","90203101","1","","","3","2","4","13","20","","(8,59500)","(4,8,59760,0,1,4,5,8370,0,1,4,6,10080,0,1,4,7,28710,0,1,4,9,4680,0,1,4,10,4680,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002014","90052099","91240078","90203101","1","","","3","2","4","14","20","","(8,60000)","(4,8,63080,0,1,4,5,8835,0,1,4,6,10640,0,1,4,7,30305,0,1,4,9,4940,0,1,4,10,4940,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002015","90052099","91240078","90203101","1","","","3","2","4","15","20","","(8,60500)","(4,8,66400,0,1,4,5,9300,0,1,4,6,11200,0,1,4,7,31900,0,1,4,9,5200,0,1,4,10,5200,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002016","90052099","91240078","90203101","1","","","3","2","4","16","20","","(8,61000)","(4,8,69720,0,1,4,5,9765,0,1,4,6,11760,0,1,4,7,33495,0,1,4,9,5460,0,1,4,10,5460,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002017","90052099","91240078","90203101","1","","","3","2","4","17","20","","(8,61500)","(4,8,73040,0,1,4,5,10230,0,1,4,6,12320,0,1,4,7,35090,0,1,4,9,5720,0,1,4,10,5720,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002018","90052099","91240078","90203101","1","","","3","2","4","18","20","","(8,62000)","(4,8,76360,0,1,4,5,10695,0,1,4,6,12880,0,1,4,7,36685,0,1,4,9,5980,0,1,4,10,5980,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002019","90052099","91240078","90203101","1","","","3","2","4","19","20","","(8,62500)","(4,8,79680,0,1,4,5,11160,0,1,4,6,13440,0,1,4,7,38280,0,1,4,9,6240,0,1,4,10,6240,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002020","90052099","91240078","90203101","1","","","3","2","4","20","20","","","(4,8,83000,0,1,4,5,11625,0,1,4,6,14000,0,1,4,7,39875,0,1,4,9,6500,0,1,4,10,6500,0,1)","","(31070342,560,31070343,560,31070344,560,31070345,560,31070346,560,31070347,560,31070348,560,31070349,560,31070351,560,31070352,560)",""
"60002100","90052102","91240305","90203711","1","","","3","2","5","0","20","","(8,55500)","(4,8,18275,0,1,4,5,2575,0,1,4,6,3075,0,1,4,7,8775,0,1,4,9,1425,0,1,4,10,1425,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002101","90052102","91240305","90203711","1","","","3","2","5","1","20","","(8,56000)","(4,8,21930,0,1,4,5,3090,0,1,4,6,3690,0,1,4,7,10530,0,1,4,9,1710,0,1,4,10,1710,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002102","90052102","91240305","90203711","1","","","3","2","5","2","20","","(8,56500)","(4,8,25585,0,1,4,5,3605,0,1,4,6,4305,0,1,4,7,12285,0,1,4,9,1995,0,1,4,10,1995,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002103","90052102","91240305","90203711","1","","","3","2","5","3","20","","(8,57000)","(4,8,29240,0,1,4,5,4120,0,1,4,6,4920,0,1,4,7,14040,0,1,4,9,2280,0,1,4,10,2280,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002104","90052102","91240305","90203711","1","","","3","2","5","4","20","","(8,57500)","(4,8,32895,0,1,4,5,4635,0,1,4,6,5535,0,1,4,7,15795,0,1,4,9,2565,0,1,4,10,2565,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002105","90052102","91240305","90203711","1","","","3","2","5","5","20","","(8,58000)","(4,8,36550,0,1,4,5,5150,0,1,4,6,6150,0,1,4,7,17550,0,1,4,9,2850,0,1,4,10,2850,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002106","90052102","91240305","90203711","1","","","3","2","5","6","20","","(8,58500)","(4,8,40205,0,1,4,5,5665,0,1,4,6,6765,0,1,4,7,19305,0,1,4,9,3135,0,1,4,10,3135,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002107","90052102","91240305","90203711","1","","","3","2","5","7","20","","(8,59000)","(4,8,43860,0,1,4,5,6180,0,1,4,6,7380,0,1,4,7,21060,0,1,4,9,3420,0,1,4,10,3420,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002108","90052102","91240305","90203711","1","","","3","2","5","8","20","","(8,59500)","(4,8,47515,0,1,4,5,6695,0,1,4,6,7995,0,1,4,7,22815,0,1,4,9,3705,0,1,4,10,3705,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002109","90052102","91240305","90203711","1","","","3","2","5","9","20","","(8,60000)","(4,8,51170,0,1,4,5,7210,0,1,4,6,8610,0,1,4,7,24570,0,1,4,9,3990,0,1,4,10,3990,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002110","90052102","91240305","90203711","1","","","3","2","5","10","20","","(8,60500)","(4,8,54825,0,1,4,5,7725,0,1,4,6,9225,0,1,4,7,26325,0,1,4,9,4275,0,1,4,10,4275,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002111","90052102","91240305","90203711","1","","","3","2","5","11","20","","(8,61000)","(4,8,58480,0,1,4,5,8240,0,1,4,6,9840,0,1,4,7,28080,0,1,4,9,4560,0,1,4,10,4560,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002112","90052102","91240305","90203711","1","","","3","2","5","12","20","","(8,61500)","(4,8,62135,0,1,4,5,8755,0,1,4,6,10455,0,1,4,7,29835,0,1,4,9,4845,0,1,4,10,4845,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002113","90052102","91240305","90203711","1","","","3","2","5","13","20","","(8,62000)","(4,8,65790,0,1,4,5,9270,0,1,4,6,11070,0,1,4,7,31590,0,1,4,9,5130,0,1,4,10,5130,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002114","90052102","91240305","90203711","1","","","3","2","5","14","20","","(8,62500)","(4,8,69445,0,1,4,5,9785,0,1,4,6,11685,0,1,4,7,33345,0,1,4,9,5415,0,1,4,10,5415,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002115","90052102","91240305","90203711","1","","","3","2","5","15","20","","(8,63000)","(4,8,73100,0,1,4,5,10300,0,1,4,6,12300,0,1,4,7,35100,0,1,4,9,5700,0,1,4,10,5700,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002116","90052102","91240305","90203711","1","","","3","2","5","16","20","","(8,63500)","(4,8,76755,0,1,4,5,10815,0,1,4,6,12915,0,1,4,7,36855,0,1,4,9,5985,0,1,4,10,5985,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002117","90052102","91240305","90203711","1","","","3","2","5","17","20","","(8,64000)","(4,8,80410,0,1,4,5,11330,0,1,4,6,13530,0,1,4,7,38610,0,1,4,9,6270,0,1,4,10,6270,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002118","90052102","91240305","90203711","1","","","3","2","5","18","20","","(8,64500)","(4,8,84065,0,1,4,5,11845,0,1,4,6,14145,0,1,4,7,40365,0,1,4,9,6555,0,1,4,10,6555,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002119","90052102","91240305","90203711","1","","","3","2","5","19","20","","(8,65000)","(4,8,87720,0,1,4,5,12360,0,1,4,6,14760,0,1,4,7,42120,0,1,4,9,6840,0,1,4,10,6840,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002120","90052102","91240305","90203711","1","","","3","2","5","20","20","","","(4,8,91375,0,1,4,5,12875,0,1,4,6,15375,0,1,4,7,43875,0,1,4,9,7125,0,1,4,10,7125,0,1)","","(31070373,600,31070374,600,31070375,600,31070376,600,31070377,600,31070378,600,31070379,600,31070380,600,31070381,600,31070382,600,31070383,600,31070384,600)",""
"60002200","90052104","91290750","90203946","1","","","3","3","1","0","20","","(8,58000)","(4,8,20100,0,1,4,5,2825,0,1,4,6,3375,0,1,4,7,9650,0,1,4,9,1575,0,1,4,10,1575,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002201","90052104","91290750","90203946","1","","","3","3","1","1","20","","(8,58500)","(4,8,24120,0,1,4,5,3390,0,1,4,6,4050,0,1,4,7,11580,0,1,4,9,1890,0,1,4,10,1890,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002202","90052104","91290750","90203946","1","","","3","3","1","2","20","","(8,59000)","(4,8,28140,0,1,4,5,3955,0,1,4,6,4725,0,1,4,7,13510,0,1,4,9,2205,0,1,4,10,2205,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002203","90052104","91290750","90203946","1","","","3","3","1","3","20","","(8,59500)","(4,8,32160,0,1,4,5,4520,0,1,4,6,5400,0,1,4,7,15440,0,1,4,9,2520,0,1,4,10,2520,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002204","90052104","91290750","90203946","1","","","3","3","1","4","20","","(8,60000)","(4,8,36180,0,1,4,5,5085,0,1,4,6,6075,0,1,4,7,17370,0,1,4,9,2835,0,1,4,10,2835,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002205","90052104","91290750","90203946","1","","","3","3","1","5","20","","(8,60500)","(4,8,40200,0,1,4,5,5650,0,1,4,6,6750,0,1,4,7,19300,0,1,4,9,3150,0,1,4,10,3150,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002206","90052104","91290750","90203946","1","","","3","3","1","6","20","","(8,61000)","(4,8,44220,0,1,4,5,6215,0,1,4,6,7425,0,1,4,7,21230,0,1,4,9,3465,0,1,4,10,3465,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002207","90052104","91290750","90203946","1","","","3","3","1","7","20","","(8,61500)","(4,8,48240,0,1,4,5,6780,0,1,4,6,8100,0,1,4,7,23160,0,1,4,9,3780,0,1,4,10,3780,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002208","90052104","91290750","90203946","1","","","3","3","1","8","20","","(8,62000)","(4,8,52260,0,1,4,5,7345,0,1,4,6,8775,0,1,4,7,25090,0,1,4,9,4095,0,1,4,10,4095,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002209","90052104","91290750","90203946","1","","","3","3","1","9","20","","(8,62500)","(4,8,56280,0,1,4,5,7910,0,1,4,6,9450,0,1,4,7,27020,0,1,4,9,4410,0,1,4,10,4410,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002210","90052104","91290750","90203946","1","","","3","3","1","10","20","","(8,63000)","(4,8,60300,0,1,4,5,8475,0,1,4,6,10125,0,1,4,7,28950,0,1,4,9,4725,0,1,4,10,4725,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002211","90052104","91290750","90203946","1","","","3","3","1","11","20","","(8,63500)","(4,8,64320,0,1,4,5,9040,0,1,4,6,10800,0,1,4,7,30880,0,1,4,9,5040,0,1,4,10,5040,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002212","90052104","91290750","90203946","1","","","3","3","1","12","20","","(8,64000)","(4,8,68340,0,1,4,5,9605,0,1,4,6,11475,0,1,4,7,32810,0,1,4,9,5355,0,1,4,10,5355,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002213","90052104","91290750","90203946","1","","","3","3","1","13","20","","(8,64500)","(4,8,72360,0,1,4,5,10170,0,1,4,6,12150,0,1,4,7,34740,0,1,4,9,5670,0,1,4,10,5670,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002214","90052104","91290750","90203946","1","","","3","3","1","14","20","","(8,65000)","(4,8,76380,0,1,4,5,10735,0,1,4,6,12825,0,1,4,7,36670,0,1,4,9,5985,0,1,4,10,5985,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002215","90052104","91290750","90203946","1","","","3","3","1","15","20","","(8,65500)","(4,8,80400,0,1,4,5,11300,0,1,4,6,13500,0,1,4,7,38600,0,1,4,9,6300,0,1,4,10,6300,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002216","90052104","91290750","90203946","1","","","3","3","1","16","20","","(8,66000)","(4,8,84420,0,1,4,5,11865,0,1,4,6,14175,0,1,4,7,40530,0,1,4,9,6615,0,1,4,10,6615,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002217","90052104","91290750","90203946","1","","","3","3","1","17","20","","(8,66500)","(4,8,88440,0,1,4,5,12430,0,1,4,6,14850,0,1,4,7,42460,0,1,4,9,6930,0,1,4,10,6930,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002218","90052104","91290750","90203946","1","","","3","3","1","18","20","","(8,67000)","(4,8,92460,0,1,4,5,12995,0,1,4,6,15525,0,1,4,7,44390,0,1,4,9,7245,0,1,4,10,7245,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002219","90052104","91290750","90203946","1","","","3","3","1","19","20","","(8,67500)","(4,8,96480,0,1,4,5,13560,0,1,4,6,16200,0,1,4,7,46320,0,1,4,9,7560,0,1,4,10,7560,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002220","90052104","91290750","90203946","1","","","3","3","1","20","20","","","(4,8,100500,0,1,4,5,14125,0,1,4,6,16875,0,1,4,7,48250,0,1,4,9,7875,0,1,4,10,7875,0,1)","","(31070385,640,31070386,640,31070387,640,31070388,640,31070389,640,31070390,640,31070391,640,31070392,640,31070393,640,31070394,640,31070395,640,31070396,640)",""
"60002300","90052109","91290752","90203947","1","","","3","3","1","0","20","","(8,60500)","(4,8,22100,0,1,4,5,3100,0,1,4,6,3725,0,1,4,7,10625,0,1,4,9,1725,0,1,4,10,1725,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002301","90052109","91290752","90203947","1","","","3","3","1","1","20","","(8,61000)","(4,8,26520,0,1,4,5,3720,0,1,4,6,4470,0,1,4,7,12750,0,1,4,9,2070,0,1,4,10,2070,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002302","90052109","91290752","90203947","1","","","3","3","1","2","20","","(8,61500)","(4,8,30940,0,1,4,5,4340,0,1,4,6,5215,0,1,4,7,14875,0,1,4,9,2415,0,1,4,10,2415,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002303","90052109","91290752","90203947","1","","","3","3","1","3","20","","(8,62000)","(4,8,35360,0,1,4,5,4960,0,1,4,6,5960,0,1,4,7,17000,0,1,4,9,2760,0,1,4,10,2760,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002304","90052109","91290752","90203947","1","","","3","3","1","4","20","","(8,62500)","(4,8,39780,0,1,4,5,5580,0,1,4,6,6705,0,1,4,7,19125,0,1,4,9,3105,0,1,4,10,3105,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002305","90052109","91290752","90203947","1","","","3","3","1","5","20","","(8,63000)","(4,8,44200,0,1,4,5,6200,0,1,4,6,7450,0,1,4,7,21250,0,1,4,9,3450,0,1,4,10,3450,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002306","90052109","91290752","90203947","1","","","3","3","1","6","20","","(8,63500)","(4,8,48620,0,1,4,5,6820,0,1,4,6,8195,0,1,4,7,23375,0,1,4,9,3795,0,1,4,10,3795,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002307","90052109","91290752","90203947","1","","","3","3","1","7","20","","(8,64000)","(4,8,53040,0,1,4,5,7440,0,1,4,6,8940,0,1,4,7,25500,0,1,4,9,4140,0,1,4,10,4140,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002308","90052109","91290752","90203947","1","","","3","3","1","8","20","","(8,64500)","(4,8,57460,0,1,4,5,8060,0,1,4,6,9685,0,1,4,7,27625,0,1,4,9,4485,0,1,4,10,4485,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002309","90052109","91290752","90203947","1","","","3","3","1","9","20","","(8,65000)","(4,8,61880,0,1,4,5,8680,0,1,4,6,10430,0,1,4,7,29750,0,1,4,9,4830,0,1,4,10,4830,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002310","90052109","91290752","90203947","1","","","3","3","1","10","20","","(8,65500)","(4,8,66300,0,1,4,5,9300,0,1,4,6,11175,0,1,4,7,31875,0,1,4,9,5175,0,1,4,10,5175,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002311","90052109","91290752","90203947","1","","","3","3","1","11","20","","(8,66000)","(4,8,70720,0,1,4,5,9920,0,1,4,6,11920,0,1,4,7,34000,0,1,4,9,5520,0,1,4,10,5520,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002312","90052109","91290752","90203947","1","","","3","3","1","12","20","","(8,66500)","(4,8,75140,0,1,4,5,10540,0,1,4,6,12665,0,1,4,7,36125,0,1,4,9,5865,0,1,4,10,5865,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002313","90052109","91290752","90203947","1","","","3","3","1","13","20","","(8,67000)","(4,8,79560,0,1,4,5,11160,0,1,4,6,13410,0,1,4,7,38250,0,1,4,9,6210,0,1,4,10,6210,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002314","90052109","91290752","90203947","1","","","3","3","1","14","20","","(8,67500)","(4,8,83980,0,1,4,5,11780,0,1,4,6,14155,0,1,4,7,40375,0,1,4,9,6555,0,1,4,10,6555,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002315","90052109","91290752","90203947","1","","","3","3","1","15","20","","(8,68000)","(4,8,88400,0,1,4,5,12400,0,1,4,6,14900,0,1,4,7,42500,0,1,4,9,6900,0,1,4,10,6900,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002316","90052109","91290752","90203947","1","","","3","3","1","16","20","","(8,68500)","(4,8,92820,0,1,4,5,13020,0,1,4,6,15645,0,1,4,7,44625,0,1,4,9,7245,0,1,4,10,7245,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002317","90052109","91290752","90203947","1","","","3","3","1","17","20","","(8,69000)","(4,8,97240,0,1,4,5,13640,0,1,4,6,16390,0,1,4,7,46750,0,1,4,9,7590,0,1,4,10,7590,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002318","90052109","91290752","90203947","1","","","3","3","1","18","20","","(8,69500)","(4,8,101660,0,1,4,5,14260,0,1,4,6,17135,0,1,4,7,48875,0,1,4,9,7935,0,1,4,10,7935,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
"60002319","90052109","91290752","90203947","1","","","3","3","1","19","20","","(8,70000)","(4,8,106080,0,1,4,5,14880,0,1,4,6,17880,0,1,4,7,51000,0,1,4,9,8280,0,1,4,10,8280,0,1)","","(31070397,680,31070398,680,31070399,680,31070400,680,31070401,680,31070402,680,31070403,680,31070404,680,31070405,680,31070406,680,31070407,680,31070408,680)",""
