"AttributeId","RightAnswer","Region","SeasonNum","Level","NormalRewardArray","SpecialRewardArray","exp","BigRewardTag"
"153006691","","3","14","92","(31000106,5)","(31000033,4)","9200","0"
"153006692","","3","14","93","(0)","(31000031,4)","9300","-1"
"153006693","","3","14","94","(0)","(31000012,2)","9400","-1"
"153006694","","3","14","95","(31010176,50)","(31000037,4)","9500","0"
"153006695","","3","14","96","(0)","(31000096,2)","9600","-1"
"153006696","","3","14","97","(31000178,1)","(31000099,15)","9700","0"
"153006697","","3","14","98","(0)","(31130462,2)","9800","-1"
"153006698","","3","14","99","(0)","(31010044,5)","9900","-1"
"153006699","","3","14","100","(31102510,1)","(31090172,1)","10000","1"
"153006700","90111000","3","15","1","(31041033,2)","(31131114,1)","100","1"
"153006701","","3","15","2","(31020004,10)","(31020003,15)","200","0"
"153006702","","3","15","3","(0)","(31020002,8)","300","-1"
"153006703","","3","15","4","(31010176,20)","(31010043,8)","400","0"
"153006704","","3","15","5","(31020007,10)","(31020008,15)","500","0"
"153006705","","3","15","6","(0)","(31000028,15)","600","-1"
"153006706","","3","15","7","(31010176,20)","(31000004,3)","700","0"
"153006707","","3","15","8","(0)","(31000040,25)","800","-1"
"153006708","","3","15","9","(31020061,2)","(31010107,15)","900","0"
"153006709","","3","15","10","(31059001,2)","(31141057,10)","1000","1"
"153006710","","3","15","11","(0)","(31010044,5)","1100","-1"
"153006711","","3","15","12","(31000040,10)","(31000029,8)","1200","0"
"153006712","","3","15","13","(0)","(31000086,15)","1300","-1"
"153006713","","3","15","14","(31020004,20)","(31000105,15)","1400","0"
"153006714","","3","15","15","(0)","(31020061,4)","1500","-1"
"153006715","","3","15","16","(31010176,20)","(31000005,3)","1600","0"
"153006716","","3","15","17","(31020003,3)","(31000012,2)","1700","0"
"153006717","","3","15","18","(31010043,5)","(31000027,8)","1800","0"
"153006718","","3","15","19","(0)","(31000094,3)","1900","-1"
"153006719","","3","15","20","(31102206,2)","(31010176,900)","2000","1"
"153006720","","3","15","21","(31000029,2)","(31000099,15)","2100","0"
"153006721","","3","15","22","(0)","(31059001,3)","2200","-1"
"153006722","","3","15","23","(31010176,20)","(31020061,4)","2300","0"
"153006723","","3","15","24","(31000105,10)","(31000105,15)","2400","0"
"153006724","","3","15","25","(0)","(31020001,15)","2500","-1"
"153006725","","3","15","26","(31110101,5)","(31010043,15)","2600","0"
"153006726","","3","15","27","(0)","(31000106,8)","2700","-1"
"153006727","","3","15","28","(31010176,20)","(31131129,8)","2800","0"
"153006728","","3","15","29","(0)","(31000095,3)","2900","-1"
"153006729","","3","15","30","(31130339,1)","(31131114,1)","3000","1"
"153006730","","3","15","31","(0)","(31000012,2)","3100","-1"
"153006731","","3","15","32","(31110001,5)","(31000096,2)","3200","0"
"153006732","","3","15","33","(31010043,5)","(31000030,4)","3300","0"
"153006733","","3","15","34","(0)","(31000112,2)","3400","-1"
"153006734","","3","15","35","(31010176,30)","(31000099,15)","3500","0"
"153006735","","3","15","36","(31020008,10)","(31130337,4)","3600","0"
"153006736","","3","15","37","(0)","(31000099,15)","3700","-1"
"153006737","","3","15","38","(31020061,4)","(31000031,4)","3800","0"
"153006738","","3","15","39","(0)","(31130462,2)","3900","-1"
"153006739","","3","15","40","(31010044,2)","(31010176,900)","4000","1"
"153006740","","3","15","41","(0)","(31020005,6)","4100","-1"
"153006741","","3","15","42","(31000099,10)","(31020008,15)","4200","0"
"153006742","","3","15","43","(0)","(31010044,3)","4300","-1"
"153006743","","3","15","44","(31010176,30)","(31061003,2)","4400","0"
"153006744","","3","15","45","(0)","(31000029,8)","4500","-1"
"153006745","","3","15","46","(31000012,1)","(31000112,2)","4600","0"
"153006746","","3","15","47","(0)","(31000099,15)","4700","-1"
"153006747","","3","15","48","(31000028,10)","(31020061,6)","4800","0"
"153006748","","3","15","49","(0)","(31020008,15)","4900","-1"
"153006749","","3","15","50","(31102246,1)","(31141058,5)","5000","1"
"153006750","","3","15","51","(0)","(31010043,15)","5100","-1"
"153006751","","3","15","52","(0)","(31140132,15)","5200","-1"
"153006752","","3","15","53","(31000029,5)","(31000037,4)","5300","0"
"153006753","","3","15","54","(31010176,30)","(31000033,4)","5400","0"
"153006754","","3","15","55","(0)","(31020005,4)","5500","-1"
"153006755","","3","15","56","(31061003,2)","(31010107,15)","5600","0"
"153006756","","3","15","57","(0)","(31000032,4)","5700","-1"
"153006757","","3","15","58","(31000105,5)","(31020001,15)","5800","0"
"153006758","","3","15","59","(0)","(31010044,5)","5900","-1"
"153006759","","3","15","60","(31130463,1)","(31010176,900)","6000","1"
"153006760","","3","15","61","(0)","(31020061,6)","6100","-1"
"153006761","","3","15","62","(31020061,3)","(31000031,4)","6200","0"
"153006762","","3","15","63","(0)","(31000012,2)","6300","-1"
"153006763","","3","15","64","(31020002,5)","(31000090,3)","6400","0"
"153006764","","3","15","65","(31010176,30)","(31000105,15)","6500","0"
"153006765","","3","15","66","(0)","(31000034,4)","6600","-1"
"153006766","","3","15","67","(31020008,10)","(31061003,4)","6700","0"
"153006767","","3","15","68","(0)","(31000036,4)","6800","-1"
"153006768","","3","15","69","(31000178,1)","(31010044,5)","6900","0"
"153006769","","3","15","70","(31131129,5)","(31090538,1)","7000","1"
"153006770","","3","15","71","(0)","(31000099,15)","7100","-1"
"153006771","","3","15","72","(0)","(31000033,4)","7200","-1"
"153006772","","3","15","73","(31000027,3)","(31130408,4)","7300","0"
"153006773","","3","15","74","(0)","(31000030,4)","7400","-1"
"153006774","","3","15","75","(31010176,30)","(31000176,3)","7500","0"
"153006775","","3","15","76","(0)","(31020005,5)","7600","-1"
"153006776","","3","15","77","(0)","(31140132,15)","7700","-1"
"153006777","","3","15","78","(31020002,2)","(31000034,4)","7800","0"
"153006778","","3","15","79","(0)","(31010044,5)","7900","-1"
"153006779","","3","15","80","(31000176,1)","(31130415,1)","8000","1"
"153006780","","3","15","81","(31020001,5)","(31110103,3)","8100","0"
"153006781","","3","15","82","(31010176,30)","(31000035,4)","8200","0"
"153006782","","3","15","83","(0)","(31000105,15)","8300","-1"
"153006783","","3","15","84","(0)","(31000099,15)","8400","-1"
"153006784","","3","15","85","(31061002,3)","(31000034,4)","8500","0"
"153006785","","3","15","86","(0)","(31010107,25)","8600","-1"
"153006786","","3","15","87","(31010176,50)","(31010044,5)","8700","0"
"153006787","","3","15","88","(0)","(31059001,3)","8800","-1"
"153006788","","3","15","89","(0)","(31000091,2)","8900","-1"
"153006789","","3","15","90","(31102505,1)","(31090171,1)","9000","1"
"153006790","","3","15","91","(0)","(31110003,3)","9100","-1"
"153006791","","3","15","92","(31000106,5)","(31000033,4)","9200","0"
"153006792","","3","15","93","(0)","(31000031,4)","9300","-1"
"153006793","","3","15","94","(0)","(31000012,2)","9400","-1"
"153006794","","3","15","95","(31010176,50)","(31000037,4)","9500","0"
"153006795","","3","15","96","(0)","(31000096,2)","9600","-1"
"153006796","","3","15","97","(31000178,1)","(31000099,15)","9700","0"
"153006797","","3","15","98","(0)","(31130462,2)","9800","-1"
"153006798","","3","15","99","(0)","(31010044,5)","9900","-1"
"153006799","","3","15","100","(31102510,1)","(31090172,1)","10000","1"
"153006800","90111000","4","5","1","(31041033,2)","(31131116,1)","100","1"
"153006801","","4","5","2","(31020004,10)","(31020003,10)","200","0"
"153006802","","4","5","3","(0)","(31020002,5)","300","-1"
"153006803","","4","5","4","(31010176,20)","(31010043,5)","400","0"
"153006804","","4","5","5","(31020007,10)","(31020008,10)","500","0"
"153006805","","4","5","6","(0)","(31000028,10)","600","-1"
"153006806","","4","5","7","(31010176,20)","(31000004,2)","700","0"
"153006807","","4","5","8","(0)","(31000040,20)","800","-1"
"153006808","","4","5","9","(31020061,2)","(31010107,10)","900","0"
"153006809","","4","5","10","(31059001,2)","(31131129,5)","1000","1"
"153006810","","4","5","11","(0)","(31010044,4)","1100","-1"
"153006811","","4","5","12","(31000040,10)","(31000029,6)","1200","0"
"153006812","","4","5","13","(0)","(31000086,12)","1300","-1"
"153006813","","4","5","14","(31020004,20)","(31000105,12)","1400","0"
"153006814","","4","5","15","(0)","(31020061,3)","1500","-1"
"153006815","","4","5","16","(31010176,20)","(31000005,2)","1600","0"
"153006816","","4","5","17","(31020003,3)","(31000012,1)","1700","0"
"153006817","","4","5","18","(31010043,5)","(31000027,6)","1800","0"
"153006818","","4","5","19","(0)","(31000094,3)","1900","-1"
"153006819","","4","5","20","(31102206,2)","(31010176,800)","2000","1"
"153006820","","4","5","21","(31000029,2)","(31000099,12)","2100","0"
"153006821","","4","5","22","(0)","(31059001,2)","2200","-1"
"153006822","","4","5","23","(31010176,20)","(31020061,3)","2300","0"
"153006823","","4","5","24","(31000105,10)","(31000105,12)","2400","0"
"153006824","","4","5","25","(0)","(31020001,12)","2500","-1"
"153006825","","4","5","26","(31110101,5)","(31010043,12)","2600","0"
"153006826","","4","5","27","(0)","(31000106,6)","2700","-1"
"153006827","","4","5","28","(31010176,20)","(31131129,6)","2800","0"
"153006828","","4","5","29","(0)","(31000095,2)","2900","-1"
"153006829","","4","5","30","(31130339,1)","(31131116,1)","3000","1"
"153006830","","4","5","31","(0)","(31000012,2)","3100","-1"
"153006831","","4","5","32","(31110001,5)","(31000096,1)","3200","0"
"153006832","","4","5","33","(31010043,5)","(31000030,3)","3300","0"
"153006833","","4","5","34","(0)","(31000112,1)","3400","-1"
"153006834","","4","5","35","(31010176,30)","(31000099,10)","3500","0"
"153006835","","4","5","36","(31020008,10)","(31130337,3)","3600","0"
"153006836","","4","5","37","(0)","(31000099,12)","3700","-1"
"153006837","","4","5","38","(31020061,4)","(31000031,3)","3800","0"
"153006838","","4","5","39","(0)","(31130462,1)","3900","-1"
"153006839","","4","5","40","(31010044,2)","(31010176,800)","4000","1"
"153006840","","4","5","41","(0)","(31020005,5)","4100","-1"
"153006841","","4","5","42","(31000099,10)","(31020008,12)","4200","0"
"153006842","","4","5","43","(0)","(31010044,2)","4300","-1"
"153006843","","4","5","44","(31010176,30)","(31061003,1)","4400","0"
"153006844","","4","5","45","(0)","(31000029,6)","4500","-1"
"153006845","","4","5","46","(31000012,1)","(31000112,1)","4600","0"
"153006846","","4","5","47","(0)","(31000099,12)","4700","-1"
"153006847","","4","5","48","(31000028,10)","(31020061,5)","4800","0"
"153006848","","4","5","49","(0)","(31020008,12)","4900","-1"
"153006849","","4","5","50","(31102246,1)","(31131129,10)","5000","1"
"153006850","","4","5","51","(0)","(31010043,12)","5100","-1"
"153006851","","4","5","52","(0)","(31140132,12)","5200","-1"
"153006852","","4","5","53","(31000029,5)","(31000037,3)","5300","0"
"153006853","","4","5","54","(31010176,30)","(31000033,3)","5400","0"
"153006854","","4","5","55","(0)","(31020005,3)","5500","-1"
"153006855","","4","5","56","(31061003,2)","(31010107,12)","5600","0"
"153006856","","4","5","57","(0)","(31000032,3)","5700","-1"
"153006857","","4","5","58","(31000105,5)","(31020001,12)","5800","0"
"153006858","","4","5","59","(0)","(31010044,4)","5900","-1"
"153006859","","4","5","60","(31130463,1)","(31010176,800)","6000","1"
"153006860","","4","5","61","(0)","(31020061,5)","6100","-1"
"153006861","","4","5","62","(31020061,3)","(31000031,3)","6200","0"
"153006862","","4","5","63","(0)","(31000012,1)","6300","-1"
"153006863","","4","5","64","(31020002,5)","(31000090,2)","6400","0"
"153006864","","4","5","65","(31010176,30)","(31000105,12)","6500","0"
"153006865","","4","5","66","(0)","(31000034,3)","6600","-1"
"153006866","","4","5","67","(31020008,10)","(31061003,3)","6700","0"
"153006867","","4","5","68","(0)","(31000036,3)","6800","-1"
"153006868","","4","5","69","(31000178,1)","(31010044,4)","6900","0"
"153006869","","4","5","70","(31131129,5)","(31131116,1)","7000","1"
"153006870","","4","5","71","(0)","(31000099,12)","7100","-1"
"153006871","","4","5","72","(0)","(31000033,3)","7200","-1"
"153006872","","4","5","73","(31000027,3)","(31130408,3)","7300","0"
"153006873","","4","5","74","(0)","(31000030,3)","7400","-1"
"153006874","","4","5","75","(31010176,30)","(31000176,2)","7500","0"
"153006875","","4","5","76","(0)","(31020005,4)","7600","-1"
"153006876","","4","5","77","(0)","(31140132,12)","7700","-1"
"153006877","","4","5","78","(31020002,2)","(31000034,3)","7800","0"
"153006878","","4","5","79","(0)","(31010044,4)","7900","-1"
"153006879","","4","5","80","(31000176,1)","(31140401,1)","8000","1"
"153006880","","4","5","81","(31020001,5)","(31110103,2)","8100","0"
"153006881","","4","5","82","(31010176,30)","(31000035,3)","8200","0"
"153006882","","4","5","83","(0)","(31000105,12)","8300","-1"
"153006883","","4","5","84","(0)","(31000099,12)","8400","-1"
"153006884","","4","5","85","(31061002,3)","(31000034,3)","8500","0"
"153006885","","4","5","86","(0)","(31010107,22)","8600","-1"
"153006886","","4","5","87","(31010176,50)","(31010044,4)","8700","0"
"153006887","","4","5","88","(0)","(31059001,2)","8800","-1"
"153006888","","4","5","89","(0)","(31000091,1)","8900","-1"
"153006889","","4","5","90","(31102505,1)","(31090538,2)","9000","1"
"153006890","","4","5","91","(0)","(31110003,2)","9100","-1"
"153006891","","4","5","92","(31000106,5)","(31000033,3)","9200","0"
"153006892","","4","5","93","(0)","(31000031,3)","9300","-1"
"153006893","","4","5","94","(0)","(31000012,1)","9400","-1"
"153006894","","4","5","95","(31010176,50)","(31000037,3)","9500","0"
"153006895","","4","5","96","(0)","(31000096,1)","9600","-1"
"153006896","","4","5","97","(31000178,1)","(31000099,12)","9700","0"
"153006897","","4","5","98","(0)","(31130462,2)","9800","-1"
"153006898","","4","5","99","(0)","(31010044,4)","9900","-1"
"153006899","","4","5","100","(31102510,1)","(31141065,2)","10000","1"
"153006900","90111000","4","6","1","(31041033,2)","(31131113,1)","100","1"
"153006901","","4","6","2","(31020004,10)","(31020003,12)","200","0"
"153006902","","4","6","3","(0)","(31020002,6)","300","-1"
"153006903","","4","6","4","(31010176,20)","(31010043,6)","400","0"
"153006904","","4","6","5","(31020007,10)","(31020008,12)","500","0"
"153006905","","4","6","6","(0)","(31000028,12)","600","-1"
"153006906","","4","6","7","(31010176,20)","(31000004,2)","700","0"
"153006907","","4","6","8","(0)","(31000040,23)","800","-1"
"153006908","","4","6","9","(31020061,2)","(31010107,12)","900","0"
"153006909","","4","6","10","(31059001,2)","(31000063,2)","1000","1"
"153006910","","4","6","11","(0)","(31010044,4)","1100","-1"
"153006911","","4","6","12","(31000040,10)","(31000029,6)","1200","0"
"153006912","","4","6","13","(0)","(31000086,12)","1300","-1"
"153006913","","4","6","14","(31020004,20)","(31000105,12)","1400","0"
"153006914","","4","6","15","(0)","(31020061,3)","1500","-1"
"153006915","","4","6","16","(31010176,20)","(31000005,2)","1600","0"
"153006916","","4","6","17","(31020003,3)","(31000012,1)","1700","0"
"153006917","","4","6","18","(31010043,5)","(31000027,6)","1800","0"
"153006918","","4","6","19","(0)","(31000094,3)","1900","-1"
"153006919","","4","6","20","(31102206,2)","(31010176,800)","2000","1"
"153006920","","4","6","21","(31000029,2)","(31000099,12)","2100","0"
"153006921","","4","6","22","(0)","(31059001,2)","2200","-1"
"153006922","","4","6","23","(31010176,20)","(31020061,3)","2300","0"
"153006923","","4","6","24","(31000105,10)","(31000105,12)","2400","0"
"153006924","","4","6","25","(0)","(31020001,12)","2500","-1"
"153006925","","4","6","26","(31110101,5)","(31010043,12)","2600","0"
"153006926","","4","6","27","(0)","(31000106,6)","2700","-1"
"153006927","","4","6","28","(31010176,20)","(31131129,6)","2800","0"
"153006928","","4","6","29","(0)","(31000095,2)","2900","-1"
"153006929","","4","6","30","(31130339,1)","(31131113,1)","3000","1"
"153006930","","4","6","31","(0)","(31000012,2)","3100","-1"
"153006931","","4","6","32","(31110001,5)","(31000096,1)","3200","0"
"153006932","","4","6","33","(31010043,5)","(31000030,3)","3300","0"
"153006933","","4","6","34","(0)","(31000112,1)","3400","-1"
"153006934","","4","6","35","(31010176,30)","(31000099,10)","3500","0"
"153006935","","4","6","36","(31020008,10)","(31130337,3)","3600","0"
"153006936","","4","6","37","(0)","(31000099,12)","3700","-1"
"153006937","","4","6","38","(31020061,4)","(31000031,3)","3800","0"
"153006938","","4","6","39","(0)","(31130462,1)","3900","-1"
"153006939","","4","6","40","(31010044,2)","(31010176,800)","4000","1"
"153006940","","4","6","41","(0)","(31020005,5)","4100","-1"
"153006941","","4","6","42","(31000099,10)","(31020008,12)","4200","0"
"153006942","","4","6","43","(0)","(31010044,2)","4300","-1"
"153006943","","4","6","44","(31010176,30)","(31061003,1)","4400","0"
"153006944","","4","6","45","(0)","(31000029,6)","4500","-1"
"153006945","","4","6","46","(31000012,1)","(31000112,1)","4600","0"
"153006946","","4","6","47","(0)","(31000099,12)","4700","-1"
"153006947","","4","6","48","(31000028,10)","(31020061,5)","4800","0"
"153006948","","4","6","49","(0)","(31020008,12)","4900","-1"
"153006949","","4","6","50","(31102246,1)","(31090502,2)","5000","1"
"153006950","","4","6","51","(0)","(31010043,12)","5100","-1"
"153006951","","4","6","52","(0)","(31140132,12)","5200","-1"
"153006952","","4","6","53","(31000029,5)","(31000037,3)","5300","0"
"153006953","","4","6","54","(31010176,30)","(31000033,3)","5400","0"
"153006954","","4","6","55","(0)","(31020005,3)","5500","-1"
"153006955","","4","6","56","(31061003,2)","(31010107,12)","5600","0"
"153006956","","4","6","57","(0)","(31000032,3)","5700","-1"
"153006957","","4","6","58","(31000105,5)","(31020001,12)","5800","0"
"153006958","","4","6","59","(0)","(31010044,4)","5900","-1"
"153006959","","4","6","60","(31130463,1)","(31010176,800)","6000","1"
"153006960","","4","6","61","(0)","(31020061,5)","6100","-1"
"153006961","","4","6","62","(31020061,3)","(31000031,3)","6200","0"
"153006962","","4","6","63","(0)","(31000012,1)","6300","-1"
"153006963","","4","6","64","(31020002,5)","(31000090,2)","6400","0"
"153006964","","4","6","65","(31010176,30)","(31000105,12)","6500","0"
"153006965","","4","6","66","(0)","(31000034,3)","6600","-1"
"153006966","","4","6","67","(31020008,10)","(31061003,3)","6700","0"
"153006967","","4","6","68","(0)","(31000036,3)","6800","-1"
"153006968","","4","6","69","(31000178,1)","(31010044,4)","6900","0"
"153006969","","4","6","70","(31131129,5)","(31131113,1)","7000","1"
"153006970","","4","6","71","(0)","(31000099,12)","7100","-1"
"153006971","","4","6","72","(0)","(31000033,3)","7200","-1"
"153006972","","4","6","73","(31000027,3)","(31130408,3)","7300","0"
"153006973","","4","6","74","(0)","(31000030,3)","7400","-1"
"153006974","","4","6","75","(31010176,30)","(31000176,2)","7500","0"
"153006975","","4","6","76","(0)","(31020005,4)","7600","-1"
"153006976","","4","6","77","(0)","(31140132,12)","7700","-1"
"153006977","","4","6","78","(31020002,2)","(31000034,3)","7800","0"
"153006978","","4","6","79","(0)","(31010044,4)","7900","-1"
"153006979","","4","6","80","(31000176,1)","(31090502,10)","8000","1"
"153006980","","4","6","81","(31020001,5)","(31110103,2)","8100","0"
"153006981","","4","6","82","(31010176,30)","(31000035,3)","8200","0"
"153006982","","4","6","83","(0)","(31000105,12)","8300","-1"
"153006983","","4","6","84","(0)","(31000099,12)","8400","-1"
"153006984","","4","6","85","(31061002,3)","(31000034,3)","8500","0"
"153006985","","4","6","86","(0)","(31010107,22)","8600","-1"
"153006986","","4","6","87","(31010176,50)","(31010044,4)","8700","0"
"153006987","","4","6","88","(0)","(31059001,2)","8800","-1"
"153006988","","4","6","89","(0)","(31000091,1)","8900","-1"
"153006989","","4","6","90","(31102505,1)","(31026331,1)","9000","1"
"153006990","","4","6","91","(0)","(31110003,2)","9100","-1"
"153006991","","4","6","92","(31000106,5)","(31000033,3)","9200","0"
"153006992","","4","6","93","(0)","(31000031,3)","9300","-1"
"153006993","","4","6","94","(0)","(31000012,1)","9400","-1"
"153006994","","4","6","95","(31010176,50)","(31000037,3)","9500","0"
"153006995","","4","6","96","(0)","(31000096,1)","9600","-1"
"153006996","","4","6","97","(31000178,1)","(31000099,12)","9700","0"
"153006997","","4","6","98","(0)","(31130462,2)","9800","-1"
"153006998","","4","6","99","(0)","(31010044,4)","9900","-1"
"153006999","","4","6","100","(31102510,1)","(31090500,10)","10000","1"
"153007000","90111000","4","7","1","(31041033,2)","(31131114,1)","100","1"
"153007001","","4","7","2","(31020004,10)","(31020003,15)","200","0"
"153007002","","4","7","3","(0)","(31020002,8)","300","-1"
"153007003","","4","7","4","(31010176,20)","(31010043,8)","400","0"
"153007004","","4","7","5","(31020007,10)","(31020008,15)","500","0"
"153007005","","4","7","6","(0)","(31000028,15)","600","-1"
"153007006","","4","7","7","(31010176,20)","(31000004,3)","700","0"
"153007007","","4","7","8","(0)","(31000040,25)","800","-1"
"153007008","","4","7","9","(31020061,2)","(31010107,15)","900","0"
"153007009","","4","7","10","(31059001,2)","(31141057,10)","1000","1"
"153007010","","4","7","11","(0)","(31010044,5)","1100","-1"
"153007011","","4","7","12","(31000040,10)","(31000029,8)","1200","0"
"153007012","","4","7","13","(0)","(31000086,15)","1300","-1"
"153007013","","4","7","14","(31020004,20)","(31000105,15)","1400","0"
"153007014","","4","7","15","(0)","(31020061,4)","1500","-1"
"153007015","","4","7","16","(31010176,20)","(31000005,3)","1600","0"
"153007016","","4","7","17","(31020003,3)","(31000012,2)","1700","0"
"153007017","","4","7","18","(31010043,5)","(31000027,8)","1800","0"
"153007018","","4","7","19","(0)","(31000094,3)","1900","-1"
"153007019","","4","7","20","(31102206,2)","(31010176,900)","2000","1"
"153007020","","4","7","21","(31000029,2)","(31000099,15)","2100","0"
"153007021","","4","7","22","(0)","(31059001,3)","2200","-1"
"153007022","","4","7","23","(31010176,20)","(31020061,4)","2300","0"
"153007023","","4","7","24","(31000105,10)","(31000105,15)","2400","0"
"153007024","","4","7","25","(0)","(31020001,15)","2500","-1"
"153007025","","4","7","26","(31110101,5)","(31010043,15)","2600","0"
"153007026","","4","7","27","(0)","(31000106,8)","2700","-1"
"153007027","","4","7","28","(31010176,20)","(31131129,8)","2800","0"
"153007028","","4","7","29","(0)","(31000095,3)","2900","-1"
"153007029","","4","7","30","(31130339,1)","(31131114,1)","3000","1"
"153007030","","4","7","31","(0)","(31000012,2)","3100","-1"
"153007031","","4","7","32","(31110001,5)","(31000096,2)","3200","0"
"153007032","","4","7","33","(31010043,5)","(31000030,4)","3300","0"
"153007033","","4","7","34","(0)","(31000112,2)","3400","-1"
"153007034","","4","7","35","(31010176,30)","(31000099,15)","3500","0"
"153007035","","4","7","36","(31020008,10)","(31130337,4)","3600","0"
"153007036","","4","7","37","(0)","(31000099,15)","3700","-1"
"153007037","","4","7","38","(31020061,4)","(31000031,4)","3800","0"
"153007038","","4","7","39","(0)","(31130462,2)","3900","-1"
"153007039","","4","7","40","(31010044,2)","(31010176,900)","4000","1"
"153007040","","4","7","41","(0)","(31020005,6)","4100","-1"
"153007041","","4","7","42","(31000099,10)","(31020008,15)","4200","0"
"153007042","","4","7","43","(0)","(31010044,3)","4300","-1"
"153007043","","4","7","44","(31010176,30)","(31061003,2)","4400","0"
"153007044","","4","7","45","(0)","(31000029,8)","4500","-1"
"153007045","","4","7","46","(31000012,1)","(31000112,2)","4600","0"
"153007046","","4","7","47","(0)","(31000099,15)","4700","-1"
"153007047","","4","7","48","(31000028,10)","(31020061,6)","4800","0"
"153007048","","4","7","49","(0)","(31020008,15)","4900","-1"
"153007049","","4","7","50","(31102246,1)","(31141058,5)","5000","1"
"153007050","","4","7","51","(0)","(31010043,15)","5100","-1"
"153007051","","4","7","52","(0)","(31140132,15)","5200","-1"
"153007052","","4","7","53","(31000029,5)","(31000037,4)","5300","0"
"153007053","","4","7","54","(31010176,30)","(31000033,4)","5400","0"
"153007054","","4","7","55","(0)","(31020005,4)","5500","-1"
"153007055","","4","7","56","(31061003,2)","(31010107,15)","5600","0"
"153007056","","4","7","57","(0)","(31000032,4)","5700","-1"
"153007057","","4","7","58","(31000105,5)","(31020001,15)","5800","0"
"153007058","","4","7","59","(0)","(31010044,5)","5900","-1"
"153007059","","4","7","60","(31130463,1)","(31010176,900)","6000","1"
"153007060","","4","7","61","(0)","(31020061,6)","6100","-1"
"153007061","","4","7","62","(31020061,3)","(31000031,4)","6200","0"
"153007062","","4","7","63","(0)","(31000012,2)","6300","-1"
"153007063","","4","7","64","(31020002,5)","(31000090,3)","6400","0"
"153007064","","4","7","65","(31010176,30)","(31000105,15)","6500","0"
"153007065","","4","7","66","(0)","(31000034,4)","6600","-1"
"153007066","","4","7","67","(31020008,10)","(31061003,4)","6700","0"
"153007067","","4","7","68","(0)","(31000036,4)","6800","-1"
"153007068","","4","7","69","(31000178,1)","(31010044,5)","6900","0"
"153007069","","4","7","70","(31131129,5)","(31090538,1)","7000","1"
"153007070","","4","7","71","(0)","(31000099,15)","7100","-1"
"153007071","","4","7","72","(0)","(31000033,4)","7200","-1"
"153007072","","4","7","73","(31000027,3)","(31130408,4)","7300","0"
"153007073","","4","7","74","(0)","(31000030,4)","7400","-1"
"153007074","","4","7","75","(31010176,30)","(31000176,3)","7500","0"
"153007075","","4","7","76","(0)","(31020005,5)","7600","-1"
"153007076","","4","7","77","(0)","(31140132,15)","7700","-1"
"153007077","","4","7","78","(31020002,2)","(31000034,4)","7800","0"
"153007078","","4","7","79","(0)","(31010044,5)","7900","-1"
"153007079","","4","7","80","(31000176,1)","(31130415,1)","8000","1"
"153007080","","4","7","81","(31020001,5)","(31110103,3)","8100","0"
"153007081","","4","7","82","(31010176,30)","(31000035,4)","8200","0"
"153007082","","4","7","83","(0)","(31000105,15)","8300","-1"
"153007083","","4","7","84","(0)","(31000099,15)","8400","-1"
"153007084","","4","7","85","(31061002,3)","(31000034,4)","8500","0"
"153007085","","4","7","86","(0)","(31010107,25)","8600","-1"
"153007086","","4","7","87","(31010176,50)","(31010044,5)","8700","0"
"153007087","","4","7","88","(0)","(31059001,3)","8800","-1"
"153007088","","4","7","89","(0)","(31000091,2)","8900","-1"
"153007089","","4","7","90","(31102505,1)","(31090171,1)","9000","1"
"153007090","","4","7","91","(0)","(31110003,3)","9100","-1"
"153007091","","4","7","92","(31000106,5)","(31000033,4)","9200","0"
"153007092","","4","7","93","(0)","(31000031,4)","9300","-1"
"153007093","","4","7","94","(0)","(31000012,2)","9400","-1"
"153007094","","4","7","95","(31010176,50)","(31000037,4)","9500","0"
"153007095","","4","7","96","(0)","(31000096,2)","9600","-1"
"153007096","","4","7","97","(31000178,1)","(31000099,15)","9700","0"
"153007097","","4","7","98","(0)","(31130462,2)","9800","-1"
"153007098","","4","7","99","(0)","(31010044,5)","9900","-1"
"153007099","","4","7","100","(31102510,1)","(31090172,1)","10000","1"
"153007100","90111000","4","8","1","(31041033,2)","(31131114,1)","100","1"
"153007101","","4","8","2","(31020004,10)","(31020003,15)","200","0"
"153007102","","4","8","3","(0)","(31020002,8)","300","-1"
"153007103","","4","8","4","(31010176,20)","(31010043,8)","400","0"
"153007104","","4","8","5","(31020007,10)","(31020008,15)","500","0"
"153007105","","4","8","6","(0)","(31000028,15)","600","-1"
"153007106","","4","8","7","(31010176,20)","(31000004,3)","700","0"
"153007107","","4","8","8","(0)","(31000040,25)","800","-1"
"153007108","","4","8","9","(31020061,2)","(31010107,15)","900","0"
"153007109","","4","8","10","(31059001,2)","(31141057,10)","1000","1"
"153007110","","4","8","11","(0)","(31010044,5)","1100","-1"
"153007111","","4","8","12","(31000040,10)","(31000029,8)","1200","0"
"153007112","","4","8","13","(0)","(31000086,15)","1300","-1"
"153007113","","4","8","14","(31020004,20)","(31000105,15)","1400","0"
"153007114","","4","8","15","(0)","(31020061,4)","1500","-1"
"153007115","","4","8","16","(31010176,20)","(31000005,3)","1600","0"
"153007116","","4","8","17","(31020003,3)","(31000012,2)","1700","0"
"153007117","","4","8","18","(31010043,5)","(31000027,8)","1800","0"
"153007118","","4","8","19","(0)","(31000094,3)","1900","-1"
