"AttributeId","Type","Series","ChangeLevel","Level","MaxLevel","NextLevelId","GSAddValue","IsUseCreate","ClassBranch","ClassType","Ratio","PlusValue","BeginSkill","NextSkill","NextSkillTime","PublicTime","LearnConditionLevel","LearnConfitionMoney","LearnConfitionItem","MaxMasteryNum","ActiveType","TargetType","CastType","NeedTarget","TargetDistance","TargetAngle","MaxDistance","AddDistance","IsAngleBullet","ConsumeMagic","ConsumeEnergy","ChannelTime","SpellTime","InWar","InWarTime","SelfCd","AutoReleasePriority","CastTimeAxle","CastEffectBPIdx","AvoidCrowd","UseConfig","MoveLength","MoveDuration","MoveInitSpeed","LengthCorrection","CastTraceTargetLocation","CastTraceTargetRotation","BeginBuff","TargetBuff","FriendBuff","SelfBuff","PassiveBuff","BuffPrecent","SaveType","ResourceId","MissileId","NotChangePublicTime","InvalidMapTypeArray","ValidMapTypeArray","GroupIds","GroupCdTimes","TriggerGuide","IsNotSyncRotation","IsClientDriver","StopAutoFight","StopTime","CriticalStopTime","StopScale","IsShack","LateFilmTime","LateFilmTimeIn","LateFilmTimeOut","LateFilmTint","ChromaticAberation","ExposureBias","BreakSkillArray","CanUseNoMove","CanHurtNoMove","CameraVague","IsAttack","DecTime"
"13028089","2","18121","","89","999","","127400","0","3","1","5.19","0","13028089","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028090","2","18121","","90","999","","128700","0","3","1","5.21","0","13028090","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028091","2","18121","","91","999","","130000","0","3","1","5.23","0","13028091","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028092","2","18121","","92","999","","131300","0","3","1","5.25","0","13028092","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028093","2","18121","","93","999","","132600","0","3","1","5.27","0","13028093","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028094","2","18121","","94","999","","133900","0","3","1","5.29","0","13028094","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028095","2","18121","","95","999","","135200","0","3","1","5.31","0","13028095","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028096","2","18121","","96","999","","136500","0","3","1","5.33","0","13028096","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028097","2","18121","","97","999","","137800","0","3","1","5.35","0","13028097","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028098","2","18121","","98","999","","139100","0","3","1","5.37","0","13028098","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028099","2","18121","","99","999","","140400","0","3","1","5.39","0","13028099","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13028100","2","18121","","100","999","","141700","0","3","1","5.41","0","13028100","","-1","1.2","0","","","80","0","0","3","1","10000","360","1400","300","0","0","","1.7","0","","4.7","10","2","(0.9)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011911,10050021,0,0,0)","","(0,0)","","","1","14018121","(18014121)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029001","3","18131","","1","999","","14000","0","3","1","1.66","0","13029001","","-1","2","0","","(31000301,1)","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029002","3","18131","","2","999","","15400","0","3","1","1.68","0","13029002","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029003","3","18131","","3","999","","16800","0","3","1","1.7","0","13029003","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029004","3","18131","","4","999","","18200","0","3","1","1.72","0","13029004","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029005","3","18131","","5","999","","19600","0","3","1","1.74","0","13029005","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029006","3","18131","","6","999","","21000","0","3","1","1.76","0","13029006","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029007","3","18131","","7","999","","22400","0","3","1","1.78","0","13029007","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029008","3","18131","","8","999","","23800","0","3","1","1.8","0","13029008","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029009","3","18131","","9","999","","25200","0","3","1","1.82","0","13029009","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029010","3","18131","","10","999","","26600","0","3","1","1.84","0","13029010","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029011","3","18131","","11","999","","28000","0","3","1","1.86","0","13029011","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029012","3","18131","","12","999","","29400","0","3","1","1.88","0","13029012","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029013","3","18131","","13","999","","30800","0","3","1","1.9","0","13029013","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029014","3","18131","","14","999","","32200","0","3","1","1.92","0","13029014","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029015","3","18131","","15","999","","33600","0","3","1","1.94","0","13029015","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029016","3","18131","","16","999","","35000","0","3","1","1.96","0","13029016","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029017","3","18131","","17","999","","36400","0","3","1","1.98","0","13029017","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029018","3","18131","","18","999","","37800","0","3","1","2","0","13029018","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029019","3","18131","","19","999","","39200","0","3","1","2.02","0","13029019","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029020","3","18131","","20","999","","40600","0","3","1","2.04","0","13029020","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029021","3","18131","","21","999","","42000","0","3","1","2.06","0","13029021","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029022","3","18131","","22","999","","43400","0","3","1","2.08","0","13029022","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029023","3","18131","","23","999","","44800","0","3","1","2.1","0","13029023","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029024","3","18131","","24","999","","46200","0","3","1","2.12","0","13029024","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029025","3","18131","","25","999","","47600","0","3","1","2.14","0","13029025","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029026","3","18131","","26","999","","49000","0","3","1","2.16","0","13029026","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029027","3","18131","","27","999","","50400","0","3","1","2.18","0","13029027","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029028","3","18131","","28","999","","51800","0","3","1","2.2","0","13029028","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029029","3","18131","","29","999","","53200","0","3","1","2.22","0","13029029","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029030","3","18131","","30","999","","54600","0","3","1","2.24","0","13029030","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029031","3","18131","","31","999","","56000","0","3","1","2.26","0","13029031","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029032","3","18131","","32","999","","57400","0","3","1","2.28","0","13029032","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029033","3","18131","","33","999","","58800","0","3","1","2.3","0","13029033","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029034","3","18131","","34","999","","60200","0","3","1","2.32","0","13029034","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029035","3","18131","","35","999","","61600","0","3","1","2.34","0","13029035","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13029036","3","18131","","36","999","","63000","0","3","1","2.36","0","13029036","","-1","2","0","","","80","0","0","3","1","10000","360","400","300","0","0","","2.43","0","","5.43","15","3","(0.4,0.78,1.13)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(0,0)","(10011921,0,0,0,0,10011921,0,0,0,0,10011921,10040027,0,0,0)","(10020143,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","(0,0)","","","1","14018131","(18014131,18014131,18014131)","","","","(0,0)","(0,0)","","","","0","0.08","0.15","0.05","1","0.3","","0.2","","0.5","0.3","","","","","",""
