"AttributeId","NextDialogId","FinnalStepId","LeftOrRight","DialogWordRes"
"17004333","17004334","17004338","1","90004870"
"17004334","17004335","17004338","0","90004871"
"17004335","17004336","17004338","1","90004872"
"17004336","17004337","17004338","0","90004873"
"17004337","17004338","17004338","1","90004874"
"17004338","0","17004338","0","90004875"
"17004339","17004340","17004344","1","90004876"
"17004340","17004341","17004344","0","90004877"
"17004341","17004342","17004344","0","90004878"
"17004342","17004343","17004344","1","90004879"
"17004343","17004344","17004344","0","90004880"
"17004344","0","17004344","1","90004881"
"17004345","0","17004344","0","90004882"
"17004346","17004347","17004349","1","90004883"
"17004347","17004348","17004349","0","90004884"
"17004348","17004349","17004349","1","90004885"
"17004349","0","17004349","0","90004886"
"17004350","17004351","17004351","0","90004887"
"17004351","0","17004351","1","90004888"
"17004352","17004353","17004354","1","90004889"
"17004353","17004354","17004354","0","90004890"
"17004354","0","17004354","1","90004891"
"17004355","17004356","17004357","1","90004892"
"17004356","17004357","17004357","0","90004893"
"17004357","0","17004357","1","90004894"
"17004358","17004359","17004360","0","90004895"
"17004359","17004360","17004360","1","90004896"
"17004360","0","17004360","0","90004897"
"17004361","17004362","17004363","1","90004898"
"17004362","17004363","17004363","0","90004899"
"17004363","0","17004363","1","90004900"
"17004364","17004365","17004365","1","90004901"
"17004365","0","17004365","1","90004902"
"17004366","17004367","17004368","1","90004903"
"17004367","17004368","17004368","0","90004904"
"17004368","0","17004368","1","90004905"
"17004369","17004370","17004370","0","90004906"
"17004370","0","17004370","1","90004907"
"17004371","17004372","17004372","1","90004908"
"17004372","0","17004372","1","90004909"
"17004373","17004374","17004377","1","90004910"
"17004374","17004375","17004377","0","90004911"
"17004375","17004376","17004377","1","90004912"
"17004376","17004377","17004377","0","90004913"
"17004377","0","17004377","1","90004914"
"17004378","17004379","17004381","1","90004915"
"17004379","17004380","17004381","0","90004916"
"17004380","17004381","17004381","1","90004917"
"17004381","0","17004381","0","90004918"
"17004382","17004383","17006519","1","90004919"
"17004383","17004384","17006519","0","90004920"
"17004384","17004385","17006519","1","90004921"
"17004385","17006518","17006519","0","90004922"
"17004386","17004387","17004389","1","90004923"
"17004387","17004388","17004389","0","90004924"
"17004388","17004389","17004389","0","90004925"
"17004389","0","17004389","1","90004926"
"17004390","17004391","17004392","1","90004927"
"17004391","17004392","17004392","0","90004928"
"17004392","0","17004392","1","90004929"
"17004393","17004394","17004395","1","90004930"
"17004394","17004395","17004395","0","90004931"
"17004395","0","17004395","1","90004932"
"17004396","17004397","17004399","1","90004933"
"17004397","17004398","17004399","0","90004934"
"17004398","17004399","17004399","1","90004935"
"17004399","0","17004399","0","90004936"
"17004400","17004401","17004405","1","90004937"
"17004401","17004402","17004405","0","90004938"
"17004402","17004403","17004405","1","90004939"
"17004403","17004404","17004405","0","90004940"
"17004404","17004405","17004405","1","90004941"
"17004405","0","17004405","0","90004942"
"17004406","17004407","17004410","1","90004943"
"17004407","17004408","17004410","0","90004944"
"17004408","17004409","17004410","1","90004945"
"17004409","17004410","17004410","0","90004946"
"17004410","0","17004410","1","90004947"
"17004411","0","17004410","1","90004948"
"17004412","17004413","17004414","1","90004949"
"17004413","17004414","17004414","0","90004950"
"17004414","0","17004414","1","90004951"
"17004415","17004416","17004416","1","90004952"
"17004416","0","17004416","0","90004953"
"17004417","17004418","17004419","1","90004954"
"17004418","17004419","17004419","0","90004955"
"17004419","0","17004419","1","90004956"
"17004420","17004421","17004421","0","90004957"
"17004421","0","17004421","1","90004958"
"17004422","0","17004421","1","90004959"
"17004423","17004424","17004426","1","90004960"
"17004424","17004425","17004426","0","90004961"
"17004425","17004426","17004426","0","90004962"
"17004426","0","17004426","1","90004963"
"17004427","17004428","17004429","1","90004964"
"17004428","17004429","17004429","0","90004965"
"17004429","0","17004429","1","90004966"
"17004430","17004431","17004431","1","90004967"
"17004431","0","17004431","0","90004968"
"17004432","0","17004431","1","90004969"
"17004433","0","17004431","0","90004970"
"17004434","17004435","17004438","0","90004971"
"17004435","17004436","17004438","1","90004972"
"17004436","17004437","17004438","0","90004973"
"17004437","17004438","17004438","1","90004974"
"17004438","0","17004438","1","90004975"
"17004439","0","17004438","0","90004976"
"17004440","17004441","17004442","1","90004977"
"17004441","17004442","17004442","0","90004978"
"17004442","0","17004442","1","90004979"
"17004443","17004444","17004445","1","90004980"
"17004444","17004445","17004445","0","90004981"
"17004445","0","17004445","1","90004982"
"17004446","17004447","17004450","1","90004983"
"17004447","17004448","17004450","0","90004984"
"17004448","17004449","17004450","1","90004985"
"17004449","17004450","17004450","1","90004986"
"17004450","0","17004450","0","90004987"
"17004451","0","17004450","1","90004988"
"17004452","0","17004450","0","90004989"
"17004453","17004454","17004459","0","90004990"
"17004454","17004455","17004459","1","90004991"
"17004455","17004456","17004459","0","90004992"
"17004456","17004457","17004459","1","90004993"
"17004457","17004458","17004459","0","90004994"
"17004458","17004459","17004459","1","90004995"
"17004459","0","17004459","0","90004996"
"17004460","0","17004460","0","90004997"
"17004461","0","17004460","1","90004998"
"17004462","0","17004460","0","90004999"
"17004463","0","17004460","1","90005000"
"17004464","0","17004460","0","90005001"
"17004465","0","17004460","1","90005002"
"17004466","17004467","17004470","1","90005003"
"17004467","17004468","17004470","0","90005004"
"17004468","17004469","17004470","1","90005005"
"17004469","17004470","17004470","0","90005006"
"17004470","0","17004470","1","90005007"
"17004471","17004472","17004474","0","90005008"
"17004472","17004473","17004474","1","90005009"
"17004473","17004474","17004474","0","90005010"
"17004474","0","17004474","1","90005011"
"17004475","17004476","17004480","0","90005012"
"17004476","17004477","17004480","1","90005013"
"17004477","17004478","17004480","0","90005014"
"17004478","17004479","17004480","1","90005015"
"17004479","17004480","17004480","0","90005016"
"17004480","0","17004480","1","90005017"
"17004481","0","17004480","0","90005018"
"17004482","17004483","17004485","1","90005019"
"17004483","17004484","17004485","0","90005020"
"17004484","17004485","17004485","1","90005021"
"17004485","0","17004485","0","90005022"
"17004486","17004487","17004490","1","90005023"
"17004487","17004488","17004490","0","90005024"
"17004488","17004489","17004490","1","90005025"
"17004489","17004490","17004490","0","90005026"
"17004490","0","17004490","1","90005027"
"17004491","17004492","17004495","1","90005028"
"17004492","17004493","17004495","0","90005029"
"17004493","17004494","17004495","1","90005030"
"17004494","17004495","17004495","0","90005031"
"17004495","0","17004495","1","90005032"
"17004496","0","17004496","1","90005033"
"17004497","17004498","17004499","1","90005034"
"17004498","17004499","17004499","0","90005035"
"17004499","0","17004499","1","90005036"
"17004500","17004501","17004501","1","90005037"
"17004501","0","17004501","1","90005038"
"17004502","17004503","17006520","1","90005039"
"17004503","17004504","17006520","1","90005040"
"17004504","17004505","17006520","0","90005041"
"17004505","17004506","17006520","1","90005042"
"17004506","17004507","17006520","0","90005043"
"17004507","17004508","17006520","1","90005044"
"17004508","17006520","17006520","0","90005045"
"17004509","0","17006520","0","90005046"
"17004510","0","17004510","1","90005047"
"17004511","17004512","17004513","0","90005048"
"17004512","17004513","17004513","1","90005049"
"17004513","0","17004513","0","90005050"
"17004514","17004515","17004515","1","90005051"
"17004515","0","17004515","0","90005052"
"17004516","17004517","17004517","1","90005053"
"17004517","0","17004517","0","90005054"
"17004518","0","17004517","1","90005055"
"17004519","0","17004517","0","90005056"
"17004520","0","17004517","1","90005057"
"17004521","17004522","17004522","1","90005058"
"17004522","0","17004522","0","90005059"
"17004523","0","17004522","1","90005060"
"17004524","0","17004522","0","90005061"
"17004525","17004526","17004528","1","90005062"
"17004526","17004527","17004528","0","90005063"
"17004527","17004528","17004528","1","90005064"
"17004528","0","17004528","0","90005065"
"17004529","0","17004529","1","90005066"
"17004530","17004531","17004532","1","90005067"
"17004531","17004532","17004532","0","90005068"
"17004532","0","17004532","0","90005069"
"17004533","0","17004533","0","90005070"
"17004534","0","17004533","0","90005071"
"17004535","0","17004535","0","90005072"
"17004536","0","17004535","0","90005073"
"17004537","17004538","17004540","1","90005074"
"17004538","17004539","17004540","0","90005075"
"17004539","17004540","17004540","1","90005076"
"17004540","0","17004540","0","90005077"
"17004541","0","17004540","1","90005078"
"17004542","0","17004540","0","90005079"
"17004543","0","17004540","1","90005080"
"17004544","0","17004540","0","90005081"
"17004545","17004546","17004547","1","90005082"
"17004546","17004547","17004547","0","90005083"
"17004547","0","17004547","1","90005084"
"17004548","17004549","17004549","0","90005085"
"17004549","0","17004549","1","90005086"
"17004550","17004551","17004551","0","90005087"
"17004551","0","17004551","1","90005088"
"17004552","17004553","17004557","1","90005089"
"17004553","17004554","17004557","0","90005090"
"17004554","17004555","17004557","1","90005091"
"17004555","17004556","17004557","0","90005092"
"17004556","17004557","17004557","1","90005093"
"17004557","0","17004557","0","90005094"
"17004558","17004559","17004559","0","90005095"
"17004559","0","17004559","1","90005096"
"17004560","17004561","17004561","1","90005097"
"17004561","0","17004561","0","90005098"
"17004562","17004563","17004563","1","90005099"
"17004563","0","17004563","1","90005100"
"17004564","17004565","17004566","1","90005101"
"17004565","17004566","17004566","0","90005102"
"17004566","0","17004566","1","90005103"
"17004567","0","17004566","0","90005104"
"17004568","0","17004566","1","90005105"
"17004569","0","17004566","0","90005106"
"17004570","17004571","17004578","1","90005107"
"17004571","17004572","17004578","0","90005108"
"17004572","17004573","17004578","1","90005109"
"17004573","17004574","17004578","0","90005110"
"17004574","17004575","17004578","0","90005111"
"17004575","17004576","17004578","1","90005112"
"17004576","17004577","17004578","0","90005113"
"17004577","17004578","17004578","1","90005114"
"17004578","0","17004578","1","90005115"
"17004579","0","17004578","1","90005116"
"17004580","0","17004578","1","90005117"
"17004581","0","17004581","1","90005118"
"17004582","17004583","17004584","1","90005119"
"17004583","17004584","17004584","0","90005120"
"17004584","0","17004584","1","90005121"
"17004585","17004586","17004588","1","90005122"
"17004586","17004587","17004588","0","90005123"
"17004587","17004588","17004588","1","90005124"
"17004588","0","17004588","0","90005125"
"17004589","17004590","17004590","1","90005126"
"17004590","0","17004590","0","90005127"
"17004591","17004592","17004593","1","90005128"
"17004592","17004593","17004593","0","90005129"
"17004593","0","17004593","1","90005130"
"17004594","17004595","17004596","1","90005131"
"17004595","17004596","17004596","0","90005132"
"17004596","0","17004596","0","90005133"
"17004597","17004598","17004600","1","90005134"
"17004598","17004599","17004600","0","90005135"
"17004599","17004600","17004600","1","90005136"
"17004600","0","17004600","0","90005137"
"17004601","17004602","17004602","1","90005138"
"17004602","0","17004602","0","90005139"
"17004603","17004604","17004606","0","90005140"
"17004604","17004605","17004606","1","90005141"
"17004605","17004606","17004606","1","90005142"
"17004606","0","17004606","0","90005143"
"17004607","17004608","17004610","0","90005144"
"17004608","17004609","17004610","0","90005145"
"17004609","17004610","17004610","0","90005146"
"17004610","0","17004610","1","90005147"
"17004611","0","17004610","1","90005148"
"17004612","17004613","17004616","1","90005149"
"17004613","17004614","17004616","0","90005150"
"17004614","17004615","17004616","1","90005151"
"17004615","17004616","17004616","0","90005152"
"17004616","0","17004616","1","90005153"
"17004617","17004618","17004618","1","90005154"
"17004618","0","17004618","0","90005155"
"17004619","0","17004618","1","90005156"
"17004620","0","17004618","0","90005157"
"17004621","17004622","17004624","1","90005158"
"17004622","17004623","17004624","0","90005159"
"17004623","17004624","17004624","1","90005160"
"17004624","0","17004624","0","90005161"
"17004625","17004626","17004626","1","90005162"
"17004626","0","17004626","1","90005163"
"17004627","0","17004626","1","90005164"
"17004628","0","17004626","0","90005165"
"17004629","0","17004626","1","90005166"
"17004630","17004631","17004633","1","90005167"
"17004631","17004632","17004633","0","90005168"
"17004632","17004633","17004633","1","90005169"
"17004633","0","17004633","0","90005170"
"17004634","17004635","17004635","0","90005171"
"17004635","0","17004635","1","90005172"
"17004636","17004637","17004637","0","90005173"
"17004637","0","17004637","1","90005174"
"17004638","17004639","17004640","1","90005175"
"17004639","17004640","17004640","0","90005176"
"17004640","0","17004640","1","90005177"
"17004641","17004642","17004642","0","90005178"
"17004642","0","17004642","1","90005179"
"17004643","17004644","17004644","1","90005180"
"17004644","0","17004644","0","90005181"
"17004645","17004646","17004646","0","90005182"
"17004646","0","17004646","1","90005183"
"17004647","17004648","17004649","1","90005184"
"17004648","17004649","17004649","0","90005185"
"17004649","0","17004649","1","90005186"
"17004650","17004651","17004652","0","90005187"
"17004651","17004652","17004652","1","90005188"
"17004652","0","17004652","0","90005189"
"17004653","17004654","17004654","1","90005190"
"17004654","0","17004654","1","90005191"
"17004655","17004656","17004658","1","90005192"
"17004656","17004657","17004658","1","90005193"
"17004657","17004658","17004658","1","90005194"
"17004658","0","17004658","0","90005195"
"17004659","0","17004658","1","90005196"
"17004660","17004661","17004661","1","90005197"
"17004661","0","17004661","0","90005198"
"17004662","0","17004661","1","90005199"
"17004663","0","17004661","1","90005200"
"17004664","17004665","17004665","0","90005201"
"17004665","0","17004665","1","90005202"
"17004666","0","17004665","0","90005203"
"17004667","0","17004665","1","90005204"
"17004668","17004669","17004669","1","90005205"
"17004669","0","17004669","0","90005206"
"17004670","0","17004669","1","90005207"
"17004671","0","17004669","0","90005208"
"17004672","0","17004669","0","90005209"
"17004673","0","17004669","1","90005210"
"17004674","0","17004669","0","90005211"
"17004675","0","17004669","1","90005212"
"17004676","0","17004676","0","90005213"
"17004677","0","17004676","0","90005214"
"17004678","0","17004676","1","90005215"
"17004679","0","17004676","0","90005216"
"17004680","0","17004676","1","90005217"
"17004681","17004682","17004682","1","90005218"
"17004682","0","17004682","0","90005219"
"17004683","0","17004682","0","90005220"
"17004684","17004685","17004687","1","90005221"
"17004685","17004686","17004687","0","90005222"
"17004686","17004687","17004687","1","90005223"
"17004687","0","17004687","0","90005224"
"17004688","0","17004687","1","90005225"
"17004689","0","17004687","1","90005226"
"17004690","0","17004690","1","90005227"
"17004691","17004692","17004694","0","90005228"
"17004692","17004693","17004694","1","90005229"
"17004693","17004694","17004694","0","90005230"
"17004694","0","17004694","1","90005231"
"17004695","0","17004694","1","90005232"
"17004696","0","17004694","0","90005233"
"17004697","0","17004694","0","90005234"
"17004698","17004699","17004703","1","90005235"
"17004699","17004700","17004703","0","90005236"
"17004700","17004701","17004703","1","90005237"
"17004701","17004702","17004703","0","90005238"
"17004702","17004703","17004703","1","90005239"
"17004703","0","17004703","0","90005240"
"17004704","17004705","17004707","1","90005241"
"17004705","17004706","17004707","0","90005242"
"17004706","17004707","17004707","1","90005243"
"17004707","0","17004707","0","90005244"
"17004708","17004709","17004709","0","90005245"
"17004709","0","17004709","1","90005246"
"17004710","17004711","17004711","0","90005247"
"17004711","0","17004711","1","90005248"
"17004712","0","17004711","1","90005249"
"17004713","17004714","17004715","1","90005250"
"17004714","17004715","17004715","0","90005251"
"17004715","0","17004715","1","90005252"
"17004716","0","17004715","1","90005253"
"17004717","0","17004717","1","90005254"
"17004718","0","17004717","0","90005255"
"17004719","0","17004717","1","90005256"
"17004720","17004721","17004722","1","90005257"
"17004721","17004722","17004722","0","90005258"
"17004722","0","17004722","1","90005259"
"17004723","17004724","17004724","1","90005260"
"17004724","0","17004724","0","90005261"
"17004725","0","17004724","1","90005262"
"17004726","0","17004724","0","90005263"
"17004727","0","17004724","1","90005264"
"17004728","0","17004724","0","90005265"
"17004729","0","17004724","1","90005266"
"17004730","0","17004724","1","90005267"
"17004731","17004732","17004735","0","90005268"
"17004732","17004733","17004735","1","90005269"
"17004733","17004734","17004735","0","90005270"
"17004734","17004735","17004735","0","90005271"
"17004735","0","17004735","1","90005272"
"17004736","0","17004735","0","90005273"
"17004737","0","17004735","0","90005274"
"17004738","0","17004735","1","90005275"
"17004739","17004740","17004741","1","90005276"
"17004740","17004741","17004741","0","90005277"
"17004741","0","17004741","1","90005278"
"17004742","17004743","17004747","0","90005279"
"17004743","17004744","17004747","1","90005280"
"17004744","17004745","17004747","0","90005281"
"17004745","17004746","17004747","1","90005282"
"17004746","17004747","17004747","0","90005283"
"17004747","0","17004747","1","90005284"
"17004748","0","17004747","0","90005285"
"17004749","0","17004747","1","90005286"
"17004750","0","17004750","0","90005287"
"17004751","0","17004750","1","90005288"
"17004752","0","17004750","0","90005289"
"17004753","17004754","17004754","1","90005290"
"17004754","0","17004754","0","90005291"
"17004755","0","17004754","1","90005292"
"17004756","0","17004754","0","90005293"
"17004757","0","17004754","1","90005294"
"17004758","17004759","17004759","1","90005295"
"17004759","0","17004759","0","90005296"
"17004760","17004761","17004761","1","90005297"
"17004761","0","17004761","0","90005298"
"17004762","0","17004761","1","90005299"
"17004763","0","17004761","0","90005300"
"17004764","0","17004761","1","90005301"
"17004765","0","17004761","0","90005302"
"17004766","17004767","17004768","1","90005303"
"17004767","17004768","17004768","0","90005304"
"17004768","0","17004768","1","90005305"
"17004769","17004770","17004771","0","90005306"
"17004770","17004771","17004771","1","90005307"
"17004771","0","17004771","0","90005308"
"17004772","17004773","17004774","0","90005309"
"17004773","17004774","17004774","1","90005310"
"17004774","0","17004774","0","90005311"
"17004775","17004776","17004780","1","90005312"
"17004776","17004777","17004780","0","90005313"
"17004777","17004778","17004780","1","90005314"
"17004778","17004779","17004780","0","90005315"
"17004779","17004780","17004780","0","90005316"
"17004780","0","17004780","1","90005317"
"17004781","0","17004780","1","90005318"
"17004782","0","17004780","0","90005319"
"17004783","0","17004780","1","90005320"
"17004784","0","17004780","0","90005321"
"17004785","0","17004780","1","90005322"
"17004786","17004787","17004788","1","90005323"
"17004787","17004788","17004788","0","90005324"
"17004788","0","17004788","1","90005325"
"17004789","17004790","17004791","1","90005326"
"17004790","17004791","17004791","0","90005327"
"17004791","0","17004791","1","90005328"
"17004792","17004793","17004793","1","90005329"
"17004793","0","17004793","1","90005330"
"17004794","17004795","17004796","0","90005331"
"17004795","17004796","17004796","0","90005332"
"17004796","0","17004796","1","90005333"
"17004797","17004798","17004800","1","90005334"
"17004798","17004799","17004800","1","90005335"
"17004799","17004800","17004800","0","90005336"
"17004800","0","17004800","1","90005337"
"17004801","17004802","17004803","0","90005338"
"17004802","17004803","17004803","1","90005339"
"17004803","0","17004803","0","90005340"
"17004804","17004805","17004805","0","90005341"
"17004805","0","17004805","0","90005342"
"17004806","0","17004805","1","90005343"
"17004807","17004808","17004808","0","90005344"
"17004808","0","17004808","1","90005345"
"17004809","0","17004808","0","90005346"
"17004810","0","17004808","1","90005347"
"17004811","0","17004808","0","90005348"
"17004812","0","17004808","1","90005349"
"17004813","17004814","17004817","1","90005350"
"17004814","17004815","17004817","0","90005351"
"17004815","17004816","17004817","1","90005352"
"17004816","17004817","17004817","0","90005353"
"17004817","0","17004817","1","90005354"
"17004818","17004819","17004819","1","90005355"
"17004819","0","17004819","0","90005356"
"17004820","0","17004819","1","90005357"
"17004821","0","17004819","0","90005358"
"17004822","0","17004819","1","90005359"
"17004823","17004824","17004824","0","90005360"
"17004824","0","17004824","1","90005361"
"17004825","0","17004824","1","90005362"
"17004826","17004827","17004827","0","90005363"
"17004827","0","17004827","1","90005364"
"17004828","17004829","17004829","0","90005365"
"17004829","0","17004829","1","90005366"
"17004830","17004831","17004833","1","90005367"
"17004831","17004832","17004833","0","90005368"
"17004832","17004833","17004833","1","90005369"
"17004833","0","17004833","0","90005370"
"17004834","17004835","17004836","1","90005371"
"17004835","17004836","17004836","0","90005372"
"17004836","0","17004836","1","90005373"
"17004837","17004838","17004838","1","90005374"
"17004838","0","17004838","1","90005375"
"17004839","17004840","17004840","1","90005376"
"17004840","0","17004840","1","90005377"
"17004841","17004842","17004842","1","90005378"
"17004842","0","17004842","1","90005379"
"17004843","17004844","17004844","1","90005380"
"17004844","0","17004844","0","90005381"
"17004845","17004846","17004850","1","90005382"
"17004846","17004847","17004850","0","90005383"
"17004847","17004848","17004850","1","90005384"
"17004848","17004849","17004850","0","90005385"
"17004849","17004850","17004850","1","90005386"
"17004850","0","17004850","0","90005387"
"17004851","17004852","17004855","1","90005388"
"17004852","17004853","17004855","0","90005389"
"17004853","17004854","17004855","1","90005390"
"17004854","17004855","17004855","0","90005391"
"17004855","0","17004855","1","90005392"
"17004856","17004857","17004859","1","90005393"
"17004857","17004858","17004859","0","90005394"
"17004858","17004859","17004859","1","90005395"
"17004859","0","17004859","0","90005396"
"17004860","17004861","17004863","1","90005397"
"17004861","17004862","17004863","0","90005398"
"17004862","17004863","17004863","1","90005399"
"17004863","0","17004863","0","90005400"
"17004864","17004865","17004867","1","90005401"
"17004865","17004866","17004867","1","90005402"
"17004866","17004867","17004867","0","90005403"
"17004867","0","17004867","1","90005404"
"17004868","0","17004867","0","90005405"
"17004869","0","17004867","1","90005406"
"17004870","0","17004867","0","90005407"
"17004871","0","17004867","0","90005408"
"17004872","17004873","17004876","1","90005409"
"17004873","17004874","17004876","0","90005410"
"17004874","17004875","17004876","1","90005411"
"17004875","17004876","17004876","0","90005412"
"17004876","0","17004876","1","90005413"
"17004877","17004878","17004880","1","90005414"
"17004878","17004879","17004880","0","90005415"
"17004879","17004880","17004880","1","90005416"
"17004880","0","17004880","0","90005417"
"17004881","0","17004880","1","90005418"
"17004882","0","17004880","0","90005419"
"17004883","17004884","17004884","1","90005420"
"17004884","0","17004884","1","90005421"
"17004885","17004886","17004886","1","90005422"
"17004886","0","17004886","1","90005423"
"17004887","17004888","17004889","1","90005424"
"17004888","17004889","17004889","0","90005425"
"17004889","0","17004889","0","90005426"
"17004890","17004891","17004891","1","90005427"
"17004891","0","17004891","0","90005428"
"17004892","17004893","17004893","0","90005429"
"17004893","0","17004893","1","90005430"
"17004894","0","17004893","1","90005431"
"17004895","17004896","17004896","1","90005432"
"17004896","0","17004896","0","90005433"
"17004897","17004898","17004898","1","90005434"
"17004898","0","17004898","0","90005435"
"17004899","0","17004899","1","90005436"
"17004900","17004901","17004901","1","90005437"
"17004901","0","17004901","1","90005438"
"17004902","17004903","17004904","1","90005439"
"17004903","17004904","17004904","0","90005440"
"17004904","0","17004904","1","90005441"
"17004905","17004906","17004909","0","90005442"
"17004906","17004907","17004909","1","90005443"
"17004907","17004908","17004909","0","90005444"
"17004908","17004909","17004909","1","90005445"
"17004909","0","17004909","0","90005446"
"17004910","17004911","17004912","1","90005447"
"17004911","17004912","17004912","0","90005448"
"17004912","0","17004912","1","90005449"
"17004913","0","17004912","0","90005450"
"17004914","0","17004912","0","90005451"
"17004915","0","17004912","0","90005452"
"17004916","0","17004912","1","90005453"
"17004917","0","17004912","0","90005454"
"17004918","17004919","17004919","0","90005455"
"17004919","0","17004919","0","90005456"
"17004920","17004921","17004925","1","90005457"
"17004921","17004922","17004925","0","90005458"
"17004922","17004923","17004925","1","90005459"
"17004923","17004924","17004925","0","90005460"
"17004924","17004925","17004925","1","90005461"
"17004925","0","17004925","0","90005462"
"17004926","0","17004925","1","90005463"
"17004927","17004928","17004928","1","90005464"
"17004928","0","17004928","0","90005465"
"17004929","0","17004928","1","90005466"
"17004930","0","17004928","0","90005467"
"17004931","0","17004928","1","90005468"
"17004932","0","17004928","0","90005469"
"17004933","17004934","17004934","1","90005470"
"17004934","0","17004934","0","90005471"
"17004935","17004936","17004936","1","90005472"
"17004936","0","17004936","0","90005473"
"17004937","0","17004936","1","90005474"
"17004938","17004939","17004939","1","90005475"
"17004939","0","17004939","0","90005476"
"17004940","0","17004939","1","90005477"
"17004941","17004942","17004942","0","90005478"
"17004942","0","17004942","1","90005479"
"17004943","17004944","17004946","0","90005480"
"17004944","17004945","17004946","0","90005481"
"17004945","17004946","17004946","0","90005482"
"17004946","0","17004946","1","90005483"
"17004947","17004948","17004949","1","90005484"
"17004948","17004949","17004949","0","90005485"
"17004949","0","17004949","1","90005486"
"17004950","17004951","17004951","1","90005487"
"17004951","0","17004951","0","90005488"
"17004952","0","17004951","0","90005489"
"17004953","0","17004951","0","90005490"
"17004954","0","17004951","1","90005491"
"17004955","0","17004951","0","90005492"
"17004956","0","17004951","1","90005493"
"17004957","0","17004951","0","90005494"
"17004958","0","17004951","1","90005495"
"17004959","17004960","17004962","0","90005496"
"17004960","17004961","17004962","1","90005497"
"17004961","17004962","17004962","0","90005498"
"17004962","0","17004962","1","90005499"
"17004963","0","17004962","0","90005500"
"17004964","0","17004962","0","90005501"
"17004965","0","17004962","0","90005502"
"17004966","0","17004962","1","90005503"
"17004967","17004968","17004971","1","90005504"
"17004968","17004969","17004971","0","90005505"
"17004969","17004970","17004971","0","90005506"
"17004970","17004971","17004971","1","90005507"
"17004971","0","17004971","0","90005508"
"17004972","17004973","17004974","1","90005509"
"17004973","17004974","17004974","0","90005510"
"17004974","0","17004974","1","90005511"
"17004975","17004976","17004976","0","90005512"
"17004976","0","17004976","1","90005513"
"17004977","0","17004976","1","90005514"
"17004978","17004979","17004981","0","90005515"
"17004979","17004980","17004981","1","90005516"
"17004980","17004981","17004981","0","90005517"
"17004981","0","17004981","0","90005518"
"17004982","0","17004981","0","90005519"
"17004983","17004984","17004987","0","90005520"
"17004984","17004985","17004987","1","90005521"
"17004985","17004986","17004987","0","90005522"
"17004986","17004987","17004987","1","90005523"
"17004987","0","17004987","0","90005524"
"17004988","0","17004988","1","90005525"
"17004989","17004990","17004992","0","90005526"
"17004990","17004991","17004992","1","90005527"
"17004991","17004992","17004992","0","90005528"
"17004992","0","17004992","1","90005529"
"17004993","17004994","17004994","0","90005530"
"17004994","0","17004994","1","90005531"
"17004995","17004996","17004998","0","90005532"
"17004996","17004997","17004998","1","90005533"
"17004997","17004998","17004998","0","90005534"
"17004998","0","17004998","1","90005535"
"17004999","17005000","17005003","0","90005536"
"17005000","17005001","17005003","1","90005537"
"17005001","17005002","17005003","1","90005538"
"17005002","17005003","17005003","0","90005539"
"17005003","0","17005003","1","90005540"
"17005004","17005005","17005009","0","90005541"
"17005005","17005006","17005009","1","90005542"
"17005006","17005007","17005009","0","90005543"
"17005007","17005008","17005009","1","90005544"
"17005008","17005009","17005009","0","90005545"
"17005009","0","17005009","1","90005546"
"17005010","17005011","17005011","0","90005547"
"17005011","0","17005011","1","90005548"
"17005012","17005013","17005013","1","90005549"
"17005013","0","17005013","0","90005550"
"17005014","0","17005013","1","90005551"
"17005015","0","17005013","0","90005552"
"17005016","0","17005013","1","90005553"
"17005017","17005018","17005020","1","90005554"
"17005018","17005019","17005020","0","90005555"
"17005019","17005020","17005020","1","90005556"
"17005020","0","17005020","0","90005557"
"17005021","0","17005020","1","90005558"
"17005022","0","17005020","0","90005559"
"17005023","0","17005020","0","90005560"
"17005024","0","17005020","1","90005561"
"17005025","0","17005020","1","90005562"
"17005026","0","17005020","0","90005563"
"17005027","0","17005020","1","90005564"
"17005028","17005029","17005029","1","90005565"
"17005029","0","17005029","1","90005566"
"17005030","17005031","17005031","0","90005567"
"17005031","0","17005031","1","90005568"
"17005032","17005033","17005035","1","90005569"
"17005033","17005034","17005035","0","90005570"
"17005034","17005035","17005035","1","90005571"
"17005035","0","17005035","0","90005572"
"17005036","17005037","17005037","1","90005573"
"17005037","0","17005037","0","90005574"
"17005038","17005039","17005039","1","90005575"
"17005039","0","17005039","0","90005576"
"17005040","17005041","17005044","1","90005577"
"17005041","17005042","17005044","0","90005578"
"17005042","17005043","17005044","1","90005579"
"17005043","17005044","17005044","1","90005580"
"17005044","0","17005044","1","90005581"
"17005045","0","17005044","0","90005582"
"17005046","0","17005044","1","90005583"
"17005047","17005048","17005048","1","90005584"
"17005048","0","17005048","0","90005585"
"17005049","0","17005048","0","90005586"
"17005050","17005051","17005054","1","90005587"
"17005051","17005052","17005054","0","90005588"
"17005052","17005053","17005054","1","90005589"
"17005053","17005054","17005054","0","90005590"
"17005054","0","17005054","1","90005591"
"17005055","17005056","17005057","0","90005592"
"17005056","17005057","17005057","0","90005593"
"17005057","0","17005057","0","90005594"
"17005058","17005059","17006560","0","90005595"
"17005059","17005060","17006560","1","90005596"
"17005060","17005061","17006560","0","90005597"
"17005061","17006558","17006560","0","90005598"
"17005062","17003677","17003679","0","90005599"
