"AttributeId","ActivityType","CycleIndex","Condition","Reward","TextImage","ParamArr1","ParamArr2","ParamArr3","ParamArr4","ParamArr5"
"136007115","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5202)",""
"136007116","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5203)",""
"136007117","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5204)",""
"136007118","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5205)",""
"136007119","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5206)",""
"136007120","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5207)",""
"136007121","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5208)",""
"136007122","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5209)",""
"136007123","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5210)",""
"136007124","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5211)",""
"136007125","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5212)",""
"136007126","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5213)",""
"136007127","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5214)",""
"136007128","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5215)",""
"136007129","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5216)",""
"136007130","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5217)",""
"136007131","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5218)",""
"136007132","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5219)",""
"136007133","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5220)",""
"136007134","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5221)",""
"136007135","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5222)",""
"136007136","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5223)",""
"136007137","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5224)",""
"136007138","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5225)",""
"136007139","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5226)",""
"136007140","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5227)",""
"136007141","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5228)",""
"136007142","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5229)",""
"136007143","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5230)",""
"136007144","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5231)",""
"136007145","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5232)",""
"136007146","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5233)",""
"136007147","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5234)",""
"136007148","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5235)",""
"136007149","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5236)",""
"136007150","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5237)",""
"136007151","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5238)",""
"136007152","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5239)",""
"136007153","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5240)",""
"136007154","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5241)",""
"136007155","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5242)",""
"136007156","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5243)",""
"136007157","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5244)",""
"136007158","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5245)",""
"136007159","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5246)",""
"136007160","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5247)",""
"136007161","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5248)",""
"136007162","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5249)",""
"136007163","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5250)",""
"136007164","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5251)",""
"136007165","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5252)",""
"136007166","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5253)",""
"136007167","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5254)",""
"136007168","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5255)",""
"136007169","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5256)",""
"136007170","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5257)",""
"136007171","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5258)",""
"136007172","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5259)",""
"136007173","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5260)",""
"136007174","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5261)",""
"136007175","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5262)",""
"136007176","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5263)",""
"136007177","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5264)",""
"136007178","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5265)",""
