"AttributeId","NpcType","SubType","Class","Sex","Level","UseOwnerAtt","UpgradeId","InitLevelInfo","PropertyRatio","PropertyPlus","BornCommunity","BornBuff","BornItem","BornWing","BornMount","BornSpirit","AwardPlay","MultipleDropId","AwardNoticeId","LifeTime","DeadType","DeadFly","MoveLength","MoveTime","MoveAcceleration","DeadTime","ReviveInfo","CorpseTime","DeadExp","DeadExpPlus","DeadExpMode","DeadScore","DeadGloryGlow","BornType","BornTime","Fixed","Capsule","RunSpeed","AiMoveSpeed","IsRide","HpBarNum","BeHurtType","PassiveOrActive","SkillTarget","AttackOther","AttackNpc","CanMove","AttackOne","AttackAllOne","AttackNum","PatrolType","PatrolLength","ViewAngleType","ViewLength","PursuitLength","FollowLength","FollowAttackLength","IsWarn","WarnLength","WarnResId","ExitBattleHp","AiCycle","AiBattleCycle","AiId","DialogId","SkillNormal","SkillCD","SkillHp","SkillHate","SkillWarTime","HateListParam","ItemGetDisplayArray","DropID","RankRewards","LegionWelferaRewards","DropChests","DropChestsPos","InteractionTime","InteractAward","InteractBuff","NpcName","HalfImgRes","HeadImg","ExhibitionHeadImg","ExhibitionBackgroundImg","BornLocation","BornRotation","BornScale","MeshUnitRes","UnitRes","EffectsScale","LightStrength","LightColor","BasicColor","Des","BossColor","ExhibitionPos","ExhibitionScale","ExhibitionRotate","PathFindLocation","AddNpcRate","StartShowMissionId","EndShowMissionId","StartShowMissionState","EndShowMissionState","NeedFaceToPlayer","DialogSound","DialogCameraLength","Shouting","CreatingNotice","Noticeld","GsSuggestion","DialogWidgetCameraParamArray","DialogWidgetMontageId","HurtSound","SkillHurtSound","TimeLimitExchangeDrop","TimeLimitAddedDrop","GsAddBuffId","BuffIdWithKill","NormNpcGs","DamageSummonWithSelf","IsUseDamageList","HelperReward","BeHelpedReward","MissionTrigge","HpPlotTip","ShowDropList","MapFirsttHitTrigge","FirstKillDropId","IsRandomRoleName","ComeBackTime","BornBuffLevel","IsControlBoss","MonsterCollisionType","BattleCameraParamArray","BattleCameraDataArray","WorldBossDropID","IsCanShowHeadLifebar","TopHeadOffset"
"76081112","3","1","1","1","620","","21050660","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020197,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500040,0)","(0,0,13029111,0,0,0,13029121,0,0,0,13029131,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232556","91200512","91200512","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91012529,91012530,0,0,0)","(91012554,91012002,91012003,91012088,91012005,91012006,91012007,91012008,91012009,91012010,91012011,91012012,91012013,91012014,91012015,0,0,0,0,0,91012075,91012076,91012079,91012080,91012081,91012082,91012083,91012087))","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081113","3","1","1","1","640","","21050680","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020197,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500040,0)","(0,0,13029141,0,0,0,13029151,0,0,0,13029161,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232556","91200512","91200512","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91012529,91012530,0,0,0)","(91012554,91012002,91012003,91012088,91012005,91012006,91012007,91012008,91012009,91012010,91012011,91012012,91012013,91012014,91012015,0,0,0,0,0,91012075,91012076,91012079,91012080,91012081,91012082,91012083,91012087))","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081114","3","1","1","1","660","","21050700","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020197,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500040,0)","(0,0,13029101,0,0,0,13029081,0,0,0,13029071,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232556","91200512","91200512","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91012529,91012530,0,0,0)","(91012554,91012002,91012003,91012088,91012005,91012006,91012007,91012008,91012009,91012010,91012011,91012012,91012013,91012014,91012015,0,0,0,0,0,91012075,91012076,91012079,91012080,91012081,91012082,91012083,91012087))","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081115","3","1","1","1","680","","21050720","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020197,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500040,0)","(0,0,13029031,0,0,0,13029051,0,0,0,13029021,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232556","91200512","91200512","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91012529,91012530,0,0,0)","(91012554,91012002,91012003,91012088,91012005,91012006,91012007,91012008,91012009,91012010,91012011,91012012,91012013,91012014,91012015,0,0,0,0,0,91012075,91012076,91012079,91012080,91012081,91012082,91012083,91012087))","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081116","3","1","1","1","620","","21050660","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020257,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500041,0)","(0,0,13038081,0,0,0,13038107,0,0,0,13038101,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232566","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91013251,91013253,0,0,0)","(91013263,91013002,91013003,91013085,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,91013074,91013075,91013078,91013079,91013080,91013081,91013082,91013084)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081117","3","1","1","1","640","","21050680","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020257,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500041,0)","(0,0,13038111,0,0,0,13038121,0,0,0,13038151,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232566","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91013251,91013253,0,0,0)","(91013263,91013002,91013003,91013085,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,91013074,91013075,91013078,91013079,91013080,91013081,91013082,91013084)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081118","3","1","1","1","660","","21050700","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020257,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500041,0)","(0,0,13038051,0,0,0,13038041,0,0,0,13038031,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232566","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91013251,91013253,0,0,0)","(91013263,91013002,91013003,91013085,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,91013074,91013075,91013078,91013079,91013080,91013081,91013082,91013084)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081119","3","1","1","1","680","","21050720","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020257,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500041,0)","(0,0,13038001,0,0,0,13038021,0,0,0,13038011,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232566","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91013251,91013253,0,0,0)","(91013263,91013002,91013003,91013085,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,91013074,91013075,91013078,91013079,91013080,91013081,91013082,91013084)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081120","3","1","1","1","620","","21050660","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020317,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500042,0)","(0,0,13048071,0,0,0,13048081,0,0,0,13048101,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232576","91200514","91200514","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91016251,91016253,0,0,0)","(91016268,91016004,91016005,91016049,91016007,91016008,91016009,91016010,91016011,91016012,91016013,91016014,91016015,91016016,91016017,0,0,0,0,0,91014057,91014058,91014059,91014060,91014061,91014062,91014063,91014068)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081121","3","1","1","1","640","","21050680","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020317,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500042,0)","(0,0,13500079,0,0,0,13048121,0,0,0,13048131,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232576","91200514","91200514","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91016251,91016253,0,0,0)","(91016268,91016004,91016005,91016049,91016007,91016008,91016009,91016010,91016011,91016012,91016013,91016014,91016015,91016016,91016017,0,0,0,0,0,91014057,91014058,91014059,91014060,91014061,91014062,91014063,91014068)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081122","3","1","1","1","660","","21050700","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020317,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500042,0)","(0,0,13048031,0,0,0,13048041,0,0,0,13048061,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232576","91200514","91200514","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91016251,91016253,0,0,0)","(91016268,91016004,91016005,91016049,91016007,91016008,91016009,91016010,91016011,91016012,91016013,91016014,91016015,91016016,91016017,0,0,0,0,0,91014057,91014058,91014059,91014060,91014061,91014062,91014063,91014068)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
"76081123","3","1","1","1","680","","21050720","","(4,31,1,0,1,4,8,12,0,1,4,5,1.8,0,1,4,6,1.8,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","9","(0,0,0)","(31020317,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","0","2.7","","(100,40)","","500","0","0","","0","1","1","","1","","","","0","1000","","5000","8000","","","0","","","1","5","3","","","(0,0,13500042,0)","(0,0,13048001,0,0,0,13048011,0,0,0,13048021,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90048355","91232576","91200514","91200514","","(0,0,-100)","(0,0,-90)","(1,1,1)","(0,91016251,91016253,0,0,0)","(91016268,91016004,91016005,91016049,91016007,91016008,91016009,91016010,91016011,91016012,91016013,91016014,91016015,91016016,91016017,0,0,0,0,0,91014057,91014058,91014059,91014060,91014061,91014062,91014063,91014068)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","1",""
